final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.300000_a0.05000000,1.3,0.05,False,0.1615554191173152,0.1092546527199461,0.18145762383937836,0.12169259786605835,0.019902204722063166,0.012437945146112253,0.02346913360685926,0.34921807702980423,0.625876745194831,0.06295852030147253,0.1639000393165616,0.1771359606241675,0.6213433210037895,1.2506756396232965,0.9122606161416,0.7857324730258705,-0.3452089581691938,1601,3201
M1.300000_a0.05500000,1.3,0.055,False,0.1708668469193651,0.1076147999747644,0.18422365188598633,0.11757893860340118,0.013356804966621227,0.009964138628636779,0.01666398204292867,0.3240638355203192,0.5950712858665517,0.05396478368516344,0.13834524771210466,0.20025940812826404,0.5696685264550517,1.1906896500605073,0.7931011248840892,0.7878419315374879,-0.3392051992285737,1601,3201
M1.300000_a0.06000000,1.3,0.06,False,0.1793706111999913,0.1059155682198471,0.1876123994588852,0.11332686245441437,0.008241788258893906,0.007411294234567267,0.01108396842000966,0.3021243853922193,0.5717934585002881,0.046731488115036135,0.11931417363028263,0.2233278207865542,0.5238870465272394,1.1453879369276088,0.699085509817569,0.7891089068001088,-0.33111200988857536,1601,3201
M1.300000_a0.06500000,1.3,0.065,False,0.1871969256061416,0.1041639159691191,0.19160901010036469,0.1090136170387268,0.00441208449422309,0.004849701069607706,0.0065563778146716005,0.2840474060203221,0.5564435202817957,0.041189762709467614,0.10646043759954871,0.2458213367959747,0.48408904919929047,1.1110158340336267,0.6246217224517902,0.7895598470498769,-0.3210640772886056,1601,3201
M1.300000_a0.07000000,1.3,0.07,False,0.1944449187154971,0.1023657240180355,0.19616317749023438,0.10471957176923752,0.0017182587747372746,0.0023538477512020234,0.002914277346581904,0.2704560992136931,0.5489545660709201,0.037267691204812325,0.09934693547351636,0.2674293017553719,0.4503758234233049,1.0849178662500494,0.5656641659764263,0.7892106762902507,-0.3092055061369412,1601,3201
M1.300000_a0.07500000,1.3,0.075,True,0.2011921708361684,0.1005260030209101,0.20119181275367737,0.10052326321601868,3.580824910198732e-07,2.7398048914190065e-06,2.7631058454967867e-06,0.2618488624645722,0.5488085677374122,0.03489110809919016,0.09746702244903627,0.28796579250719434,0.4228490689724674,1.0651671404572582,0.5191757803297904,0.7880672487214502,-0.295688866319573,1601,3201
M1.300000_a0.08000000,1.3,0.08,False,0.2075007810240294,0.0986490553402817,0.20658546686172485,0.09649711102247238,0.0009153141623045591,0.0021519443178093234,0.0023385175566300823,0.25848283685824924,0.555136869489697,0.03398414969022756,0.10026521143652056,0.3073227114737385,0.4015872395597307,1.0503317061514574,0.48279678270529436,0.7861259337154951,-0.28067463542619747,1601,3201
M1.300000_a0.08500000,1.3,0.085,False,0.2134213938242283,0.0967386008453398,0.21221743524074554,0.09270399063825607,0.001203958583482767,0.004034610207083733,0.004210415156946649,0.26028975857151343,0.5668709325987277,0.0344694507252582,0.107156639021454,0.3254429784915056,0.3866092047964575,1.0393251300543411,0.4546377324012732,0.7833797777364686,-0.26433212829964864,1601,3201
M1.300000_a0.09000000,1.3,0.09,False,0.218995968471251,0.0947978768988283,0.217955082654953,0.08919437229633331,0.0010408858162979928,0.005603504602494994,0.005699360237145299,0.26687221684784107,0.5828944715320885,0.03626807675852162,0.11754524463717975,0.34230460396849394,0.3778346415900079,1.0313058289627646,0.4331517961359867,0.7798188758108618,-0.24683916176785808,1601,3201
M1.300000_a0.09500000,1.3,0.095,False,0.2242597404193372,0.0928297172883899,0.2236708253622055,0.08600445091724396,0.0005889150571316837,0.006825266371145944,0.006850626393375436,0.2775849007472647,0.6021540389613658,0.039298889936557724,0.13083852527705542,0.35791092783662254,0.3750484353101465,1.025609940910281,0.41705392880434583,0.775432016550852,-0.22838259636783528,1601,3201
M1.300000_a0.10000000,1.3,0.1,False,0.2292426410416582,0.0908366155745435,0.2292519062757492,0.08315513283014297,9.265234091004881e-06,0.007681482744400531,0.007681488332158415,0.2916580817287419,0.6237190761397687,0.04347735867763636,0.14645951003379254,0.37228427334252256,0.3778862753570016,1.021702771135241,0.4052700437033271,0.7702134148141732,-0.20916036441652738,1601,3201
