benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
335,16,15,1.594,0.29025,C22,335
336,16,16,1.594,0.3057499999999999,C22,336
337,16,17,1.594,0.32125,C22,337
338,16,18,1.594,0.33675,C22,338
339,16,19,1.594,0.3522499999999999,C22,339
