cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
240,1.45,0.05775,True,0.2685901511701271,0.06836002450587136,0.003947791415214071,2.2501215309386633e-11,-1.8147035957261082e-11,1.3303750462378972e-11,log_ci,nominal,3,0.1,0.002,6,1,36,2972,0,239.06026640394703,COMPLETED
241,1.45,0.07325,True,0.28601552075479264,0.06703074132473749,0.004910001802037021,2.318052033410305e-11,-1.974514302061081e-11,1.2143551789134399e-11,log_ci,nominal,3,0.1,0.002,6,1,36,3099,0,255.04464284901042,COMPLETED
242,1.45,0.08875,True,0.3005256356233362,0.06441603894548517,0.005716923456411809,2.8486244841723544e-10,2.6631162552970267e-10,-1.011174199927467e-10,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3611,0,295.24260213098023,COMPLETED
243,1.45,0.10425,True,0.31288427835224014,0.06093389895776481,0.006352358966346981,1.5884123633810092e-12,1.5419575338793123e-12,-3.8134079227702955e-13,log_ci,strict_L30_y1p5,4,0.5,0.002,6,2,44,3783,0,312.1853740819497,COMPLETED
244,1.45,0.11975,True,0.32358773328182944,0.05683241367967867,0.006805681538141521,5.113674332214364e-12,5.07504108182566e-12,-6.273939701095799e-13,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3659,0,306.5481114499271,COMPLETED
