benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
460,23,0,1.846,0.05775,C30,460
461,23,1,1.846,0.07325,C30,461
462,23,2,1.846,0.08875,C30,462
463,23,3,1.846,0.10425,C30,463
464,23,4,1.846,0.11975,C31,464
