cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
60,1.126,0.05775,True,-1.1807619487701497e-10,0.0673112830116466,0.0038872265939225914,6.688137505063284e-11,6.498790654924091e-11,1.5801592673225784e-11,log_ci,nominal,3,0.1,0.002,6,1,36,3206,0,254.06172744906507,COMPLETED
61,1.126,0.07325,True,9.33179287839877e-09,0.10605138096421018,0.007768263655628395,3.939695765443606e-10,1.5195959768288247e-10,-3.6348357310145296e-10,log_ci,nominal,3,0.1,0.002,6,2,32,3191,0,245.1853748750873,COMPLETED
62,1.126,0.08875,True,0.06429652493146656,0.14079052545185924,0.012495159133852508,4.0325755790075e-14,-3.435793316519664e-14,-2.1111584702637742e-14,log_ci,nominal,3,0.1,0.002,6,1,36,3298,0,264.8287774710916,COMPLETED
63,1.126,0.10425,True,0.09879985213679628,0.13153213724722276,0.013712225308022973,2.5467902409899253e-13,-2.533251386438451e-13,2.622554950981737e-14,log_ci,nominal,3,0.1,0.002,6,2,36,3190,0,266.06814868201036,COMPLETED
64,1.126,0.11975,True,0.12240249669237059,0.12238672803437015,0.014655810682115824,6.369555958289487e-14,-5.863712293496803e-14,2.4875934645507414e-14,log_ci,nominal,3,0.1,0.002,6,1,36,3508,0,274.2595031580422,COMPLETED
