final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.250000_a0.05000000,1.25,0.05,False,0.1201816977923283,0.124879699478062,0.144600972533226,0.13924236595630646,0.02441927474089771,0.014362666478244454,0.028329969418210317,0.32545936655537727,0.583035598683154,0.05444397272220125,0.1384387908157867,0.1970765465349403,0.5537336474594755,1.1898590891092145,0.9405728415811614,0.7864640194287575,-0.33079916071281196,1601,3201
M1.250000_a0.05500000,1.25,0.055,False,0.1315006710691934,0.1227178308038424,0.1477908492088318,0.13435938954353333,0.0162901781396384,0.01164155873969093,0.020022382318566068,0.3046501736262499,0.5600905613193689,0.04753568481045112,0.11950928693869811,0.2211799470833185,0.5112931634632203,1.1449643158549918,0.8235257560423375,0.7858116498939463,-0.32499330687866673,1601,3201
M1.250000_a0.06000000,1.25,0.06,False,0.1415835703820256,0.1205332173435139,0.1516207456588745,0.1292889267206192,0.010037175276848914,0.008755709377105306,0.013319434456256649,0.2870839320338304,0.545098401585761,0.04209456835865277,0.10619063112583815,0.24475219368067364,0.4745927427922201,1.1110629362517852,0.7317531948600542,0.784543757570706,-0.31751171334097605,1601,3201
M1.250000_a0.06500000,1.25,0.065,False,0.1506951271590784,0.1183283201500585,0.1560811996459961,0.12412036955356598,0.005386072486917692,0.005792049403507485,0.007909337085179968,0.27321459931329395,0.5378974452376792,0.03804689161993147,0.09806693746399542,0.26751282525536646,0.443479066616764,1.085360656275618,0.659440496262047,0.782710529932937,-0.3084467337695144,1601,3201
M1.250000_a0.07000000,1.25,0.07,False,0.1590167354190658,0.1161052740495865,0.16112712025642395,0.11894841492176056,0.002110384837358148,0.002843140872174063,0.0035407872261374123,0.2634254311092674,0.5378561661562631,0.03532023850145094,0.09467115049826957,0.2892917468187725,0.4177628686123992,1.065882759295712,0.6023775102009932,0.7803438350052441,-0.2979036137247738,1601,3201
M1.250000_a0.07500000,1.25,0.075,True,0.1666794103673964,0.1138659433849943,0.16667944192886353,0.11386702954769135,3.156146713423347e-08,1.0861626970476435e-06,1.08662115323855e-06,0.25795619019097416,0.543993828621998,0.03384338539646781,0.09550159646434331,0.3099864186097385,0.39722051329262315,1.051196925619734,0.5574081111227522,0.7774645826606852,-0.2859976130583631,1601,3201
M1.250000_a0.08000000,1.25,0.08,False,0.1737816116443685,0.1116119624209407,0.1726301610469818,0.10896416753530502,0.001151450597386694,0.002647794885635671,0.0028873268319711556,0.25684031178289835,0.5551504510562285,0.03354614479362583,0.10003745027955557,0.3295378804696706,0.38159817186415784,1.0402377789195538,0.5220955677335638,0.7740831210994916,-0.2728500180134226,1601,3201
M1.250000_a0.08500000,1.25,0.085,False,0.1803996647081534,0.1093447708499076,0.17885097861289978,0.10431743413209915,0.0015486860952536319,0.005027336717808445,0.005260469855046879,0.25988096496671037,0.5701510061305785,0.03435934010214192,0.10775341028494778,0.34791659441724143,0.3706197925393379,1.0321946247054887,0.49451605436573975,0.7702007468044124,-0.2585872728124723,1601,3201
M1.250000_a0.09000000,1.25,0.09,False,0.1865942290233666,0.1070656426164781,0.1852041482925415,0.09999045729637146,0.0013900807308250829,0.007075185320106633,0.0072104487899203335,0.266678719112715,0.587923285830743,0.036214515168234485,0.11813255267560874,0.3651138154197416,0.36399605642714616,1.0264378883443495,0.4731265937749458,0.7658166368511865,-0.2433417098335821,1601,3201
M1.250000_a0.09500000,1.25,0.095,False,0.1924145092150188,0.1047757098421646,0.19155406951904297,0.09603036940097809,0.0008604396959758231,0.008745340441186508,0.008787567120805575,0.2766997374311832,0.607560016195487,0.03904357262906355,0.13067746712805273,0.38113601925341434,0.36143319591277023,1.0224677447516735,0.45667932522615334,0.7609255707479846,-0.22725101772497344,1601,3201
