final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,optimizer_message,cr_pinn_original,ci_pinn_original
M1.100000_a0.09000000,1.1,0.09,False,1.812993186489701e-09,0.1849919122211095,0.009267063450972,0.1839473016890006,0.0492670592417133,0.0058679592362996,0.0496152806293118,0.3153179306660206,0.6262421800735254,0.0510139081100822,0.1310896716096878,0.4622838634242016,0.3444785856223202,1.0331016883373028,0.6751385000811368,0.6735574940416926,-0.2349746203923551,1601,3201,0.009267063450972,0.1839473016890006,0.0093257515818239,0.0003388172667482,12.54822134785354,80,False,Maximum number of function evaluations has been exceeded.,0.0492670610547065,0.1791239529848098
M1.100000_a0.09500000,1.1,0.095,False,0.0185431702825212,0.1439719750936911,0.0172852938556925,0.1439739866254427,0.0359211848286009,0.0252530173007562,0.0439095251885374,0.2926958231802799,0.5899010315197113,0.0437943970605388,0.1144924299144993,0.4126634280311406,0.3519999927940563,1.0307708509076796,0.6567622353846255,0.7036473022092532,-0.2393701282914153,1601,3201,0.0172852938556925,0.1439739866254427,0.001257878035197,2.3807131231158875e-05,12.786069136112928,80,False,Maximum number of function evaluations has been exceeded.,0.0544643551111221,0.1692249923944473
M1.100000_a0.10000000,1.1,0.1,False,0.0456244875305594,0.1408594531338783,0.0456244860980824,0.1408594541842535,0.0150301116890012,0.0184364783245949,0.0237867187816459,0.2766368411065159,0.5783448747929427,0.0390254643630719,0.1081785299612101,0.4371376271859797,0.3102406709923922,1.0204780178397674,0.5685500227170598,0.7072900146027642,-0.2165887954950373,1601,3201,0.0456244860980824,0.1408594541842535,1.7763103268217674e-09,6.279809379776139e-11,12.993281428702176,80,False,Maximum number of function evaluations has been exceeded.,0.0606545992195606,0.1592959314584732
M1.100000_a0.10500000,1.1,0.105,False,0.0614720572586166,0.1377614529920954,0.0614720552765848,0.1377614416886178,0.0062817643527878,0.0118134377406697,0.0133797561501186,0.2707158519890331,0.5825748708711188,0.0373407002049731,0.1096750040329841,0.4575607187776031,0.2852308106427699,1.0116354093478932,0.5221398545469716,0.7060264313240425,-0.2009450808457606,1601,3201,0.0614720552765848,0.1377614416886178,1.147593378131375e-08,7.66500108931536e-10,13.114362025633454,80,False,Maximum number of function evaluations has been exceeded.,0.0677538216114044,0.1495748907327652
M1.100000_a0.11000000,1.1,0.11,False,0.0737351788015254,0.1346775747592678,0.0737351796455828,0.1346775627486919,0.0018649162917248,0.0056067548935184,0.005908774256234,0.270468914631327,0.5938662707154733,0.0372712914750327,0.1153538203608628,0.4757013996872175,0.2687758319820669,1.0047745779377877,0.4935160219395191,0.7031421549672023,-0.1866259366845176,1601,3201,0.0737351796455828,0.1346775627486919,1.2040197936591412e-08,1.3755349120021802e-09,13.211316994391382,80,False,Maximum number of function evaluations has been exceeded.,0.0756000950932502,0.1402843296527862
M1.100000_a0.11500000,1.1,0.115,True,0.0840064838857459,0.1316074319054831,0.0840064897922393,0.1316074349575164,3.560188720692914e-05,4.9732754479892005e-06,3.594757072983482e-05,0.2747911186801704,0.6097414666219131,0.038496052481062,0.1241770511460702,0.4919287137062543,0.2594871773452709,0.9997128336368872,0.4766173794266675,0.6992631392557052,-0.1725854461963897,1601,3201,0.0840064897922393,0.1316074349575164,6.648426272622408e-09,8.95809069933759e-10,12.945452087558806,78,True,Optimization terminated successfully.,0.0839708819985389,0.1316124051809311
M1.100000_a0.12000000,1.1,0.12,False,0.0929554600078068,0.1285506661833083,0.0929554608923655,0.1285539848961616,0.0003460172373256,0.0048496451080595,0.0048619734267736,0.2829027258445069,0.6286446688319446,0.0408513943555213,0.1354580740878928,0.5064224427807268,0.2566556752023081,0.9962051991298972,0.468056143801632,0.6946336952142995,-0.1584724572951957,1601,3201,0.0929554608923655,0.1285539848961616,3.3187129712732577e-06,3.554022649013672e-07,13.398600685410202,80,False,Maximum number of function evaluations has been exceeded.,0.0926094427704811,0.1237010210752487
M1.100000_a0.12500000,1.1,0.125,False,0.1009404428915874,0.1255069324594236,0.1009404379459147,0.1254995594263163,0.0003144673390491,0.00886620821769,0.0088717832405195,0.2940888067348403,0.649430742139,0.0442219014053112,0.1486381178286945,0.5193077465453805,0.2596104083335146,0.9940117188094456,0.4654465176528523,0.6893816293039051,-0.1441648394842943,1601,3201,0.1009404379459147,0.1254995594263163,7.373034766025103e-06,8.817392271428887e-07,13.497670030221345,80,False,Maximum number of function evaluations has been exceeded.,0.1012549102306366,0.1166407242417335
M1.100000_a0.13000000,1.1,0.13,False,0.1081805050618824,0.122475903263755,0.1081804953406243,0.122448566296436,0.0014894634239498,0.0120036860615684,0.0120957422408042,0.3076820614948171,0.6712328857139492,0.0485107730329792,0.1632345940084332,0.5306902526174463,0.2676089356067139,0.9929106353242072,0.4669882057813658,0.6835846432755673,-0.1296424614765607,1601,3201,0.1081804953406243,0.122448566296436,2.7336969047417065e-05,3.60235044923251e-06,13.581625625491142,80,False,Maximum number of function evaluations has been exceeded.,0.1096699684858322,0.1104722172021865
M1.100000_a0.13500000,1.1,0.135,False,0.114821536307718,0.1194572670812644,0.1148215508974598,0.1194572788863868,0.0028393586822493,0.014264494037155,0.0145443373125934,0.3230794542477797,0.6933953858492521,0.0536281564612372,0.1788244524023541,0.5406683828903057,0.2798671095232972,0.992698092128725,0.471305342577846,0.6772971867770007,-0.1149396774328073,1601,3201,0.1148215508974598,0.1194572788863868,1.8767564650105562e-08,2.692568977627493e-09,13.681229040957987,80,False,Maximum number of function evaluations has been exceeded.,0.1176608949899673,0.1051927730441093
