final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.900000_a0.05000000,1.9,0.05,False,0.4575013033096492,0.0201545403695674,0.46098488569259644,0.037488777190446854,0.0034835823829472146,0.017334236820879454,0.017680811983082485,0.23938759252678066,0.322296156405348,0.029075914118806057,0.04576973808345508,0.11509404155999949,0.28357363974535077,2.1743905138116277,0.3041477149545149,0.9006853446412779,-0.33164088571839084,1601,3201
M1.900000_a0.05500000,1.9,0.055,False,0.4598761373512365,0.0209545200389075,0.46158748865127563,0.03077596426010132,0.0017113513000391323,0.009821444221193819,0.00996942776001547,0.2559662937307822,0.3707008599625267,0.033314292816052915,0.060025657092779405,0.12863201750183273,0.3237749386209543,1.8809643571059524,0.2791640853262504,0.8945484257595344,-0.319654725355675,1601,3201
M1.900000_a0.06000000,1.9,0.06,False,0.4622082577801977,0.0215874463500849,0.46278446912765503,0.02573736011981964,0.0005762113474573338,0.004149913769734743,0.004189725983065315,0.27245021578815476,0.4172146350603046,0.03783011899301847,0.07579374237850867,0.1428257206442574,0.36139494632793867,1.6747538841135237,0.26087706409521505,0.8880765146930593,-0.3068918160698584,1601,3201
M1.900000_a0.06500000,1.9,0.065,True,0.4644930709807444,0.0220661663779487,0.4644872546195984,0.022071663290262222,5.81636114599382e-06,5.496912313524005e-06,8.002880853992415e-06,0.2885715183259916,0.4611370170512491,0.04254165687951095,0.09270483418351616,0.1575688332519226,0.39586422702271856,1.527616944564168,0.24738097569897166,0.881311054489541,-0.2933600222940292,1601,3201
M1.900000_a0.07000000,1.9,0.07,False,0.4667274148350163,0.0224026540029573,0.4665602445602417,0.01949736289680004,0.00016717027477458624,0.0029052911061572574,0.0029100966156271634,0.30419002753632074,0.502080793083605,0.04738862743117911,0.11042178141015135,0.1727463365419975,0.42691816809605376,1.42119042923439,0.2372911391439759,0.8743771042755027,-0.27911477366618476,1601,3201
M1.900000_a0.07500000,1.9,0.075,False,0.4689092726029273,0.0226079949575224,0.4688419699668884,0.01777946576476097,6.730263603887954e-05,0.00482852919276143,0.004828998220145367,0.31925946121063675,0.5398766621611478,0.05233265518564234,0.12865170087876676,0.18823188060771912,0.45451448663868427,1.3430719239198472,0.2296182676970344,0.8673021698226955,-0.26420074675842403,1601,3201
M1.900000_a0.08000000,1.9,0.08,False,0.4710375349773399,0.0226924045559811,0.47118398547172546,0.016735099256038666,0.0001464504943855527,0.005957305299942435,0.005959105149603252,0.3338039909670825,0.5745183840374041,0.05735749320622763,0.1471547662478424,0.20388422247940374,0.47879393486906485,1.2846771498643759,0.22367920985524353,0.860076960899231,-0.24868231434861945,1601,3201
M1.900000_a0.08500000,1.9,0.085,False,0.4731118045402344,0.0226652668576932,0.4734784960746765,0.01622985117137432,0.00036669153444213176,0.00643541568631888,0.006445854306230527,0.3478994111804595,0.6061192602873582,0.06246813403474716,0.16574581190812943,0.21954307034974405,0.5000535614761105,1.2399599930107512,0.2190255867150329,0.8526559980066775,-0.23265319056518316,1601,3201
M1.900000_a0.09000000,1.9,0.09,False,0.4751322369239946,0.0225351864585413,0.4756629168987274,0.016169501468539238,0.0005306799747328284,0.006365684990002063,0.006387766951566095,0.36165446264320705,0.6348645544322302,0.06768779389613633,0.1842830702291779,0.23502474886344726,0.5187144208427964,1.204603747930133,0.21538373172698697,0.844959505435599,-0.21625137270037734,1601,3201
M1.900000_a0.09500000,1.9,0.095,False,0.4770994126801933,0.022310043030764,0.4777087867259979,0.01648937538266182,0.0006093740458046337,0.005820667648102181,0.005852478842111579,0.37518692642276197,0.6609512840202004,0.07305082650587558,0.20263814077894904,0.25011887135947114,0.5352700495937847,1.1754984343373884,0.21260154153031988,0.8368789685950246,-0.19967843101732732,1601,3201
M1.900000_a0.10000000,1.9,0.1,False,0.4790142335247862,0.0219970508320953,0.4796070456504822,0.017142347991466522,0.0005928121256959518,0.004854702840628777,0.004890763323570389,0.3885882402863884,0.6845081205115325,0.07858848525149831,0.22064023629519558,0.26458859378523486,0.5501997817488758,1.1503913918364024,0.21059732021993025,0.8282891999972515,-0.18322194090173222,1601,3201
M1.900000_a0.10500000,1.9,0.105,False,0.4808778398375454,0.0216028148034642,0.48135802149772644,0.018085384741425514,0.0004801816601810449,0.003517430062038685,0.003550054741564937,0.4018730076093383,0.7054952358499613,0.0843045889844023,0.23799148042847007,0.27817822245959306,0.56383457325504,1.1276877680133215,0.20930687026325984,0.8190754496216156,-0.16727900053150735,1601,3201
M1.900000_a0.11000000,1.9,0.11,False,0.482691544513499,0.021133384910942,0.4829683303833008,0.019264189526438713,0.00027678586980178776,0.0018691953845032874,0.0018895771493036013,0.4149075905870609,0.7235922663982794,0.09013644359539297,0.2541573002530473,0.29063393702573054,0.5761664961203835,1.1063753462880783,0.2086257455351066,0.8091696919941873,-0.15237084115397379,1601,3201
M1.900000_a0.11500000,1.9,0.115,True,0.4844567807943823,0.0205943065902101,0.48445168137550354,0.020596619695425034,5.09941887877341e-06,2.3131052149343023e-06,5.599511464096393e-06,0.4273277312900022,0.7381090528923965,0.09590320757645687,0.2682651271056291,0.3017423569755559,0.5866259215737574,1.0860647789320244,0.2083484424468245,0.7986078203529989,-0.13913381232457672,1601,3201
M1.900000_a0.12000000,1.9,0.12,False,0.4861750606068702,0.0199906682279446,0.485830694437027,0.021957768127322197,0.0003443661698432354,0.0019670998993775966,0.001997015291144224,0.43846652747170417,0.7479769169547675,0.10125248023323874,0.2790785262203511,0.3113875382527248,0.5938915473694203,1.067098567021706,0.2081143244766922,0.7875926389479886,-0.12826577041693846,1601,3201
M1.900000_a0.12500000,1.9,0.125,False,0.487847941407231,0.0193271425190721,0.4871372878551483,0.023173047229647636,0.0007106535520826629,0.0038459047105755366,0.003911011571692777,0.4473404475319617,0.7518922110011544,0.1056362462611179,0.28514323615232207,0.31961572180477277,0.5958633301867644,1.0505932112653897,0.20738069769537032,0.7765341655726712,-0.12040347280419035,1601,3201
M1.900000_a0.13000000,1.9,0.13,False,0.4894770013114648,0.0186080268219635,0.4884110987186432,0.024027587845921516,0.0010659025928216326,0.005419561023958016,0.0055233857397242085,0.45275441958798995,0.7486424757984211,0.10836474074678826,0.2851562009358597,0.3266839751781977,0.589956869420242,1.0381907337903629,0.20545323872241056,0.7660327704325464,-0.11592970129949216,1601,3201
M1.900000_a0.13500000,1.9,0.135,False,0.4910638186460426,0.0178372766850934,0.48969632387161255,0.024298045784235,0.0013674947744300447,0.006460769099141599,0.0066039063674855686,0.45355579125791734,0.7375270012339559,0.10877211431845102,0.2784475353402497,0.33306237075778033,0.5737835822694203,1.031359085424864,0.20159633953694153,0.7567745237987529,-0.11475219960438848,1601,3201
M1.900000_a0.14000000,1.9,0.14,False,0.4926099567084842,0.0170185388552902,0.4910389184951782,0.023805199190974236,0.001571038213305953,0.006786660335684036,0.0069661265836628685,0.44899214033116747,0.7186780712785019,0.10646429398661605,0.26531425936282527,0.3393688832066331,0.5460494863735541,1.0304566207722028,0.19521222901594973,0.7493548387454534,-0.11615302868403096,1601,3201
