benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
175,8,15,1.306,0.29025,C12,175
176,8,16,1.306,0.3057499999999999,C12,176
177,8,17,1.306,0.32125,C12,177
178,8,18,1.306,0.33675,C12,178
179,8,19,1.306,0.3522499999999999,C12,179
