final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,optimizer_message,cr_pinn_original,ci_pinn_original
M1.750000_a0.05000000,1.75,0.05,False,0.4043340347931455,0.028092539405828,0.4043334921913054,0.0284341233260351,0.0050700939967562,0.0270641273796505,0.0275349386045783,0.2395161337306418,0.3045667843085638,0.0291076158076398,0.0364652899395836,0.1253268340749242,0.2618809290150385,2.121271681897726,0.3691131995545735,0.8785601703032923,-0.3714457226536882,1601,3201,0.4043334921913054,0.0284341233260351,0.000341584351165,2.369658383785665e-05,17.02012916188687,80,False,Maximum number of function evaluations has been exceeded.,0.4094041287899017,0.0551566667854785
M1.750000_a0.05500000,1.75,0.055,False,0.4075496013880763,0.029060765945644,0.4075495056687506,0.0291972324552626,0.0026744786976781,0.0179650263550571,0.0181630120916722,0.253348410670537,0.3521934553226943,0.03262490066639,0.0491612155497012,0.139727642051432,0.2996956225458522,1.855505195378476,0.3378035572425025,0.8730790524920781,-0.3588752415270214,1601,3201,0.4075495056687506,0.0291972324552626,0.0001364665431879,1.0767461175773013e-05,17.558999164029956,80,False,Maximum number of function evaluations has been exceeded.,0.4102240800857544,0.0470257923007011
M1.750000_a0.06000000,1.75,0.06,False,0.4106729454768166,0.0298090916521314,0.4106729299529854,0.0298090947709858,0.0011443667637839,0.0104685235374209,0.0105308860189249,0.2683828129585954,0.3996542467579822,0.0366876593189351,0.0641657952055826,0.1545895094292812,0.336800232459312,1.664106693043012,0.3142729277172542,0.8672448098132776,-0.3451937778966149,1601,3201,0.4106729299529854,0.0298090947709858,1.58340325682635e-08,1.3804291501853858e-09,17.761648401618004,80,False,Maximum number of function evaluations has been exceeded.,0.4118173122406006,0.0402776151895523
M1.750000_a0.06500000,1.75,0.065,False,0.4137013753212534,0.0303596785574145,0.4137013828388953,0.030359676332769,0.0003102223121084,0.0045306415946297,0.0045412499536933,0.2840398925608658,0.4453894665661308,0.0411875368801196,0.0809746575703058,0.1698202671173868,0.3717684486697761,1.5241950269442697,0.2963430554541871,0.861160801464507,-0.3304946120641844,1601,3201,0.4137013828388953,0.030359676332769,7.839897145688517e-09,8.02008892731905e-10,18.19912445358932,80,False,Maximum number of function evaluations has been exceeded.,0.4140115976333618,0.0348903201520442
M1.750000_a0.07000000,1.75,0.07,True,0.4166341689629784,0.030732164094019,0.4166341825687367,0.0307321562209273,2.1490053901396244e-06,3.863191437657176e-06,4.42068685283598e-06,0.2999128842276505,0.4885375546007541,0.0460334063111791,0.0991146671679177,0.1853294257087758,0.4038731670915136,1.4206966458517067,0.2824535853261999,0.8548997857830671,-0.3148686330995064,1601,3201,0.4166341825687367,0.0307321562209273,1.5719485722592252e-08,1.7341347072777314e-09,18.184267316944897,78,True,Optimization terminated successfully.,0.4166363179683685,0.0307360272854566
M1.750000_a0.07500000,1.75,0.075,False,0.4194720100334108,0.0309439168181252,0.4194720013462236,0.0309431912075446,5.102048607469323e-05,0.0032995619680714,0.0032999564044306,0.315732297261443,0.5286520822618249,0.0511516894329148,0.1181549393929058,0.2010238179612917,0.432800623786915,1.3433165319269096,0.2714892317076747,0.848506244292679,-0.2984087866683928,1601,3201,0.4194720013462236,0.0309431912075446,7.256625812521175e-07,8.713627365806546e-08,19.101288564503196,80,False,Maximum number of function evaluations has been exceeded.,0.4195230305194855,0.0276443548500537
M1.750000_a0.08000000,1.75,0.08,False,0.4222165684129251,0.0310102960939408,0.4222165801559778,0.0310054898395753,0.0002970953558432,0.005569971996069,0.0055778897163225,0.331333220392389,0.5655513791780193,0.056486196675211,0.1377150371024927,0.2168046367807379,0.458504801828807,1.2848255346988218,0.2626622119896419,0.841996829367926,-0.2812126005598533,1601,3201,0.4222165801559778,0.0310054898395753,4.8062687112401895e-06,6.289894100852371e-07,18.7805639943108,80,False,Maximum number of function evaluations has been exceeded.,0.4225136637687683,0.0254403240978717
M1.750000_a0.08500000,1.75,0.085,False,0.4248701909779256,0.0309448952275353,0.4248701932628024,0.0309369595459916,0.0006068071128184,0.0069794023829536,0.0070057314033116,0.3466275086990197,0.5992297515320346,0.0619971374174219,0.1574686202962879,0.2325650309475579,0.4811271469957256,1.240038176128485,0.2554282554884629,0.8353620368240795,-0.2633881323411863,1601,3201,0.4248701932628024,0.0309369595459916,7.935681872598311e-06,1.1252871085393113e-06,19.00252616032958,80,False,Maximum number of function evaluations has been exceeded.,0.425476998090744,0.0239654928445816
M1.750000_a0.09000000,1.75,0.09,False,0.4274356739918147,0.0307597644867553,0.4274356757908774,0.0307547005569333,0.0008849424918736,0.0076720524819745,0.00772292124135,0.3615807442861959,0.6297956066828639,0.0676592010635591,0.1771408480894507,0.2481879556060141,0.5009438188997491,1.205173693979687,0.2494230010102047,0.8285701515124055,-0.2450627121943716,1601,3201,0.4274356757908774,0.0307547005569333,5.063930141549031e-06,7.737272150787277e-07,19.242725619114932,80,False,Maximum number of function evaluations has been exceeded.,0.4283206164836883,0.0230877120047807
M1.750000_a0.09500000,1.75,0.095,False,0.4299160958781788,0.0304656084045474,0.4299161087451715,0.0304687372336855,0.001075196121638,0.0077630765154663,0.0078371808505974,0.3761904979577558,0.657419139526086,0.0734576592263602,0.1964970443358336,0.2635444685124633,0.5183196767459252,1.1774345480915247,0.2444119664918542,0.8215701725798512,-0.2263920132494169,1601,3201,0.4299161087451715,0.0304687372336855,3.1288555951591628e-06,5.124116168727982e-07,19.587063122540712,80,False,Maximum number of function evaluations has been exceeded.,0.4309912919998169,0.022702531889081
