benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
375,18,15,1.666,0.29025,C32,375
376,18,16,1.666,0.3057499999999999,C32,376
377,18,17,1.666,0.32125,C32,377
378,18,18,1.666,0.33675,C32,378
379,18,19,1.666,0.3522499999999999,C32,379
