Mach,alpha,field,setting,ref_setting,rel_l2_core_amp_ge_0.1,n_core_amp_ge_0.1,rel_l2_core_amp_ge_0.05,n_core_amp_ge_0.05,rel_l2_core_amp_ge_0.02,n_core_amp_ge_0.02,rel_l2_core_amp_ge_0.01,n_core_amp_ge_0.01,rel_l2_tail_amp_0p001_0p02,n_tail
1.8,0.105,p,ms1p5_y1200,ms3_y2000,0.0285067161807423,4372,0.0285555258703281,4383,0.0285669986442268,4392,0.0285684219225617,4397,,12
1.8,0.105,p,ms2_y1600,ms3_y2000,0.0228734141081839,4372,0.0230340104668685,4383,0.0230610745500434,4392,0.0230640998207738,4397,,12
1.8,0.105,p,ms5_y1600,ms3_y2000,0.0084271518342193,4372,0.0088276668967166,4383,0.0088343025411028,4392,0.0088364992806477,4397,,12
1.8,0.105,rho,ms1p5_y1200,ms3_y2000,0.0285067161807424,4372,0.0285555258703281,4383,0.0285669986442269,4392,0.0285684219225617,4397,,12
1.8,0.105,rho,ms2_y1600,ms3_y2000,0.0228734141081839,4372,0.0230340104668685,4383,0.0230610745500434,4392,0.0230640998207738,4397,,12
1.8,0.105,rho,ms5_y1600,ms3_y2000,0.0084271518342193,4372,0.0088276668967166,4383,0.0088343025411028,4392,0.0088364992806477,4397,,12
1.8,0.105,v,ms1p5_y1200,ms3_y2000,0.045083395168348,4231,0.0451459719589317,4366,0.0451638705131478,4383,0.0451661032349265,4390,,19
1.8,0.105,v,ms2_y1600,ms3_y2000,0.0361743996685179,4231,0.0364165985733664,4366,0.0364591930037122,4383,0.0364639622803555,4390,,19
1.8,0.105,v,ms5_y1600,ms3_y2000,0.0133276135487553,4231,0.0139565173963891,4366,0.0139669346869456,4383,0.0139704027610694,4390,,19
1.8,0.105,u,ms1p5_y1200,ms3_y2000,1.1512659693062064e-06,3242,3.2323910859885464e-05,4257,0.0034822414005322,4360,0.0036413228612963,4377,0.4825416770408053,37
1.8,0.105,u,ms2_y1600,ms3_y2000,1.597117394566563e-06,3242,1.6248372993801153e-05,4257,0.0023915439092201,4360,0.0028638222594397,4377,0.7449695637549021,37
1.8,0.105,u,ms5_y1600,ms3_y2000,7.523696797331893e-06,3242,7.789087308662737e-06,4257,0.0003540938592512,4360,0.0007900811161001,4377,0.4611016319721894,37
1.8,0.1075,p,ms1p5_y1200,ms3_y2000,0.0286894489065425,4370,0.0287179841090007,4382,0.0287342399182623,4391,0.0287357411323281,4396,,13
1.8,0.1075,p,ms2_y1600,ms3_y2000,0.0229235639040097,4370,0.0230730712061885,4382,0.02309542112966,4391,0.0230987122821,4396,,13
1.8,0.1075,p,ms5_y1600,ms3_y2000,0.0085907389166227,4370,0.0089522096274223,4382,0.0089784233179292,4391,0.0089845242997083,4396,,13
1.8,0.1075,rho,ms1p5_y1200,ms3_y2000,0.0286894489065425,4370,0.0287179841090007,4382,0.0287342399182623,4391,0.0287357411323281,4396,,13
1.8,0.1075,rho,ms2_y1600,ms3_y2000,0.0229235639040098,4370,0.0230730712061885,4382,0.02309542112966,4391,0.0230987122821001,4396,,13
1.8,0.1075,rho,ms5_y1600,ms3_y2000,0.0085907389166227,4370,0.0089522096274223,4382,0.0089784233179292,4391,0.0089845242997083,4396,,13
1.8,0.1075,v,ms1p5_y1200,ms3_y2000,0.045314224974637,4233,0.0453449509696451,4364,0.0453703585476468,4382,0.0453727126833118,4389,,19
1.8,0.1075,v,ms2_y1600,ms3_y2000,0.0362072477175695,4233,0.0364318673462693,4364,0.0364669477666244,4382,0.0364721317345646,4389,,19
1.8,0.1075,v,ms5_y1600,ms3_y2000,0.0135689133966775,4233,0.0141353805257858,4364,0.0141766908930626,4382,0.0141863194254634,4389,,19
1.8,0.1075,u,ms1p5_y1200,ms3_y2000,1.1940366034120822e-06,3246,4.593616710559368e-05,4263,0.0035866113679998,4359,0.0037367005970426,4376,0.4748118429946916,38
1.8,0.1075,u,ms2_y1600,ms3_y2000,1.657832616400956e-06,3246,2.432838062735982e-05,4263,0.0024763603778592,4359,0.0029298982708412,4376,0.741269894472042,38
1.8,0.1075,u,ms5_y1600,ms3_y2000,7.818908436709655e-06,3246,8.378811695217547e-06,4263,0.0003823019174111,4359,0.000824477932447,4376,0.4764322519316414,38
1.8,0.11,p,ms1p5_y1200,ms3_y2000,0.0289016208321244,4369,0.0289318975839514,4381,0.0289495534319001,4390,0.0289509016440973,4395,,13
1.8,0.11,p,ms2_y1600,ms3_y2000,0.0230500910372309,4369,0.0231876774198517,4381,0.0232046194241426,4390,0.0232056730241893,4395,,13
1.8,0.11,p,ms5_y1600,ms3_y2000,0.0087451845048363,4369,0.0090704189129742,4381,0.0091138018472589,4390,0.0091202119832698,4395,,13
1.8,0.11,rho,ms1p5_y1200,ms3_y2000,0.0289016208321244,4369,0.0289318975839514,4381,0.0289495534319,4390,0.0289509016440974,4395,,13
1.8,0.11,rho,ms2_y1600,ms3_y2000,0.0230500910372309,4369,0.0231876774198517,4381,0.0232046194241426,4390,0.0232056730241893,4395,,13
1.8,0.11,rho,ms5_y1600,ms3_y2000,0.0087451845048363,4369,0.0090704189129742,4381,0.0091138018472589,4390,0.0091202119832698,4395,,13
1.8,0.11,v,ms1p5_y1200,ms3_y2000,0.0455889618615903,4235,0.0456225536961146,4363,0.0456501555494247,4380,0.0456522608222984,4388,0.381980702290349,21
1.8,0.11,v,ms2_y1600,ms3_y2000,0.0363589477189162,4235,0.0365646194466814,4363,0.0365911427595913,4380,0.036592787812673,4388,0.3258098115095832,21
1.8,0.11,v,ms5_y1600,ms3_y2000,0.0137945885310089,4235,0.014303170592647,4363,0.0143715065592765,4380,0.0143816083441599,4388,0.4668509955219966,21
1.8,0.11,u,ms1p5_y1200,ms3_y2000,1.2390735459213751e-06,3249,6.735164677490551e-05,4267,0.0036935890738013,4358,0.0038369679173559,4375,0.4717278492820145,38
1.8,0.11,u,ms2_y1600,ms3_y2000,1.7220057463864394e-06,3249,3.302284596564756e-05,4267,0.0025651948244582,4358,0.003004874440999,4375,0.7413026449502071,38
1.8,0.11,u,ms5_y1600,ms3_y2000,8.219488029463506e-06,3249,9.167315453526707e-06,4267,0.0004131730550433,4358,0.0008667514027065,4375,0.4908687877439864,38
1.8,0.1125,p,ms1p5_y1200,ms3_y2000,0.0291405985216658,4367,0.0291860767653957,4380,0.0292020397752715,4389,0.02920310619143,4394,,14
1.8,0.1125,p,ms2_y1600,ms3_y2000,0.0232349679863306,4367,0.0233508526761967,4380,0.0233654217221709,4389,0.023365708205701,4394,,14
1.8,0.1125,p,ms5_y1600,ms3_y2000,0.0088949291681657,4367,0.0091824795192498,4380,0.0092330090037621,4389,0.0092362667177938,4394,,14
1.8,0.1125,rho,ms1p5_y1200,ms3_y2000,0.0291405985216658,4367,0.0291860767653957,4380,0.0292020397752715,4389,0.02920310619143,4394,,14
1.8,0.1125,rho,ms2_y1600,ms3_y2000,0.0232349679863306,4367,0.0233508526761967,4380,0.0233654217221709,4389,0.023365708205701,4394,,14
1.8,0.1125,rho,ms5_y1600,ms3_y2000,0.0088949291681657,4367,0.0091824795192498,4380,0.0092330090037621,4389,0.0092362667177938,4394,,14
1.8,0.1125,v,ms1p5_y1200,ms3_y2000,0.0459014845987469,4240,0.0459596630406527,4361,0.0459845397613908,4379,0.0459861993658091,4387,0.3365137865254453,21
1.8,0.1125,v,ms2_y1600,ms3_y2000,0.0365992038635816,4240,0.0367709726179104,4361,0.0367937065587522,4379,0.0367941420461686,4387,0.190018813036086,21
1.8,0.1125,v,ms5_y1600,ms3_y2000,0.0140111281399196,4240,0.0144598382971244,4361,0.0145393265264399,4379,0.0145444504208009,4387,0.3441284180025533,21
1.8,0.1125,u,ms1p5_y1200,ms3_y2000,1.286740118192691e-06,3252,9.06953426758169e-05,4271,0.0038022573528555,4357,0.0039411484919702,4374,0.4731374768728434,39
1.8,0.1125,u,ms2_y1600,ms3_y2000,1.7894574256286844e-06,3252,4.5782294838624296e-05,4271,0.0026568303538745,4357,0.0030873084036972,4374,0.7442455041525484,39
1.8,0.1125,u,ms5_y1600,ms3_y2000,8.418677149473156e-06,3252,1.0009544108974472e-05,4271,0.0004458002384623,4357,0.0009147005968677,4374,0.5041927256130527,39
1.8,0.115,p,ms1p5_y1200,ms3_y2000,0.0294150459522843,4366,0.0294718853280422,4378,0.0294843615041683,4388,0.0294852135721209,4393,,14
1.8,0.115,p,ms2_y1600,ms3_y2000,0.0234705092165896,4366,0.0235567049272266,4378,0.0235681671793153,4388,0.023569200417258,4393,,14
1.8,0.115,p,ms5_y1600,ms3_y2000,0.0090419668178371,4366,0.0092928192073039,4378,0.0093400403924531,4388,0.0093406261002959,4393,,14
1.8,0.115,rho,ms1p5_y1200,ms3_y2000,0.0294150459522843,4366,0.0294718853280422,4378,0.0294843615041683,4388,0.0294852135721209,4393,,14
1.8,0.115,rho,ms2_y1600,ms3_y2000,0.0234705092165895,4366,0.0235567049272266,4378,0.0235681671793153,4388,0.023569200417258,4393,,14
1.8,0.115,rho,ms5_y1600,ms3_y2000,0.009041966817837,4366,0.0092928192073039,4378,0.0093400403924531,4388,0.0093406261002959,4393,,14
1.8,0.115,v,ms1p5_y1200,ms3_y2000,0.0462675352465797,4242,0.0463437035653551,4359,0.0463630553865539,4378,0.0463643765057241,4386,0.3329564521803445,21
1.8,0.115,v,ms2_y1600,ms3_y2000,0.0369173713937905,4242,0.0370423679084394,4359,0.0370601792195505,4378,0.0370617892433664,4386,0.3127738349299093,21
1.8,0.115,v,ms5_y1600,ms3_y2000,0.0142223762373572,4242,0.014612775393293,4359,0.0146869460264249,4378,0.0146878612380886,4386,0.1559120665710807,21
1.8,0.115,u,ms1p5_y1200,ms3_y2000,1.3372701334477887e-06,3255,0.0001211588560655,4273,0.0039138684828939,4355,0.0040504508127146,4373,0.4581166940293076,40
1.8,0.115,u,ms2_y1600,ms3_y2000,1.86152521930836e-06,3255,6.0242225072697984e-05,4273,0.0027520451019673,4355,0.0031774826710788,4373,0.7184487523138651,40
1.8,0.115,u,ms5_y1600,ms3_y2000,8.807712475520752e-06,3255,1.134408875465292e-05,4273,0.00047960040722,4355,0.0009662511690449,4373,0.4954829745350965,40
1.8,0.1175,p,ms1p5_y1200,ms3_y2000,0.0297202323157092,4364,0.0297741715876773,4377,0.0297826388593329,4387,0.0297831663721396,4392,,15
1.8,0.1175,p,ms2_y1600,ms3_y2000,0.0237409269436409,4364,0.0237963857446419,4377,0.023804098349707,4387,0.0238050561159677,4392,,15
1.8,0.1175,p,ms5_y1600,ms3_y2000,0.0091882480107967,4364,0.009405888159538,4377,0.0094432927755037,4387,0.0094433483334515,4392,,15
1.8,0.1175,rho,ms1p5_y1200,ms3_y2000,0.0297202323157092,4364,0.0297741715876772,4377,0.0297826388593329,4387,0.0297831663721395,4392,,15
1.8,0.1175,rho,ms2_y1600,ms3_y2000,0.0237409269436409,4364,0.0237963857446419,4377,0.023804098349707,4387,0.0238050561159678,4392,,15
1.8,0.1175,rho,ms5_y1600,ms3_y2000,0.0091882480107967,4364,0.009405888159538,4377,0.0094432927755037,4387,0.0094433483334515,4392,,15
1.8,0.1175,v,ms1p5_y1200,ms3_y2000,0.0466772543656575,4244,0.04674905180681,4357,0.0467620640084067,4376,0.0467628685765107,4385,0.2699879252420332,23
1.8,0.1175,v,ms2_y1600,ms3_y2000,0.0372865589059737,4244,0.0373633322964057,4357,0.0373752171349219,4376,0.0373767023375113,4385,0.2821979418270289,23
1.8,0.1175,v,ms5_y1600,ms3_y2000,0.0144307295985694,4244,0.0147684653386241,4357,0.0148271066109278,4376,0.0148271864759434,4385,0.0539910020590509,23
1.8,0.1175,u,ms1p5_y1200,ms3_y2000,1.3902678743571593e-06,3258,0.0001475114768261,4275,0.0040278775000912,4354,0.0041635669309535,4372,0.4623965951705867,40
1.8,0.1175,u,ms2_y1600,ms3_y2000,1.936402262016041e-06,3258,7.714550363517104e-05,4275,0.0028500255289435,4354,0.003273698617933,4372,0.7249213989787601,40
1.8,0.1175,u,ms5_y1600,ms3_y2000,9.247762370556204e-06,3258,1.3316352320707828e-05,4275,0.000514360702526,4354,0.0010198509160689,4372,0.5073340438206393,40
1.8,0.12,p,ms1p5_y1200,ms3_y2000,0.0300665838194245,4362,0.0301089672443733,4376,0.0301141000057019,4386,0.0301145198370794,4392,,15
1.8,0.12,p,ms2_y1600,ms3_y2000,0.0240491032168114,4362,0.0240818773624408,4376,0.024088132083567,4386,0.0240885999973423,4392,,15
1.8,0.12,p,ms5_y1600,ms3_y2000,0.0093384900730876,4362,0.0095298222423753,4376,0.0095560845818485,4386,0.0095566756460046,4392,,15
1.8,0.12,rho,ms1p5_y1200,ms3_y2000,0.0300665838194245,4362,0.0301089672443733,4376,0.0301141000057019,4386,0.0301145198370794,4392,,15
1.8,0.12,rho,ms2_y1600,ms3_y2000,0.0240491032168114,4362,0.0240818773624408,4376,0.024088132083567,4386,0.0240885999973423,4392,,15
1.8,0.12,rho,ms5_y1600,ms3_y2000,0.0093384900730876,4362,0.0095298222423753,4376,0.0095560845818485,4386,0.0095566756460047,4392,,15
1.8,0.12,v,ms1p5_y1200,ms3_y2000,0.0471493485063249,4248,0.0472035205692672,4355,0.0472112635157289,4375,0.0472118992090574,4384,0.2603564141611844,23
1.8,0.12,v,ms2_y1600,ms3_y2000,0.0377130887780895,4248,0.0377546488251211,4355,0.037764212173813,4375,0.0377649281177384,4384,0.2130131654704745,23
1.8,0.12,v,ms5_y1600,ms3_y2000,0.0146443731288679,4248,0.0149405226184952,4355,0.0149815998474772,4375,0.0149825196101294,4384,0.1369735092578498,23
1.8,0.12,u,ms1p5_y1200,ms3_y2000,1.4467594299522115e-06,3260,0.0001848653361329,4276,0.0042015359123427,4354,0.0042827808209923,4371,0.3981505070291501,40
1.8,0.12,u,ms2_y1600,ms3_y2000,2.016524342923969e-06,3260,9.815648226944244e-05,4276,0.0031605221998736,4354,0.0033769614753399,4371,0.5871977554357689,40
1.8,0.12,u,ms5_y1600,ms3_y2000,9.48310953378372e-06,3260,1.4923072610732012e-05,4276,0.0007145352368772,4354,0.0010745304097393,4371,0.5044819653010026,40
1.8,0.1225,p,ms1p5_y1200,ms3_y2000,0.0304426213960926,4361,0.0304777341154903,4375,0.0304804908741214,4385,0.0304811252456641,4391,,16
1.8,0.1225,p,ms2_y1600,ms3_y2000,0.024385396577327,4361,0.0244075339112304,4375,0.0244134952171185,4385,0.024414359430756,4391,,16
1.8,0.1225,p,ms5_y1600,ms3_y2000,0.0094944952631192,4361,0.0096647337383822,4375,0.009681512242268,4385,0.0096823939215738,4391,,16
1.8,0.1225,rho,ms1p5_y1200,ms3_y2000,0.0304426213960926,4361,0.0304777341154903,4375,0.0304804908741214,4385,0.0304811252456642,4391,,16
1.8,0.1225,rho,ms2_y1600,ms3_y2000,0.0243853965773271,4361,0.0244075339112305,4375,0.0244134952171185,4385,0.024414359430756,4391,,16
1.8,0.1225,rho,ms5_y1600,ms3_y2000,0.0094944952631192,4361,0.0096647337383822,4375,0.009681512242268,4385,0.0096823939215738,4391,,16
1.8,0.1225,v,ms1p5_y1200,ms3_y2000,0.0476633018443419,4250,0.0477062790489427,4353,0.0477102680851641,4374,0.047711239648662,4383,0.2732389519925274,23
1.8,0.1225,v,ms2_y1600,ms3_y2000,0.0381797919613472,4250,0.0382048399122469,4353,0.0382139104472443,4374,0.0382152461376064,4383,0.2822054047061768,23
1.8,0.1225,v,ms5_y1600,ms3_y2000,0.0148653961837828,4250,0.0151281287978638,4353,0.0151542889587103,4374,0.0151556624301226,4383,0.1729948010403046,23
1.8,0.1225,u,ms1p5_y1200,ms3_y2000,1.5070939000031629e-06,3262,0.0002447750676803,4278,0.0043210612504328,4353,0.0044088627254767,4370,0.4120336474907345,40
1.8,0.1225,u,ms2_y1600,ms3_y2000,2.1020075940261667e-06,3262,0.0001225552812022,4278,0.0032638795756842,4353,0.003505564860734,4370,0.598422056441221,40
1.8,0.1225,u,ms5_y1600,ms3_y2000,9.960752734024517e-06,3262,1.7402475787257517e-05,4278,0.0007528752066431,4353,0.0013215720648872,4370,0.5164257788791445,40
1.8,0.125,p,ms1p5_y1200,ms3_y2000,0.0308377087869515,4359,0.0308748705689221,4373,0.0308761359822037,4384,0.0308773757620425,4390,,16
1.8,0.125,p,ms2_y1600,ms3_y2000,0.0247441724362199,4359,0.0247661599351759,4373,0.024771380398866,4384,0.024772579933277,4390,,16
1.8,0.125,p,ms5_y1600,ms3_y2000,0.0096566172132185,4359,0.0098101218357724,4373,0.0098202968116711,4384,0.0098209826883719,4390,,16
1.8,0.125,rho,ms1p5_y1200,ms3_y2000,0.0308377087869515,4359,0.0308748705689221,4373,0.0308761359822037,4384,0.0308773757620425,4390,,16
1.8,0.125,rho,ms2_y1600,ms3_y2000,0.0247441724362199,4359,0.0247661599351759,4373,0.024771380398866,4384,0.024772579933277,4390,,16
1.8,0.125,rho,ms5_y1600,ms3_y2000,0.0096566172132185,4359,0.0098101218357724,4373,0.0098202968116711,4384,0.0098209826883719,4390,,16
1.8,0.125,v,ms1p5_y1200,ms3_y2000,0.0482037034376737,4254,0.048250412821905,4352,0.0482520946364488,4373,0.0482540112763932,4382,0.3774388032152513,24
1.8,0.125,v,ms2_y1600,ms3_y2000,0.0386787940549667,4254,0.0387040316721826,4352,0.0387119530430316,4373,0.038713811322731,4382,0.3380601884862963,24
1.8,0.125,v,ms5_y1600,ms3_y2000,0.0150947472761504,4254,0.015331078913424,4352,0.0153468864974209,4373,0.0153479519969988,4382,0.1606417680633871,24
1.8,0.125,u,ms1p5_y1200,ms3_y2000,1.5703435894731254e-06,3265,0.0003084317676711,4279,0.0044457909861536,4351,0.0045360277538615,4369,0.4083391623154087,41
1.8,0.125,u,ms2_y1600,ms3_y2000,2.192026835979244e-06,3265,0.0001526357365253,4279,0.0033691304607664,4351,0.0036163536261998,4369,0.5883992083805278,41
1.8,0.125,u,ms5_y1600,ms3_y2000,1.0275931884990544e-05,3265,2.2338981778385137e-05,4279,0.0007921173639005,4351,0.0013709526298507,4369,0.5071022994830685,41
1.8,0.1275,p,ms1p5_y1200,ms3_y2000,0.0312570023090978,4357,0.0312965138144581,4372,0.031297032163887,4383,0.0312994681438247,4389,,17
1.8,0.1275,p,ms2_y1600,ms3_y2000,0.0251323198049413,4357,0.0251580789525194,4372,0.0251630902058222,4383,0.0251639950929921,4389,,17
1.8,0.1275,p,ms5_y1600,ms3_y2000,0.0098272286033369,4357,0.0099688550335318,4372,0.0099755012613448,4383,0.0099758603590837,4389,,17
1.8,0.1275,rho,ms1p5_y1200,ms3_y2000,0.0312570023090979,4357,0.0312965138144581,4372,0.031297032163887,4383,0.0312994681438248,4389,,17
1.8,0.1275,rho,ms2_y1600,ms3_y2000,0.0251323198049413,4357,0.0251580789525194,4372,0.0251630902058222,4383,0.0251639950929921,4389,,17
1.8,0.1275,rho,ms5_y1600,ms3_y2000,0.0098272286033369,4357,0.0099688550335318,4372,0.0099755012613448,4383,0.0099758603590837,4389,,17
1.8,0.1275,v,ms1p5_y1200,ms3_y2000,0.0487779060493493,4257,0.0488287357786511,4350,0.0488292319673016,4371,0.0488330068465323,4381,0.5054244717539242,25
1.8,0.1275,v,ms2_y1600,ms3_y2000,0.0392202293528855,4257,0.0392517183168955,4350,0.0392592856763288,4371,0.0392606770927015,4381,0.2932271838576937,25
1.8,0.1275,v,ms5_y1600,ms3_y2000,0.0153359053748019,4257,0.0155534673863612,4350,0.0155637375787254,4371,0.0155642898280203,4381,0.1128426865628395,25
1.8,0.1275,u,ms1p5_y1200,ms3_y2000,1.6384006621088062e-06,3267,0.0003823269151394,4280,0.0045773128221277,4350,0.004668025878891,4368,0.4179160595547834,42
1.8,0.1275,u,ms2_y1600,ms3_y2000,2.287835730502916e-06,3267,0.0001940862793243,4280,0.0034772711677235,4350,0.0037329380205137,4368,0.6066671926969347,42
1.8,0.1275,u,ms5_y1600,ms3_y2000,1.0785858421237826e-05,3267,2.4271705930109292e-05,4280,0.0008328252424814,4350,0.0014205034983996,4368,0.5202079879768763,42
1.8,0.13,p,ms1p5_y1200,ms3_y2000,0.0316982996938097,4355,0.0317298179971961,4371,0.031730010333082,4382,0.0317334152824958,4388,,17
1.8,0.13,p,ms2_y1600,ms3_y2000,0.0255472837616566,4355,0.0255739626673372,4371,0.0255802527207881,4382,0.0255811171991763,4388,,17
1.8,0.13,p,ms5_y1600,ms3_y2000,0.0100056499254292,4355,0.0101395160729982,4371,0.0101449238125865,4382,0.0101451109594398,4388,,17
1.8,0.13,rho,ms1p5_y1200,ms3_y2000,0.0316982996938097,4355,0.0317298179971961,4371,0.0317300103330821,4382,0.0317334152824958,4388,,17
1.8,0.13,rho,ms2_y1600,ms3_y2000,0.0255472837616566,4355,0.0255739626673371,4371,0.0255802527207882,4382,0.0255811171991763,4388,,17
1.8,0.13,rho,ms5_y1600,ms3_y2000,0.0100056499254292,4355,0.0101395160729982,4371,0.0101449238125865,4382,0.0101451109594398,4388,,17
1.8,0.13,v,ms1p5_y1200,ms3_y2000,0.0493816272598902,4262,0.0494207886405366,4348,0.0494207526239137,4370,0.0494260312432786,4380,0.584986472663989,25
1.8,0.13,v,ms2_y1600,ms3_y2000,0.0397993459870061,4262,0.0398328935623216,4348,0.0398424200256982,4370,0.0398437468608797,4380,0.2975860159256953,25
1.8,0.13,v,ms5_y1600,ms3_y2000,0.0155875295100323,4262,0.015792895789891,4348,0.0158012116430338,4370,0.0158014953787742,4380,0.0861994158820374,25
1.8,0.13,u,ms1p5_y1200,ms3_y2000,1.710146385374108e-06,3269,0.0004663281928766,4280,0.0047155232658514,4349,0.0048047385338916,4367,0.4196046552907501,42
1.8,0.13,u,ms2_y1600,ms3_y2000,2.389490800927157e-06,3269,0.0002352076193549,4280,0.0035882311283778,4349,0.0038543634007079,4367,0.6272949123590387,42
1.8,0.13,u,ms5_y1600,ms3_y2000,1.1272988188696885e-05,3269,3.0879078776056e-05,4280,0.0008752794042743,4349,0.0014703878009618,4367,0.5340397815601897,42
1.8,0.1325,p,ms1p5_y1200,ms3_y2000,0.0321791583361663,4354,0.0321936110612148,4369,0.032193710950974,4381,0.0321973011956361,4387,,17
1.8,0.1325,p,ms2_y1600,ms3_y2000,0.0259973963869975,4354,0.0260187013221737,4369,0.0260271275028587,4381,0.0260279501707859,4387,,17
1.8,0.1325,p,ms5_y1600,ms3_y2000,0.01019291888784,4354,0.0103240346906587,4369,0.0103295607729996,4381,0.0103298002197371,4387,,17
1.8,0.1325,rho,ms1p5_y1200,ms3_y2000,0.0321791583361662,4354,0.0321936110612148,4369,0.032193710950974,4381,0.0321973011956361,4387,,17
1.8,0.1325,rho,ms2_y1600,ms3_y2000,0.0259973963869975,4354,0.0260187013221737,4369,0.0260271275028587,4381,0.0260279501707859,4387,,17
1.8,0.1325,rho,ms5_y1600,ms3_y2000,0.0101929188878401,4354,0.0103240346906587,4369,0.0103295607729996,4381,0.0103298002197371,4387,,17
1.8,0.1325,v,ms1p5_y1200,ms3_y2000,0.0500426900251082,4268,0.0500562246459401,4346,0.0500560364572748,4369,0.0500615952697156,4379,0.6303859125672404,26
1.8,0.1325,v,ms2_y1600,ms3_y2000,0.0404294353490809,4268,0.0404553397948701,4346,0.0404681633762002,4369,0.0404694236053966,4379,0.2809244918501169,26
1.8,0.1325,v,ms5_y1600,ms3_y2000,0.0158513823089045,4268,0.016052415040959,4346,0.0160608974128566,4369,0.0160612621905065,4379,0.0944952933671708,26
1.8,0.1325,u,ms1p5_y1200,ms3_y2000,1.787780067567568e-06,3271,0.0004936584071405,4280,0.0048625660122136,4348,0.0049490296373679,4366,0.4148427704589949,42
1.8,0.1325,u,ms2_y1600,ms3_y2000,2.499218965100525e-06,3271,0.0002599012595894,4280,0.0037034901939911,4348,0.0039816606472967,4366,0.649627895355749,42
1.8,0.1325,u,ms5_y1600,ms3_y2000,1.1797866470863957e-05,3271,3.5126173901011594e-05,4280,0.000920109167508,4348,0.0015209704691481,4366,0.5483286115589718,42
1.8,0.135,p,ms1p5_y1200,ms3_y2000,0.032707942886396,4352,0.0327095477372847,4368,0.0327097018380784,4380,0.0327118271567746,4386,,18
1.8,0.135,p,ms2_y1600,ms3_y2000,0.0264789436742696,4352,0.0264911828539094,4368,0.0265014914925845,4380,0.0265016401355229,4386,,18
1.8,0.135,p,ms5_y1600,ms3_y2000,0.0103868279483394,4352,0.010519816897951,4368,0.0105257224211494,4380,0.0105262153102048,4386,,18
1.8,0.135,rho,ms1p5_y1200,ms3_y2000,0.0327079428863961,4352,0.0327095477372846,4368,0.0327097018380784,4380,0.0327118271567746,4386,,18
1.8,0.135,rho,ms2_y1600,ms3_y2000,0.0264789436742696,4352,0.0264911828539094,4368,0.0265014914925845,4380,0.026501640135523,4386,,18
1.8,0.135,rho,ms5_y1600,ms3_y2000,0.0103868279483394,4352,0.010519816897951,4368,0.0105257224211494,4380,0.0105262153102048,4386,,18
1.8,0.135,v,ms1p5_y1200,ms3_y2000,0.0507729726721313,4274,0.0507676416478622,4344,0.0507675185332782,4367,0.0507707885626327,4378,0.4460883113131089,27
1.8,0.135,v,ms2_y1600,ms3_y2000,0.0411038002844969,4274,0.0411164657687095,4344,0.0411321718979391,4367,0.0411323793073317,4378,0.1214465803175728,27
1.8,0.135,v,ms5_y1600,ms3_y2000,0.0161237100297086,4274,0.0163276346558155,4344,0.0163366842466048,4367,0.0163374399841202,4378,0.1202774724394218,27
1.8,0.135,u,ms1p5_y1200,ms3_y2000,1.8700813820532647e-06,3273,0.0006161717696992,4280,0.0050180990564414,4346,0.0051018095702764,4365,0.3950369659764201,43
1.8,0.135,u,ms2_y1600,ms3_y2000,2.6155072080835103e-06,3273,0.0003315321895091,4280,0.0038228777200389,4346,0.0041139277746966,4365,0.6478029844742065,43
1.8,0.135,u,ms5_y1600,ms3_y2000,1.223825106152304e-05,3273,3.83482264865049e-05,4280,0.000967365344364,4346,0.0015721227367716,4365,0.5413915193913957,43
1.8,0.1375,p,ms1p5_y1200,ms3_y2000,0.0332940302318667,4350,0.0332969876251686,4367,0.0332973687715214,4379,0.033297855534282,4385,,18
1.8,0.1375,p,ms2_y1600,ms3_y2000,0.0269865079779766,4350,0.0269925128233106,4367,0.0270049216525561,4379,0.0270052279703196,4385,,18
1.8,0.1375,p,ms5_y1600,ms3_y2000,0.0105844838749938,4350,0.0107236677772807,4367,0.0107293156476147,4379,0.0107303021518162,4385,,18
1.8,0.1375,rho,ms1p5_y1200,ms3_y2000,0.0332940302318667,4350,0.0332969876251686,4367,0.0332973687715214,4379,0.033297855534282,4385,,18
1.8,0.1375,rho,ms2_y1600,ms3_y2000,0.0269865079779766,4350,0.0269925128233106,4367,0.027004921652556,4379,0.0270052279703197,4385,,18
1.8,0.1375,rho,ms5_y1600,ms3_y2000,0.0105844838749937,4350,0.0107236677772807,4367,0.0107293156476147,4379,0.0107303021518162,4385,,18
1.8,0.1375,v,ms1p5_y1200,ms3_y2000,0.0515868795485856,4286,0.0515857625428237,4342,0.0515859643311414,4366,0.051586692124064,4376,0.2581999732336507,27
1.8,0.1375,v,ms2_y1600,ms3_y2000,0.0418139955155657,4286,0.0418186840804772,4342,0.0418375935960814,4366,0.0418380466893804,4376,0.189664312128722,27
1.8,0.1375,v,ms5_y1600,ms3_y2000,0.0164000565881069,4286,0.0166138789878745,4342,0.0166225042034231,4366,0.0166240240484242,4376,0.1729360573425187,27
1.8,0.1375,u,ms1p5_y1200,ms3_y2000,1.95754520299854e-06,3275,0.0007817727397088,4280,0.0051848124009812,4346,0.0052648123166881,4364,0.4100076366533928,43
1.8,0.1375,u,ms2_y1600,ms3_y2000,2.7393652101898618e-06,3275,0.0003960566904071,4280,0.0041026306130088,4346,0.004250654431627,4364,0.5142342069131585,43
