cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
145,1.27,0.13525,True,0.24127170378995363,0.08202452471220213,0.011093816967325339,3.376789744267131e-16,2.7755575615628914e-17,3.365363543395006e-16,log_ci,nominal,3,0.1,0.002,6,1,36,3558,0,293.7037749760784,COMPLETED
146,1.27,0.15075,True,0.251929461803164,0.07498767150172651,0.011304391478885272,1.8923217341665732e-15,-1.7763568394002505e-15,-6.522560269672795e-16,log_ci,nominal,3,0.1,0.002,6,1,36,3465,0,296.8161421769764,COMPLETED
147,1.27,0.16625,True,0.2613864484676264,0.06789464764186658,0.01128748517046032,2.443127405966592e-13,-2.4157759126453016e-13,3.64552138476526e-14,log_ci,nominal,3,0.1,0.002,6,1,36,3098,0,268.21178519295063,COMPLETED
148,1.27,0.18175,True,0.26985710287905423,0.06075910966004943,0.011042968180713984,5.699534067348502e-10,-5.699127628155942e-10,6.806513686008486e-12,log_ci,nominal,3,0.1,0.002,6,1,36,3629,0,319.20625466294587,COMPLETED
149,1.27,0.19725,True,0.27750579587087426,0.05359215644418688,0.010571052858615862,2.5544153545882966e-12,-2.5483851140428726e-12,-1.754169726142507e-13,log_ci,nominal,3,0.1,0.002,6,1,36,3319,0,291.7534193251049,COMPLETED
