benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
95,4,15,1.162,0.29025,C02,95
96,4,16,1.162,0.3057499999999999,C02,96
97,4,17,1.162,0.32125,C02,97
98,4,18,1.162,0.33675,C02,98
99,4,19,1.162,0.3522499999999999,C02,99
