cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
310,1.558,0.21275,True,0.4087372486713316,0.016860158031044396,0.003586998621104695,4.968667842953156e-15,-3.774758283725532e-15,3.2309224740068032e-15,log_ci,nominal,4,0.5,0.002,6,1,36,3518,0,305.3612161919009,COMPLETED
311,1.558,0.2282499999999999,True,0.41332356235465245,0.011669108162786362,0.002663473938155986,4.047255232655397e-15,-3.462508058049707e-15,2.095545958979983e-15,log_ci,nominal,4,0.5,0.002,6,2,28,1932,0,155.403082346078,COMPLETED
312,1.558,0.24375,True,0.41758878142143246,0.006367418284055297,0.0015520582067384786,1.1591988890712792e-11,3.5512634499745843e-12,-1.1034615278807114e-11,linear_ci,nominal,1,0.5,0.0001,6,2,32,2485,0,271.0396594060585,COMPLETED
313,1.558,0.25925,True,0.4215747451042497,0.0009788211060984895,0.0002537593717560334,2.4275719867228306e-12,-1.0996759058912176e-12,2.164213171737886e-12,log_ci,nominal,4,0.5,0.002,6,2,34,2298,0,255.33804601093289,COMPLETED
314,1.558,0.27475,False,0.43008965361485013,2.967299961441579e-05,8.152656644060738e-06,1.2284573973160532e-08,-1.1903648906852471e-08,-3.0354407265573683e-09,linear_ci,nominal,4,0.5,0.002,6,0,45,3092,0,347.2077598189935,COMPLETED
