case_id,solver,sweep_type,Mach,alpha,Ly,rtol,atol,accuracy_label,accuracy_order,run_id,config_hash,regime,sweep_name,reference_policy,max_step,matching_y,n_points,cr,ci,omega_i,runtime_seconds,stage1_mismatch,stage2_mismatch,solver_success,spectral_success,modal_reconstruction_success,branch_distance,branch_relative_distance,branch_check_passed,overall_validated,converged,mode_file,error_message,reference_cr,reference_ci,reference_omega_i,branch_identifier
subsonic_M090,subsonic_mstab17,shooting_accuracy,0.9,0.2299999999999999,80.0,1e-08,1e-10,standard_1e-8,1,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__f57678e61248,f57678e612484ed3e30a8f20053c081f36104e4db4e289c5f8558b49c2ffe847,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.23556602893735246,0.05418018665559104,1.0412632499355823,1.1423115573448375e-05,3.818086781269697e-28,True,True,True,0.0016039970598434594,0.006855800691127667,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__f57678e61248/mode.npz,,0.0,0.233962031877509,0.05381126733182705,subsonic_cr0_M0.90_from_M0.84_M0.91
subsonic_M090,subsonic_mstab17,shooting_accuracy,0.9,0.2299999999999999,80.0,1e-10,1e-12,strict_1e-10,2,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__7c992803609b,7c992803609b794e73b68be0281ba117a539cef26c62e4b1d5e7111214e7d214,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.23556602689202374,0.05418018618516544,2.0148769160732627,1.1423195922921152e-05,3.1554436208840472e-30,True,True,True,0.0016039950145147475,0.006855791948988203,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__7c992803609b/mode.npz,,0.0,0.233962031877509,0.05381126733182705,subsonic_cr0_M0.90_from_M0.84_M0.91
subsonic_M090,subsonic_mstab17,shooting_accuracy,0.9,0.2299999999999999,80.0,1e-12,1e-14,reference_1e-12,3,subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__bcfc04aa1270,bcfc04aa1270568a44fd00afd12ed420260bf7a1153b17b233ae68e3c5b4ed03,subsonic,subsonic_pointwise_accuracy_direct,smallest_tolerances_same_case,,1.0,2001,0.0,0.2355660268776588,0.054180186181861496,4.380991540965624,1.1423195916253263e-05,7.099748146989106e-30,True,True,True,0.0016039950001497938,0.00685579188758955,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M090__subsonic_mstab17__shooting_accuracy__direct__bcfc04aa1270/mode.npz,,0.0,0.233962031877509,0.05381126733182705,subsonic_cr0_M0.90_from_M0.84_M0.91
subsonic_M010,subsonic_mstab17,shooting_box,0.1,0.4399999999999999,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M010__subsonic_mstab17__shooting_box__direct__a96b93086523,a96b930865238c4bfe01e1741ffd1c4ec9a521977323da450920e3ed9fc3bbbc,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.42633463108935427,0.18758723767931584,3.272134874947369,2.5683235194095124e-05,5.048709793414476e-29,True,True,True,0.0005419468758781631,0.0012727951793705592,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M010__subsonic_mstab17__shooting_box__direct__a96b93086523/mode.npz,,0.0,0.4257926842134761,0.18734878105392944,subsonic_cr0_M0.10_from_M0.07_M0.14
subsonic_M010,subsonic_mstab17,shooting_box,0.1,0.4399999999999999,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M010__subsonic_mstab17__shooting_box__direct__df588febf5ab,df588febf5ab65457601208070b9c04a926cd2b078c03eef810e19290401dd34,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.42633426765670707,0.18758707776895106,3.0967630840605125,3.0703136706750237e-05,1.7279209267961043e-26,True,True,True,0.0005415834432309641,0.0012719416357079422,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M010__subsonic_mstab17__shooting_box__direct__df588febf5ab/mode.npz,,0.0,0.4257926842134761,0.18734878105392944,subsonic_cr0_M0.10_from_M0.07_M0.14
subsonic_M010,subsonic_mstab17,shooting_box,0.1,0.4399999999999999,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M010__subsonic_mstab17__shooting_box__direct__8140f741169e,8140f741169e9c02f5fe30288e61b11ec3136f98e7d0b047c61c53b23b7f7e13,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.4263339647323837,0.1875869444822488,3.268168916925788,3.617207413643896e-05,1.374511241257091e-26,True,True,True,0.0005412805189076164,0.0012712301995217916,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M010__subsonic_mstab17__shooting_box__direct__8140f741169e/mode.npz,,0.0,0.4257926842134761,0.18734878105392944,subsonic_cr0_M0.10_from_M0.07_M0.14
subsonic_M010,subsonic_mstab17,shooting_box,0.1,0.4399999999999999,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M010__subsonic_mstab17__shooting_box__direct__454c6dae1ce6,454c6dae1ce6813b31b47d6979508496b2d42ad866bc6a1e41c77b3711eb2aa6,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.42633482963440456,0.18758732503913797,3.490269208094105,2.402729668853905e-05,1.2621774483536189e-27,True,True,True,0.0005421454209284526,0.001273261474489406,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M010__subsonic_mstab17__shooting_box__direct__454c6dae1ce6/mode.npz,,0.0,0.4257926842134761,0.18734878105392944,subsonic_cr0_M0.10_from_M0.07_M0.14
subsonic_M020,subsonic_mstab17,shooting_box,0.2,0.4399999999999999,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M020__subsonic_mstab17__shooting_box__direct__6f0f2be80cba,6f0f2be80cbab5bf9e9870165d39dcd96a9f352f2f38d7c818f195b233f8680d,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.41224479182991336,0.18138770840516183,3.0185040830401704,2.5782833026208636e-05,5.048709793414476e-29,True,True,True,0.0002534070920636733,0.0006150786192408279,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M020__subsonic_mstab17__shooting_box__direct__6f0f2be80cba/mode.npz,,0.0,0.4119913847378497,0.18127620928465382,subsonic_cr0_M0.20_from_M0.14_M0.21
subsonic_M020,subsonic_mstab17,shooting_box,0.2,0.4399999999999999,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M020__subsonic_mstab17__shooting_box__direct__e5b7fb31d7d3,e5b7fb31d7d32ae7e25885ff4b459b29ba01f8cf43994c0b6350dde281008e3a,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.4122445041666205,0.18138758183331297,3.728295458946377,3.0316456039189043e-05,6.1089388500315154e-27,True,True,True,0.0002531194287708205,0.0006143803927644762,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M020__subsonic_mstab17__shooting_box__direct__e5b7fb31d7d3/mode.npz,,0.0,0.4119913847378497,0.18127620928465382,subsonic_cr0_M0.20_from_M0.14_M0.21
subsonic_M020,subsonic_mstab17,shooting_box,0.2,0.4399999999999999,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M020__subsonic_mstab17__shooting_box__direct__7cf06cff9236,7cf06cff9236df7e0cb246318bdd48b1042d473e5b7ca71a1db3ecf373c0af59,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.41224427087591525,0.18138747918540266,3.423576750094071,3.546578311721785e-05,0.0,True,True,True,0.0002528861380655667,0.0006138141413478301,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M020__subsonic_mstab17__shooting_box__direct__7cf06cff9236/mode.npz,,0.0,0.4119913847378497,0.18127620928465382,subsonic_cr0_M0.20_from_M0.14_M0.21
subsonic_M020,subsonic_mstab17,shooting_box,0.2,0.4399999999999999,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M020__subsonic_mstab17__shooting_box__direct__afa5339e3c86,afa5339e3c862ef7481b071c5061030083bee2c8ccb5cb7fc0a116e5ecdb5a1d,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.4122449704965234,0.18138778701847025,3.7239758339710534,2.444358771188725e-05,1.63578197306629e-26,True,True,True,0.00025358575867373556,0.0006155122851296813,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M020__subsonic_mstab17__shooting_box__direct__afa5339e3c86/mode.npz,,0.0,0.4119913847378497,0.18127620928465382,subsonic_cr0_M0.20_from_M0.14_M0.21
subsonic_M030,subsonic_mstab17,shooting_box,0.3,0.4399999999999999,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M030__subsonic_mstab17__shooting_box__direct__ba24185c7d3e,ba24185c7d3e4d837deed1f183e6693181253f0760d20ecb718f58fb5115884a,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3892151346172665,0.17125465923159722,2.552735499921255,2.9506531269628386e-05,2.8398992587956425e-29,True,True,True,0.00039568752263802187,0.0010176639198340351,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M030__subsonic_mstab17__shooting_box__direct__ba24185c7d3e/mode.npz,,0.0,0.38881944709462846,0.17108055672163647,subsonic_cr0_M0.30_from_M0.28_M0.35
subsonic_M030,subsonic_mstab17,shooting_box,0.3,0.4399999999999999,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M030__subsonic_mstab17__shooting_box__direct__fdf60f08e49d,fdf60f08e49d6512d18e1f438a270bb8c864f04000e0a80662b43fda3ebcf492,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.38921425503939433,0.17125427221733347,2.905905459076166,3.36370053727943e-05,3.155443620884047e-28,True,True,True,0.00039480794476587366,0.0010154017442182818,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M030__subsonic_mstab17__shooting_box__direct__fdf60f08e49d/mode.npz,,0.0,0.38881944709462846,0.17108055672163647,subsonic_cr0_M0.30_from_M0.28_M0.35
subsonic_M030,subsonic_mstab17,shooting_box,0.3,0.4399999999999999,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M030__subsonic_mstab17__shooting_box__direct__0a5e5609e4da,0a5e5609e4da6cba9671662918c63af810fa566036a41c2b3d39ded4c0dced39,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3892136131649134,0.17125398979256184,2.6206859999801964,3.8258894924182494e-05,2.0194839173657902e-28,True,True,True,0.0003941660702849181,0.0010137509150590104,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M030__subsonic_mstab17__shooting_box__direct__0a5e5609e4da/mode.npz,,0.0,0.38881944709462846,0.17108055672163647,subsonic_cr0_M0.30_from_M0.28_M0.35
subsonic_M030,subsonic_mstab17,shooting_box,0.3,0.4399999999999999,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M030__subsonic_mstab17__shooting_box__direct__7ef84fabc632,7ef84fabc63219180eac8a281fd035a9797cfec574294337fc2cb1fc3e1d19ed,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.38921576218819753,0.17125493536280686,2.564443083014339,2.8121566113801393e-05,1.2621774483536189e-27,True,True,True,0.00039631509356907735,0.0010192779618675416,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M030__subsonic_mstab17__shooting_box__direct__7ef84fabc632/mode.npz,,0.0,0.38881944709462846,0.17108055672163647,subsonic_cr0_M0.30_from_M0.28_M0.35
subsonic_M040,subsonic_mstab17,shooting_box,0.4,0.4399999999999999,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M040__subsonic_mstab17__shooting_box__direct__296d42cbb827,296d42cbb827f2f781b4e4c4d67d9c07aa9c6ecec8e314dcf5bc5bc776ff9f21,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3576981229257547,0.15738717408733202,2.495012541068718,8.526036124025154e-06,1.262177448353619e-29,True,True,True,0.00041245361791242274,0.0011544085121338774,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M040__subsonic_mstab17__shooting_box__direct__296d42cbb827/mode.npz,,0.0,0.3572856693078423,0.15720569449545058,subsonic_cr0_M0.40_from_M0.35_M0.42
subsonic_M040,subsonic_mstab17,shooting_box,0.4,0.4399999999999999,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M040__subsonic_mstab17__shooting_box__direct__4307449b5233,4307449b5233f8409dbb26a1b1f8ecf63661f8429b229e95024f2e3c6f83a95b,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3576968862605588,0.15738662995464583,2.4395190000068396,1.74715778868669e-05,5.048709793414476e-29,True,True,True,0.0004112169527165088,0.001150947233660801,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M040__subsonic_mstab17__shooting_box__direct__4307449b5233/mode.npz,,0.0,0.3572856693078423,0.15720569449545058,subsonic_cr0_M0.40_from_M0.35_M0.42
subsonic_M040,subsonic_mstab17,shooting_box,0.4,0.4399999999999999,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M040__subsonic_mstab17__shooting_box__direct__681ec966d8c6,681ec966d8c68b16b5f238920785b4c90dc3978a427bc69f4bd2d08b74c064ca,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3576959339155025,0.15738621092282104,2.434424833045341,2.4629298372068634e-05,5.048709793414476e-29,True,True,True,0.00041026460766019346,0.0011482817333675474,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M040__subsonic_mstab17__shooting_box__direct__681ec966d8c6/mode.npz,,0.0,0.3572856693078423,0.15720569449545058,subsonic_cr0_M0.40_from_M0.35_M0.42
subsonic_M040,subsonic_mstab17,shooting_box,0.4,0.4399999999999999,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M040__subsonic_mstab17__shooting_box__direct__2107a986a2de,2107a986a2def0ecff955f1784880a2368a2dd2d9f77423ef722f7024c8e4d06,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.35769899232435953,0.15738755662271817,2.453201875090599,2.241292220745288e-06,0.0,True,True,True,0.000413323016517253,0.0011568418551966275,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M040__subsonic_mstab17__shooting_box__direct__2107a986a2de/mode.npz,,0.0,0.3572856693078423,0.15720569449545058,subsonic_cr0_M0.40_from_M0.35_M0.42
subsonic_M050,subsonic_mstab17,shooting_box,0.5,0.37,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M050__subsonic_mstab17__shooting_box__direct__131d391ad6fb,131d391ad6fbae120f4b46f4534744f58bbe41fba7d38fa36984d618d4d328c0,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3800597300808383,0.14062210012991017,2.2640337500488386,9.089266740314504e-06,7.888609052210118e-29,True,True,True,0.0002493904905932487,0.0006566184871699422,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M050__subsonic_mstab17__shooting_box__direct__131d391ad6fb/mode.npz,,0.0,0.37981033959024507,0.14052982564839067,subsonic_cr0_M0.50_from_M0.49_M0.56
subsonic_M050,subsonic_mstab17,shooting_box,0.5,0.37,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M050__subsonic_mstab17__shooting_box__direct__ffc1b03f9f39,ffc1b03f9f39644da34e450ad9a55f966f5c28ac2a0bc55a6a749c430b6cceb3,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3800590505405564,0.14062184870000585,2.240791666903533,1.5454404016222775e-05,1.262177448353619e-29,True,True,True,0.00024871095031131496,0.0006548293302905721,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M050__subsonic_mstab17__shooting_box__direct__ffc1b03f9f39/mode.npz,,0.0,0.37981033959024507,0.14052982564839067,subsonic_cr0_M0.50_from_M0.49_M0.56
subsonic_M050,subsonic_mstab17,shooting_box,0.5,0.37,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M050__subsonic_mstab17__shooting_box__direct__44dda0717517,44dda071751706626cc129a6f6894158e29d1ea3ced2cc6a7f702820e3825121,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3800582469746575,0.14062155138062327,2.2583454159321263,2.115469247004937e-05,5.048709793414476e-29,True,True,True,0.000247907384412438,0.0006527136272274489,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M050__subsonic_mstab17__shooting_box__direct__44dda0717517/mode.npz,,0.0,0.37981033959024507,0.14052982564839067,subsonic_cr0_M0.50_from_M0.49_M0.56
subsonic_M050,subsonic_mstab17,shooting_box,0.5,0.37,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M050__subsonic_mstab17__shooting_box__direct__ba5544bda405,ba5544bda4055f3d3ae46fe76ee68c8a36ff9e9f7df7499130fbd812eaef5738,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3800599819082163,0.14062219330604003,2.2458389999810606,6.46849839996704e-06,1.262177448353619e-29,True,True,True,0.0002496423179712548,0.0006572815217210231,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M050__subsonic_mstab17__shooting_box__direct__ba5544bda405/mode.npz,,0.0,0.37981033959024507,0.14052982564839067,subsonic_cr0_M0.50_from_M0.49_M0.56
subsonic_M060,subsonic_mstab17,shooting_box,0.6,0.37,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M060__subsonic_mstab17__shooting_box__direct__ab3816ef71fd,ab3816ef71fdac429ba8f46205c943d613b85a25ec72d433ce43ff11f07f522a,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.32954652337142754,0.12193221364742819,2.2055613750126213,1.586168824412976e-05,1.262177448353619e-29,True,True,True,0.0006025267760251252,0.0018317001746842234,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_box__direct__ab3816ef71fd/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63
subsonic_M060,subsonic_mstab17,shooting_box,0.6,0.37,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M060__subsonic_mstab17__shooting_box__direct__d8852ec74697,d8852ec7469763e95baf844ff393d80e0417475c8cf297555b120082bbac0a12,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.32954622891891366,0.12193210469999806,2.159648915985599,1.8572016497461303e-05,3.1554436208840472e-30,True,True,True,0.0006022323235112537,0.0018308050298665064,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_box__direct__d8852ec74697/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63
subsonic_M060,subsonic_mstab17,shooting_box,0.6,0.37,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M060__subsonic_mstab17__shooting_box__direct__2f1fb6a2749d,2f1fb6a2749dfe6531d853b515e2d0195f5136d334f53c477ddb01ed69f8189d,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3295460118819257,0.12193202439631251,2.2020471250871196,2.21724452119063e-05,6.184669496932733e-28,True,True,True,0.0006020152865233164,0.0018301452306600042,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_box__direct__2f1fb6a2749d/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63
subsonic_M060,subsonic_mstab17,shooting_box,0.6,0.37,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M060__subsonic_mstab17__shooting_box__direct__91feb1d5829b,91feb1d5829bf55a568b6ed891350111b65d02cce10c1473fb066d4011f70fce,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.32954673856969596,0.1219322932707875,2.1890728749567643,1.5630034712501497e-05,1.262177448353619e-29,True,True,True,0.0006027419742935525,0.001832354384126118,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M060__subsonic_mstab17__shooting_box__direct__91feb1d5829b/mode.npz,,0.0,0.3289439965954024,0.1217092787402989,subsonic_cr0_M0.60_from_M0.56_M0.63
subsonic_M070,subsonic_mstab17,shooting_box,0.7,0.3,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M070__subsonic_mstab17__shooting_box__direct__77b0d0f8cda0,77b0d0f8cda0e42c0dfa4b91dd1fda9f30e1dcad613df18804001194668747ca,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3328928223143058,0.09986784669429173,2.154101499938406,7.501046796328203e-06,3.155443620884047e-28,True,True,True,3.0363676193523315e-05,9.120324889114154e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_box__direct__77b0d0f8cda0/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70
subsonic_M070,subsonic_mstab17,shooting_box,0.7,0.3,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M070__subsonic_mstab17__shooting_box__direct__77186df0dddf,77186df0dddf4394e59e3afb8103c4aa7d16fcbdd5a30817303b829d86dc934b,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.33289148867378654,0.09986744660213596,2.1147470000432804,1.181990806180273e-05,2.8398992587956425e-29,True,True,True,3.169731671276432e-05,9.520909941570989e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_box__direct__77186df0dddf/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70
subsonic_M070,subsonic_mstab17,shooting_box,0.7,0.3,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M070__subsonic_mstab17__shooting_box__direct__ac971019bd4e,ac971019bd4e30b9edfd417246ea9d09fa49504889ca5792e282626551971c3a,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.3328904656747563,0.09986713970242687,2.1237994160037488,1.578594880081488e-05,1.262177448353619e-29,True,True,True,3.2720315743028916e-05,9.828187738165723e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_box__direct__ac971019bd4e/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70
subsonic_M070,subsonic_mstab17,shooting_box,0.7,0.3,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M070__subsonic_mstab17__shooting_box__direct__59740651b04f,59740651b04f446b3d577488ea7b40143365d94cf82fde947d0364c5b3dfdba4,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.33289374565936014,0.09986812369780804,2.134507999988273,5.683327078518344e-06,1.262177448353619e-29,True,True,True,2.9440331139163334e-05,8.842980116141109e-05,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M070__subsonic_mstab17__shooting_box__direct__59740651b04f/mode.npz,,0.0,0.3329231859904993,0.0998769557971498,subsonic_cr0_M0.70_from_M0.70_M0.70
subsonic_M080,subsonic_mstab17,shooting_box,0.8,0.3,40.0,1e-10,1e-12,fixed_strict,0,subsonic_M080__subsonic_mstab17__shooting_box__direct__3be37c0f4b3e,3be37c0f4b3e78246a2ea1feb3a3c8c65776cbd094fb93c5ca1d65edcce77b36,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.257842110068646,0.0773526330205938,2.090147083043121,4.41287052519269e-06,1.0741208971579819e-25,True,True,True,0.0017052587081138326,0.006657607833687121,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_box__direct__3be37c0f4b3e/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84
subsonic_M080,subsonic_mstab17,shooting_box,0.8,0.3,60.0,1e-10,1e-12,fixed_strict,1,subsonic_M080__subsonic_mstab17__shooting_box__direct__a550738d6238,a550738d6238d5509124f59168a4253dde17f033ed7ac73619a0147a721d6800,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.25783944608559917,0.07735183382567974,2.122446750057861,8.924317740087032e-06,7.888609052210118e-31,True,True,True,0.0017025947250670082,0.006647207209830483,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_box__direct__a550738d6238/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84
subsonic_M080,subsonic_mstab17,shooting_box,0.8,0.3,80.0,1e-10,1e-12,fixed_strict,2,subsonic_M080__subsonic_mstab17__shooting_box__direct__9406703f89f7,9406703f89f714ca98061d58d7fa2381084442d4ef5b6ae57a6f02d23146ceb8,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.25783734422394616,0.07735120326718385,2.0655887090833858,1.2598319477864108e-05,3.1554436208840472e-30,True,True,True,0.0017004928634140049,0.006639001199481567,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_box__direct__9406703f89f7/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84
subsonic_M080,subsonic_mstab17,shooting_box,0.8,0.3,100.0,1e-10,1e-12,fixed_strict,3,subsonic_M080__subsonic_mstab17__shooting_box__direct__67b6afaf8b18,67b6afaf8b18be94dfed84b012ec1fb6f28229098a8cd012db2b97bcfc3f787e,subsonic,subsonic_pointwise_box_direct,largest_Ly_same_case,,1.0,2001,0.0,0.2578439654559488,0.07735318963678463,2.112037166953087,1.419002286246606e-06,1.262177448353619e-29,True,True,True,0.0017071140954166286,0.006664851568014847,True,True,True,classic_supersonic/reproducibility/results/classical_convergence_pointwise_direct_v1/runs/subsonic_M080__subsonic_mstab17__shooting_box__direct__67b6afaf8b18/mode.npz,,0.0,0.25613685136053216,0.07684105540815965,subsonic_cr0_M0.80_from_M0.77_M0.84
