point_id,reference_tier,Mach,alpha,cr,ci,omega_i,spectral_ok,modal_ok,pinning_use,best_status,best_stage1_mismatch,best_stage2_mismatch,trusted_spectral,trusted_modal,valid_spectral_candidate,valid_modal_candidate,decision,source_kind,source_short,source,validation_note,Mach_key,alpha_key
M1.30_a0.250000,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.3,0.25,0.2886439995131025,0.0255613688283836,0.0063903422070959,True,True,YES,validated,0.0267995410060461,1.6709758490539702e-18,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_ci_alpha_lines_core_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_lines_core_summary.csv,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",1.3,0.25
M1.30_a0.275000,B_EXTENSION_VALIDATED_MODAL_SPECTRAL,1.3,0.275,0.2965815884302376,0.0171633516439817,0.0047199217020949,True,True,YES,validated,0.0261349939882448,2.044343122066965e-18,,,,,extension_or_unmatched,other_csv,shooting/supersonic_shooting_ci_alpha_lines_core_summary.csv,assets/classic_supersonic/shooting/supersonic_shooting_ci_alpha_lines_core_summary.csv,"extension point kept because best_status=validated, best_spectral_success=True, best_mode_success=True; not part of canonical FINAL23",1.3,0.275
