Mach,status,n_trace_points,n_fit_points,alpha_last,ci_last,alpha_neutral_linear,linear_rmse,alpha_neutral_power,power_A,power_beta,power_rmse,alpha_neutral_selected,selected_method
1.0,local_continuation_failed,30,8,0.3653400000000002,1.6823536565121854e-05,,0.0006135152277739045,0.36534001000000027,2.1556609557193602,1.4194634750919728,0.00035095758067666365,0.36534001000000027,power
1.05,local_continuation_failed,26,8,0.3578400000000002,2.0445681678326794e-05,,0.00029116914982820044,0.35784001000013566,0.660374934650731,1.0703003967529168,0.00016657636455421796,0.35784001000013566,power
1.15,local_continuation_failed,25,8,0.3379650000000002,2.2210704828087183e-05,,0.00015568092990658202,0.33796501000000023,0.5752867452280477,1.0403244213278633,0.00012384709078437837,0.33796501000000023,power
1.2,local_continuation_failed,26,8,0.32834000000000013,1.879267862293233e-05,,0.00024392124276349778,0.3283400100000002,0.7249145981489534,1.1230338329452962,0.00018278897654151033,0.3283400100000002,power
