boundary_id,normal_axis,pair_id,idx_a,idx_b,Mach_minus_grid,Mach_plus_grid,eta_minus_grid,eta_plus_grid,Mach_mid,eta_mid,component,chart_minus,chart_plus,Mach_boundary,eta_boundary,clean_pair_switch,third_chart_seen,eps,Mach_minus,eta_minus,Mach_plus,eta_plus,routed_chart_minus,routed_chart_plus,family_minus,family_plus,ci_minus,ci_plus,samepoint_ci_abs_diff,samepoint_ci_rel_diff_reg,samepoint_p_overlap,samepoint_p_rel,samepoint_q_overlap,samepoint_q_rel,routed_ci_abs_diff,routed_ci_rel_diff_reg,routed_p_overlap,routed_p_rel,routed_q_overlap,routed_q_rel,success,error
ROUTE_0280,eta,LMEDGE_LOW__LMEDGE_MID,24,25,0.0487999999999999,0.0487999999999999,0.3495999999999999,0.3528,0.0487999999999999,0.3511999999999999,0,LMEDGE_LOW,LMEDGE_MID,0.0487999999999999,0.3499999995052814,True,,0.001,0.0487999999999999,0.3489999995052814,0.0487999999999999,0.3509999995052814,LMEDGE_LOW,LMEDGE_MID,pq_etaaware,pq_etaaware,0.5207313244521617,0.5203851684782798,0.0016509059460411146,0.0031670160393331127,0.9998364860677368,0.018083172501547853,0.9998709978877331,0.032079749463155886,0.0003461559738819897,0.0006647496657631745,0.9997942910113172,0.020282397816265205,0.9998417103119485,0.03626621541639941,True,
ROUTE_0280,eta,LMEDGE_LOW__LMEDGE_MID,24,25,0.0487999999999999,0.0487999999999999,0.3495999999999999,0.3528,0.0487999999999999,0.3511999999999999,0,LMEDGE_LOW,LMEDGE_MID,0.0487999999999999,0.3499999995052814,True,,0.0002,0.0487999999999999,0.3497999995052814,0.0487999999999999,0.35019999950528136,LMEDGE_LOW,LMEDGE_MID,pq_etaaware,pq_etaaware,0.5198503282221995,0.5211028747922136,0.0016509059460411146,0.0031670160393331127,0.9998364860677368,0.018083172501547853,0.9998709978877331,0.032079749463155886,0.001252546570014168,0.002403645480776925,0.9998284552958804,0.018521878432122402,0.9998656097925684,0.032907700018665095,True,
ROUTE_0280,eta,LMEDGE_LOW__LMEDGE_MID,24,25,0.0487999999999999,0.0487999999999999,0.3495999999999999,0.3528,0.0487999999999999,0.3511999999999999,0,LMEDGE_LOW,LMEDGE_MID,0.0487999999999999,0.3499999995052814,True,,5e-05,0.0487999999999999,0.3499499995052814,0.0487999999999999,0.3500499995052814,LMEDGE_LOW,LMEDGE_MID,pq_etaaware,pq_etaaware,0.5196852999717633,0.5212366659644645,0.0016509059460411146,0.0031670160393331127,0.9998364860677368,0.018083172501547853,0.9998709978877331,0.032079749463155886,0.0015513659927012258,0.00297631784945649,0.99983449746969,0.018192791691553585,0.999869672801754,0.03228625977038419,True,
ROUTE_0281,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.02,0.02,0.1288,0.1319999999999999,0.02,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.02,0.1300000004947186,True,,0.001,0.02,0.1290000004947186,0.02,0.1310000004947186,LMEDGE_VLOW,LMEDGE_LOW,pQscaled,pq_etaaware,0.7935549491184045,0.7925907543760778,0.0016876557633259681,0.002125780179415371,0.9990464278571614,0.04366045104949484,0.9998075694551988,0.10407588994579761,0.0009641947423266739,0.0012150321076036899,0.9988448822527465,0.0480510270181265,0.999715037361011,0.1171199758145993,True,
ROUTE_0281,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.02,0.02,0.1288,0.1319999999999999,0.02,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.02,0.1300000004947186,True,,0.0002,0.02,0.1298000004947186,0.02,0.1302000004947186,LMEDGE_VLOW,LMEDGE_LOW,pQscaled,pq_etaaware,0.7924786233311357,0.7936382174636641,0.0016876557633259681,0.002125780179415371,0.9990464278571614,0.04366045104949484,0.9998075694551988,0.10407588994579761,0.0011595941325284187,0.0014611117597565914,0.9990077395550397,0.044536909514803706,0.9997907222343116,0.10666518369394049,True,
ROUTE_0281,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.02,0.02,0.1288,0.1319999999999999,0.02,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.02,0.1300000004947186,True,,5e-05,0.02,0.1299500004947186,0.02,0.1300500004947186,LMEDGE_VLOW,LMEDGE_LOW,pQscaled,pq_etaaware,0.7922784307568889,0.7938341819617065,0.0016876557633259681,0.002125780179415371,0.9990464278571614,0.04366045104949484,0.9998075694551988,0.10407588994579761,0.001555751204817657,0.001959793669974146,0.9990368315846889,0.04387948424065716,0.99980343523398,0.10472227868792208,True,
ROUTE_0282,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.0264,0.0264,0.1288,0.1319999999999999,0.0264,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.0264,0.1300000004947186,True,,0.001,0.0264,0.1290000004947186,0.0264,0.1310000004947186,LMEDGE_VLOW,LMEDGE_LOW,pQscaled,pq_etaaware,0.7932469370953092,0.7925002261821336,0.0018889903277442555,0.0023796273749573087,0.9990475042445547,0.04363581399179476,0.9998114382500128,0.10390588019268056,0.0007467109131756855,0.0009413347575093978,0.9988462527697143,0.048022529378405995,0.9997198932986315,0.11693951875688133,True,
ROUTE_0282,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.0264,0.0264,0.1288,0.1319999999999999,0.0264,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.0264,0.1300000004947186,True,,0.0002,0.0264,0.1298000004947186,0.0264,0.1302000004947186,LMEDGE_VLOW,LMEDGE_LOW,pQscaled,pq_etaaware,0.7921902998950934,0.793554686862976,0.0018889903277442555,0.0023796273749573087,0.9990475042445547,0.04363581399179476,0.9998114382500128,0.10390588019268056,0.0013643869678826581,0.0017193357817294932,0.9990088725183772,0.04451148873673845,0.999794785730102,0.10649302658605354,True,
ROUTE_0282,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.0264,0.0264,0.1288,0.1319999999999999,0.0264,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.0264,0.1300000004947186,True,,5e-05,0.0264,0.1299500004947186,0.0264,0.1300500004947186,LMEDGE_VLOW,LMEDGE_LOW,pQscaled,pq_etaaware,0.7919940078659277,0.793751968988502,0.0018889903277442555,0.0023796273749573087,0.9990475042445547,0.04363581399179476,0.9998114382500128,0.10390588019268056,0.0017579611225743141,0.0022147486762326123,0.9990379220109351,0.043854650655012095,0.9998073525768227,0.1045517290258248,True,
ROUTE_0283,eta,LMEDGE_LOW__LMEDGE_VLOW,29,24,0.0327999999999999,0.0327999999999999,0.1288,0.1319999999999999,0.0327999999999999,0.1304,0,LMEDGE_VLOW,LMEDGE_LOW,0.0327999999999999,0.1300000004947186,True,,0.001,0.0327999999999999,0.1290000004947186,0.0327999999999999,0.1310000004947186,LMEDGE_VLOW,LMEDGE_LOW,pQscaled,pq_etaaware,0.7930964434005116,0.7919446015785189,0.001465357256831723,0.001847247998785116,0.9990444411686128,0.04370588713313434,0.9998127305534293,0.10412559833165494,0.001151841821992683,0.0014523351246589892,0.9988430129731275,0.04808986831719029,0.9997215156959361,0.11715208795478488,True,
