boundary_id,normal_axis,pair_id,idx_a,idx_b,Mach_minus_grid,Mach_plus_grid,eta_minus_grid,eta_plus_grid,Mach_mid,eta_mid,component,chart_minus,chart_plus,Mach_boundary,eta_boundary,clean_pair_switch,third_chart_seen,eps,Mach_minus,eta_minus,Mach_plus,eta_plus,routed_chart_minus,routed_chart_plus,family_minus,family_plus,ci_minus,ci_plus,samepoint_ci_abs_diff,samepoint_ci_rel_diff_reg,samepoint_p_overlap,samepoint_p_rel,samepoint_q_overlap,samepoint_q_rel,routed_ci_abs_diff,routed_ci_rel_diff_reg,routed_p_overlap,routed_p_rel,routed_q_overlap,routed_q_rel,success,error
ROUTE_0360,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0616,0.0616,0.3976,0.4008,0.0616,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0616,0.4000000004947186,True,,0.001,0.0616,0.3990000004947186,0.0616,0.4010000004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.4697629435549955,0.4689535255947516,0.0010890629624184522,0.0023172405983643484,0.9997906837194802,0.020459441530366912,0.9991696213003121,0.04568370007084144,0.0008094179602438634,0.0017230349293166506,0.9997769322825114,0.021120740417198296,0.9991285487513337,0.04823137329194613,True,
ROUTE_0360,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0616,0.0616,0.3976,0.4008,0.0616,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0616,0.4000000004947186,True,,0.0002,0.0616,0.39980000049471864,0.0616,0.4002000004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.46906641885626055,0.4697766838714524,0.0010890629624184522,0.0023172405983643484,0.9997906837194802,0.020459441530366912,0.9991696213003121,0.04568370007084144,0.0007102650151918355,0.0015119205349625,0.9997881117677537,0.020584741141665832,0.9991616445232748,0.04617677029599775,True,
ROUTE_0360,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0616,0.0616,0.3976,0.4008,0.0616,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0616,0.4000000004947186,True,,5e-05,0.0616,0.3999500004947186,0.0616,0.4000500004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.46893677203355566,0.4699311781323132,0.0010890629624184522,0.0023172405983643484,0.9997906837194802,0.020459441530366912,0.9991696213003121,0.04568370007084144,0.000994406098757561,0.0021160675116507744,0.9997902536037276,0.020480449189250446,0.9991677793586292,0.04580396018567407,True,
ROUTE_0361,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0712,0.0712,0.3976,0.4008,0.0712,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0712,0.4000000004947186,True,,0.001,0.0712,0.3990000004947186,0.0712,0.4010000004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.47009176900085536,0.4679009500292195,0.000321969896144636,0.0006861470009096137,0.9997922469057019,0.02038291017612222,0.9991646089520047,0.04612608130801661,0.002190818971635866,0.004660407001578196,0.9997786322868579,0.0210401146056762,0.9991236717046289,0.04869754542636174,True,
ROUTE_0361,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0712,0.0712,0.3976,0.4008,0.0712,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0712,0.4000000004947186,True,,0.0002,0.0712,0.39980000049471864,0.0712,0.4002000004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.4694119307655723,0.4687170920699938,0.000321969896144636,0.0006861470009096137,0.9997922469057019,0.02038291017612222,0.9991646089520047,0.04612608130801661,0.0006948386955785146,0.0014802322864808522,0.9997895649279054,0.020514040588570308,0.9991565269133764,0.04662644762457095,True,
ROUTE_0361,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0712,0.0712,0.3976,0.4008,0.0712,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0712,0.4000000004947186,True,,5e-05,0.0712,0.3999500004947186,0.0712,0.4000500004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.46928542105565096,0.46887027670512926,0.000321969896144636,0.0006861470009096137,0.9997922469057019,0.02038291017612222,0.9991646089520047,0.04612608130801661,0.0004151443505217012,0.0008846308278399951,0.9997917819575085,0.02040570337502341,0.9991627455541827,0.046248130145111956,True,
ROUTE_0362,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0808,0.0808,0.3976,0.4008,0.0808,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0808,0.4000000004947186,True,,0.001,0.0808,0.3990000004947186,0.0808,0.4010000004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.46954575704490953,0.467638660773384,2.6319474541014465e-05,5.615554412349392e-05,0.9997919030889276,0.020399767592307768,0.9991605042590823,0.04659725693107786,0.0019070962715255213,0.004061577051676175,0.999778300602081,0.021055869614321793,0.9991196371970301,0.049196891677953006,True,
ROUTE_0362,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0808,0.0808,0.3976,0.4008,0.0808,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0808,0.4000000004947186,True,,0.0002,0.0808,0.39980000049471864,0.0808,0.4002000004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.46885914510867166,0.46845753911782073,2.6319474541014465e-05,5.615554412349392e-05,0.9997919030889276,0.020399767592307768,0.9991605042590823,0.04659725693107786,0.0004016059908509284,0.0008565600032347553,0.9997898235872877,0.020501430469606435,0.9991528881725171,0.04709691485080067,True,
ROUTE_0362,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0808,0.0808,0.3976,0.4008,0.0808,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0808,0.4000000004947186,True,,5e-05,0.0808,0.3999500004947186,0.0808,0.4000500004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.46873133616485885,0.46861123630717433,2.6319474541014465e-05,5.615554412349392e-05,0.9997919030889276,0.020399767592307768,0.9991605042590823,0.04659725693107786,0.00012009985768451914,0.00025622323155770083,0.9997914008019921,0.020424369816233218,0.9991586148905611,0.04672134753282201,True,
ROUTE_0363,eta,LOWM_EXT_LOW__LOWM_EXT_MID,32,33,0.0904,0.0904,0.3976,0.4008,0.0904,0.3992,0,LOWM_EXT_LOW,LOWM_EXT_MID,0.0904,0.4000000004947186,True,,0.001,0.0904,0.3990000004947186,0.0904,0.4010000004947186,LOWM_EXT_LOW,LOWM_EXT_MID,pq_etaaware,pq_etaaware,0.46827241083199656,0.46772020397002395,0.0013640074024573456,0.002909836480866569,0.9997903382275357,0.02047631770776768,0.9991581301060415,0.04708600066724514,0.0005522068619726039,0.0011792427851802715,0.9997753006090878,0.02119783696531989,0.999116108241302,0.04973463311034055,True,
