point_id,direction,step_index,Mach,eta,alpha,ci_seed,gep_cr,gep_ci,adjacent_overlap,selection_basis,selection_source,n_finite_modes
OFFGRID_0063,low_to_target,0,0.4746430215656821,0.92,0.8097641208152317,0.046743427610566206,-9.810788538457337e-14,0.047070028283306746,,pinn_seed_start,nearest_to_target,298
OFFGRID_0063,low_to_target,1,0.4746430215656821,0.922440336495201,0.8119120522679814,0.04640934827486296,-1.7188347003841454e-13,0.04561034495059174,0.9999991841297626,previous_eigenvalue,nearest_to_target,316
OFFGRID_0063,low_to_target,2,0.4746430215656821,0.924880672990402,0.8140599837207312,0.045186878914790646,-2.888818655810199e-13,0.04415212851926196,0.9999991861140045,previous_eigenvalue,nearest_to_target,107
OFFGRID_0063,low_to_target,3,0.4746430215656821,0.9273210094856029,0.8162079151734808,0.04237137952796687,6.000873552974938e-14,0.04269533866068501,0.9999991880603459,previous_eigenvalue,nearest_to_target,113
OFFGRID_0063,low_to_target,4,0.4746430215656821,0.9297613459808038,0.8183558466262305,0.039572620584783565,5.952785925868752e-14,0.04123992200137779,0.999999189967859,previous_eigenvalue,nearest_to_target,308
OFFGRID_0063,low_to_target,5,0.4746430215656821,0.9322016824760049,0.8205037780789803,0.038415751117344486,-4.2096163254155694e-13,0.03978580719145102,0.9999991918351193,previous_eigenvalue,nearest_to_target,115
OFFGRID_0063,low_to_target,6,0.4746430215656821,0.9346420189712058,0.82265170953173,0.03807009317542288,-1.9989653413564507e-13,0.038332898177166036,0.9999991936600079,previous_eigenvalue,nearest_to_target,123
OFFGRID_0063,low_to_target,7,0.4746430215656821,0.9370823554664067,0.8247996409844797,0.0377528885451806,-7.06143944943966e-13,0.03688106504592826,0.9999991954394472,previous_eigenvalue,nearest_to_target,112
OFFGRID_0063,low_to_target,8,0.4746430215656821,0.9395226919616076,0.8269475724372293,0.036786948030984326,-3.4972976259430993e-13,0.03543013160353112,0.9999991971690282,previous_eigenvalue,nearest_to_target,301
OFFGRID_0063,low_to_target,9,0.4746430215656821,0.9419630284568087,0.8290955038899791,0.034278837370747564,1.9696531983536238e-13,0.0339798585564277,0.9999991988425051,previous_eigenvalue,nearest_to_target,165
OFFGRID_0063,low_to_target,10,0.4746430215656821,0.9444033649520096,0.8312434353427287,0.031254250367719,1.839473277015019e-14,0.032529920789761434,0.9999992004510918,previous_eigenvalue,nearest_to_target,114
OFFGRID_0063,low_to_target,11,0.4746430215656821,0.9468437014472105,0.8333913667954784,0.02976705282463255,-3.4589436558790116e-12,0.03107987670153844,0.9999992019824955,previous_eigenvalue,nearest_to_target,115
OFFGRID_0063,low_to_target,12,0.4746430215656821,0.9492840379424116,0.8355392982482281,0.02930977949122888,-9.000993324982017e-15,0.029629126825523208,0.9999992034195728,previous_eigenvalue,nearest_to_target,312
OFFGRID_0063,low_to_target,13,0.4746430215656821,0.9517243744376125,0.8376872297009779,0.02902572492781934,-1.5088519590252821e-12,0.028176857905909847,0.9999992047384527,previous_eigenvalue,nearest_to_target,303
OFFGRID_0063,low_to_target,14,0.4746430215656821,0.9541647109328134,0.8398351611537276,0.028261955233561686,-7.135749013618792e-13,0.026721967008869453,0.9999992059058673,previous_eigenvalue,nearest_to_target,119
