target_index,point_id,sample_group,Mach,eta,alpha,chart_id,chart_path,N,mapping_scale,xi_max,eta_low,eta_high,max_step,forward_n_steps,backward_n_steps,ci_seed_target,ci_independent_original,ci_forward,cr_forward,ci_backward,cr_backward,forward_backward_ci_abs,forward_backward_overlap,forward_min_adjacent_overlap,backward_min_adjacent_overlap,minimum_adjacent_overlap,continuation_status,reference_status,success,error,traceback,ci_classic_raw,ci_cont_abs_err_vs_classic,ci_cont_rel_err_vs_classic,p_rel_cont_vs_classic,rho_rel_cont_vs_classic,u_rel_cont_vs_classic,v_rel_cont_vs_classic,p_overlap_cont_vs_classic
32,OFFGRID_0364,near_neutral,0.6923780470909331,0.9725671382261012,0.7017411516863281,NEUTRAL3_HIM,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL3_HIM_M0.35_0.70_eta0.92_0.98_ciIDW,401,5.0,0.98,0.92,0.98,0.0025,23,4,0.014079064456687522,0.0130160658473562,0.013016065852169996,-1.2247922729870359e-11,0.013016065852169996,-1.2247922729870359e-11,0.0,0.9999999999999999,0.9999992080894811,0.9999990647824296,0.9999990647824296,validated_bidirectional,continuation_corrected_reference,True,,,0.013966209596730715,0.0009501437445607192,0.06803161143902164,0.0003188686705918233,0.0003188686705918227,0.0034726132899494063,0.0015052624038576644,0.9999999491614169
