grid_index,i_cr,i_ci,Mach,alpha,cr_center,ci_center,cr_target,ci_target,cr_pinn,ci_pinn,cr_failure_reference,ci_failure_reference,status,technical_success,root_class,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,distance_target,distance_failure,error,seconds,_source_file,cr0,ci0,_cr_key,_ci_key,target_error,failure_branch_error,technical_success_norm,target_recovery_recomputed,worker_class,distance_to_pinn_seed
230,5,9,1.15,0.06,0.025,0.1139999999999999,-2.549736936302885e-09,0.1998472244836177,0.026089266,0.11558069,0.0,0.102065065,COMPLETED,True,failure_branch,0.0,0.1020624999999999,5.158541563610237e-08,1.782866351022196e-21,5.158541563610415e-08,0.0977847244836177,2.5650000000237982e-06,,18.921106825000606,assets/pinn_supersonic/atlas2d_v1_continuousM/N76/basin_T401_failure/basin_0194_0291.csv,0.025,0.1139999999999999,0.025,0.114,0.09778472448361782,2.565000000093187e-06,True,False,UNAVAILABLE,0.0019197609226151958
