condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,t401_row,test_id
generic,103,C02,1.1,0.305,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7617187499999999,8.037760416666667e-06,8.371549440799605e-08,7.895207842127856e-22,8.371549440799684e-08,True,True,True,0.13829559651386758,36.57320137892384,103,103
generic,103,C02,1.1,0.305,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.22298177083333334,0.022668359375000006,2.5397152862914646e-05,2.933527575682513e-20,2.5397152862914676e-05,True,True,True,0.12503538220112603,31.80049511103425,103,103
generic,104,C02,1.1,0.31,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,9.441840277777778e-06,0.019064912438686316,5.701743203894252e-15,0.019064912438692017,True,True,True,0.09178532299402499,145.28885856899433,104,104
generic,104,C02,1.1,0.31,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.15244873046874996,0.02562010091145833,0.04589150882348883,3.3743422718214908e-21,0.04589150882348883,True,True,True,0.05752198270966548,61.3992473060498,104,104
generic,104,C02,1.1,0.31,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.5917852783203122,0.0016997769911024304,0.04442505355805217,9.598330917611981e-20,0.04442505355805217,True,True,True,0.09178576932287626,120.9862673340831,104,104
generic,104,C02,1.1,0.31,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.7951025390625002,5.604763454861112e-06,0.008493077103333845,2.9051416118866258e-12,0.008493077106238986,True,True,True,0.10491641875080307,95.36216617003083,104,104
generic,104,C02,1.1,0.31,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,0.022585351562499995,0.040351008046182135,3.770259476972216e-21,0.040351008046182135,True,True,True,0.06402002200965536,31.072519951034337,104,104
generic,104,C02,1.1,0.31,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.6048974609374997,0.0012565338541666662,0.04119828201734582,6.565775773625238e-20,0.04119828201734582,True,True,True,0.10490383635353913,82.14709891693201,104,104
generic,104,C02,1.1,0.31,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,9.699016806520063e-06,0.0022417082396056776,2.9958247079979812e-15,0.0022417082396086734,True,True,True,0.11988284650932203,47.00723086099606,104,104
generic,104,C02,1.1,0.31,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,0.01995419921875,0.002571112243150808,2.7102188339448176e-20,0.002571112243150808,True,True,True,0.12121980862258738,31.608899908023886,104,104
generic,104,C02,1.1,0.31,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.0008727046440972221,0.03719614199917046,3.35134880363337e-20,0.03719614199917046,True,True,True,0.11988811253718848,41.487123026978225,104,104
generic,104,C02,1.1,0.31,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7617187499999999,1e-06,7.266450318901115e-08,4.81291737683992e-20,7.266450318905928e-08,True,True,True,0.13829569806238565,36.549960233969614,104,104
generic,104,C02,1.1,0.31,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2246744791666667,0.0199486328125,1.542305443316911e-05,3.054501028755773e-20,1.542305443316914e-05,True,True,True,0.12624458000248984,31.906978628016077,104,104
generic,104,C02,1.1,0.31,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6945963541666663,1e-06,0.0049946528858356215,1.4070996816306153e-21,0.0049946528858356215,True,True,True,0.19459637934956198,43.91163685603533,104,104
generic,105,C02,1.1,0.315,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.15244873046874996,0.02297177734375,0.048270016800385694,2.998825019540542e-21,0.048270016800385694,True,True,True,0.05648614673297698,62.016840934054926,105,105
generic,105,C02,1.1,0.315,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.5917852783203122,0.0013944645589192704,0.04516169267499079,8.633493647326466e-20,0.04516169267499079,True,True,True,0.09178727574946097,121.93515519308858,105,105
generic,105,C02,1.1,0.315,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,2.7609915274160878e-05,0.019426634998577236,6.449029514271631e-18,0.019426634998577243,True,True,True,0.09180646839402726,141.50717189302668,105,105
generic,105,C02,1.1,0.315,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.0120921875,0.0429171016073744,1.1727539502859408e-21,0.0429171016073744,True,True,True,0.06112924622684866,31.63545342499856,105,105
generic,105,C02,1.1,0.315,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,1,0.0525,0.02625,0.6048974609374997,0.0010201748046875,0.041886349917396676,5.4648154932067e-20,0.041886349917396676,True,True,True,0.10490149680917554,81.84264598996378,105,105
generic,105,C02,1.1,0.315,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.7951025390625002,3.5875940393518506e-05,0.008711127080834496,1.829850428704861e-17,0.008711127080834515,True,True,True,0.10489748053709072,93.47739193099551,105,105
generic,105,C02,1.1,0.315,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21988281249999997,0.014940332031249998,0.0038006538124833304,2.4796672694621586e-20,0.0038006538124833304,True,True,True,0.12057918943992427,32.21371638693381,105,105
generic,105,C02,1.1,0.315,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.0006907005208333333,0.03782203627000799,2.5085060759861473e-20,0.03782203627000799,True,True,True,0.1198899620403488,41.98587067995686,105,105
generic,105,C02,1.1,0.315,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,6.0699367444701655e-06,0.002268314891499487,7.410974563121181e-14,0.0022683148915735966,True,True,True,0.11989939320116368,46.12941450800281,105,105
generic,105,C02,1.1,0.315,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2264973958333333,0.0120921875,0.0027754598783063687,2.536096980919812e-20,0.0027754598783063687,True,True,True,0.12706456513776831,32.83115698106121,105,105
generic,105,C02,1.1,0.315,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6822265624999999,1.0652567545572916e-06,0.005539775360795131,2.530110969396894e-21,0.005539775360795131,True,True,True,0.18222658935690422,44.91425355896354,105,105
generic,105,C02,1.1,0.315,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7617187499999999,7.871202256944448e-06,8.720578793722277e-08,3.6584292226620166e-21,8.720578793722642e-08,True,True,True,0.138281280690041,36.06874658796005,105,105
generic,106,C02,1.1,0.325,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,3,0.080390625,0.042875,0.6606242370605467,0.0001184285888671875,0.026243824143524937,6.27035085501393e-21,0.026243824143524937,True,True,True,0.160635257158128,165.60427367908414,106,106
generic,106,C02,1.1,0.325,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8082147216796877,5.097427669572242e-05,0.020117885478230946,7.834240098377263e-19,0.020117885478230946,True,True,True,0.09180596940072745,143.94431085092947,106,106
generic,106,C02,1.1,0.325,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.19178527832031245,0.01250174593098958,0.023474663533007895,1.2787736934042758e-20,0.023474663533007895,True,True,True,0.09261933177514312,93.01272877911106,106,106
generic,106,C02,1.1,0.325,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.6048974609374997,0.0005422558593749996,0.043272790800904445,2.4429091557582636e-20,0.043272790800904445,True,True,True,0.10489839322591855,83.6345400121063,106,106
generic,106,C02,1.1,0.325,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,1,0.0525,0.02625,0.7951025390625002,5.8223171657986106e-05,0.009019739673479538,1.5930303417017462e-19,0.009019739673479538,True,True,True,0.10489746925659214,95.27481138298754,106,106
generic,106,C02,1.1,0.325,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.016081152343750002,0.047027797234042566,3.499670362796556e-21,0.047027797234042566,True,True,True,0.06157313565635123,30.93176924798172,106,106
generic,106,C02,1.1,0.325,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.00033448046874999987,0.03908312841546428,1.0505933106963573e-20,0.03908312841546428,True,True,True,0.11989438138719889,42.75265608204063,106,106
generic,106,C02,1.1,0.325,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,5.8873336226851875e-06,0.0023497755295064124,6.35367149635093e-14,0.0023497755295699492,True,True,True,0.1198993962379974,46.81902395293582,106,106
generic,106,C02,1.1,0.325,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,0.011887109375000003,0.005682588755950934,2.7256228485814094e-20,0.005682588755950934,True,True,True,0.12046088444108469,32.27693035604898,106,106
generic,106,C02,1.1,0.325,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6934244791666665,1.0533803304036459e-06,0.0028787248717532343,6.760933121048463e-21,0.0028787248717532343,True,True,True,0.1934245044748202,45.527356415987015,106,106
generic,106,C02,1.1,0.325,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1e-06,9.402680783461592e-08,6.17855582491727e-25,9.402680783461592e-08,True,True,True,0.13854170203869234,27.64424161298666,106,106
generic,106,C02,1.1,0.325,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.22975260416666668,0.01186520182291667,2.2714675728074826e-05,3.399715536855412e-20,2.271467572807486e-05,True,True,True,0.13012709362403574,32.59640947193839,106,106
generic,107,C02,1.1,0.335,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,5.2065278983410504e-06,0.020696870440111686,4.901786334034435e-12,0.020696870445013473,True,True,True,0.09180695244551766,145.94261549506336,107,107
generic,107,C02,1.1,0.335,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.19178527832031245,0.007202966308593751,0.026701385979240336,1.238716417376593e-20,0.026701385979240336,True,True,True,0.09205970588003329,94.08805622300133,107,107
generic,107,C02,1.1,0.335,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.5917852783203122,0.0001365797661675347,0.048146124390484615,9.124416698037724e-21,0.048146124390484615,True,True,True,0.09178528560949448,124.60530771303456,107,107
generic,107,C02,1.1,0.335,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.7951025390625002,5.067880135995369e-06,0.009251286614889477,2.3505661231828946e-12,0.009251286617240043,True,True,True,0.10489750389423806,96.7111384839518,107,107
generic,107,C02,1.1,0.335,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,1,0.0525,0.02625,0.20489746093749997,0.00676180013020833,0.01757855092770456,1.8653269268158573e-20,0.01757855092770456,True,True,True,0.10500548581676285,64.09486034198198,107,107
generic,107,C02,1.1,0.335,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.6048974609374997,0.00013106320529513886,0.04467379369977077,9.081537943442243e-21,0.04467379369977077,True,True,True,0.10491410885041576,84.3860897050472,107,107
generic,107,C02,1.1,0.335,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,5.5695638020833324e-05,0.0024469493119759307,4.495877088666158e-22,0.0024469493119759307,True,True,True,0.1198985781915787,46.86802394397091,107,107
generic,107,C02,1.1,0.335,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,0.0065599609375,0.007888589955608802,2.6724224516519573e-20,0.007888589955608802,True,True,True,0.12005673587193753,32.95681538397912,107,107
generic,107,C02,1.1,0.335,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.0001212460394965278,0.04035737538033182,9.811010572440733e-21,0.04035737538033182,True,True,True,0.11988281438264753,43.00602869910654,107,107
generic,107,C02,1.1,0.335,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1e-06,3.186539005714675e-08,1.251848810480026e-21,3.1865390057148e-08,True,True,True,0.13854170203869234,28.03437546105124,107,107
generic,107,C02,1.1,0.335,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2330078125,0.006509016927083336,5.22556452360869e-06,3.50077817909842e-20,5.225564523608725e-06,True,True,True,0.13308421927367603,33.349553514039144,107,107
generic,107,C02,1.1,0.335,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6930338541666665,1.0410664876302083e-06,0.004456354752791301,1.2482839392929762e-20,0.004456354752791301,True,True,True,0.19304420398254837,45.093028052011505,107,107
generic,108,C02,1.1,0.345,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.19178527832031245,0.0018505631510416668,0.03005538848557514,8.350996969586144e-21,0.03005538848557514,True,True,True,0.09180197050000072,97.20011087402236,108,108
generic,108,C02,1.1,0.345,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.5917852783203122,0.00013192464870876737,0.04966407457199539,1.3708067255181685e-20,0.04966407457199539,True,True,True,0.09178528387230916,128.34161577490158,108,108
generic,108,C02,1.1,0.345,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,1e-06,0.01865029504423777,5.464769290458149e-08,0.018650349691930676,True,True,True,0.0917853317112119,146.13839310896583,108,108
generic,108,C02,1.1,0.345,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.20489746093749997,0.0014535527343750001,0.020423306383274758,1.0907159586017366e-20,0.020423306383274758,True,True,True,0.1048988842445354,66.51553918106947,108,108
generic,108,C02,1.1,0.345,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,1,0.0525,0.02625,0.6048974609374997,0.00011392747214988426,0.04609134811368307,1.5014794644970138e-20,0.04609134811368307,True,True,True,0.1049144155048037,86.36983728501946,108,108
generic,108,C02,1.1,0.345,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.7951025390625002,1e-06,0.006159641472341615,9.747476387616818e-09,0.006159651219818003,True,True,True,0.10491650638547925,97.71068740601186,108,108
generic,108,C02,1.1,0.345,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21988281249999997,0.0014411458333333333,0.010200255114826893,1.757750122943049e-20,0.010200255114826893,True,True,True,0.11989031405854443,34.50367761601228,108,108
generic,108,C02,1.1,0.345,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.00011167545572916666,0.04164631370222446,1.599363621202071e-20,0.04164631370222446,True,True,True,0.11988281306853954,43.92673440603539,108,108
generic,108,C02,1.1,0.345,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,1e-06,0.002075104588301466,9.098538850977517e-10,0.002075105498155351,True,True,True,0.11988285337741215,48.041122333030216,108,108
generic,108,C02,1.1,0.345,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.23613281249999998,0.0011757226562499996,9.52623674088565e-06,2.2153889688486584e-20,9.526236740885672e-06,True,True,True,0.1361353079560904,35.286509188008495,108,108
generic,108,C02,1.1,0.345,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6930338541666665,1e-06,0.0044762678559909725,1.9842725429602847e-20,0.0044762678559909725,True,True,True,0.19304420440779327,46.01471473497804,108,108
generic,108,C02,1.1,0.345,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7617187499999999,8.300708912037036e-06,9.616776070795872e-08,2.0960788431146668e-20,9.616776070797969e-08,True,True,True,0.13829559272669775,37.05059593904298,108,108
generic,109,C02,1.15,0.21,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.0120921875,0.03720152098211223,2.2174781911466032e-20,0.03720152098211223,True,True,True,0.032280886091339424,35.99984255700838,109,109
generic,109,C02,1.15,0.21,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,1.1016464233398437e-06,0.04290722917485594,1.8138420656363434e-07,0.042907410559062505,True,True,True,0.05244882371100339,92.42781918193214,109,109
generic,109,C02,1.15,0.21,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.04791884765624998,0.033031387851070536,4.4624044916095556e-21,0.033031387851070536,True,True,True,0.054834146440742366,27.85206793108955,109,109
generic,109,C02,1.15,0.21,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.01248466796875,0.03400264685474101,2.555057434135921e-20,0.03400264685474101,True,True,True,0.060851462148763996,36.07806904998142,109,109
generic,109,C02,1.15,0.21,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,1.1099650065104166e-06,0.03142228439563177,6.8128888538565465e-09,0.03142229120852063,True,True,True,0.05997472588182093,45.83975123905111,109,109
generic,109,C02,1.15,0.21,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.045070703124999986,0.0219636878256953,2.7403495256299896e-21,0.0219636878256953,True,True,True,0.07493554779131475,28.917111849063076,109,109
