t401_row,test_id,atlas_chart,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,status,technical_success,target_error,target_recovery,best_candidate_index,best_center_index,best_cr_center,best_ci_center,best_cr,best_ci,best_stage1_mismatch,best_stage2_mismatch,best_total_mismatch,best_retry_index,n_boxes,n_completed_boxes,n_technical_boxes,total_box_solves,total_seconds
75,75,C02,1.0,0.265,0.1230278287323319,0.0549398320238557,0.1270938,0.05962215,COMPLETED,True,0.6407871421908343,False,11,2,0.9,0.0001,0.7614583333333332,3.3981770833333346e-05,9.185912827997966e-08,7.657455906424328e-21,9.185912827998733e-08,0,12,12,12,15,695.3601261391304
76,76,C02,1.0,0.27,0.1265216952031328,0.051985341826045,0.1326598,0.058223844,COMPLETED,True,0.6370597849822092,False,10,2,0.9,0.0001,0.7614583333333332,1.7705729166666663e-05,8.967640200609262e-08,5.148404295966872e-21,8.967640200609777e-08,0,12,12,12,16,742.6176061929436
77,77,C02,1.0,0.275,0.1298736305102899,0.0490435280560056,0.13795687,0.05665714,COMPLETED,True,0.6334859164955414,False,9,2,0.9,0.0001,0.7614583333333332,1e-06,3.1971246894520666e-08,2.3459936432519933e-22,3.19712468945209e-08,0,12,12,12,17,805.0216734559508
78,78,C02,1.0,0.28,0.1330953299345456,0.0461140721276878,0.14284402,0.054821108,COMPLETED,True,0.6300501954380449,False,11,5,0.9,0.002,0.7614583333333332,3.604340277777778e-05,9.818751246868224e-08,1.6177416905184944e-21,9.818751246868385e-08,0,12,12,12,18,846.8740340148797
79,79,C02,1.0,0.29,0.1391874590368678,0.040290999984792,0.15092106,0.04995687,COMPLETED,True,0.6235726206102367,False,10,5,0.9,0.002,0.7614583333333332,1.976736111111111e-05,9.732903481785759e-08,8.650868305529629e-23,9.732903481785768e-08,0,12,12,12,17,667.9553487219382
80,80,C02,1.0,0.305,0.1475665612791113,0.0316415687502149,0.15778734,0.038584884,COMPLETED,True,0.6147066238350697,False,9,5,0.9,0.002,0.7614583333333332,1e-06,5.719170396003747e-08,1.2519980187870832e-20,5.719170396004999e-08,0,12,12,12,19,810.1821360880276
81,81,C02,1.0,0.32,0.1551827691540694,0.0230876654706422,0.158563,0.022621863,COMPLETED,True,0.6069751973378223,False,11,2,0.9,0.0001,0.7617187499999999,1e-06,6.762501946991633e-08,4.337595871457035e-22,6.762501946991677e-08,0,12,12,12,18,776.5803670887835
82,82,C02,1.0,0.335,0.1621619650587023,0.0146222731676132,0.1582947,0.007949504,COMPLETED,True,0.5997347587760135,False,10,2,0.9,0.0001,0.7617187499999999,1.2601200810185187e-05,9.515510332659256e-08,1.6015434553768055e-20,9.515510332660857e-08,0,12,12,12,19,815.2236915907124
83,83,C02,1.0,0.35,0.1685999676593348,0.0062388836682454,0.16564246,0.0017759263,COMPLETED,True,0.593151517126354,False,9,2,0.9,0.0001,0.7617187499999999,7.326557677469135e-06,9.940771132762715e-08,2.875704317454415e-20,9.940771132765591e-08,0,12,12,12,19,867.8944616781082
84,84,C02,1.05,0.21,0.1362174367641526,0.0836991521051234,0.12353429,0.085669436,COMPLETED,True,0.6308181666759807,False,11,5,0.9,0.002,0.7614583333333332,1e-06,7.017754375051543e-08,6.719833584558976e-20,7.017754375058262e-08,0,12,12,12,13,481.80360116576776
85,85,C02,1.05,0.23,0.1502849463910669,0.0717284575596431,0.1319363,0.0712866,COMPLETED,True,0.6153679688401498,False,10,5,0.9,0.002,0.7614583333333332,1e-06,7.805471696920449e-08,4.4265416601307435e-20,7.805471696924876e-08,0,12,12,12,15,575.0277803731151
86,86,C02,1.05,0.245,0.1594993604264298,0.0628719847849637,0.14338925,0.063056655,COMPLETED,True,0.6052321547490763,False,9,5,0.9,0.002,0.7614583333333332,1.2171874999999996e-05,7.955670133162725e-08,2.411746777423975e-20,7.955670133165136e-08,0,12,12,12,15,583.9610128331697
87,87,C02,1.05,0.255,0.1651339951439308,0.0570224832728613,0.15249825,0.05845333,COMPLETED,True,0.5993014331410723,False,11,2,0.9,0.0001,0.7617187499999999,2.3904007523148158e-05,7.206632767360005e-08,1.5107663373923372e-20,7.206632767361517e-08,0,12,12,12,14,554.1001194649143
88,88,C02,1.05,0.27,0.1729450620904541,0.0483265652104133,0.16709211,0.051006425,COMPLETED,True,0.5904926894834291,False,10,2,0.9,0.0001,0.7614583333333332,1.7705729166666663e-05,8.912077450324936e-08,5.6788863703483524e-21,8.912077450325504e-08,0,12,12,12,16,649.0208543578628
89,89,C02,1.05,0.28,0.1777806205260977,0.0425793352053555,0.17550147,0.044704325,COMPLETED,True,0.585227999451305,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555554e-05,9.146165890821119e-08,1.9464408635595368e-21,9.146165890821314e-08,0,12,12,12,17,731.4084533418063
90,90,C02,1.05,0.295,0.184552498864206,0.0340299881358211,0.1853877,0.032390818,COMPLETED,True,0.5781685338062719,False,11,5,0.9,0.002,0.7617187499999999,1e-06,5.016734412498782e-08,2.119400952057523e-19,5.0167344125199754e-08,0,12,12,12,18,785.8943234068574
91,91,C02,1.05,0.31,0.1908199984534699,0.0255623444256405,0.19456603,0.018511454,COMPLETED,True,0.5712105492402161,False,10,5,0.9,0.002,0.7614583333333332,1e-06,2.236375787052326e-08,2.888096332176115e-21,2.236375787052615e-08,0,12,12,12,18,797.1803501748946
92,92,C02,1.05,0.325,0.1966506428787071,0.0171720129635716,0.20225565,0.0081352135,COMPLETED,True,0.5653287034974636,False,9,5,0.9,0.002,0.7617187499999999,8.758246527777777e-06,9.074042312254097e-08,8.370162919569227e-21,9.074042312254934e-08,0,12,12,12,18,810.705182034173
93,93,C02,1.05,0.34,0.2020995788393004,0.0088548349733682,0.20539257,0.0031575703,COMPLETED,True,0.5596890971767768,False,11,2,0.9,0.0001,0.7617187499999999,7.871202256944448e-06,9.552727297972642e-08,1.8568694658261573e-20,9.552727297974498e-08,0,12,12,12,19,878.1856398258824
94,94,C02,1.05,0.355,0.207214037919543,0.0006067672856304,0.20363536,0.0014133368,COMPLETED,True,0.5543748315476377,False,10,2,0.9,0.0001,0.7615885416666666,3.900300202546297e-06,2.966765340662898e-10,3.185650053550198e-20,2.966765340981463e-10,0,12,12,12,20,1033.6059907441959
95,95,C02,1.1,0.21,0.1790964847299399,0.0754917222519709,0.17807154,0.0752947,COMPLETED,True,0.5872331704359233,False,9,2,0.9,0.0001,0.7614583333333332,1.0110243055555554e-05,6.69127560038905e-08,7.476891361699788e-20,6.691275600396527e-08,0,12,12,12,13,581.7806158398744
96,96,C02,1.1,0.22,0.1849469655531981,0.0697945900466464,0.1839504,0.06789626,COMPLETED,True,0.5809783279206531,False,11,5,0.9,0.002,0.7617187499999999,8.30070891203704e-06,5.895474200904696e-08,5.692626513016107e-20,5.895474200910388e-08,0,12,12,12,15,671.664987231954
97,97,C02,1.1,0.23,0.1904221496469428,0.0641319550045144,0.19024903,0.061941564,COMPLETED,True,0.574619076076017,False,10,5,0.9,0.002,0.7614583333333332,6.355787037037038e-05,8.947889747945898e-08,4.2806253564846934e-20,8.947889747950178e-08,0,12,12,12,15,577.2369648490567
98,98,C02,1.1,0.245,0.1980230022868483,0.0557002486180792,0.19773856,0.05505736,COMPLETED,True,0.566180655058794,False,9,5,0.9,0.002,0.7614583333333332,1.2171874999999996e-05,7.901420504044929e-08,2.5190675725827564e-20,7.901420504047447e-08,0,12,12,12,15,588.8435218109516
99,99,C02,1.1,0.26,0.2049911138976746,0.0473401459935351,0.20531654,0.04873608,COMPLETED,True,0.558474385697248,False,11,2,0.9,0.0001,0.7614583333333332,3.3981770833333346e-05,8.879130102791304e-08,1.2211243292286562e-20,8.879130102792526e-08,0,12,12,12,15,596.9338730539894
100,100,C02,1.1,0.27,0.2093312368277515,0.0418049284949206,0.21158022,0.043878034,COMPLETED,True,0.5537061519273185,False,10,2,0.9,0.0001,0.7614583333333332,1.7705729166666663e-05,8.851007940636366e-08,6.269506912684863e-21,8.851007940636993e-08,0,12,12,12,15,600.6789851288777
