condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,t401_row,test_id
generic,52,C01,1.15,0.12,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.0120921875,0.02020817517494725,6.817283439493576e-21,0.02020817517494725,True,True,True,0.06112924622684858,34.19421009498183,52,52
generic,52,C01,1.15,0.12,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,0.0004541429036458333,0.02886462117393369,3.3550841869157567e-19,0.02886462117393369,True,True,True,0.0599424524058181,42.1075958320871,52,52
generic,52,C01,1.15,0.12,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.14263671875000003,0.04791884765624998,0.010947637433525496,6.28414328645904e-21,0.010947637433525496,True,True,True,0.06266123487328108,26.55540650500916,52,52
generic,52,C01,1.15,0.12,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.008359667968749996,0.014360916072455201,1.3761986589884555e-20,0.014360916072455201,True,True,True,0.1200513811231794,34.758690005983226,52,52
generic,52,C01,1.15,0.12,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1.892022328317902e-05,0.0008278640798776986,2.4947149954744885e-17,0.0008278640798777236,True,True,True,0.11989918018898969,41.36845152406022,52,52
generic,52,C01,1.15,0.12,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.14253906249999998,0.045070703124999986,0.011530506797978214,6.236918033704675e-21,0.011530506797978214,True,True,True,0.06190263304525735,26.712139887036756,52,52
generic,52,C01,1.15,0.12,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.0041078124999999995,0.00471121198735192,6.489484679310615e-20,0.00471121198735192,True,True,True,0.19984487911379564,35.861284131067805,52,52
generic,52,C01,1.15,0.12,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1e-06,2.2223398910618782e-08,3.622845146109788e-19,2.2223398910981067e-08,True,True,True,0.13854170203869234,24.35491605196148,52,52
generic,52,C01,1.15,0.12,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.1426432291666667,0.04791884765624998,0.010947637356880471,6.28414328645904e-21,0.010947637356880471,True,True,True,0.0626656649517002,26.579599078046158,52,52
generic,53,C01,1.15,0.13,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,0.00045410872395833333,0.04148111064575424,2.9582241850907863e-19,0.04148111064575424,True,True,True,0.05247150757907488,85.57185041892808,53,53
generic,53,C01,1.15,0.13,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.10997070312499999,0.022585351562499995,0.018864941161401978,2.0277590682615586e-21,0.018864941161401978,True,True,True,0.024596868818939237,27.679475752986036,53,53
generic,53,C01,1.15,0.13,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.025910546875,0.02404811346055239,7.017629904011697e-22,0.02404811346055239,True,True,True,0.0395528428282146,33.085303299012594,53,53
generic,53,C01,1.15,0.13,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,0.00041232747395833334,0.0313340738224072,2.96355008123976e-19,0.0313340738224072,True,True,True,0.05994221994286293,41.84174459602218,53,53
generic,53,C01,1.15,0.13,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.11994140625,0.025433496093749994,0.018007360468221673,3.1633761103241103e-21,0.018007360468221673,True,True,True,0.030769927240787143,27.576602129964158,53,53
generic,53,C01,1.15,0.13,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.01687034505208334,0.021766122001270635,1.6777317729483915e-21,0.021766122001270635,True,True,True,0.06175839493700872,33.81780264002737,53,53
generic,53,C01,1.15,0.13,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,5.538574218750001e-06,0.0008703793195860179,9.434583884529627e-13,0.0008703793205294763,True,True,True,0.11989940203891357,46.011484047048725,53,53
generic,53,C01,1.15,0.13,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.17527343750000002,0.022585351562499995,0.017443169896515013,9.258444103514763e-21,0.017443169896515013,True,True,True,0.07856004982149406,29.219334383960813,53,53
generic,53,C01,1.15,0.13,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.005891015625000002,0.015509103581883047,1.5899646919562246e-20,0.015509103581883047,True,True,True,0.12002260035043034,35.265716659021564,53,53
generic,53,C01,1.15,0.13,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1e-06,3.7563906221875305e-08,2.335682231142342e-19,3.7563906222108875e-08,True,True,True,0.13854170203869234,24.83437297202181,53,53
generic,53,C01,1.15,0.13,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.17220052083333334,0.025433496093749994,0.01673367442748717,8.848763152070809e-21,0.01673367442748717,True,True,True,0.07590812833801396,28.365245032007806,53,53
generic,53,C01,1.15,0.13,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6998046874999995,0.0006669937427662037,0.0050857988181709736,2.714142991476163e-19,0.0050857988181709736,True,True,True,0.19980913405711528,37.42017040401697,53,53
generic,54,C01,1.15,0.145,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.10436523437499999,0.0120921875,0.02561160767907426,6.706348333262663e-22,0.02561160767907426,True,True,True,0.012761968193967488,28.94265182095114,54,54
generic,54,C01,1.15,0.145,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.022585351562499995,0.026571506486735594,1.4660759831339948e-23,0.026571506486735594,True,True,True,0.03746777389565726,33.857752340030856,54,54
generic,54,C01,1.15,0.145,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,0.00035374522569444434,0.0464216339454924,2.43139512992388e-19,0.0464216339454924,True,True,True,0.05244934427066876,86.49637245689519,54,54
generic,54,C01,1.15,0.145,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.11494140624999999,0.014940332031249998,0.024784177764987102,1.5379440641206622e-21,0.024784177764987102,True,True,True,0.01976607735000886,28.58833802700974,54,54
generic,54,C01,1.15,0.145,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.017016503906250008,0.024098726145153928,1.029190850984576e-23,0.024098726145153928,True,True,True,0.06179375027293575,38.192787804990076,54,54
generic,54,C01,1.15,0.145,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,0.0003470536024305557,0.035063640615058594,2.427761474601845e-19,0.035063640615058594,True,True,True,0.05996419277386133,50.45670684007928,54,54
generic,54,C01,1.15,0.145,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.1959765625,0.0120921875,0.020671765876305426,1.0657414449665913e-20,0.020671765876305426,True,True,True,0.09672286756683532,35.8755276449956,54,54
generic,54,C01,1.15,0.145,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.0076146484375000005,0.017232505001987967,2.7299446143731927e-21,0.017232505001987967,True,True,True,0.1201181030238546,36.58526855194941,54,54
generic,54,C01,1.15,0.145,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,2.1041006582754636e-05,0.001004213295215993,2.1579201265060729e-19,0.0010042132952159933,True,True,True,0.11988283850256776,41.56419780803844,54,54
generic,54,C01,1.15,0.145,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.1934244791666667,0.014940332031249998,0.01993498548907669,1.0410018046474421e-20,0.01993498548907669,True,True,True,0.0943164116187736,29.878077448927797,54,54
generic,54,C01,1.15,0.145,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.0006278721788194444,0.005669013797425258,2.190188819971477e-19,0.005669013797425258,True,True,True,0.19980939888236016,37.818842709995806,54,54
generic,54,C01,1.15,0.145,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.604340277777778e-05,4.8568342860190875e-08,2.511097167837016e-19,4.856834286044199e-08,True,True,True,0.13855558642037347,24.486769909970462,54,54
generic,55,C01,1.15,0.16,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.0120921875,0.02912255016204716,2.549665372633509e-22,0.02912255016204716,True,True,True,0.032280886091339424,35.033133388031274,55,55
generic,55,C01,1.15,0.16,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,1,0.02625,0.02625,0.8475512695312502,1e-06,0.024494038671495664,1.5594368941822447e-06,0.024495598108389846,True,True,True,0.05244882390276803,95.73677128099371,55,55
generic,55,C01,1.15,0.16,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.04791884765624998,0.01747058461351741,6.159790078468116e-21,0.01747058461351741,True,True,True,0.054834146440742366,32.70777621597517,55,55
generic,55,C01,1.15,0.16,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.014940332031249998,0.02640807609724903,8.968587430915983e-22,0.02640807609724903,True,True,True,0.06132229917661698,41.71255719696637,55,55
generic,55,C01,1.15,0.16,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,1.0439860026041667e-06,0.01776759195355504,8.123571134296322e-07,0.017768404310668468,True,True,True,0.059974728080863036,45.89183191105258,55,55
generic,55,C01,1.15,0.16,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.045070703124999986,0.013506297671457395,6.3488026744522636e-21,0.013506297671457395,True,True,True,0.07493554779131475,27.901141303009354,55,55
generic,55,C01,1.15,0.16,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.006774479166666665,0.018945399004253974,2.7887432383683065e-22,0.018945399004253974,True,True,True,0.12006846965401198,36.313760982011445,55,55
generic,55,C01,1.15,0.16,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.8037109374999999,1e-06,0.0012918955819105854,2.55534779430151e-08,0.0012919211353885284,True,True,True,0.09628911339361752,52.25025730498601,55,55
generic,55,C01,1.15,0.16,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.18621093749999998,0.04791884765624998,0.011074437629854342,4.7526575224397826e-21,0.011074437629854342,True,True,True,0.0976773582500407,29.825306216022,55,55
generic,55,C01,1.15,0.16,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.001759667968750001,0.0062556359544873276,7.04221522144411e-20,0.0062556359544873276,True,True,True,0.1998048320398125,38.245494625065476,55,55
generic,55,C01,1.15,0.16,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1.9767361111111115e-05,5.121689868577059e-08,2.0082326294261702e-19,5.1216898685971414e-08,True,True,True,0.13855581808095224,25.162644773023203,55,55
generic,55,C01,1.15,0.16,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.1869140625,0.045070703124999986,0.011826215624961932,5.041644073571494e-21,0.011826215624961932,True,True,True,0.09785917636997968,29.01104563998524,55,55
generic,56,C01,1.15,0.17,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,1e-06,0.029117826299980287,9.110265624349237e-07,0.029118737326542722,True,True,True,0.05244882390276803,91.34779884503223,56,56
generic,56,C01,1.15,0.17,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129970703125,0.025433496093749994,0.02632815677123003,5.954702283611085e-21,0.02632815677123003,True,True,True,0.038044339723310755,28.4245170179056,56,56
generic,56,C01,1.15,0.17,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.02268544921875,0.03069819566905996,4.429890987302786e-21,0.03069819566905996,True,True,True,0.03641607962409407,35.20229784597177,56,56
generic,56,C01,1.15,0.17,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,1.02618408203125e-06,0.020772331517234715,4.485702265015249e-07,0.020772780087461216,True,True,True,0.05997472867420319,54.38181739405263,56,56
generic,56,C01,1.15,0.17,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,0.022585351562499995,0.021475516825794582,8.578818238276432e-21,0.021475516825794582,True,True,True,0.06402002200965536,34.45624928793404,56,56
generic,56,C01,1.15,0.17,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.014797265625,0.027937371778650757,3.1557875650275845e-21,0.027937371778650757,True,True,True,0.06171694905031625,41.42128130304627,56,56
generic,56,C01,1.15,0.17,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,2.5800577799479166e-06,0.0009436341592743959,1.0261701091241349e-12,0.0009436341603005661,True,True,True,0.11988285208300328,52.63954556302633,56,56
generic,56,C01,1.15,0.17,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.2004296875,0.025433496093749994,0.016962290411950826,6.044134734461176e-21,0.016962290411950826,True,True,True,0.10312735267873142,36.67972787597682,56,56
generic,56,C01,1.15,0.17,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.6198828124999999,0.005115527343749999,0.02008420923633991,1.7293222277537027e-22,0.02008420923633991,True,True,True,0.11992328899567331,43.33033498201985,56,56
generic,56,C01,1.15,0.17,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1e-06,4.7203907081556214e-08,1.4644916482158096e-19,4.7203907081702664e-08,True,True,True,0.13855608757386956,30.481819594977424,56,56
generic,56,C01,1.15,0.17,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.20175781250000005,0.022585351562499995,0.017796759645339732,6.746189032261982e-21,0.017796759645339732,True,True,True,0.10421249176406054,37.09773319598753,56,56
generic,56,C01,1.15,0.17,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.6831380208333329,0.0010219654947916667,0.009471507588121677,9.820117227380132e-20,0.009471507588121677,True,True,True,0.18314034152835865,45.108292105956934,56,56
generic,57,C01,1.15,0.18,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.129970703125,0.014940332031249998,0.03373535839148041,4.661861774006202e-21,0.03373535839148041,True,True,True,0.03264498795965285,29.323861316079274,57,57
generic,57,C01,1.15,0.18,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.5299707031249998,0.02172561848958334,0.032329154295429166,8.31111147433146e-21,0.032329154295429166,True,True,True,0.03587956341155041,34.53322039998602,57,57
generic,57,C01,1.15,0.18,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,1e-06,0.0026121054923071443,6.650864959517852e-09,0.0026121121431721037,True,True,True,0.09180704394183054,133.38883905706462,57,57
generic,57,C01,1.15,0.18,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,0.0120921875,0.026781542918238976,1.0038407770807619e-20,0.026781542918238976,True,True,True,0.06112924622684866,29.643280382966623,57,57
generic,57,C01,1.15,0.18,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.5599414062499999,0.0151146484375,0.02946070076926136,7.060985794814814e-21,0.02946070076926136,True,True,True,0.06179329940154714,35.27948656305671,57,57
generic,57,C01,1.15,0.18,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,1e-06,0.034843830534338344,1.7444263617728444e-08,0.03484384797860196,True,True,True,0.059941488004783175,45.25086046603974,57,57
generic,57,C01,1.15,0.18,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.21035156250000003,0.014940332031249998,0.0197663953649827,6.5444791234322434e-21,0.0197663953649827,True,True,True,0.11110769342970993,31.650604430004023,57,57
generic,57,C01,1.15,0.18,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.6198828124999999,0.005749837239583335,0.021224623469978637,9.729924000966311e-22,0.021224623469978637,True,True,True,0.11994144409766581,36.586010160972364,57,57
generic,57,C01,1.15,0.18,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.8038671875,1e-06,0.0017986848722214973,1.4338991419939e-09,0.0017986863061206393,True,True,True,0.09615359400542534,44.12892531789839,57,57
generic,57,C01,1.15,0.18,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.21178385416666665,0.0120921875,0.02064247225033535,6.691586940023365e-21,0.02064247225033535,True,True,True,0.11242527568740826,32.23001721105538,57,57
generic,57,C01,1.15,0.18,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.6998046874999995,0.0005257395833333331,0.007035739375760411,1.2277746651402096e-19,0.007035739375760411,True,True,True,0.19980514107791436,39.14930128399283,57,57
generic,57,C01,1.15,0.18,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,1e-06,4.9489894604416137e-08,1.6800608942373874e-19,4.948989460458414e-08,True,True,True,0.13854170203869234,25.058906134101562,57,57
generic,58,C01,1.15,0.1875,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.5299707031249998,0.014940332031249998,0.033567881705454966,9.207067904909031e-21,0.033567881705454966,True,True,True,0.03264498795965269,35.64459612790961,58,58
generic,58,C01,1.15,0.1875,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8082147216796877,9.367956769024888e-05,0.01108075671856963,9.718568350207807e-20,0.01108075671856963,True,True,True,0.09180507270259004,134.02672932995483,58,58
generic,58,C01,1.15,0.1875,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.129970703125,0.045070703124999986,0.025567883440166958,5.9969964110231235e-21,0.025567883440166958,True,True,True,0.05404264228702893,28.067424596985802,58,58
generic,58,C01,1.15,0.1875,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.5599414062499999,0.0120921875,0.03060035959891989,9.083061542294839e-21,0.03060035959891989,True,True,True,0.06112924622684858,36.05859464092646,58,58
generic,58,C01,1.15,0.1875,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,8.661686197916667e-05,0.04581761474238827,1.231967182659661e-19,0.04581761474238827,True,True,True,0.05994140774402907,44.65924076491501,58,58
generic,58,C01,1.15,0.1875,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.15994140624999997,0.04791884765624998,0.016301888036983656,3.9892037625269506e-21,0.016301888036983656,True,True,True,0.07550836214158951,28.541180542088114,58,58
generic,58,C01,1.15,0.1875,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.6198828124999999,0.005059667968750001,0.022078724668592196,1.8438327687291618e-21,0.022078724668592196,True,True,True,0.11992185080705318,37.163218581001274,58,58
generic,58,C01,1.15,0.1875,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1e-06,0.0008497546105204093,1.0071015532847065e-09,0.0008497556176219626,True,True,True,0.11989947762150635,43.96708629489876,58,58
generic,58,C01,1.15,0.1875,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.2037890625,0.045070703124999986,0.009946722300770395,1.181743865368179e-21,0.009946722300770395,True,True,True,0.11311292425795468,30.201720371027477,58,58
generic,58,C01,1.15,0.1875,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.6998046874999995,0.0041078124999999995,0.007354241452925229,3.3313793242709634e-24,0.007354241452925229,True,True,True,0.19984487911379564,37.98264274606481,58,58
generic,58,C01,1.15,0.1875,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,1.770572916666667e-05,5.996681107020986e-08,1.2444685454146243e-19,5.996681107033431e-08,True,True,True,0.13854169110821776,25.938057721941732,58,58
generic,58,C01,1.15,0.1875,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.20332031250000002,0.04791884765624998,0.00907638584678211,9.758758318556205e-22,0.00907638584678211,True,True,True,0.11306470512576218,30.280530148069374,58,58
generic,59,C01,1.15,0.195,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,1.866741717303241e-05,0.011542079594156774,6.141637464741702e-18,0.011542079594156781,True,True,True,0.09180666095192098,136.42581218702253,59,59
generic,59,C01,1.15,0.195,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.129970703125,0.022585351562499995,0.03495524921419386,6.403412118874517e-21,0.03495524921419386,True,True,True,0.03746777389565739,29.213843444013037,59,59
generic,59,C01,1.15,0.195,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.5299707031249998,0.020168359375000004,0.03475890733760092,1.641421185005852e-20,0.03475890733760092,True,True,True,0.03606912937417571,35.34041421103757,59,59
generic,59,C01,1.15,0.195,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8400585937499998,8.185340711805557e-05,0.0477472458381716,1.0578990550302712e-19,0.0477472458381716,True,True,True,0.05994140899683956,45.28241612401325,59,59
generic,59,C01,1.15,0.195,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15994140624999997,0.025433496093749994,0.024151505441735305,7.365266008093263e-21,0.024151505441735305,True,True,True,0.06435915569989503,29.328814493026584,59,59
generic,59,C01,1.15,0.195,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.5599414062499999,0.013152832031249999,0.031734804693057145,1.4405758354638244e-20,0.031734804693057145,True,True,True,0.06097013896609389,35.75684198108502,59,59
generic,59,C01,1.15,0.195,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,6.8186848958333334e-06,0.0013432225564556277,7.898319763024133e-14,0.001343222556534611,True,True,True,0.11989938075179947,44.12705904094037,59,59
