condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,t401_row,test_id
generic,203,C12,1.3,0.255,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,1,0.105,0.02625,0.30729980468750007,0.026375634765625003,0.003860930997538618,8.449146230098149e-22,0.003860930997538618,True,True,True,0.20895841214416852,63.80600296193734,203,203
generic,203,C12,1.3,0.255,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3801171874999999,0.024113671875000003,0.02256971149182371,1.6615782895703114e-20,0.02256971149182371,True,True,True,0.12226424321865467,34.695754687068984,203,203
generic,203,C12,1.3,0.255,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,1.0110243055555554e-05,7.965085631342072e-08,2.033670375445613e-20,7.965085631344106e-08,True,True,True,0.13854169582817374,27.055411615991034,203,203
generic,203,C12,1.3,0.255,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.023552050781250004,0.007199136212148989,8.672360110917561e-23,0.007199136212148989,True,True,True,0.20096368836148065,32.729284421075135,203,203
generic,203,C12,1.3,0.255,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.3152994791666668,0.023308496093750002,6.7017133464315926e-06,1.1961684077039834e-21,6.701713346431593e-06,True,True,True,0.18592561523868065,33.71445267798845,203,203
generic,204,C12,1.3,0.26,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,3,0.080390625,0.042875,0.2606242370605468,0.035871036783854185,0.031247479030515852,5.736959822517859e-22,0.031247479030515852,True,True,True,0.16455914621762777,132.9427337180823,204,204
generic,204,C12,1.3,0.26,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.017575585937499992,0.03809470403025215,4.752470490934447e-20,0.03809470403025215,True,True,True,0.03469350298926052,36.51255071000196,204,204
generic,204,C12,1.3,0.26,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,1e-06,0.011662865507548617,3.140897672736762e-07,0.01166317959731589,True,True,True,0.0917853317112119,138.3148810409475,204,204
generic,204,C12,1.3,0.26,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,2,0.091875,0.0245,0.283570556640625,0.026525781250000005,0.017056659645854174,4.067900176177557e-23,0.017056659645854174,True,True,True,0.18520168252818808,98.36373351397924,204,204
generic,204,C12,1.3,0.26,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.020075227864583333,0.034868578672109005,3.928945028861501e-20,0.034868578672109005,True,True,True,0.06260739609330628,35.93636930198409,204,204
generic,204,C12,1.3,0.26,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.8031689453125002,1e-06,0.006465696825217166,6.452173181203876e-08,0.006465761346948979,True,True,True,0.0968516863709331,92.07946586597245,204,204
generic,204,C12,1.3,0.26,6,generic,0,0.1,0.0001,0.06,0.008,COMPLETED,,1,0.105,0.014,0.30729980468750007,0.021086328125000012,0.004477796311553734,5.173110507595188e-22,0.004477796311553734,True,True,True,0.2083593890172599,65.52616070304066,204,204
generic,204,C12,1.3,0.26,7,generic,1,0.5,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3801171874999999,0.021804101562500004,0.02257446933590047,1.7973955056620346e-20,0.02257446933590047,True,True,True,0.12183167386827408,35.012082970002666,204,204
generic,204,C12,1.3,0.26,8,generic,2,0.9,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7887109375000001,1e-06,0.0016613115723271184,1.5102733888459937e-09,0.0016613130826005071,True,True,True,0.11128910653396805,46.0024324900005,204,204
generic,204,C12,1.3,0.26,9,generic,3,0.1,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.014940332031249998,0.008746697810269032,3.626267363556156e-23,0.008746697810269032,True,True,True,0.2002232887055143,33.6089133520145,204,204
generic,204,C12,1.3,0.26,10,generic,4,0.5,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.3168619791666668,0.02105445963541667,2.8788980346975727e-05,1.5122077713329444e-21,2.8788980346975727e-05,True,True,True,0.18412660618918741,34.0581716359593,204,204
generic,204,C12,1.3,0.26,11,generic,5,0.9,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7617187499999999,2.5335696373456797e-05,7.11335426618867e-08,1.6039722337795023e-20,7.113354266190274e-08,True,True,True,0.138295348441929,35.095121189020574,204,204
generic,205,C12,1.3,0.27,0,generic,1,0.5,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.47002929687500006,0.0120921875,0.039158458478352615,5.293188139769696e-20,0.039158458478352615,True,True,True,0.03228088609133953,37.493415653007105,205,205
generic,205,C12,1.3,0.27,1,generic,2,0.9,0.0001,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8291497802734376,1e-06,0.01838632967455788,6.476023357805656e-07,0.018386977276893663,True,True,True,0.07085028889356897,143.87693299900275,205,205
generic,205,C12,1.3,0.27,2,generic,3,0.1,0.002,0.015,0.03,COMPLETED,,3,0.080390625,0.16078125,0.2606242370605468,0.025465989176432294,0.03484580878434862,1.954992585144371e-21,0.03484580878434862,True,True,True,0.16232928934518004,133.77381007990334,205,205
generic,205,C12,1.3,0.27,3,generic,4,0.5,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.44005859375000006,0.014940332031249998,0.035674327418560886,4.30694353713636e-20,0.035674327418560886,True,True,True,0.06132229917661704,36.86410994594917,205,205
generic,205,C12,1.3,0.27,4,generic,5,0.9,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.8400585937499998,1.0659790039062499e-06,0.03887491448451553,1.077538330519869e-06,0.03887599202284605,True,True,True,0.05997472734784095,48.06489811697975,205,205
generic,205,C12,1.3,0.27,5,generic,0,0.1,0.0001,0.03,0.03,COMPLETED,,2,0.091875,0.091875,0.283570556640625,0.018313500976562508,0.01962170476976231,2.2368302507721683e-22,0.01962170476976231,True,True,True,0.18447189727211072,96.80985587497707,205,205
generic,205,C12,1.3,0.27,6,generic,1,0.5,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3801171874999999,0.0120921875,0.022629805768259476,1.653025608572844e-20,0.022629805768259476,True,True,True,0.12048112422261563,36.119109749095514,205,205
generic,205,C12,1.3,0.27,7,generic,2,0.9,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,3.4169168354552468e-06,0.0018420178222034991,8.107522191322e-15,0.0018420178222116066,True,True,True,0.11988285140587061,45.92971902200952,205,205
generic,205,C12,1.3,0.27,8,generic,3,0.1,0.002,0.06,0.03,COMPLETED,,1,0.105,0.0525,0.30729980468750007,0.027353125000000006,0.0081477027443787,2.9109571007465575e-21,0.0081477027443787,True,True,True,0.20884441570399076,63.086838965071365,205,205
generic,205,C12,1.3,0.27,9,generic,4,0.5,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.32011718750000007,0.014940332031249998,0.0007507443606572181,1.8536090903731296e-21,0.0007507443606572181,True,True,True,0.18034765988498194,34.994806098984554,205,205
generic,205,C12,1.3,0.27,10,generic,5,0.9,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7617187499999999,1.4032889660493833e-05,7.199214905960589e-08,9.194799767302975e-21,7.199214905961509e-08,True,True,True,0.13829551029200438,35.8540296839783,205,205
generic,205,C12,1.3,0.27,11,generic,0,0.1,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.025129296875000005,0.011032917808850443,1.121021682744559e-21,0.011032917808850443,True,True,True,0.201366280317807,32.74603074789047,205,205
generic,206,C12,1.3,0.28,0,generic,2,0.9,0.0001,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,1.7414689429012353e-05,0.016716905043775945,1.8400972532779346e-16,0.01671690504377613,True,True,True,0.09178531547404914,144.71120758296456,206,206
generic,206,C12,1.3,0.28,1,generic,3,0.1,0.002,0.015,0.015,COMPLETED,,3,0.080390625,0.080390625,0.2606242370605468,0.027610570271809888,0.038995711114413675,8.626135812211395e-22,0.038995711114413675,True,True,True,0.1626531488810778,136.90175965894014,206,206
generic,206,C12,1.3,0.28,2,generic,4,0.5,0.002,0.015,0.03,COMPLETED,,0,0.015,0.03,0.47002929687500006,0.010536035156249998,0.04020263658104293,6.206998601257618e-20,0.04020263658104293,True,True,True,0.031162588820501054,37.691379560972564,206,206
generic,206,C12,1.3,0.28,3,generic,5,0.9,0.002,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.7951025390625002,3.5582019193672844e-06,0.0074047849747477254,2.0531042767577845e-12,0.00740478497680083,True,True,True,0.10491645767460618,95.14572591602337,206,206
generic,206,C12,1.3,0.28,4,generic,0,0.1,0.0001,0.03,0.015,COMPLETED,,2,0.091875,0.0459375,0.283570556640625,0.023113610839843757,0.022984993667637066,4.6395718969731196e-23,0.022984993667637066,True,True,True,0.18500750133234245,98.90113421704154,206,206
generic,206,C12,1.3,0.28,5,generic,1,0.5,0.0001,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375000006,0.011926171874999999,0.03645602420621319,4.8903486716165153e-20,0.03645602420621319,True,True,True,0.061096894556471305,37.11374649906065,206,206
generic,206,C12,1.3,0.28,6,generic,2,0.9,0.0001,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7801171875000003,1.1280656225887344e-05,0.0019536212190772824,3.898406958124162e-18,0.0019536212190772863,True,True,True,0.11988284532839576,46.55685308901593,206,206
generic,206,C12,1.3,0.28,7,generic,3,0.1,0.002,0.06,0.015,COMPLETED,,1,0.105,0.02625,0.30729980468750007,0.018894156901041664,0.008865528228248615,1.92697560002749e-21,0.008865528228248615,True,True,True,0.20798707065794422,64.87492739607114,206,206
generic,206,C12,1.3,0.28,8,generic,4,0.5,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.3801171874999999,0.012612858072916669,0.022470561407437504,2.2144636787886144e-20,0.022470561407437504,True,True,True,0.12035165760963183,36.04354757501278,206,206
generic,206,C12,1.3,0.28,9,generic,5,0.9,0.002,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.823958333333333e-05,9.454342160289437e-08,4.219979542499232e-21,9.454342160289859e-08,True,True,True,0.1385555553080071,27.14578301704023,206,206
generic,206,C12,1.3,0.28,10,generic,0,0.1,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.0151146484375,0.0124737446174589,3.4633219036929956e-22,0.0124737446174589,True,True,True,0.20036804339683129,33.538683343096636,206,206
generic,206,C12,1.3,0.28,11,generic,1,0.5,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.3231119791666668,0.012043359374999996,1.1323999722507936e-05,3.014214323183429e-21,1.132399972250794e-05,True,True,True,0.1772907661089379,35.05064290296286,206,206
generic,207,C12,1.3,0.29,0,generic,3,0.1,0.002,0.015,0.008,COMPLETED,,3,0.080390625,0.042875,0.2606242370605468,0.0299937255859375,0.04366951591559949,1.7454780123179294e-22,0.04366951591559949,True,True,True,0.16304537467669394,140.11375132296234,207,207
generic,207,C12,1.3,0.29,1,generic,4,0.5,0.002,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.006960123697916668,0.041242487007990124,6.73794257823268e-20,0.041242487007990124,True,True,True,0.030378378378470367,38.26841426198371,207,207
generic,207,C12,1.3,0.29,2,generic,5,0.9,0.002,0.015,0.03,COMPLETED,,2,0.0459375,0.091875,0.8082147216796877,1.578328626342271e-05,0.017368873890757502,1.3295814741118652e-16,0.017368873890757634,True,True,True,0.09180672324129793,141.09208963403944,207,207
generic,207,C12,1.3,0.29,3,generic,0,0.1,0.0001,0.03,0.008,COMPLETED,,2,0.091875,0.0245,0.283570556640625,0.02462392578124999,0.026788963783985594,5.336392227307807e-22,0.026788963783985594,True,True,True,0.18520143682237775,101.19297669501975,207,207
generic,207,C12,1.3,0.29,4,generic,1,0.5,0.0001,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44005859375000006,0.0078197265625,0.03721987854914767,5.338936698473142e-20,0.03721987854914767,True,True,True,0.0604364654941642,37.85251312307082,207,207
generic,207,C12,1.3,0.29,5,generic,2,0.9,0.0001,0.03,0.03,COMPLETED,,1,0.0525,0.0525,0.7951025390625002,6.576960358796295e-05,0.00776858096071248,1.0752855713984502e-21,0.00776858096071248,True,True,True,0.1048974665225731,92.76563316397369,207,207
generic,207,C12,1.3,0.29,6,generic,3,0.1,0.002,0.06,0.008,COMPLETED,,1,0.105,0.014,0.30729980468750007,0.016015527343750002,0.011095671268006532,2.459663506993672e-21,0.011095671268006532,True,True,True,0.20777305896145218,66.67725438601337,207,207
generic,207,C12,1.3,0.29,7,generic,4,0.5,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.3801171874999999,0.008038378906250003,0.022346503084634782,2.3802911015517585e-20,0.022346503084634782,True,True,True,0.1200347897599926,36.83296527899802,207,207
generic,207,C12,1.3,0.29,8,generic,5,0.9,0.002,0.06,0.03,COMPLETED,,0,0.06,0.03,0.7801171875000003,2.2293734326774695e-05,0.0020308335020218136,1.6356138553499717e-18,0.0020308335020218153,True,True,True,0.11989912449631725,45.84151131694671,207,207
generic,207,C12,1.3,0.29,9,generic,0,0.1,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.2998046875000002,0.010107812499999997,0.014691856554781975,2.7256228485814094e-22,0.014691856554781975,True,True,True,0.2000551660367907,34.353977040038444,207,207
generic,207,C12,1.3,0.29,10,generic,1,0.5,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.3261067708333334,0.0075267578125,3.167087316921629e-05,3.828619301821966e-21,3.16708731692163e-05,True,True,True,0.17405175058475097,35.59901613893453,207,207
generic,207,C12,1.3,0.29,11,generic,2,0.9,0.0001,0.1,0.03,COMPLETED,,0,0.1,0.03,0.7614583333333332,3.398177083333334e-05,9.664468597621708e-08,1.2076228857734023e-21,9.664468597621828e-08,True,True,True,0.13854168239625356,26.930189290083945,207,207
generic,208,C12,1.3,0.305,0,generic,4,0.5,0.002,0.015,0.008,COMPLETED,,0,0.015,0.008,0.47002929687500006,0.0015242851562499995,0.042788846535861624,5.06987762498823e-20,0.042788846535861624,True,True,True,0.029974478317719648,40.24494527000934,208,208
generic,208,C12,1.3,0.305,1,generic,5,0.9,0.002,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.8082147216796877,6.642550150553386e-06,0.018308912542199005,1.4258408314425434e-11,0.01830891255645741,True,True,True,0.09180692125466398,146.35700612002984,208,208
generic,208,C12,1.3,0.305,2,generic,0,0.1,0.0001,0.015,0.03,COMPLETED,,3,0.080390625,0.16078125,0.2606242370605468,0.013655450439453123,0.04948965574380632,2.4377759135235118e-21,0.04948965574380632,True,True,True,0.16119521012703578,138.8931465249043,208,208
generic,208,C12,1.3,0.305,3,generic,1,0.5,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.44005859375000006,0.0016182291666666658,0.038331655955297986,4.114459270686228e-20,0.038331655955297986,True,True,True,0.05996063044223309,39.53947146702558,208,208
generic,208,C12,1.3,0.305,4,generic,2,0.9,0.0001,0.03,0.015,COMPLETED,,1,0.0525,0.02625,0.7951025390625002,7.274470576533565e-06,0.008181502135187252,1.6420564521325004e-13,0.008181502135351458,True,True,True,0.1048975019204848,96.31955192307942,208,208
generic,208,C12,1.3,0.305,5,generic,3,0.1,0.002,0.03,0.03,COMPLETED,,2,0.091875,0.091875,0.283570556640625,0.01582074381510417,0.030962870480790248,1.9439678721852294e-22,0.030962870480790248,True,True,True,0.18409009268548826,101.46401238406543,208,208
generic,208,C12,1.3,0.305,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.3801171874999999,0.0011924804687499999,0.02207248597772813,1.2513620631066655e-20,0.02207248597772813,True,True,True,0.11988553215756909,38.690135168028064,208,208
generic,208,C12,1.3,0.305,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,3.932400173611111e-06,0.0021200830533712606,2.6427268984155143e-12,0.0021200830560139873,True,True,True,0.11989942876750155,46.93241345800925,208,208
generic,208,C12,1.3,0.305,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,1,0.105,0.0525,0.30729980468750007,0.008901269531250004,0.014064770000567698,2.356978271821958e-21,0.014064770000567698,True,True,True,0.20748655707981994,65.79706110199913,208,208
generic,208,C12,1.3,0.305,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.3301432291666667,0.00076658203125,2.8885338105155935e-05,4.1621950078752495e-24,2.8885338105155935e-05,True,True,True,0.16985807878794545,37.57004259293899,208,208
generic,208,C12,1.3,0.305,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7617187499999999,1.2601200810185187e-05,8.183195343672824e-08,9.405159511503774e-23,8.183195343672834e-08,True,True,True,0.13828127761961356,36.67260116105899,208,208
generic,208,C12,1.3,0.305,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.016081152343750002,0.020181406363785723,2.854875754682271e-21,0.020181406363785723,True,True,True,0.20030025461366902,33.78088071302045,208,208
generic,209,C12,1.35,0.21,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,2,0.0459375,0.0245,0.8082147216796877,8.571750217013888e-06,0.012206677820068875,3.9434335981402395e-15,0.012206677820072818,True,True,True,0.09180687938717466,137.3800358820008,209,209
generic,209,C12,1.35,0.21,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,3,0.080390625,0.080390625,0.2606242370605468,0.04937589416503906,0.0257514795217068,3.8084767248804944e-21,0.0257514795217068,True,True,True,0.16801267594156957,131.31105576700065,209,209
generic,209,C12,1.35,0.21,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.47002929687500006,0.032453515625,0.02981319969885231,1.422849371723773e-20,0.02981319969885231,True,True,True,0.04410207499771411,34.17735436593648,209,209
generic,209,C12,1.35,0.21,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,1,0.0525,0.014,0.7951025390625002,0.00010025627531828705,0.005479867735870648,8.087834171146307e-20,0.005479867735870648,True,True,True,0.10489746093781291,89.32811002305243,209,209
generic,209,C12,1.35,0.21,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,1,0.0525,0.02625,0.20489746093749997,0.023530843098958334,0.04847848550980761,2.5503446142162015e-21,0.04847848550980761,True,True,True,0.10708433366130778,64.98731257708278,209,209
