condition,benchmark_id,atlas_chart,Mach,alpha,candidate_index,center_kind,center_index,cr_center,ci_center,requested_cr_half_window,requested_ci_half_window,status,error,retry_index,used_cr_half_window,used_ci_half_window,shoot_cr,shoot_ci,stage1_mismatch,stage2_mismatch,total_mismatch,spectral_success,mode_success,technical_success,delta_center,seconds,t401_row,test_id
generic,352,C31,1.7,0.145,6,generic,4,0.5,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.4355859375,0.014940332031249998,0.0031568556904954816,8.929823425289233e-21,0.0031568556904954816,True,True,True,0.06570101704565082,32.29645447107032,352,352
generic,352,C31,1.7,0.145,7,generic,5,0.9,0.002,0.06,0.015,COMPLETED,,0,0.06,0.015,0.7801171875000003,1.5662000868055563e-05,0.0009337308964404157,5.421848828768223e-16,0.0009337308964409579,True,True,True,0.11989923406846642,42.946440126979724,352,352
generic,352,C31,1.7,0.145,8,generic,0,0.1,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.21988281249999997,1.1306803385416667e-05,0.03659111507467341,1.139115147139141e-25,0.03659111507467341,True,True,True,0.1198828453090486,36.771006174967624,352,352
generic,352,C31,1.7,0.145,9,generic,1,0.5,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.43626302083333335,0.0120921875,0.004007491061890258,9.340153621091097e-21,0.004007491061890258,True,True,True,0.06485533959765576,32.727836610982195,352,352
generic,352,C31,1.7,0.145,10,generic,2,0.9,0.0001,0.1,0.015,COMPLETED,,0,0.1,0.015,0.7614583333333332,5.668576388888889e-05,4.8884512642405206e-08,2.80927349753855e-19,4.888451264268614e-08,True,True,True,0.13854167343763701,25.265931560075842,352,352
generic,352,C31,1.7,0.145,11,generic,3,0.1,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.2998046875000002,0.0013895948350694449,0.029720522523410113,2.5163053600303626e-24,0.029720522523410113,True,True,True,0.19980561989453177,35.57419358601328,352,352
generic,353,C31,1.7,0.155,0,generic,5,0.9,0.002,0.015,0.008,COMPLETED,,1,0.02625,0.014,0.8475512695312502,1e-06,0.02338013782170788,1.1448816378844858e-06,0.023381282703345767,True,True,True,0.052486810998417226,91.00374892004766,353,353
generic,353,C31,1.7,0.155,1,generic,0,0.1,0.0001,0.015,0.015,COMPLETED,,2,0.0459375,0.0459375,0.19088806152343746,8.27359159493152e-06,0.022677664623668627,3.541196603537122e-25,0.022677664623668627,True,True,True,0.09088810780966974,112.07107391394675,353,353
generic,353,C31,1.7,0.155,2,generic,1,0.5,0.0001,0.015,0.03,COMPLETED,,0,0.015,0.03,0.47002929687500006,0.026047265624999993,0.007317074021191215,5.727717163304121e-21,0.007317074021191215,True,True,True,0.039642195186709674,34.287721815984696,353,353
generic,353,C31,1.7,0.155,3,generic,2,0.9,0.0001,0.03,0.008,COMPLETED,,0,0.03,0.008,0.8416601562499999,1.0106760660807291e-06,0.015780517495281744,1.4068931030014845e-06,0.015781924388384744,True,True,True,0.05833992773102038,45.79368352598976,353,353
generic,353,C31,1.7,0.155,4,generic,3,0.1,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.15935546875,1.5662000868055563e-05,0.047886740970674975,3.6799493481564458e-25,0.047886740970674975,True,True,True,0.05938862911220485,37.64277521404438,353,353
generic,353,C31,1.7,0.155,5,generic,4,0.5,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.44005859375000006,0.024014615885416667,0.0004896490749344021,8.23323865355401e-21,0.0004896490749344021,True,True,True,0.06385620953211968,32.8549035131,353,353
generic,353,C31,1.7,0.155,6,generic,5,0.9,0.002,0.06,0.008,COMPLETED,,0,0.06,0.008,0.7960546875000002,1e-06,0.0012866924937915626,7.032162794725829e-10,0.0012866931970078421,True,True,True,0.1039645323738948,45.04359072307125,353,353
generic,353,C31,1.7,0.155,7,generic,0,0.1,0.0001,0.06,0.015,COMPLETED,,0,0.06,0.015,0.21988281249999997,4.067610677083334e-05,0.0454783091627562,2.9449834199801335e-25,0.0454783091627562,True,True,True,0.1198828271781845,37.45960197399836,353,353
generic,353,C31,1.7,0.155,8,generic,1,0.5,0.0001,0.06,0.03,COMPLETED,,0,0.06,0.03,0.4383203125,0.023996484375000005,4.82784769771174e-06,8.236301389452452e-21,4.8278476977117485e-06,True,True,True,0.06614700156153927,32.565987966023386,353,353
generic,353,C31,1.7,0.155,9,generic,2,0.9,0.0001,0.1,0.008,COMPLETED,,0,0.1,0.008,0.7614583333333332,3.136747685185185e-05,4.684415841460278e-08,2.47667820350083e-19,4.684415841485045e-08,True,True,True,0.13854168366668945,26.115776238031685,353,353
generic,353,C31,1.7,0.155,10,generic,3,0.1,0.002,0.1,0.015,COMPLETED,,0,0.1,0.015,0.2998046875000002,0.0007446566840277779,0.03381639606812189,1.8175355256292112e-25,0.03381639606812189,True,True,True,0.19980863102932692,36.41823295003269,353,353
generic,353,C31,1.7,0.155,11,generic,4,0.5,0.002,0.1,0.03,COMPLETED,,0,0.1,0.03,0.4383463541666667,0.023993847656249994,1.2003990311066658e-05,8.235978969378713e-21,1.2003990311066666e-05,True,True,True,0.06545915810082217,32.579845433006994,353,353
generic,354,C31,1.7,0.165,0,generic,0,0.1,0.0001,0.015,0.008,COMPLETED,,0,0.015,0.008,0.12879882812500001,8.117377387152777e-06,0.030493408900016148,7.014937711068795e-25,0.030493408900016148,True,True,True,0.028798974700319276,38.29705881502014,354,354
generic,354,C31,1.7,0.165,1,generic,1,0.5,0.0001,0.015,0.015,COMPLETED,,0,0.015,0.015,0.47002929687500006,0.022585351562499995,0.007042321065415949,5.291112868792404e-21,0.007042321065415949,True,True,True,0.03746777389565735,34.7388717669528,354,354
generic,354,C31,1.7,0.165,2,generic,2,0.9,0.0001,0.015,0.03,COMPLETED,,1,0.02625,0.0525,0.8475512695312502,1.0672607421874999e-06,0.03172583546995453,7.102645030905867e-08,0.03172590649640484,True,True,True,0.05244882377585286,91.76475312199909,354,354
generic,354,C31,1.7,0.165,3,generic,3,0.1,0.002,0.03,0.008,COMPLETED,,0,0.03,0.008,0.15994140624999997,9.72802734375e-06,0.04769263014963788,9.948553645404694e-25,0.04769263014963788,True,True,True,0.059974439270014654,38.267951107933186,354,354
generic,354,C31,1.7,0.165,4,generic,4,0.5,0.002,0.03,0.015,COMPLETED,,0,0.03,0.015,0.44177734374999994,0.021604589843750004,1.1557681478677734e-06,7.972449899191822e-21,1.1557681478677814e-06,True,True,True,0.06143466158242704,33.43889996805228,354,354
generic,354,C31,1.7,0.165,5,generic,5,0.9,0.002,0.03,0.03,COMPLETED,,0,0.03,0.03,0.8400585937499998,1.0410664876302083e-06,0.021459838728563864,1.568791301337399e-07,0.021459995607694,True,True,True,0.05997472817817046,45.57705933903344,354,354
