alpha,y_window,n,p_rel_l2,q_rel_l2,p_max_abs_err,q_max_abs_err,p_rmse,q_rmse,p_error_energy_fraction,q_error_energy_fraction,qdef_reference_rel_l2,qdef_prediction_rel_l2,dp_pred_vs_q_ref_rel_l2
0.07,20.0,4101,0.00025064161114767843,0.0010365289165352339,0.0004210056926515499,9.734316357220394e-05,7.586580211247596e-05,2.858681821136382e-05,2.4544156561070542e-05,0.0006383608120947758,0.0,0.005754875163294364,0.005604804622057869
0.0725,20.0,4101,0.00014058795965808153,0.0005501155347710606,0.0001372861768201329,5.8690509178601526e-05,4.251229330577602e-05,1.5724816380406203e-05,7.706994899889219e-06,0.00019315490646138223,0.0,0.0046631345047101055,0.004572394501417222
0.075,20.0,4101,0.00014689192198742856,0.0006022988633272818,0.00018277455599733763,7.761508846092787e-05,4.4374953746385754e-05,1.782331778953506e-05,8.397148460674877e-06,0.00024814851464714327,0.0,0.00408236672063836,0.004019094206195532
0.0775,20.0,4101,0.00013160173907174937,0.0006287026229116903,0.00015879491506357995,8.463095522921579e-05,3.9716831792897707e-05,1.9239474370436534e-05,6.72674864517953e-06,0.0002891485270187469,0.0,0.0035196144676202298,0.0034445658188277245
0.1825,20.0,4101,0.0002025901378328935,0.000494665710292294,0.0003563375754046154,0.00023729614113523478,5.826105560112639e-05,3.7083569957225076e-05,1.4474804374576084e-05,0.0010742309254984487,0.0,0.002513555308531136,0.0025894185264229647
0.185,20.0,4101,0.00043556398318857854,0.0006498623063011168,0.0002813822976024034,0.0003010462461130645,0.00012510016515982752,4.94403381198672e-05,6.673778229300039e-05,0.00190940230772072,0.0,0.002593534183761352,0.00270298632285662
0.1875,20.0,4101,0.0004908018968618384,0.0008030423578433551,0.000371119026395447,0.0002747109253666583,0.00014078301110482334,6.199006756071498e-05,8.451941925962707e-05,0.003001779573922413,0.0,0.0031163078158187225,0.003291283515798335
0.19,20.0,4101,0.0004073893777252154,0.0006891195815228616,0.0006472493130657156,0.0004191734990524592,0.00011670538426116195,5.3965848153540296e-05,5.808149555164633e-05,0.0022749538596539658,0.0,0.004643165246532043,0.004799755944147732
