point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max,family_a,family_b,ci_a,ci_b,ci_abs_diff_ab,ci_rel_diff_reg_ab,alignment_real,alignment_imag,success,error,p_rel_ab,p_overlap_ab,q_rel_ab,q_overlap_ab,rho_rel_ab,rho_overlap_ab,u_rel_ab,u_overlap_ab,v_rel_ab,v_overlap_ab
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P0,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.075,0.375,0.3739438251596086,0.05,0.1,0.35,0.4,pq_etaaware,pq_etaaware,0.4864941808524166,0.5126923020853412,0.026198121232924643,0.05109911174083472,1.0158340203051017,6.633454198344706e-05,True,,0.02635159896268865,0.9996527363200229,0.06112709844936485,0.9990355141919068,0.026351598962688644,0.9996527363200229,0.0661858467237408,0.9990731937129688,0.04884020379564144,0.9991262735321573
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P1,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.06,0.36,0.359351415747872,0.05,0.1,0.35,0.4,pq_etaaware,pq_etaaware,0.5045793160236238,0.5189052939018225,0.01432597787819867,0.027608078095478366,1.020529306747128,6.140110765264032e-05,True,,0.031483760647681186,0.9995042635304162,0.07100749014597427,0.9989590052739272,0.03148376064768119,0.9995042635304163,0.04831253164419097,0.9988401627781544,0.06182852821905803,0.9991896593063632
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P2,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.06,0.39,0.3892973670601947,0.05,0.1,0.35,0.4,pq_etaaware,pq_etaaware,0.476611724418486,0.4819096631943579,0.005297938775871924,0.010993634659148191,1.0115336084196505,0.00011665488766325908,True,,0.023361006576879423,0.9997270944471371,0.053120870818805115,0.9990902139037557,0.023361006576879426,0.9997270944471371,0.0405011363870003,0.9992983704638954,0.04698692675664917,0.9992913727223944
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P3,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.09,0.36,0.3585390355316977,0.05,0.1,0.35,0.4,pq_etaaware,pq_etaaware,0.5044962073324636,0.5252762782845443,0.020780070952080676,0.039560269159583154,1.0205334787491105,4.0921836223025297e-05,True,,0.0311299319760626,0.9995153462229412,0.07094424710903577,0.9989517791901611,0.0311299319760626,0.9995153462229408,0.04070189347498512,0.9992520857329683,0.05906657568348757,0.9991511649190262
SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID_P4,SEAM_0034_LOWM_EXT_LOW__LOWM_EXT_MID,LOWM_EXT_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_LOW/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.09,0.39,0.3884172884926725,0.05,0.1,0.35,0.4,pq_etaaware,pq_etaaware,0.475586988619079,0.4937287169284367,0.018141728309357674,0.03674432474217865,1.0114920273924182,8.504149142853796e-05,True,,0.022937839477680907,0.9997368931474402,0.05321531152065992,0.9990905648019967,0.02293783947768091,0.9997368931474403,0.05959621500709799,0.9993796882427624,0.04310368155940169,0.9992551050181965
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P0,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.055,0.055,0.0549167494941206,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.9046008126461053,0.9034474797089586,0.0011533329371467005,0.001274963410405318,0.8214101189034275,4.1024869277996806e-05,True,,0.12639828465119068,0.9919795731955555,0.7081368385404267,0.8853114888981765,0.12639828465119068,0.9919795731955554,0.9756492816510697,0.21958657988340277,0.7197831429472504,0.8744172430614208
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P1,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.052,0.052,0.0519296484101327,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.9095227421676682,0.9088007632548736,0.0007219789127945742,0.0007937997361933796,0.8276661161731498,5.055992891568983e-05,True,,0.12134318916825707,0.9926106137063397,0.7104738813935768,0.8883789064792056,0.12134318916825708,0.99261061370634,0.972890236841202,0.23161296920964997,0.7217192980377685,0.8778205511567048
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P2,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.052,0.0579999999999999,0.0579215309189941,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.8996611238845449,0.8994320879540104,0.00022903593053447135,0.0002545802241020964,0.8152917315095376,3.2348781416472675e-05,True,,0.13149589657603608,0.991316714871521,0.7061353619353913,0.8821889769196766,0.1314958965760361,0.991316714871521,0.9784998169941302,0.20871448194102196,0.7183163010647358,0.8710201318982582
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P3,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0579999999999999,0.052,0.051912462318792,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.9094395756876902,0.9064618334769051,0.0029777422107850615,0.003274260644016272,0.8275696649943958,4.8422182949296186e-05,True,,0.12138114151782416,0.992605973427437,0.7105254612657669,0.8883991367994994,0.12138114151782416,0.9926059734274371,0.9726447081062044,0.23269618666879502,0.7215283995959265,0.8777461869326857
SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006_P4,SEAM_0035_LOWM_EXT_VLOW_EXTREME__ULTRALOW_M002_006_eta002_006,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0579999999999999,0.0579999999999999,0.0579023618171141,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.8992531399931297,0.8984931150337006,0.000760024959429173,0.0008451735397165026,0.8152262252772703,3.045190796901181e-05,True,,0.13152270826973841,0.9913131579926665,0.7061575515311196,0.8822195456854335,0.13152270826973841,0.9913131579926665,0.9784221080552244,0.20900296538459145,0.7182911369372205,0.8710181561343734
