point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max,family_a,family_b,ci_a,ci_b,ci_abs_diff_ab,ci_rel_diff_reg_ab,alignment_real,alignment_imag,success,error,p_rel_ab,p_overlap_ab,q_rel_ab,q_overlap_ab,rho_rel_ab,rho_overlap_ab,u_rel_ab,u_overlap_ab,v_rel_ab,v_overlap_ab
SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW_P0,SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.055,0.055,0.0549167494941206,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.9039610144557382,0.9039334278649487,2.7586590789496768e-05,3.0517456337545987e-05,1.205091317868565,-7.151940261157093e-05,True,,0.13156646786787626,0.9913073511947598,2.2117154768637524,0.8683396314998088,0.13156646786787626,0.99130735119476,4.159129884877809,0.12480244593239515,2.3036946986374645,0.856647112678257
SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW_P1,SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.052,0.052,0.0519296484101327,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.9091304612726828,0.9090987424089813,3.171886370156862e-05,3.488923213194913e-05,1.1965345766111253,-7.469943200675693e-05,True,,0.12574724528290154,0.99206231170414,2.242996289314801,0.8720932400155581,0.12574724528290154,0.9920623117041399,4.349725060178887,0.13601480139252634,2.332911898632086,0.8608080623535534
SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW_P2,SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.052,0.0579999999999999,0.0579215309189941,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.8993630001864864,0.8995936660215593,0.0002306658350729185,0.00025641113736720155,1.2136769378384284,-7.417105254985283e-05,True,,0.13746570185115917,0.9905065273962448,2.1835939796920467,0.8644918944649459,0.13746570185115917,0.990506527396245,3.9818016717318714,0.11560076732960209,2.277240483653751,0.8523917637355839
SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW_P3,SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.0579999999999999,0.052,0.051912462318792,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.9086578958509517,0.9076811318613797,0.000976763989572027,0.0010749524040148185,1.1963932622256137,-6.882250408567905e-05,True,,0.12569930577977512,0.9920683870210171,2.242786767927304,0.8721640229917015,0.12569930577977512,0.9920683870210172,4.360736116269347,0.13574322179156184,2.3342355420480314,0.8609032141396458
SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW_P4,SEAM_0010_ETAEDGE_LM__LMEDGE_VLOW,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.0579999999999999,0.0579999999999999,0.0579023618171141,0.05,0.06,0.05,0.06,pQscaled,pQscaled,0.8988178647444546,0.8988308340755858,1.2969331131262862e-05,1.4429112397552915e-05,1.213525667060662,-6.712573846237483e-05,True,,0.1374081014444891,0.9905145196600709,2.1833351880513305,0.8645707998158022,0.13740810144448906,0.9905145196600709,3.9866061929213568,0.11552854333923966,2.2773363281935874,0.8524761182678593
SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME_P0,SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.075,0.055,0.0548450943567426,0.05,0.1,0.05,0.06,pQscaled,pQscaled,0.901850987955587,0.9036202603620728,0.0017692724064857224,0.001957982223391926,1.2074169476186596,-7.618306906789114e-05,True,,0.13287327840684912,0.9911330344032613,2.2386179382346643,0.8671208429120841,0.13287327840684912,0.9911330344032608,4.238267199839379,0.12225109308129148,2.329949956945777,0.855145937570267
SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME_P1,SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.06,0.052,0.0519063156080259,0.05,0.1,0.05,0.06,pQscaled,pQscaled,0.9084839534911309,0.9093797093057392,0.0008957558146083233,0.0009850184751671917,1.1992188863795212,-9.841375908261637e-05,True,,0.12737839474346047,0.9918541952084383,2.2742983037314746,0.870667896829684,0.1273783947434605,0.9918541952084384,4.440000430657077,0.1326309983252275,2.365019552981193,0.8591222617540658
SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME_P2,SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.06,0.0579999999999999,0.0578955058704905,0.05,0.1,0.05,0.06,pQscaled,pQscaled,0.8986216996271698,0.8991373686230745,0.0005156689959047167,0.000573515253508376,1.215475230715606,-8.036548756040505e-05,True,,0.1385169114093199,0.990360068487024,2.2046495921947584,0.8634318402036858,0.1385169114093199,0.9903600684870237,4.0421120471876835,0.11299334599065511,2.2994669897059037,0.8511580896159976
SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME_P3,SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.09,0.052,0.051788971799023,0.05,0.1,0.05,0.06,pQscaled,pQscaled,0.904926206844789,0.9063512469298248,0.0014250400850358558,0.0015722823683015144,1.1990498054229024,-6.824910569869284e-05,True,,0.12723153318846453,0.991873044780688,2.2761300616614677,0.8708350516073403,0.1272315331884645,0.9918730447806878,4.470647576831802,0.1331191419567042,2.3665352048273265,0.85921050442828
SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME_P4,SEAM_0011_ETAEDGE_LM__LOWM_EXT_VLOW_EXTREME,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,LOWM_EXT_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_VLOW_EXTREME/model_state.pt,0.09,0.0579999999999999,0.0577646223912179,0.05,0.1,0.05,0.06,pQscaled,pQscaled,0.894846942800177,0.8972548356299842,0.0024078928298072455,0.0026836220148277116,1.215251543599118,-4.7763576492380746e-05,True,,0.13832001264355034,0.9903875878171575,2.206242736603579,0.8636232973061313,0.13832001264355034,0.9903875878171579,4.061102531160434,0.11359828102627972,2.298637260319547,0.8512308218572489
