point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max,family_a,family_b,ci_a,ci_b,ci_abs_diff_ab,ci_rel_diff_reg_ab,alignment_real,alignment_imag,success,error,p_rel_ab,p_overlap_ab,q_rel_ab,q_overlap_ab,rho_rel_ab,rho_overlap_ab,u_rel_ab,u_overlap_ab,v_rel_ab,v_overlap_ab
SEAM_0026_LMEDGE_MID__LOWM_EXT_MID_P0,SEAM_0026_LMEDGE_MID__LOWM_EXT_MID,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.055,0.45,0.4493188594973507,0.05,0.06,0.35,0.55,pq_etaaware,pq_etaaware,0.42663062256574086,0.4051274212812424,0.021503201284498452,0.05040238592152385,0.9987225310377346,-3.787244102155262e-05,True,,0.002839765859908318,0.9999959678568014,0.006238549299877513,0.9999855329082237,0.002839765859908316,0.9999959678568012,0.10193092338647237,0.9965039332218704,0.02421500563661078,0.9997731158907411
SEAM_0026_LMEDGE_MID__LOWM_EXT_MID_P1,SEAM_0026_LMEDGE_MID__LOWM_EXT_MID,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.052,0.39,0.3894723630759954,0.05,0.06,0.35,0.55,pq_etaaware,pq_etaaware,0.49019889029486746,0.4714692684519812,0.018729621842886235,0.03820820938949877,1.002482070457453,3.123938683988765e-05,True,,0.007524848983377587,0.999971687923102,0.01571085987117652,0.9998972493982902,0.007524848983377584,0.9999716879231019,0.07819843911788309,0.9978882167712436,0.02856091040334842,0.9997686002502691
SEAM_0026_LMEDGE_MID__LOWM_EXT_MID_P2,SEAM_0026_LMEDGE_MID__LOWM_EXT_MID,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.052,0.51,0.5093100132532248,0.05,0.06,0.35,0.55,pq_etaaware,pq_etaaware,0.3645576551904956,0.35206300638282784,0.012494648807667763,0.034273450659371894,0.9996461183725447,-2.74208321572578e-05,True,,0.003741871385009612,0.9999929991747633,0.007736430328938263,0.9999715742444902,0.0037418713850096105,0.9999929991747633,0.12316690916411939,0.9954318310795371,0.021080028461134083,0.9998396241467452
SEAM_0026_LMEDGE_MID__LOWM_EXT_MID_P3,SEAM_0026_LMEDGE_MID__LOWM_EXT_MID,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.0579999999999999,0.39,0.38934346739094,0.05,0.06,0.35,0.55,pq_etaaware,pq_etaaware,0.48189678587187457,0.47946347669894956,0.0024333091729250023,0.00504944055296514,1.002478125305568,2.0456746064003252e-05,True,,0.007603526296336757,0.9999710927761168,0.015610325738269605,0.9998992320396692,0.00760352629633676,0.999971092776117,0.013601846858164748,0.9999328478610472,0.014863996461025417,0.99991288710336
SEAM_0026_LMEDGE_MID__LOWM_EXT_MID_P4,SEAM_0026_LMEDGE_MID__LOWM_EXT_MID,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,LOWM_EXT_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_MID/model_state.pt,0.0579999999999999,0.51,0.5091414573573831,0.05,0.06,0.35,0.55,pq_etaaware,pq_etaaware,0.36335101757631105,0.35740644033241387,0.005944577243897187,0.01636042547382905,0.9996802597383682,-3.323555797313569e-05,True,,0.0036004060651285263,0.9999935185170783,0.007760515587624353,0.9999712576862989,0.0036004060651285232,0.9999935185170783,0.07332380923773474,0.9984897449958343,0.012856412829215753,0.9999336427630124
SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1_P0,SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,LMEDGE_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL1/model_state.pt,LOWM_EXT_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL1/model_state.pt,0.055,0.7250000000000001,0.723902606967954,0.05,0.06,0.65,0.8,pq_etaaware,pq_etaaware,0.19256645158906605,0.19444930212746442,0.001882850538398373,0.009682989436311457,0.999247904983722,-4.1013075299044915e-05,True,,0.0011187846615029662,0.9999993741602445,0.003047519566902503,0.9999974417952379,0.0011187846615029681,0.9999993741602449,0.061164171622238014,0.9981647167535962,0.008541003500581991,0.9999785763239112
SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1_P1,SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,LMEDGE_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL1/model_state.pt,LOWM_EXT_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL1/model_state.pt,0.052,0.68,0.6790800176709664,0.05,0.06,0.65,0.8,pq_etaaware,pq_etaaware,0.23069788474949932,0.22903693858835383,0.0016609461611454823,0.007199659255432714,1.0001118484534688,6.800140836626405e-05,True,,0.0011072669942040797,0.9999993869797139,0.0024782664569355955,0.9999969882320636,0.0011072669942040806,0.9999993869797139,0.00429359189091579,0.9999911667868696,0.0021945483564519454,0.9999977095736465
SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1_P2,SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,LMEDGE_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL1/model_state.pt,LOWM_EXT_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL1/model_state.pt,0.052,0.77,0.7689582553038884,0.05,0.06,0.65,0.8,pq_etaaware,pq_etaaware,0.15184727800029788,0.16294837161944484,0.011101093619146962,0.06812644709990004,0.998990617262148,8.873378081449168e-05,True,,0.0021715244065356556,0.9999976422380964,0.005164400283428421,0.9999913166034272,0.002171524406535654,0.9999976422380964,0.19065504811991904,0.9816583194600773,0.02392026481818755,0.9997926554243626
SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1_P3,SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,LMEDGE_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL1/model_state.pt,LOWM_EXT_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL1/model_state.pt,0.0579999999999999,0.68,0.6788552764765109,0.05,0.06,0.65,0.8,pq_etaaware,pq_etaaware,0.23057121694703026,0.22740841104536225,0.003162805901668009,0.013717262473375454,1.0005254478761663,2.985986894867373e-05,True,,0.0018655605901801177,0.9999982598403281,0.0041405273236011664,0.999992389338475,0.0018655605901801205,0.9999982598403279,0.010734003318660035,0.9999431617112954,0.00467243699707352,0.9999915551020051
SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1_P4,SEAM_0027_LMEDGE_NEUTRAL1__LOWM_EXT_NEUTRAL1,LMEDGE_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_NEUTRAL1/model_state.pt,LOWM_EXT_NEUTRAL1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LOWM_EXT_NEUTRAL1/model_state.pt,0.0579999999999999,0.77,0.7687037689513432,0.05,0.06,0.65,0.8,pq_etaaware,pq_etaaware,0.15352682126693143,0.1565811623298165,0.0030543410628850742,0.01950644009431689,0.9992800637058968,9.06576612205997e-05,True,,0.0017291106220068708,0.999998505087111,0.003315733793241158,0.9999961158625675,0.001729110622006879,0.9999985050871111,0.04129147247452205,0.9991572516190403,0.0071000172395133745,0.9999842792287733
