point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max,family_a,family_b,ci_a,ci_b,ci_abs_diff_ab,ci_rel_diff_reg_ab,alignment_real,alignment_imag,success,error,p_rel_ab,p_overlap_ab,q_rel_ab,q_overlap_ab,rho_rel_ab,rho_overlap_ab,u_rel_ab,u_overlap_ab,v_rel_ab,v_overlap_ab
SEAM_0020_LMEDGE_LOW__LMEDGE_MID_P0,SEAM_0020_LMEDGE_LOW__LMEDGE_MID,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,0.04,0.375,0.3746998799039038,0.02,0.06,0.35,0.4,pq_etaaware,pq_etaaware,0.5007748413698647,0.5066681474258959,0.005893306056031222,0.011631491116960659,1.0028541307178498,8.941315535582062e-05,True,,0.004903244796297875,0.999987979022982,0.010652565999053131,0.9999666186611077,0.004903244796297877,0.9999879790229819,0.013031525335814554,0.9999277397693719,0.009822708961357193,0.9999580004949364
SEAM_0020_LMEDGE_LOW__LMEDGE_MID_P1,SEAM_0020_LMEDGE_LOW__LMEDGE_MID,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,0.0279999999999999,0.36,0.3598588523296321,0.02,0.06,0.35,0.4,pq_etaaware,pq_etaaware,0.5160418216297615,0.5115783045020578,0.004463517127703764,0.008649525950449325,1.0068291585597444,-5.636653741762706e-05,True,,0.011690834934394254,0.9999316598540806,0.021232232105270966,0.9999268502587932,0.011690834934394254,0.9999316598540807,0.0465062748098318,0.9993248364773029,0.02346594926427255,0.999939982096577
SEAM_0020_LMEDGE_LOW__LMEDGE_MID_P2,SEAM_0020_LMEDGE_LOW__LMEDGE_MID,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,0.0279999999999999,0.39,0.3898470900237681,0.02,0.06,0.35,0.4,pq_etaaware,pq_etaaware,0.4904003743508606,0.4883389610282912,0.002061413322569372,0.004203531298886241,0.9992003428994924,0.00017903935681933645,True,,0.006913564907895859,0.9999761010245515,0.006914491548478942,0.9999807568255108,0.006913564907895861,0.9999761010245517,0.018045255534709162,0.9999135113406808,0.006031134453009332,0.9999822092670982
SEAM_0020_LMEDGE_LOW__LMEDGE_MID_P3,SEAM_0020_LMEDGE_LOW__LMEDGE_MID,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,0.0519999999999999,0.36,0.3595129505316881,0.02,0.06,0.35,0.4,pq_etaaware,pq_etaaware,0.5089567297470712,0.5136832236958185,0.004726493948747357,0.009201184174833373,1.00781457697169,-6.5014242875913855e-06,True,,0.012596503262626959,0.9999206609054314,0.023486504865897775,0.9999139596865869,0.012596503262626959,0.9999206609054312,0.02011327068276721,0.9998248685382211,0.020787906023435464,0.9999261464736284
SEAM_0020_LMEDGE_LOW__LMEDGE_MID_P4,SEAM_0020_LMEDGE_LOW__LMEDGE_MID,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_MID,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_MID/model_state.pt,0.0519999999999999,0.39,0.3894723630759954,0.02,0.06,0.35,0.4,pq_etaaware,pq_etaaware,0.480953434230275,0.4901988902948675,0.009245456064592539,0.01886062218343896,1.0000601462239946,0.00021308452619159276,True,,0.006452599282872944,0.9999791817645478,0.007467416085503391,0.9999730204978317,0.006452599282872944,0.999979181764548,0.03274449985217109,0.9995750888423685,0.012669470729048784,0.9999377116305983
SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW_P0,SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.04,0.125,0.1248999599679679,0.02,0.06,0.12,0.13,pq_etaaware,pQscaled,0.8023588329967494,0.7965714859218764,0.005787347074872939,0.007212916262487741,0.959788041783015,0.00012709891117450406,True,,0.047049870104908874,0.9988925416295344,0.10691336326568009,0.999748613699918,0.047049870104908874,0.9988925416295344,0.14154229920094258,0.997670156686345,0.10622438177352347,0.9997320696221562
SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW_P1,SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.0279999999999999,0.122,0.1219521666228197,0.02,0.06,0.12,0.13,pq_etaaware,pQscaled,0.7885335338740158,0.802101099496951,0.013567565622935152,0.016915031822602216,0.9583806312128498,0.0001357986073733364,True,,0.04833637551574053,0.9988311142540572,0.1113761583453111,0.9997541835980963,0.04833637551574053,0.9988311142540571,0.1828345548390594,0.9961780697495475,0.1203609611575925,0.9997055058991126
SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW_P2,SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.0279999999999999,0.128,0.127949814161647,0.02,0.06,0.12,0.13,pq_etaaware,pQscaled,0.7844054363908386,0.7970402301526239,0.012634793761785335,0.01585214056179563,0.962835027526699,0.00012199562344836134,True,,0.04402897718139575,0.9990302543808971,0.0985095505066977,0.9997671450136434,0.04402897718139575,0.9990302543808975,0.17155736149859793,0.9963670685916466,0.10749202062382489,0.9997079276097257
SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW_P3,SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.0519999999999999,0.122,0.1218349443468498,0.02,0.06,0.12,0.13,pq_etaaware,pQscaled,0.800854010139185,0.805104903282185,0.0042508931429999786,0.0052799245485529766,0.9562824222669059,0.00013329073943816222,True,,0.05056348534211747,0.9987208488612107,0.11686678316740393,0.9997150287833148,0.05056348534211748,0.9987208488612108,0.17166265865365746,0.9966856612786584,0.12108848521150556,0.9997010717116437
SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW_P4,SEAM_0021_LMEDGE_LOW__LMEDGE_VLOW,LMEDGE_LOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_LOW/model_state.pt,LMEDGE_VLOW,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/LMEDGE_VLOW/model_state.pt,0.0519999999999999,0.128,0.1278268268557113,0.02,0.06,0.12,0.13,pq_etaaware,pQscaled,0.7960464655847911,0.8006596821050022,0.004613216520211072,0.005761769479989969,0.9608508676563906,0.00011989497868661897,True,,0.0461314761334673,0.9989353767435344,0.10381911298949979,0.9997315894570148,0.0461314761334673,0.9989353767435345,0.16226792625917635,0.9967914768690088,0.10857345041717935,0.9997071427179993
