point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max,family_a,family_b,ci_a,ci_b,ci_abs_diff_ab,ci_rel_diff_reg_ab,alignment_real,alignment_imag,success,error,p_rel_ab,p_overlap_ab,q_rel_ab,q_overlap_ab,rho_rel_ab,rho_overlap_ab,u_rel_ab,u_overlap_ab,v_rel_ab,v_overlap_ab
SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME_P0,SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM1_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_EXTREME/model_state.pt,0.845,0.055,0.0294121467254602,0.84,0.85,0.05,0.06,pQscaled,pQscaled,0.5456070817987534,0.5454160064254351,0.0001910753733183057,0.00035020691573204996,1.0473885765616084,0.00023595589880748155,True,,0.03797698381310112,0.9992786141514586,5.459390852716101,0.9611999741261347,0.03797698381310113,0.9992786141514586,1.4394510262221205,0.2502787865968811,5.485044101338233,0.9595243017300252
SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME_P1,SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM1_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_EXTREME/model_state.pt,0.842,0.052,0.0280528313009578,0.84,0.85,0.05,0.06,pQscaled,pQscaled,0.5490517278059732,0.5509475951041587,0.0018958672981854718,0.003441102774624238,1.0461994226343876,0.0002716050570793697,True,,0.03692722746182601,0.9993179573448997,5.3881098236393905,0.9607272704557456,0.036927227461826,0.9993179573448997,1.5394032667634072,0.2068906031963892,5.408067423940017,0.9590657947084352
SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME_P2,SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM1_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_EXTREME/model_state.pt,0.842,0.0579999999999999,0.0312896964510683,0.84,0.85,0.05,0.06,pQscaled,pQscaled,0.5441611008117001,0.5441298114755676,3.128933613250062e-05,5.7500133849751034e-05,1.0492590438492293,0.00019332131100593708,True,,0.03965921619474865,0.9992132638084915,5.5537644680455385,0.9617416584350558,0.03965921619474865,0.9992132638084915,1.3045526014721514,0.3176771564513404,5.578677165234197,0.9601402738671058
SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME_P3,SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM1_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_EXTREME/model_state.pt,0.848,0.052,0.0275598037728863,0.84,0.85,0.05,0.06,pQscaled,pQscaled,0.5467252986786173,0.5465959042455955,0.0001293944330218455,0.00023667174966034946,1.0454860131544643,0.00028203888344108404,True,,0.03631761677553974,0.9993402977523446,5.359769017618,0.9606535740971556,0.03631761677553974,0.9993402977523449,1.595436954277556,0.18401744485241242,5.385550010310056,0.9589038314253565
SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME_P4,SEAM_0006_ETAEDGE_HM2A__HM1_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM1_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM1_VLOW_EXTREME/model_state.pt,0.848,0.0579999999999999,0.0307397811312962,0.84,0.85,0.05,0.06,pQscaled,pQscaled,0.5415550140707549,0.5398687346549651,0.0016862794157898042,0.0031137730645579243,1.0485138468504147,0.00020335948240019622,True,,0.03899730658533835,0.999239315719257,5.525710819734989,0.9616665902188031,0.03899730658533835,0.9992393157192571,1.3520786496587631,0.29234523058301737,5.5554982440929175,0.9599885411811985
SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME_P0,SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM2_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_EXTREME/model_state.pt,0.89,0.055,0.0250778288533915,0.85,0.93,0.05,0.06,pQscaled,pQscaled,0.5222669235478776,0.5214271190396674,0.0008398045082101957,0.0016079986503935828,1.0155308141892847,-4.248648051391542e-05,True,,0.013530974366332792,0.9999084521758469,2.3683684453438265,0.9962075351816974,0.013530974366332793,0.9999084521758467,0.4061554204462007,0.9141342931321754,2.3718156171328006,0.9960346573432493
SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME_P1,SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM2_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_EXTREME/model_state.pt,0.866,0.052,0.0260022878993368,0.85,0.93,0.05,0.06,pQscaled,pQscaled,0.5382172003441192,0.5373303822289054,0.0008868181152138499,0.0016476956043895404,1.0165611978245745,-4.472050898483063e-05,True,,0.014423775280139828,0.9998959719424156,2.4417454036370687,0.9962158291112168,0.014423775280139824,0.9998959719424155,0.3784385974822955,0.9262420373962669,2.4452009362675917,0.9960627557872804
SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME_P2,SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM2_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_EXTREME/model_state.pt,0.866,0.0579999999999999,0.0290025518877218,0.85,0.93,0.05,0.06,pQscaled,pQscaled,0.5327029493758123,0.5328306638931187,0.00012771451730642092,0.00023969062961443855,1.0180587447518277,-4.334848931315333e-05,True,,0.015688858155075026,0.9998769222908335,2.524178132217226,0.9961876203374449,0.015688858155075022,0.9998769222908338,0.3211876576490598,0.9485028953672417,2.5261401352795168,0.9960621714451178
SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME_P3,SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM2_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_EXTREME/model_state.pt,0.914,0.052,0.0210971376257538,0.85,0.93,0.05,0.06,pQscaled,pQscaled,0.5107829584668767,0.5106761434847216,0.00010681498215514562,0.00020912009765508332,1.0129664063937907,-3.711379046122794e-05,True,,0.011375882621819471,0.9999352925537606,2.1965370163250117,0.996175759481459,0.011375882621819471,0.9999352925537606,0.5399682571312746,0.843590329228873,2.1991151031779377,0.9959652303145212
SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME_P4,SEAM_0007_ETAEDGE_HM2A__HM2_VLOW_EXTREME,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,HM2_VLOW_EXTREME,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/HM2_VLOW_EXTREME/model_state.pt,0.914,0.0579999999999999,0.0235314227364177,0.85,0.93,0.05,0.06,pQscaled,pQscaled,0.5060813207903843,0.5066515861684066,0.0005702653780222944,0.0011255572736581607,1.0141673143353458,-3.9688435398206404e-05,True,,0.01240005995206546,0.9999231163010409,2.2734084411626116,0.9961939219772061,0.012400059952065457,0.9999231163010411,0.4560045661870211,0.8899815358111303,2.275035666190691,0.9960158758851545
