point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max,family_a,family_b,ci_a,ci_b,ci_abs_diff_ab,ci_rel_diff_reg_ab,alignment_real,alignment_imag,success,error,p_rel_ab,p_overlap_ab,q_rel_ab,q_overlap_ab,rho_rel_ab,rho_overlap_ab,u_rel_ab,u_overlap_ab,v_rel_ab,v_overlap_ab
SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006_P0,SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.055,0.04,0.0399394541775422,0.05,0.06,0.02,0.06,pQscaled,pQscaled,0.9283583206470696,0.9240408809299702,0.004317439717099414,0.004650617785264359,1.0052647063148257,-3.378264349604589e-05,True,,0.0038990298857170297,0.9999923987540856,0.08671353701680648,0.9989069435195043,0.003899029885717027,0.9999923987540856,0.11593986761300427,0.9933878689507706,0.08907889400324914,0.9989170308756912
SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006_P1,SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.052,0.0279999999999999,0.0279621183746868,0.05,0.06,0.02,0.06,pQscaled,pQscaled,0.9473277969152489,0.9424082991855783,0.004919497729670597,0.00519302584141391,1.0025448949597997,-4.085454633692474e-05,True,,0.0017074896548052128,0.9999985422384768,0.06033603070185595,0.9990979823427342,0.00170748965480521,0.9999985422384768,0.09434729905087903,0.9961345284839783,0.061832433867974955,0.9991373121482778
SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006_P2,SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.052,0.0519999999999999,0.0519296484101327,0.05,0.06,0.02,0.06,pQscaled,pQscaled,0.9091304612726828,0.9088007632548736,0.00032969801780924346,0.0003626520415427533,1.0080198171008348,-2.5055641580537358e-05,True,,0.006269550118993375,0.9999803461775162,0.10160837184482877,0.9987109640098283,0.006269550118993374,0.9999803461775164,0.11043489546169903,0.9938852681136686,0.10286873459855708,0.9986665713770757
SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006_P3,SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0579999999999999,0.0279999999999999,0.0279528643255033,0.05,0.06,0.02,0.06,pQscaled,pQscaled,0.9473569467104629,0.9333627755266971,0.01399417118376578,0.014771804051638802,1.002471781490873,-4.060692050968872e-05,True,,0.00166742833079659,0.9999986098404147,0.05950353168462774,0.9991057459239165,0.0016674283307965875,0.9999986098404149,0.1049431467103469,0.995415221320267,0.06338322095334972,0.9992172402678119
SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006_P4,SEAM_0012_ETAEDGE_LM__ULTRALOW_M002_006_eta002_006,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ULTRALOW_M002_006_eta002_006/model_state.pt,0.0579999999999999,0.0519999999999999,0.051912462318792,0.05,0.06,0.02,0.06,pQscaled,pQscaled,0.9086578958509517,0.9064618334769051,0.00219606237404657,0.0024168197779098955,1.0079993671802934,-2.547731629033319e-05,True,,0.006237209943044812,0.9999805484168811,0.10149133928271703,0.9987093121777715,0.006237209943044812,0.9999805484168811,0.1115314991001668,0.993761277656993,0.10345298781583194,0.9986821803541046
SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY_P0,SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.2249999999999999,0.055,0.0535897319922389,0.1,0.35,0.05,0.06,pQscaled,pQscaled,0.8646491259550573,0.8654474748937487,0.0007983489386914622,0.0009224695453522188,1.1167739539319406,0.00011667178132197952,True,,0.08037647156803993,0.9967645774295313,1.3026049470376044,0.9310991219358079,0.08037647156803993,0.9967645774295314,1.668796846764003,0.42955510731427937,1.329322641740404,0.9274985728048676
SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY_P1,SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.15,0.052,0.0514116718265415,0.1,0.35,0.05,0.06,pQscaled,pQscaled,0.8928648714244222,0.8898282147142109,0.0030366567102112496,0.0034010260761706892,1.1160314563066387,0.00013249659205718273,True,,0.07960034380156879,0.9968268582189547,1.3481710257535162,0.9308170886086092,0.0796003438015688,0.9968268582189548,1.7356321034643092,0.4204465118773669,1.3785511708238858,0.9273952760048926
SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY_P2,SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.15,0.0579999999999999,0.057343787806527,0.1,0.35,0.05,0.06,pQscaled,pQscaled,0.8829927629937513,0.8823031859987261,0.0006895769950251429,0.0007809542998825494,1.1214696017278483,9.718364196531312e-05,True,,0.08404622219179625,0.9964618570398402,1.2634191995231387,0.9301984403846913,0.08404622219179626,0.9964618570398402,1.4916429712831738,0.45817705701144035,1.290626131274005,0.9267013195697891
SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY_P3,SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.3,0.052,0.0496048384736811,0.1,0.35,0.05,0.06,pQscaled,pQscaled,0.8389528205775986,0.8414388241396482,0.0024860035620496435,0.0029544673845915354,1.1119104357628598,0.00013163705359727306,True,,0.07664353584587193,0.9970585581664914,1.3534430878446124,0.9321131844057421,0.07664353584587191,0.9970585581664912,1.9079870541807058,0.40580974004120507,1.3798091242289476,0.9283734742724757
SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY_P4,SEAM_0013_ETAEDGE_LM__VLOW_EXTREME_CI_ONLY,ETAEDGE_LM,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_LM/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.3,0.0579999999999999,0.0553284736821828,0.1,0.35,0.05,0.06,pQscaled,pQscaled,0.8336677591001346,0.8329304194744368,0.0007373396256977749,0.0008844526103464326,1.1171622738147873,0.00010219185614098308,True,,0.08088070905049201,0.9967237886714104,1.2672097962442173,0.9314802158990683,0.08088070905049202,0.99672378867141,1.6524785393505401,0.4306465006552502,1.2962122493401884,0.9277901878998032
