point_id,seam_id,chart_a,checkpoint_a,chart_b,checkpoint_b,Mach,eta,alpha,overlap_mach_min,overlap_mach_max,overlap_eta_min,overlap_eta_max,family_a,family_b,ci_a,ci_b,ci_abs_diff_ab,ci_rel_diff_reg_ab,alignment_real,alignment_imag,success,error,p_rel_ab,p_overlap_ab,q_rel_ab,q_overlap_ab,rho_rel_ab,rho_overlap_ab,u_rel_ab,u_overlap_ab,v_rel_ab,v_overlap_ab
SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY_P0,SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.69,0.055,0.0398095151942346,0.68,0.7,0.05,0.06,pQscaled,pQscaled,0.6351681811436447,0.6341191802409764,0.0010490009026683511,0.0016515325134511378,1.1277997503537376,0.0001202632172401045,True,,0.09244834085149886,0.9957174821573662,5.550046863250164,0.8860298391978715,0.09244834085149885,0.9957174821573663,3.7374312778562753,0.1592261722268008,5.673096688300559,0.8765472407168795
SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY_P1,SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.684,0.052,0.0379330644161528,0.68,0.7,0.05,0.06,pQscaled,pQscaled,0.6417551317528102,0.6407167058112112,0.001038425941598975,0.001618103058658444,1.124125948118043,0.00010197600211347887,True,,0.08942644228545996,0.9959934294061207,5.46461668146477,0.8867496629975389,0.08942644228545997,0.9959934294061208,3.93750156583742,0.1662935243065571,5.585029788056705,0.8773296601036658
SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY_P2,SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.684,0.0579999999999999,0.0423099564641704,0.68,0.7,0.05,0.06,pQscaled,pQscaled,0.6351020548952583,0.6345869764028221,0.0005150784924361496,0.0008110168884921918,1.1328553693477352,0.0001374369130016553,True,,0.09658757371790325,0.9953244901052564,5.634116974808087,0.8850153527173837,0.09658757371790325,0.9953244901052561,3.4409194285624136,0.14219353483523828,5.756542214513215,0.8756212443009922
SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY_P3,SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.696,0.052,0.0373381726387352,0.68,0.7,0.05,0.06,pQscaled,pQscaled,0.6345392727896404,0.6338462237466201,0.0006930490430202552,0.0010922082725839599,1.1227949729492153,9.426893401508619e-05,True,,0.08839056665954943,0.9960858937489298,5.457551014493174,0.8871135481558752,0.08839056665954945,0.9960858937489294,4.0692153541647045,0.17402167093268886,5.578278412299492,0.8775676318633413
SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY_P4,SEAM_0004_ETAEDGE_HM1__VLOW_EXTREME_CI_ONLY,ETAEDGE_HM1,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM1/model_state.pt,VLOW_EXTREME_CI_ONLY,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/VLOW_EXTREME_CI_ONLY/model_state.pt,0.696,0.0579999999999999,0.0416464233278201,0.68,0.7,0.05,0.06,pQscaled,pQscaled,0.6284047601146846,0.6278762369455154,0.0005285231691691816,0.0008410553240760391,1.1313965212207477,0.00013292828429163744,True,,0.09542145169656928,0.995436962623008,5.628378377552101,0.8853749407342095,0.09542145169656928,0.9954369626230078,3.557339265056087,0.15159282150486902,5.752259406456012,0.8758467665361407
SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B_P0,SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,ETAEDGE_HM2B,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2B/model_state.pt,0.925,0.04,0.0151986841535706,0.92,0.93,0.02,0.06,pQscaled,pQscaled,0.513013243377887,0.4921425363738142,0.020870707004072786,0.04068258914068494,0.9970273830415044,1.9135998054063944e-06,True,,0.0026843397505878427,0.9999963971535615,0.6483019067007167,0.9999539119056119,0.002684339750587845,0.9999963971535615,0.14105495679390892,0.9923408919481216,0.6453585947979309,0.9999334005479501
SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B_P1,SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,ETAEDGE_HM2B,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2B/model_state.pt,0.922,0.0279999999999999,0.0108413165252196,0.92,0.93,0.02,0.06,pQscaled,pQscaled,0.5226524169410499,0.5173853804424047,0.005267036498645239,0.010077512947269713,0.9974068207306374,4.934982322688757e-07,True,,0.0023299010215531396,0.9999972857769316,0.643445339717151,0.999959991611532,0.002329901021553137,0.9999972857769317,0.23519323097224099,0.9758234494512557,0.6426753765517501,0.999974160480462
SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B_P2,SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,ETAEDGE_HM2B,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2B/model_state.pt,0.922,0.0519999999999999,0.0201338735468364,0.92,0.93,0.02,0.06,pQscaled,pQscaled,0.5065320083007282,0.5052359157538948,0.0012960925468333828,0.002558757443940033,0.9965385763771993,4.375712740938833e-06,True,,0.00305588220860975,0.9999953307810628,0.6537498595050686,0.9999084377616794,0.003055882208609752,0.9999953307810628,0.08908221878539678,0.9968180020908765,0.6535820447311247,0.999902253385559
SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B_P3,SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,ETAEDGE_HM2B,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2B/model_state.pt,0.928,0.0279999999999999,0.0104322453958867,0.92,0.93,0.02,0.06,pQscaled,pQscaled,0.5186795925830798,0.5029200857215229,0.015759506861556916,0.030383896121829058,0.9974541405869293,2.2310550760103435e-07,True,,0.0022810998923103887,0.9999973982882563,0.6438838583935979,0.9999600918431599,0.0022810998923103905,0.9999973982882564,0.2513664033901374,0.972704220672102,0.6416055269512267,0.999962456670392
SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B_P4,SEAM_0005_ETAEDGE_HM2A__ETAEDGE_HM2B,ETAEDGE_HM2A,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2A/model_state.pt,ETAEDGE_HM2B,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint/ETAEDGE_HM2B/model_state.pt,0.928,0.0519999999999999,0.0193741700209325,0.92,0.93,0.02,0.06,pQscaled,pQscaled,0.503758612198748,0.48895407471233665,0.014804537486411307,0.029388157597532983,0.9966128775818506,3.843815445257844e-06,True,,0.002986663353887396,0.9999955399110592,0.6539499349811918,0.9999277238353053,0.0029866633538873965,0.999995539911059,0.0985679103958632,0.9963908972877382,0.6519013480050565,0.9999428378545433
