kind,Mach,alpha,requested_target,cr_seed,ci_seed,accepted,box_scale,seed_distance,error,cr,ci,omega_i,stage1_mismatch,stage2_mismatch,ln_p_start_right,y_limit,min_abs_U_minus_c,success,point_index,alpha_step_used
alpha_trace,1.0,0.30368,True,0.14869850629109171,0.03220938174358459,True,1.0,0.001875129608133946,,0.1468620846590917,0.0323988986536632,0.009838897543144442,8.876243763081988e-08,3.8312956151676264e-17,-46.72503618752705,300.1239524449686,0.03246199249094565,True,10,0.020000000000000018
alpha_trace,1.0,0.32368,True,0.1583348703913403,0.020832061223077764,True,1.0,0.0014264753250079851,,0.15694992861854032,0.02100291798970573,0.006798224494907951,3.54098468691859e-08,1.3127793041008507e-16,-76.443394110147,444.7047197936962,0.02107149077354174,True,11,0.020000000000000018
alpha_trace,1.0,0.34368000000000004,True,0.16703777257798894,0.009606937325748258,True,1.0,0.0011327153392886146,,0.1659480573779889,0.00976150512862826,0.0033548340826069604,7.330668424529803e-08,9.38500822627234e-16,-173.3189381847048,919.9644476398325,0.010060139928572891,True,12,0.020000000000000018
alpha_trace,1.0,0.35368000000000005,True,0.1704471217577132,0.004140798698089524,True,1.0,0.0003575657294141534,,0.17010566895771317,0.0041938628955856105,0.001483285428910719,7.368163345592634e-08,5.37706597247883e-15,-413.3154543669545,2100.531948964046,0.004534623554257539,True,13,0.010000000000000009
alpha_trace,1.0,0.35868000000000005,True,0.1721844747475753,0.001410041779064286,True,1.0,8.020852635111603e-05,,0.17210846117957532,0.0014228416343303424,0.0005103448374016073,6.503363511209103e-08,1.0440145812016704e-14,-605.3932885248668,3000.0,0.003989749766633818,True,14,0.0050000000000000044
alpha_trace,1.0,0.36118000000000006,True,0.17310985729050637,3.733100370270832e-05,True,1.0,0.00010547156885313454,,0.17303440897050637,7.418138648741771e-05,2.6792833171525533e-05,4.788329238159636e-06,2.3237566429410445e-14,-613.8505282140197,3000.0,0.004653954341810626,True,15,0.0025000000000000022
alpha_trace,1.0,0.36168000000000006,True,0.1732195985286926,1e-08,True,2.0,0.0002312206206102216,,0.1730045585286926,4.249756816816001e-05,1.5370520455060115e-05,6.861976319073655e-06,1.1532707482473309e-14,-614.7115060228487,3000.0,0.004623707964485009,True,16,0.0005000000000000004
alpha_trace,1.02,0.13,True,0.0,0.047090675628231875,True,0.0,0.0,,0.0,0.047090675628231875,0.006121787831670144,3.310092211280815e-08,7.013470453268611e-19,-4.999999985760571,252.0950267553091,0.047090675628231875,True,0,0.0
alpha_trace,1.02,0.14,True,0.0,0.047090675628231875,True,1.0,0.01805208105923349,,0.0,0.05611671615784862,0.007856340262098808,6.40973471744799e-08,6.258217617900146e-19,-5.000000024584447,207.39628333719378,0.05611671615784862,True,1,0.010000000000000009
alpha_trace,1.02,0.15200000000000002,True,0.0,0.06694796479338871,True,1.0,0.00982980706739639,,0.0,0.07186286832708691,0.010923155985717211,3.810224261513131e-08,5.394416737868826e-19,-5.00000001105826,162.13123626592133,0.07186286832708691,True,2,0.01200000000000001
alpha_trace,1.02,0.16640000000000002,True,0.0,0.09075825093017284,True,2.0,0.055769851638726435,,0.027004465919999998,0.11515617692902116,0.019161987840989124,8.189427442680068e-08,6.613248583308888e-19,-6.3246943763253665,121.4359208697008,0.11519489784736449,True,3,0.014399999999999996
alpha_trace,1.02,0.18368,True,0.05940982502399998,0.16710814725134226,True,2.0,0.1264987011503025,,0.06867315686399997,0.10402861000681346,0.0191079750860515,1.8385810525596678e-07,1.3492024532415102e-18,-9.279234406916895,136.64203460446547,0.1040356786029501,True,4,0.01727999999999999
alpha_trace,1.02,0.20368,True,0.1169008084195555,0.09114948162462862,True,2.0,0.021772457698058842,,0.09513434441955551,0.09140490242960853,0.018617350526862666,4.566367957895519e-08,2.2375555956967354e-18,-12.351411427190133,149.16005049456408,0.09151726707212794,True,5,0.01999999999999999
alpha_trace,1.02,0.22368,True,0.12159553197511105,0.07878119485240359,True,1.0,0.007100045925170243,,0.11451330062791105,0.07903251699839567,0.017677993402201143,7.608588441949406e-09,3.519833058940343e-18,-15.911222444041547,163.6757301438376,0.0791851382427697,True,6,0.01999999999999999
alpha_trace,1.02,0.24367999999999998,True,0.1338922568362666,0.06666013156718281,True,1.0,0.0038058400293227543,,0.1301148913834666,0.06689247213875206,0.016300357610771102,7.116733247584509e-08,5.8141227059811345e-18,-20.44750813292964,183.12940962573953,0.06689777508427022,True,7,0.01999999999999999
alpha_trace,1.02,0.26367999999999997,True,0.14571648213902214,0.05475242727910845,True,1.0,0.002494700941200534,,0.14325871348622213,0.054966264854934395,0.0144935047169491,1.5859273058642094e-08,1.035290666290945e-17,-26.680728689572774,211.22150140697067,0.05512393347011105,True,8,0.01999999999999999
alpha_trace,1.02,0.28368,True,0.15640253558897768,0.043040057571116716,True,1.0,0.0018076297366775896,,0.1546376989297777,0.0432355549056669,0.012265062215639585,9.153492092197718e-08,2.0741241394147078e-17,-36.01857413672752,254.9592088560326,0.04342119030725297,True,9,0.020000000000000018
alpha_trace,1.02,0.30368,True,0.16601668437333325,0.0315048449563994,True,1.0,0.0013911655376759064,,0.16467273045333328,0.03168451786346513,0.00962195438477709,4.825038949783407e-08,5.0150868063372895e-17,-51.827961841962335,331.03143811495585,0.03190078800712897,True,10,0.020000000000000018
alpha_trace,1.02,0.32368,True,0.17470776197688886,0.020133480821263358,True,1.0,0.0011133018581299173,,0.17364367462968885,0.020297156678405127,0.006569783673666172,2.992601378568099e-08,1.722066694880488e-16,-84.86603376967611,492.771639260216,0.020776507292480376,True,11,0.020000000000000018
alpha_trace,1.02,0.34368000000000004,True,0.18261461880604443,0.008909795493345127,True,1.0,0.0009159192294213742,,0.18174917066524443,0.009059718432225127,0.003113644030787132,2.7002499353503966e-08,1.2773277019487482e-15,-198.62397113977596,1055.0487829320448,0.009774197749904375,True,12,0.020000000000000018
alpha_trace,1.02,0.35368000000000005,True,0.1858019186830222,0.0034409993091351265,True,1.0,0.00029615682662339755,,0.18552471246222219,0.0034931183486154645,0.0012354460975383178,5.7247300881784306e-08,8.303723435764e-15,-525.8596744400453,2677.119467773094,0.004139674957121859,True,13,0.010000000000000009
alpha_trace,1.02,0.35868000000000005,True,0.18741248336071106,0.0007098183068106334,True,1.0,6.700334604676517e-05,,0.18735025201351105,0.0007222351080002896,0.0002590512885375439,6.864823255954438e-08,2.1471405085784088e-14,-605.3093389566454,3000.0,0.0008236522362865518,True,14,0.0050000000000000044
alpha_trace,1.02,0.36118000000000006,True,0.1882630217891555,1e-08,True,1.0,8.084452273455258e-05,,0.1882160042147555,3.2893067655404796e-05,1.1880318175779106e-05,1.2727175993550334e-05,1.1775421876863955e-14,-612.2570337027687,3000.0,0.0004709484475446034,True,15,0.0025000000000000022
alpha_trace,1.05,0.13,True,0.0,0.10573368422290107,True,0.0,0.0,,0.0,0.10573368422290107,0.013745378948977139,8.436743697649641e-08,5.26650561293225e-19,-4.999999963523163,163.28082587771044,0.10573368422290107,True,0,0.0
alpha_trace,1.05,0.14,True,0.0,0.10573368422290107,True,4.0,0.06182526807552345,,0.044382265958399995,0.12725447789441902,0.017815626905218665,1.2487331904714511e-07,8.791289398735918e-19,-6.871069238050378,150.72068056013,0.12733064717786416,True,1,0.010000000000000009
alpha_trace,1.05,0.15200000000000002,True,0.09764098510847999,0.15307943030024054,True,2.0,0.07185565830730949,,0.07163473102848,0.11958722829924,0.018177258701484483,6.117849437978245e-08,1.2849618509757338e-18,-8.474329708674832,156.53690262584414,0.11960001511760218,True,2,0.01200000000000001
alpha_trace,1.05,0.16640000000000002,True,0.10433768911257597,0.11038652878502518,True,1.0,0.010871666904481986,,0.09346844577177596,0.11050130082047314,0.018387416456526733,5.69584734096716e-08,1.7906954347888217e-18,-10.231018223802609,161.223908845474,0.11056358572448845,True,3,0.014399999999999996
alpha_trace,1.05,0.18368,True,0.1196689034637311,0.09959818784595292,True,1.0,0.006483599410241883,,0.1131930548109311,0.0997566535666288,0.018323302127118378,3.290038516747396e-08,2.5240306739760877e-18,-12.454368438752587,167.3358677597064,0.09982284375833783,True,4,0.01727999999999999
alpha_trace,1.05,0.20368,True,0.13602246342106436,0.0873207192450497,True,1.0,0.004799267921494497,,0.13124024369626433,0.08752280034635536,0.01782664397454566,1.2362598548290417e-07,3.650590101857498e-18,-15.441815096423495,176.9898683127647,0.08754491571015746,True,5,0.01999999999999999
alpha_trace,1.05,0.22368,True,0.14928743258159755,0.07528894712608192,True,1.0,0.003227848771530389,,0.14608479608879754,0.07549027222812829,0.016885664091987735,1.2483191085769734e-07,5.477096891812682e-18,-19.17535318688374,191.05506574926758,0.07554219040593585,True,6,0.01999999999999999
alpha_trace,1.05,0.24367999999999998,True,0.16092934848133075,0.06345774410990122,True,1.0,0.002234455952783774,,0.15872724948613076,0.0636471863308223,0.015509546365094775,7.919391814460546e-08,8.76822451578552e-18,-24.117610065587144,211.82962436405097,0.06364723504312772,True,7,0.01999999999999999
alpha_trace,1.05,0.26367999999999997,True,0.17136970288346398,0.0518041004335163,True,1.0,0.0016661408796790258,,0.169740793622664,0.05197922899416366,0.013705883101181073,1.0104214029057058e-08,1.5361163091702383e-17,-31.09752291419921,243.43619990713728,0.05199701107541048,True,8,0.01999999999999999
alpha_trace,1.05,0.28368,True,0.18075433775919728,0.04031127165750502,True,1.0,0.0013027575750483608,,0.17949302063919728,0.04047425664311781,0.011481737124519659,9.249686097118079e-08,3.07306838904935e-17,-41.83819597020044,294.5226972265334,0.04049888425077884,True,9,0.020000000000000018
alpha_trace,1.05,0.30368,True,0.18924524765573056,0.028969284292071955,True,1.0,0.0010533938277288292,,0.18823606800773054,0.02912027683688772,0.008843245669826062,5.5077986936663486e-08,7.604234511506831e-17,-60.676935958147084,386.9820960812202,0.029124396782983165,True,10,0.020000000000000018
alpha_trace,1.05,0.32368,True,0.1969791153762638,0.01776629703065763,True,1.0,0.0008723781185134267,,0.19615356882906382,0.01790729036389293,0.0057962317449848635,4.422668388224503e-08,2.9183916912786613e-16,-102.63328047082503,596.7915037971393,0.017948919874187647,True,11,0.020000000000000018
alpha_trace,1.05,0.34368000000000004,True,0.2040710696503971,0.006694303890898139,True,1.0,0.0007357150383381806,,0.2033834411575971,0.006825112600018139,0.0023456546983742343,3.0726286851087256e-08,2.533469797946993e-15,-279.38207294320136,1489.240460354704,0.0077084674697555245,True,12,0.020000000000000018
alpha_trace,1.05,0.35368000000000005,True,0.20699837732186374,0.0012840237180807438,True,1.0,0.00024138346516176158,,0.20677518546266377,0.0013299893879887277,0.0004703906467438533,6.852100000385943e-08,1.0009607301550883e-14,-589.6096334752183,3000.0,0.001343678875639518,True,13,0.010000000000000009
alpha_trace,1.05,0.35618000000000005,True,0.20762312153893042,1e-08,True,1.0,0.0001372129390882233,,0.2075421731101304,5.540571853500158e-05,1.9734408827796867e-05,8.015542681527598e-07,1.104427507148006e-14,-597.3564627198609,3000.0,0.0005783334979633161,True,14,0.0025000000000000022
alpha_trace,1.05,0.35668000000000005,True,0.20769557063962374,1e-08,True,1.0,0.00018960103371487482,,0.2078698513436237,3.734225213881599e-05,1.331923449287289e-05,3.410968139284898e-06,1.1428520545019818e-14,-598.7727439862755,3000.0,0.0009041231014739785,True,15,0.0005000000000000004
alpha_trace,1.1,0.13,True,0.10818024929280014,0.12247654913873207,True,0.0,0.0,,0.10818024929280014,0.12247654913873207,0.01592195138803517,9.151450915840759e-08,1.8917768172698822e-18,-9.602274709559065,202.59879580918957,0.12248430341003319,True,0,0.0
alpha_trace,1.1,0.14,True,0.10818024929280014,0.12247654913873207,True,1.0,0.017571027687748673,,0.12096666762240013,0.11645059443627828,0.01630308322107896,2.1356691859537676e-08,2.235723529331452e-18,-10.610604150784567,201.12441086947666,0.11646076850919237,True,1,0.010000000000000009
alpha_trace,1.1,0.15200000000000002,True,0.13631036961792012,0.10921944879333373,True,1.0,0.0022018710949125546,,0.13411208481792014,0.10928225853919468,0.016610903297957596,9.430697218576518e-08,2.7002522548092397e-18,-11.891365009259294,200.56483657813294,0.10938936330104042,True,2,0.01200000000000001
alpha_trace,1.1,0.16640000000000002,True,0.14988658545254413,0.10068025546269438,True,1.0,0.002268500914663454,,0.14762454559334412,0.10076580088223763,0.016767429266804343,3.569929992151771e-08,3.3731390557225833e-18,-13.583240497604269,201.8005659344226,0.1007736843501937,True,3,0.014399999999999996
alpha_trace,1.1,0.18368,True,0.16383949852385288,0.09054605169388918,True,1.0,0.002366347066801533,,0.16148435003105288,0.090661023448488,0.01665261678701828,1.1758244932076372e-07,4.417228910189546e-18,-15.93143221802038,206.29137565276474,0.09070536474625857,True,4,0.01727999999999999
alpha_trace,1.1,0.20368,True,0.17752579035247507,0.07896567919646297,True,1.0,0.0023612197447675253,,0.17518245800047508,0.07911072416461959,0.01611327229784972,2.5422996736012393e-08,6.201189163444333e-18,-19.275689052608243,216.2653166712447,0.07916380144394289,True,5,0.01999999999999999
alpha_trace,1.1,0.22368,True,0.18888056596989727,0.06756042488075117,True,1.0,0.001900262546014414,,0.18700297953789727,0.06770676945201594,0.015144650191026924,2.0266542726542767e-08,9.263305885869976e-18,-23.634305859328858,232.84836553186182,0.06771084857692025,True,6,0.01999999999999999
alpha_trace,1.1,0.24367999999999998,True,0.19882350107531946,0.05630281473941229,True,1.0,0.0014682666499206563,,0.19738079464331945,0.05643920123648498,0.013753104557306658,9.84205607370266e-08,1.493302635962651e-17,-29.619447655782267,259.02635198661847,0.05643920150198534,True,7,0.01999999999999999
alpha_trace,1.1,0.26367999999999997,True,0.20775860974874164,0.04517163302095402,True,1.0,0.0011718684641443251,,0.20661501166874163,0.04529955792927555,0.011944587434791376,7.333579966690071e-08,2.6848896113793732e-17,-38.419443208465744,300.9039809842027,0.045300921540787825,True,8,0.01999999999999999
alpha_trace,1.1,0.28368,True,0.21584922869416384,0.034159914622066107,True,1.0,0.0009595587472688345,,0.21492044820136383,0.03428045484943264,0.00972467943168705,3.891090636480091e-08,5.683114060591704e-17,-52.71047791029667,372.52098555323937,0.03431766240456496,True,9,0.020000000000000018
alpha_trace,1.1,0.30368,True,0.22322588473398602,0.023261351769589725,True,1.0,0.0007988016742651101,,0.22245980473398602,0.02337449498459701,0.00709836663692242,6.505838076714346e-08,1.5858287664655839e-16,-80.08186304619561,513.99699189431,0.0236453282354809,True,10,0.020000000000000018
alpha_trace,1.1,0.32368,True,0.22999916126660822,0.012468535119761384,True,1.0,0.0006764753199992203,,0.22935792734660823,0.012576282414866066,0.004070691092043849,7.075904276563017e-08,7.621614686071046e-16,-153.9057891587619,902.1486149628313,0.013009571457642121,True,11,0.020000000000000018
alpha_trace,1.1,0.34368000000000004,True,0.23625604995923044,0.0017780698451351218,True,1.0,0.0005784096008242837,,0.2357144870792304,0.00187964163419558,0.000645995236840337,2.7653109196718503e-08,1.857092202922333e-14,-559.9539764052349,3000.0,0.0018923262891811993,True,12,0.020000000000000018
alpha_trace,1.1,0.34618000000000004,True,0.23650905704580816,0.0005425615366117691,True,1.0,3.6739602416560485e-05,,0.23647507335300816,0.0005495419916363756,0.00019024044666468052,2.7679642046158487e-08,9.486305848122205e-15,-567.5679506520054,3000.0,0.0011229744138825304,True,13,0.0025000000000000022
alpha_trace,1.1,0.34743,True,0.23685536648989702,1e-08,True,2.0,9.217811028094442e-05,,0.23684229205789703,4.563308418674561e-05,1.585430243900103e-05,1.0773767151857348e-06,1.0289108586568322e-14,-571.1010518501105,3000.0,0.001347315529086245,True,14,0.0012499999999999734
alpha_trace,1.15,0.13,True,0.15598611886080016,0.11079075721824425,True,0.0,0.0,,0.15598611886080016,0.11079075721824425,0.014402798438371752,8.907105944946512e-08,3.0234964564249894e-18,-11.776388774380363,241.80782347921203,0.11082274216606212,True,0,0.0
alpha_trace,1.15,0.14,True,0.15598611886080016,0.11079075721824425,True,1.0,0.014806132112217704,,0.16567966540800017,0.10519485015455673,0.014727279021637944,2.8191901688480715e-08,3.4662845342595917e-18,-12.816606530885815,238.53121312128746,0.10522952986421887,True,1,0.010000000000000009
alpha_trace,1.15,0.15200000000000002,True,0.17731192126464018,0.09847976167813172,True,1.0,0.001226004390768524,,0.17608857406464018,0.09852009898851508,0.014975055046254293,6.854446836954623e-08,4.110997788357466e-18,-14.18489610502473,236.68985743209504,0.09854024122306171,True,2,0.01200000000000001
alpha_trace,1.15,0.16640000000000002,True,0.1885792644526082,0.0905103975892651,True,1.0,0.001415838456063837,,0.1871676528046082,0.09056505810723733,0.015070025669044295,7.914511452700727e-08,5.0220528706630285e-18,-16.047349949814542,237.3617258095848,0.0905669060618434,True,3,0.014399999999999996
alpha_trace,1.15,0.18368,True,0.20046254729256982,0.08101900904970405,True,1.0,0.0016157639578082716,,0.19885376086056983,0.08109400802230532,0.014895347393537041,4.1909395249460056e-08,6.518161775620527e-18,-18.704305495604505,242.38950558223905,0.08110748377205958,True,4,0.01727999999999999
alpha_trace,1.15,0.20368,True,0.2123793488883032,0.07013214449807845,True,1.0,0.0017297268871807718,,0.2106601990131032,0.07022764163263744,0.014303966047735593,5.139586093374408e-08,9.309853712137461e-18,-22.59441871475432,254.71094447334468,0.0703247116146251,True,5,0.01999999999999999
alpha_trace,1.15,0.22368,True,0.22246663716563658,0.05936127524296955,True,1.0,0.0014652681201387397,,0.2210142723656366,0.059458289612544235,0.013299630220533895,6.48934234891003e-08,1.41773399914e-17,-27.816597579139042,276.0704833595418,0.05962804806347556,True,6,0.01999999999999999
alpha_trace,1.15,0.24367999999999998,True,0.23136834571816997,0.048688937592451034,True,1.0,0.0011720424191497218,,0.23021069016616996,0.04878047591121685,0.01188682637004532,6.180553300553915e-08,2.3701724097692668e-17,-35.24077535804481,310.96443924173474,0.04895944015539816,True,7,0.01999999999999999
alpha_trace,1.15,0.26367999999999997,True,0.23940710796670334,0.03810266220988946,True,1.0,0.0009584483633399884,,0.23846517439870332,0.03819124045025337,0.010070266281922808,3.4630223487704076e-08,4.519575002116446e-17,-46.67728810710147,369.2458273702954,0.03830650507589362,True,8,0.01999999999999999
alpha_trace,1.15,0.28368,True,0.24671965863123668,0.02760200498928988,True,1.0,0.0007955238105615479,,0.24594247027923669,0.02768691140642942,0.007854223027775897,5.344848958179726e-08,1.0608707641756599e-16,-66.64185834882912,475.9586778779752,0.02770583414722364,True,9,0.020000000000000018
alpha_trace,1.15,0.30368,True,0.25341976615977,0.01718258236260547,True,1.0,0.0006700025953480992,,0.25277037300777017,0.017265032365499467,0.005243045028754879,8.423156126899933e-08,3.6799115086974477e-16,-110.43528128273027,716.4649986254419,0.01733226628124611,True,10,0.020000000000000018
alpha_trace,1.15,0.32368,True,0.2595982757363037,0.006843153324569515,True,1.0,0.0005699906789593833,,0.25905112918910367,0.006923028273689515,0.0022408457916278223,6.136747631101226e-08,2.862974164145503e-15,-284.20576003872264,1683.8526826933712,0.00829741584123429,True,11,0.020000000000000018
alpha_trace,1.15,0.33368000000000003,True,0.2621915072797704,0.001752026227784539,True,1.0,0.0001884049356862142,,0.26201258171177033,0.0017815307228097568,0.0005944611715871597,4.540469939526507e-08,2.4346126029673655e-14,-531.4441318228093,3000.0,0.002402751319704971,True,12,0.010000000000000009
alpha_trace,1.15,0.33618000000000003,True,0.262752944842437,0.0004961563350898172,True,1.0,1.801590681637027e-05,,0.2627360070632371,0.0004992257215998076,0.00016782970308742336,4.415376407718035e-08,1.6888456139890328e-14,-538.7709370532464,3000.0,0.0010194323232522837,True,13,0.0025000000000000022
alpha_trace,1.15,0.33718000000000004,True,0.2630253772038238,1e-08,True,1.0,0.00011716214043589882,,0.26299040555582376,5.5920533416527975e-05,1.8855285457384904e-05,1.7278510109401892e-06,9.568661194098884e-15,-541.5414375481982,3000.0,0.0006368896488830858,True,14,0.0010000000000000009
alpha_trace,1.15,0.33768000000000004,True,0.2631176048021171,1e-08,True,1.0,9.461468126171799e-05,,0.26317817972691704,3.6350804874611176e-05,1.2274939790058704e-05,5.836942755715969e-06,9.813322152093865e-15,-542.7175828438478,3000.0,0.0004481324980537466,True,15,0.0005000000000000004
alpha_trace,1.2,0.13,True,0.1932295408128001,0.09935991008231965,True,0.0,0.0,,0.1932295408128001,0.09935991008231965,0.012916788310701555,6.325149271424294e-08,4.190780869409269e-18,-13.462417368904823,278.78575049257626,0.09944636352577435,True,0,0.0
alpha_trace,1.2,0.14,True,0.1932295408128001,0.09935991008231965,True,1.0,0.013276911828034362,,0.20160037601280006,0.09420710730752221,0.013188995023053112,5.8155596382038764e-08,4.775157842299218e-18,-14.599997299898064,274.5824826994293,0.09430180360768209,True,1,0.010000000000000009
alpha_trace,1.2,0.15200000000000002,True,0.2116453782528,0.0880237439777653,True,1.0,0.0009295681582056907,,0.2107161259008,0.08803585829834448,0.013381450461348364,4.453571777555473e-08,5.617539810004014e-18,-16.120026912887177,272.25781288884764,0.0881156742171961,True,2,0.01200000000000001
alpha_trace,1.2,0.16640000000000002,True,0.2216550257663999,0.08063035948733122,True,1.0,0.001114055087372656,,0.2205416758271999,0.08065017520447881,0.013420189154025276,5.162100176640186e-08,6.924747352334759e-18,-18.22362844435423,273.17462574981886,0.08075048131635679,True,3,0.014399999999999996
alpha_trace,1.2,0.18368,True,0.23233233573887982,0.07178735549184001,True,1.0,0.00131438701418395,,0.23101910181887983,0.07181487773019765,0.013190956741482705,4.3472863581032257e-08,9.13801191889169e-18,-21.28217486803963,279.7232918716988,0.07195427046540613,True,4,0.01727999999999999
alpha_trace,1.2,0.20368,True,0.24314575227221308,0.06158883898681668,True,1.0,0.0014457310926203565,,0.24170233805141308,0.06162974674696557,0.012552746817421948,6.042377439178106e-08,1.3262825911787857e-17,-25.865952604153275,295.8303274839459,0.06171361621582619,True,5,0.01999999999999999
alpha_trace,1.2,0.22368,True,0.25238557428394637,0.05144461576373349,True,1.0,0.00124862853370162,,0.2511402807159464,0.05149021495416431,0.011517331280947472,2.939087933600946e-08,2.0925801403025697e-17,-32.20302826740611,324.20654658283894,0.05158679918975804,True,6,0.01999999999999999
alpha_trace,1.2,0.24367999999999998,True,0.26057822338047976,0.04135068316136305,True,1.0,0.0010132482585319472,,0.2595694369484798,0.041398175181826445,0.010087907328307468,3.4512765365681005e-08,3.685119120718792e-17,-41.56922033912355,371.93740697758614,0.04159633596329618,True,7,0.01999999999999999
alpha_trace,1.2,0.26367999999999997,True,0.26799859318101316,0.03130613540948858,True,1.0,0.0008351470471079828,,0.2671694880290133,0.03135627331236775,0.008268022147005127,9.858036871909254e-08,7.641894214764148e-17,-56.85197717580994,455.76010130602697,0.03155598893694204,True,8,0.01999999999999999
alpha_trace,1.2,0.28368,True,0.2747695391095468,0.021314371442909034,True,1.0,0.0006969060217573616,,0.27408025910954686,0.021365779333260927,0.00606104428125946,6.358304950922603e-08,2.1529087991621812e-16,-86.29191935690095,624.1299197388689,0.021398074005235832,True,9,0.020000000000000018
alpha_trace,1.2,0.30368,True,0.2809910301900804,0.011375285354154108,True,1.0,0.0005875377412577158,,0.2804134757580804,0.011429210013354108,0.0034708224968553756,6.496344094471651e-08,9.8058745220617e-16,-166.60379756549787,1093.7764988626375,0.011558107210630489,True,10,0.020000000000000018
alpha_trace,1.2,0.32368,True,0.28674669240661393,0.0014926406934472891,True,1.0,0.0005008878988889308,,0.286258533174614,0.0015487416102549236,0.0005012966844073137,8.23237354159918e-08,8.176159546849095e-15,-503.6824051438373,3000.0,0.0044049598611716105,True,11,0.020000000000000018
alpha_trace,1.2,0.32618,True,0.28698916535168073,0.0003136830598675256,True,1.0,3.1539802391139206e-05,,0.28695844535168075,0.0003172551998029525,0.00010348230107172706,8.851115582549406e-08,2.2316007566500465e-14,-510.78140593868306,3000.0,0.004365709792891395,True,12,0.0025000000000000022
alpha_trace,1.2,0.32718,True,0.28723841022250746,1e-08,True,1.0,0.0001175245394913962,,0.2871531253585075,4.044052483945598e-05,1.3231330916973208e-05,1.1080002778887804e-05,9.16536647866872e-15,-513.1381270675787,3000.0,0.004159683679510037,True,13,0.0010000000000000009
