y,mask,p_ref_real,p_ref_imag,q_ref_real,q_ref_imag,p_pred_raw_real,p_pred_raw_imag,q_pred_raw_real,q_pred_raw_imag,p_pred_aligned_real,p_pred_aligned_imag,q_pred_aligned_real,q_pred_aligned_imag,p_y_pred_num_aligned_real,p_y_pred_num_aligned_imag
-500.0000000000052,0,0.0014237787594807,0.0017209871086268,2.709796950368217e-05,1.573405178317472e-05,0.005188962012119491,0.00017188165207220225,0.0001264316037108363,-0.0014904793748640786,0.0021158145634035826,0.00040107334054279,0.0001467886440260169,-0.0006028373091716892,-0.00022212313952611396,2.262216543609849e-05
-456.3933676015728,0,0.0026054299543717,0.0024070961208736,-9.4536587739959e-05,8.454062118650576e-06,-0.017520401056776214,0.006109101408702118,0.0004322586472347411,-8.102384819864514e-05,-0.007570227529097377,0.0013875497927712604,0.00018232966064149575,-5.66647849818498e-06,-9.748314029830614e-05,3.2069086242346303e-06
-419.76656194552686,0,-0.0045991323709456,0.0024927783977796,0.00011361517101583266,-6.194519267915234e-05,-0.017069300088363715,0.004868252510964758,0.00013563745727585008,0.00036948090066709266,-0.007306274464936885,0.0009077138873599742,3.2050618205211265e-05,0.0001600791687193194,0.00012469773704873742,-6.014564413090433e-06
-388.5679312706581,0,0.0071921578364036,-0.0011481831254538,4.925703611927495e-06,-0.0002227386945731175,-0.00036291525022347226,0.002272718526206861,-0.0005514273999627324,0.0001589301935121809,-0.00029355663516243306,0.000908380580344184,-0.00023613654981819116,3.000436861196643e-05,4.157581803253801e-06,9.387609902596287e-06
-361.6740144721047,0,-0.0013230790343567,-0.0095967503454221,-0.0002944140861886573,-0.0001484135556895282,-0.012107051345282893,0.005244220331170262,-0.00017833280309510063,0.00019698635593198632,-0.005296385172426385,0.0013779892086236791,-8.564350267383847e-05,6.937468678611065e-05,-0.00021857277104912152,1.260514290321402e-05
-338.25137016801773,0,-0.0077659832986907,-0.00969218005903,-7.858519968085268e-05,-0.0001212681821034017,-0.025812437260124055,0.00785349169887993,-0.0005687979164796164,0.00032096064932779093,-0.011079978256784813,0.0015741677466923642,-0.0002535801928427838,9.530794733021234e-05,-5.143619311673908e-05,-3.273192991410849e-06
-317.66866508955553,0,-0.005829609777654,-0.0143079058450172,0.0005158023520959764,-0.00014314896731010935,-0.020014321635379417,0.006273690957286969,-0.00027017015966278226,0.00036164939684525107,-0.008602881812479687,0.0012961038025571328,-0.0001337761291266094,0.00013101245928081077,0.00021260713210957943,-2.019659010693773e-05
-299.4389122750392,0,0.0103824143037632,-0.0156079939735147,0.0006936188468099269,0.000861046261064373,-0.007408951024846733,0.0031523530477579496,0.0003690039861907971,0.00016091703903328724,-0.003237517531889171,0.0008199581346016961,0.00014098812315385076,8.946587072463368e-05,0.00017145403279210532,-4.760919737219153e-06
-283.1804479263275,0,0.0188219052899744,0.0119108802543543,-0.001238224155491391,0.000856093306719944,-0.004926379459955221,0.003333179840310653,-0.00013178573151238077,2.8070680794757368e-05,-0.0022315237034703484,0.001052254564559319,-5.580274760306652e-05,3.1081515083689354e-06,-8.624005829895593e-05,1.559371496107835e-05
-268.5899184896134,0,-0.0222541024483593,0.0134489253954916,-5.560721519290055e-05,-0.0016145828185494125,-0.012453462420842776,0.005100168683308063,-0.00025967759484728063,-7.14940316143762e-05,-0.0054291878980464075,0.0012968754003432124,-0.00010187699071269545,-4.58486856693389e-05,-0.0003027153982725159,1.4740395648728641e-05
-255.42317590018664,0,0.0098035281851917,-0.0282466884660771,0.0007308690385395708,0.0012245660504432122,-0.0242507575356401,0.007348982961602425,-0.0006452051658986965,-0.00010285631095368697,-0.01040775686698189,0.0014668936229896151,-0.00025789237514306203,-8.326761756410218e-05,-0.00031469653069802914,6.127469777775929e-06
-243.4815056365381,0,7.738121137395387e-05,0.0339370468458936,-0.0004458780058204158,-0.000980681085312724,-0.03156709417080794,0.008485604052811712,-0.001015455031226554,-7.941180535458604e-05,-0.0134788786564606,0.0014665778314968824,-0.00041113811127264,-9.724979617241688e-05,-9.82481013262824e-05,-1.4569983986900331e-05
-232.60152811598223,0,-0.0011200160928072,-0.0380720911299867,-0.00046369936063397725,0.0010058544943221835,-0.030472641492921504,0.007576955817250779,-0.0005237521141948937,-5.26792623201351e-05,-0.012972406025351756,0.0011638913352148104,-0.0002113103302647276,-5.4963245275421876e-05,0.00022275489726872484,-3.200605336217851e-05
-222.64767901029853,0,-0.0089560901716804,0.0413716407546856,0.0018319261909133717,-0.0005855387326812991,-0.021500019776421242,0.005311791540224917,0.000419473012482437,1.017321287899171e-05,-0.009150525929304197,0.000807192006683048,0.00017127848798647604,3.0897209209828714e-05,0.00044133244081489366,-2.44488516883153e-05
-213.50653149550143,0,0.0297772001233984,-0.0358969783685919,-0.0029011612627540683,-0.0012407212174469827,-0.010789291151285685,0.003334647104363604,0.000726043281458459,0.00013515459145218255,-0.00463461095051922,0.0006792885439792615,0.00028896702064511295,0.00010165627095432497,0.00040962067888971774,6.925406157491881e-07
-205.08245470690176,0,-0.0500796888948143,0.0096405839048106,0.001653541784107179,0.004286408541885002,-0.004085395071617204,0.0025848411512639806,0.0003217385093468748,0.0002816828210339685,-0.001839152933851047,0.0007991228569639638,0.00011392088878767172,0.00013595174555359237,0.00023453439635468508,2.190720243339463e-05
-197.2942553723828,0,0.042960617103875,0.0349651327488738,0.0033059985674182184,-0.00519567538036992,-0.0013193935765197784,0.0027060741394401167,-0.00016202846591586214,0.00039605210348469497,-0.0007131943690644672,0.001025053276287627,-9.164483014757227e-05,0.00015200334350089282,8.467174575117224e-05,2.4507678553071886e-05
-190.0725523145325,0,0.0089764142836104,-0.0591233103560334,-0.007780296392692659,-0.000564900515619105,-0.0007638908616546258,0.002977987305176506,-0.000368687362295032,0.00043625067820237887,-0.000502839561257232,0.001171895560334203,-0.00017890811191186693,0.0001553115798855219,-2.0011687831995664e-05,8.195595990869226e-06
-183.35770378688736,0,-0.0624626531182069,0.0149012124911203,0.0026841125042478442,0.009102258470106518,-0.0018225907130686725,0.0030919417502733347,-0.000286300679324389,0.0003937280302646745,-0.0009440228735125437,0.0011511441085583533,-0.00014243139674084096,0.0001431325326032404,-0.00012285109389213652,-1.2289027779215589e-05
-177.09815644093086,0,0.0320804296285264,0.0606636135033654,0.009715998654310264,-0.005575192455641486,-0.004497307359713543,0.003189110935975111,-1.5244703277906592e-05,0.00029449524574589903,-0.002046483047691595,0.001020545178639636,-2.501261444651277e-05,0.00011973151735851277,-0.00024644240248183777,-2.0476780841731624e-05
-171.2491191401388,0,0.0594627993547922,-0.0423737201703686,-0.007719886730005693,-0.010360017068643385,-0.008890342128142437,0.0035849934906764577,0.0002575480763176803,0.00017903194639211503,-0.0038722523077300438,0.0009028918181186062,9.415218072168442e-05,8.97888697880595e-05,-0.00038625507731967373,-1.0700775611139282e-05
-165.77148942126814,0,-0.0464406802669672,-0.0618996644924605,-0.011603884681636563,0.008911799301490643,-0.014840087619258258,0.004484752534066459,0.00027852151657598457,8.220297401980694e-05,-0.006368166059879607,0.0008925700557568289,0.0001089180850860207,5.143856972239012e-05,-0.0005015427038246069,1.2390037895421523e-05
-160.6309781781548,0,-0.068800309364011,0.0440997836920061,0.008858450613847546,0.013713597696124246,-0.0214602635468486,0.0058373266320957545,-0.00010432888113098664,2.405220005887522e-05,-0.009167716842451787,0.0010251228307425167,-4.4293139918389074e-05,3.2105920840999447e-06,-0.0005323449242353111,3.99134501553543e-05
-155.79739114214092,0,0.0340486265892658,0.0789942714939035,0.016545841969410325,-0.007081121957874691,-0.02736217075649372,0.007382198617425588,-0.0008077035363537556,7.521629567973679e-06,-0.011685128116385595,0.0012822574581692954,-0.0003315274889932105,-4.838163952854486e-05,-0.00045807570778473664,6.142069724071128e-05
-151.24403534067585,0,0.0890898641863705,-0.0145878579527255,-0.0030288704880874163,-0.01940589155118965,-0.03157330399257052,0.00880526663209075,-0.0015810818714223724,1.7852275216450057e-05,-0.013501791790442584,0.0015972001972793153,-0.0006491653115775737,-9.34248654347405e-05,-0.0003267288128576045,6.677753812805241e-05
-146.94722588702066,0,0.0147805026203934,-0.0933227401668005,-0.0209517163143872,-0.0035646816280885374,-0.03411723710622505,0.009877167208068131,-0.0021885837234610975,2.8857163412117034e-05,-0.014612755564728564,0.001874441268368179,-0.0008988593718907214,-0.000127622584835342,-0.00021234834692570182,5.075689229414179e-05
-142.88587385680583,0,-0.0843527215448818,-0.0511420061145152,-0.012122703700572286,0.019346778398307833,-0.035692412857316835,0.01049606491941701,-0.0025127055039235666,1.6030169995876202e-05,-0.015297797011035733,0.002027739335335723,-0.00103088777505518,-0.00015353198335033455,-0.00015151737637641505,1.607727666291536e-05
-139.04114011320158,0,-0.0862435208887013,0.0558558935556204,0.012891178248438172,0.020686345546778666,-0.036937748555375016,0.010648058240651551,-0.0025283777843372883,-3.366750886084341e-05,-0.01581789927734382,0.0020106867477617404,-0.0010341446822702913,-0.00017489984144991393,-0.00012204498302335967,-2.83722618052533e-05
-135.39614308847945,0,0.006991460660358,0.1065726216192067,0.025854721241385242,-0.001184671768923026,-0.037957515345520276,0.010352453284622126,-0.002239128568791037,-0.00011995985195071182,-0.016217029433040885,0.0018245525283801783,-0.0009100936810463708,-0.00019183782209373904,-6.806597323771166e-05,-7.15601941464613e-05
-131.93571095883644,0,0.0973661297970905,0.0528705812652124,0.013570253818042086,-0.02374994710240353,-0.03831099199610333,0.00963895831702835,-0.0016567758665373446,-0.0002314934108533282,-0.016316444835561307,0.0015095944660626017,-0.0006643019506909087,-0.00020044556929679015,5.9346720186151706e-05,-0.00010366864313627435
-128.64617053863827,0,0.1027725457965409,-0.0509950933116231,-0.012192205380453423,-0.026080161146228777,-0.03733074052841112,0.00855800391638329,-0.0008276488726003876,-0.0003494269805809658,-0.015845800277665422,0.0011290093910363902,-0.00031695864509036827,-0.00019595271936046423,0.0002707970912912345,-0.00011849144643164705
-125.5151666996784,0,0.023366759506404,-0.1162783829495092,-0.02944215897169735,-0.006677260174727492,-0.03454461743450099,0.007199373990273178,0.00013838994259530654,-0.0004529889559421527,-0.014617302113581795,0.0007496800421387026,8.558410912975145e-05,-0.00017684586038483872,0.0005292336178750097,-0.0001149885148682921
-122.531507287212,0,-0.0760820049814225,-0.0959027362959023,-0.025221163732772035,0.018964504594290423,-0.02997641048121369,0.005694890113464822,0.001076639807368115,-0.0005261992578567742,-0.012649099362703696,0.0004241195908577691,0.0004748032667830811,-0.00014706958675831316,0.0007669589447258041,-9.707167467939756e-05
-119.68502942936117,0,-0.1258500131180915,-0.0089656893840119,-0.0032211117192810015,0.03272939422714587,-0.024171693226831437,0.004198127803944246,0.001818478104600593,-0.0005621539206753621,-0.010174588114465928,0.00018051070900785508,0.0007811466643316159,-0.00011453834927122886,0.0009196467919328597,-7.114492226002918e-05
-116.9664838742568,0,-0.0975749432954257,0.085690002171176,0.021832908458087566,0.026306366729290476,-0.017962281565889082,0.0028523855275763834,0.0022516920825806277,-0.0005624373714982618,-0.007543829932982239,2.4585364051840685e-05,0.0009587233408141412,-8.705141159800093e-05,0.0009560557841475511,-4.282223168674336e-05
-114.36743458111916,0,-0.0124235902353001,0.1329105375622319,0.03518968419431892,0.004311368847654946,-0.012139566804623803,0.0017637567115620948,0.0023514220730793435,-0.0005331942746275157,-0.005087947222324928,-5.059773026018304e-05,0.0009977357443778315,-6.87112321783677e-05,0.000886185485316137,-1.5035239231897199e-05
-111.88017126872538,0,0.080879810511828,0.1106503889004656,0.030243091501458944,-0.02076947702076087,-0.007223270126915149,0.0009889091376928515,0.002169717676994764,-0.00048126065002999886,-0.003023565451732758,-5.4927613340285e-05,0.0009199526798323715,-5.900319969625201e-05,0.0007480162794997337,1.1658491378931145e-05
-109.49763301156544,0,0.1363447836174458,0.0341908504702972,0.010316955500552175,-0.036461538017379884,-0.003401674002194044,0.0005371885799685533,0.0018004421192422508,-0.0004122854767326779,-0.001428450226273779,3.4294045798202992e-06,0.0007642051973282024,-5.4261937534648874e-05,0.0005862505258825139,3.757159457483236e-05
-107.2133412889966,0,0.1315218771342222,-0.0586684571833124,-0.01481667983665447,-0.036150051041655244,-0.0006033909422716865,0.00038144932419237245,0.0013432936537817186,-0.00033062530910546787,-0.0002716127724732877,0.00011789588458814901,0.0005716335632147439,-4.992056052891778e-05,0.00043610157277933876,6.260853539248331e-05
-105.02134115048176,0,0.0723188168693856,-0.1284413896480674,-0.03441253198358562,-0.020810886957103335,0.0013820388453835708,0.0004717757682256782,0.0008804909429460054,-0.00023995126704969846,0.000536387180453926,0.00028142311688025774,0.0003761701226315092,-4.224499681284765e-05,0.00031692059085929145,8.585424102486102e-05
-102.91614937179124,0,-0.0150954000630218,-0.1499721747293263,-0.04123785158313027,0.0028407713858235976,0.002797817737908881,0.0007481622704819321,0.0004676462219170424,-0.00014378247431577645,0.001099052802503388,0.0004849131130199032,0.00020083253147758036,-2.913415971251209e-05,0.0002335731927529944,0.00010585248338802895
-100.89270865185158,0,-0.0979828602707111,-0.1188080866489371,-0.03357818881023284,0.025936523451980872,0.003853521942463023,0.0011502375852464625,0.00013440397700985925,-4.568275038761469e-05,0.0015061284177243558,0.0007169754766360764,5.7998059981177464e-05,-1.0159869886940824e-05,0.00018132727904873015,0.0001211178753737181
-98.9463470447432,0,-0.1495110123987728,-0.0486024264336259,-0.014775298861765214,0.040909796740696155,0.004697508959905616,0.0016235727160854325,-0.0001101965809411163,5.082146367799194e-05,0.0018218884117573594,0.0009647546477351172,-4.840375448255955e-05,1.380846482755937e-05,0.0001509821824414986,0.0001305487013518736
-97.07274194180454,0,-0.1560945191915953,0.0367749135292932,0.008794666589829657,0.043661941365984475,0.005415827412658891,0.0021229585316787543,-0.00027113225193663507,0.000142450007142142,0.002084481570029054,0.0012152038153927138,-0.00012020371864995203,4.1109319147784225e-05,0.00013268497840007544,0.00013362405532719768
-95.267888019382,0,-0.118821585554455,0.1122635798408888,0.03018114524490663,0.03412605646739216,0.006044674770393277,0.002613413636703349,-0.00036141110723533765,0.0002263789111008257,0.002310972826784973,0.0014562917767329065,-0.00016255343174373867,6.97564153329961e-05,0.00011813592397343823,0.0001304122983117649
-93.52806865199923,0,-0.0503294010043963,0.1587240334812376,0.04388471317301904,0.015534311054125158,0.006586994024857962,0.0030697370562745192,-0.0003973954181854724,0.0003003844944266003,0.0025041741386602435,0.0016778770896387425,-0.00018201750588117314,9.779579200465513e-05,0.00010148817622031685,0.00012146824256595235
-91.84983036156602,0,0.0306323799535173,0.1667121094919164,0.04700423978860903,-0.007023401150987409,0.00702784440225801,0.003475294947180985,-0.00039552802125146936,0.00036290482655471323,0.0026590216864837268,0.0018721901662680034,-0.00018523573867277438,0.00012353958184333616,7.940128584407796e-05,0.00010769025743223661
-90.229959932993,0,0.104837684574532,0.1369116934612334,0.03945798258630233,-0.028162555137713992,0.007346243520893969,0.0038205367881808013,-0.0003702895580219908,0.00041303107592329365,0.0027675240879306735,0.0020339796608230937,-0.00017808530912298893,0.00014569262425681475,5.064712072029355e-05,9.018249981743605e-05
-88.66546387712287,0,0.1569724467094487,0.0780952730074946,0.02349019677120151,-0.043466603234929284,0.007523033683909164,0.00410154618124146,-0.00033312948196011997,0.0004504522375883704,0.002822078842797611,0.0021604197127292825,-0.00016523911447657085,0.00016339792433381695,1.5542748198108268e-05,7.014248915386403e-05
-87.15354996480217,0,0.1781199126913558,0.003797761716333,0.002781240404001052,-0.05024104246976077,0.007545238654093511,0.004318779511032119,-0.00029211587629180726,0.00047537595985845123,0.002817338385046775,0.002250870569954637,-0.00015001719864493198,0.0001762265151367629,-2.4629538359947318e-05,4.8777531131631044e-05
-85.69161059243989,0,0.1663449639511813,-0.0712061207797535,-0.01853283266085197,-0.047737203600895256,0.007407702329588983,0.004476040990147536,-0.00025208486431499075,0.0004884419828868156,0.002750947023324291,0.0023065629089852567,-0.00013444247460780827,0.00018413245935337976,-6.813558824563106e-05,2.7245137742432695e-05
-84.27720777056597,0,0.1257931708000279,-0.1338443992854066,-0.03670449299474348,-0.036947290918123,0.007112820797361641,0.004579679687261003,-0.000215113210622799,0.0004906374755349462,0.0026234822824389484,0.002330251653178658,-0.00011942903194021836,0.00018738803621095286,-0.00011320399313766826,6.6102043974760355e-06
-82.90805955361023,0,0.0648916420248616,-0.1747043877131699,-0.04895673329659326,-0.0201282770567962,0.006669076133807628,0.004637962744922628,-0.00018117603775067142,0.0004832177298294466,0.0024378938983927647,0.002325865655699574,-0.00010504665777292505,0.00018650932926532666,-0.00015833256307374284,-1.2187251199613504e-05
-81.58202775200492,0,-0.005774188246474,-0.1889182977379364,-0.05376792319281501,-0.0002153020651457921,0.006088950585441122,0.00466056916336542,-0.0001488819477704689,0.0004676321527403981,0.002198681171687163,0.0022981673177176476,-9.081742074836542e-05,0.00018217905335447278,-0.00020248582762519957,-2.835744326902866e-05
