y,mask,p_ref_real,p_ref_imag,q_ref_real,q_ref_imag,p_pred_raw_real,p_pred_raw_imag,q_pred_raw_real,q_pred_raw_imag,p_pred_aligned_real,p_pred_aligned_imag,q_pred_aligned_real,q_pred_aligned_imag,p_y_pred_num_aligned_real,p_y_pred_num_aligned_imag
-500.0000000000052,0,0.0014237787594807,0.0017209871086268,2.709796950368217e-05,1.573405178317472e-05,-0.06674370778401184,0.13310719635261276,0.03799429097109559,0.020840990141680157,-0.02977779621977283,0.05901491201688213,0.016843294277724675,0.009294249868640882,0.0006330147578626132,-0.0014024482010402861
-456.3933676015728,0,0.0026054299543717,0.0024070961208736,-9.4536587739959e-05,8.454062118650576e-06,-0.004909688261628187,-0.004810841553620503,-0.0023290612392027586,0.0019645473198046325,-0.002174154370875165,-0.0021411311437244548,-0.001036120122327441,0.0008695080214451994,0.0002856369755325222,-0.0006759404191935254
-419.76656194552686,0,-0.0045991323709456,0.0024927783977796,0.00011361517101583266,-6.194519267915234e-05,-0.0054297828409053395,-0.010231886555490094,0.005142966769589797,-0.00016754468982546015,-0.002398981817157649,-0.004548243273081712,0.0022832727925483453,-6.863273366428428e-05,0.0006254219913678513,-0.00010587214424512669
-388.5679312706581,0,0.0071921578364036,-0.0011481831254538,4.925703611927495e-06,-0.0002227386945731175,0.076306648028447,-0.020281811252098318,-0.00299295829889026,0.000321898669876813,0.03389699511165215,-0.008918350475387013,-0.0013290051379692036,0.00013955556456434704,-0.00016821582091519662,0.00012900436212859873
-361.6740144721047,0,-0.0013230790343567,-0.0095967503454221,-0.0002944140861886573,-0.0001484135556895282,-0.003369208728714379,0.001786171157219187,-0.001979840926685664,0.0029370157097595453,-0.001497667175742785,0.0007891608114264595,-0.0008821790759488773,0.0013015999979489386,-0.0008640274384733006,0.00010278384962610171
-338.25137016801773,0,-0.0077659832986907,-0.00969218005903,-7.858519968085268e-05,-0.0001212681821034017,-0.028200569616883442,-0.004591837340802938,-0.002619139748688217,-0.0006936893977883328,-0.01251377692024172,-0.0020699243129393605,-0.001161923820221259,-0.00031087067938325265,-0.00016363123437604328,-0.0002489648655052495
-317.66866508955553,0,-0.005829609777654,-0.0143079058450172,0.0005158023520959764,-0.00014314896731010935,-0.023333893211435086,-0.021317806739533634,-0.001334544098426118,-0.0007462591904260412,-0.010334661353910573,-0.00948954544420173,-0.0005916024446389546,-0.0003327728567536388,0.0013558374443247959,-0.00023530895865115145
-299.4389122750392,0,0.0103824143037632,-0.0156079939735147,0.0006936188468099269,0.000861046261064373,0.0777921714948504,-0.02668272718617791,-0.003024070515545506,-0.00010172733291645766,0.03456360381898646,-0.011758210548633113,-0.0013423434312017034,-4.8536875744007426e-05,0.0007529482373836194,4.15510301501473e-07
-283.1804479263275,0,0.0188219052899744,0.0119108802543543,-0.001238224155491391,0.000856093306719944,0.049524672654734925,-0.022517825603301372,-0.005392474588606101,0.0002248985562709545,0.02201033472502047,-0.00994088427973831,-0.002394099326927789,9.381479976879587e-05,-0.0015752880252773126,0.0005176747084387412
-268.5899184896134,0,-0.0222541024483593,0.0134489253954916,-5.560721519290055e-05,-0.0016145828185494125,-0.025867351762481006,0.006658479574355885,-0.0021453704469047933,0.0033280570667169915,-0.011490571701207018,0.0029269658387439095,-0.0009560983465555174,0.0014750077007916534,-0.0007253607302060413,0.001008830002582394
-255.42317590018664,0,0.0098035281851917,-0.0282466884660771,0.0007308690385395708,0.0012245660504432122,-0.0052567407102579455,0.039924942474219294,0.0021095055849137227,-6.132014472707116e-05,-0.002378186126997935,0.01771776311337607,0.0009365283508560229,-2.4865297937056282e-05,0.00028166238568884026,-0.00033815516729598303
-243.4815056365381,0,7.738121137395387e-05,0.0339370468458936,-0.0004458780058204158,-0.000980681085312724,-0.007805550595655797,-0.004821899452942802,-0.003721681840757496,-0.001724629814516935,-0.003459684403075436,-0.002149274494585585,-0.0016502170688623998,-0.0007697611939669005,-5.992985475631804e-05,-0.0012068022499895123
-232.60152811598223,0,-0.0011200160928072,-0.0380720911299867,-0.00046369936063397725,0.0010058544943221835,-0.00863902020032481,-0.024195122482865268,-0.0031681967372750065,-0.001260801566222118,-0.0038080428456229772,-0.010750441357954487,-0.0014050298909821799,-0.0005632385619328053,0.0002623957906957819,-0.00013832044418788476
-222.64767901029853,0,-0.0089560901716804,0.0413716407546856,0.0018319261909133717,-0.0005855387326812991,0.0033098593425143763,-0.013946973558449784,0.005994475980063957,-0.00037022399305779163,0.0014849033742064886,-0.0061876974341031205,0.002661504426731312,-0.00015765583301893013,0.001598703486553205,-0.0005982394800365356
-213.50653149550143,0,0.0297772001233984,-0.0358969783685919,-0.0029011612627540683,-0.0012407212174469827,0.0563248765935036,-0.046380469079457066,0.0037962751903946046,0.0030051923450170903,0.02505576048590947,-0.020526485687975198,0.0016819005333764516,0.0013383167703073095,0.0025500578018768346,-0.0005256233096322394
-205.08245470690176,0,-0.0500796888948143,0.0096405839048106,0.001653541784107179,0.004286408541885002,0.1042381126676869,-0.03823611108787996,-0.0007102223751195916,0.001401279626779175,0.04631649244654875,-0.016857494961095416,-0.0003168497937724067,0.0006212681886581927,0.0012204210749726103,0.0005210186085970892
-197.2942553723828,0,0.042960617103875,0.0349651327488738,0.0033059985674182184,-0.00519567538036992,0.10453513315319263,-0.027709608974347134,-0.0026026483926150194,0.00037685600876004267,0.04643658952438287,-0.01218419776648234,-0.0011557986417677633,0.0001643883887264656,-0.0007498474746497823,0.0004218984828764362
-190.0725523145325,0,0.0089764142836104,-0.0591233103560334,-0.007780296392692659,-0.000564900515619105,0.08080359955819783,-0.02347382351394301,-0.0037445927807785648,0.0008634596695839799,0.03589686445481745,-0.010330338081789611,-0.001663278505501907,0.00037912788786813605,-0.0020512758399322648,0.0003207753983894293
-183.35770378688736,0,-0.0624626531182069,0.0149012124911203,0.0026841125042478442,0.009102258470106518,0.0414667511180582,-0.017621666804596134,-0.0036182118712802455,0.0019841991016554413,0.018427762415479203,-0.007776362732518045,-0.0016084267957884968,0.0008767920208171183,-0.0029574667290027754,0.0005805380305945683
-177.09815644093086,0,0.0320804296285264,0.0606636135033654,0.009715998654310264,-0.005575192455641486,-0.004885635450811554,-0.00668777914145971,-0.002443463242409103,0.003799195170661777,-0.0021613803398891213,-0.002974321655874242,-0.001088955080655994,0.001683824196312312,-0.003102446467112847,0.0010714124745384269
-171.2491191401388,0,0.0594627993547922,-0.0423737201703686,-0.007719886730005693,-0.010360017068643385,-0.04341783860733561,0.011271775688239631,-0.00012399754219086755,0.0059404109243921515,-0.019286804297609633,0.004955315327527758,-6.168051115686782e-05,0.0026369516460012844,-0.0020472867928548826,0.0017265282706457016
-165.77148942126814,0,-0.0464406802669672,-0.0618996644924605,-0.011603884681636563,0.008911799301490643,-0.05843901034111143,0.03689835992626563,0.004228007519154148,0.007487120039520562,-0.02598368401316151,0.016314789852283806,0.0018685507999361606,0.0033284336255495284,0.00013001233961871538,0.002354035495935756
-160.6309781781548,0,-0.068800309364011,0.0440997836920061,0.008858450613847546,0.013713597696124246,-0.04215860063965726,0.0671618541740627,0.011296982020885568,0.007088387091521167,-0.018790224017706386,0.029767661146974645,0.005007082599755072,0.0031593221305752125,0.0027007983020002177,0.0025206052415399235
-155.79739114214092,0,0.0340486265892658,0.0789942714939035,0.016545841969410325,-0.007081121957874691,0.0006392045283445391,0.09351212487572089,0.019514004112137686,0.003524774901248706,0.00017931132043953995,0.0415129773091184,0.00865879507560413,0.0015865275211143298,0.0045493079377529255,0.0017294159911296707
-151.24403534067585,0,0.0890898641863705,-0.0145878579527255,-0.0030288704880874163,-0.01940589155118965,0.053365918376143906,0.10434946927831418,0.024539271618174964,-0.002952211834476066,0.023573853024076073,0.04638282529080205,0.010896865583743868,-0.001283148537436968,0.004594336712169679,-6.460889753519551e-05
-146.94722588702066,0,0.0147805026203934,-0.0933227401668005,-0.0209517163143872,-0.0035646816280885374,0.09284283121489789,0.09326597705576933,0.022487020326738605,-0.009303119960662949,0.04111097604543235,0.04150669173416538,0.009992915812076347,-0.0041047604105909985,0.0024239208839448825,-0.0020411571474833684
-142.88587385680583,0,-0.0843527215448818,-0.0511420061145152,-0.012122703700572286,0.019346778398307833,0.10061876992519603,0.06673493576538035,0.014421747945649894,-0.01121531333713674,0.044592534174476735,0.029737614701065427,0.006414684763625854,-0.004962637046418643,-0.0010057528523424609,-0.0029572967075071925
-139.04114011320158,0,-0.0862435208887013,0.0558558935556204,0.012891178248438172,0.020686345546778666,0.07656820801074515,0.04069528506112814,0.00615026077145733,-0.007813576550624491,0.033945000469618236,0.018151129590085403,0.002738974742018093,-0.0034617636247836017,-0.0038043057494442545,-0.0024561556599288804
-135.39614308847945,0,0.006991460660358,0.1065726216192067,0.025854721241385242,-0.001184671768923026,0.03723584525658563,0.02496640007747535,0.001693363911771847,-0.0029409576263558102,0.016501994320749763,0.011124770634878428,0.000755009496764421,-0.0013036698845388863,-0.0048249182666968565,-0.0015842019781399075
-131.93571095883644,0,0.0973661297970905,0.0528705812652124,0.013570253818042086,-0.02374994710240353,-0.0006912929374737198,0.01525462419185684,-0.0002739923258106014,-0.00020286745582016137,-0.00032391982875341885,0.006771119514236892,-0.0001214051412267883,-9.036373509591761e-05,-0.004019012270958228,-0.0013653597339605512
-128.64617053863827,0,0.1027725457965409,-0.0509950933116231,-0.012192205380453423,-0.026080161146228777,-0.024559158698368888,0.004441769367949397,-0.0015889039803155189,0.00013080096853338276,-0.010907357669773222,0.0019443764537054632,-0.0007054984828748073,5.629097073241633e-05,-0.0016207792185639034,-0.001652170923138453
-125.5151666996784,0,0.023366759506404,-0.1162783829495092,-0.02944215897169735,-0.006677260174727492,-0.025305372052863095,-0.008450204847223503,-0.0020545065050726237,-2.1147516378367155e-06,-0.01122422010462531,-0.0037795119637256194,-0.0009120420945206302,-3.2335357552833497e-06,0.0015493811623752385,-0.001754211801062343
-122.531507287212,0,-0.0760820049814225,-0.0959027362959023,-0.025221163732772035,0.018964504594290423,-0.0043487505345717326,-0.019819731333000513,-0.0017003866489563868,0.0004992428610907742,-0.001908376799187794,-0.008803308887322931,-0.000755399824451436,0.00021972659885859927,0.004002397355691571,-0.0013202382813703708
-119.68502942936117,0,-0.1258500131180915,-0.0089656893840119,-0.0032211117192810015,0.03272939422714587,0.0266829346904498,-0.026139465258918887,-0.0013775619121993883,0.000948546708285885,0.011874387386745148,-0.011574129233701326,-0.0006125920639513198,0.00041954387042332226,0.004778709588391765,-0.000569190289319972
