Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step,mach_directory,mode_status,mode_gamma_mismatch_at_match,mode_numerical_extent,mode_tail_tolerance,mode_far_left,mode_far_right,mode_mu_left,mode_mu_right,mode_n_coordinates,mode_available,freeze_id,reference_status,reference_subset,reference_source_path,neutral_alpha_lower,neutral_alpha_upper,neutral_alpha_uncertainty,neutral_last_positive_ci,neutral_estimate_method,final_reference_id,_id_key,alpha_neutral_used,alpha_neutral_uncertainty_used,alpha_neutral_source,s,mach_split,is_spectral_anchor,anchor_rank,usable_as_training_anchor
1.25,0.05,0.1201816977923283,0.124879699478062,0.0062439849739031,2.5662142376370323e-10,-1.012692707469398e-10,2.7588044572264835e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.001249420394569,0.2,0.1214177717563611,0.1249420394569006,2026-07-23T11:41:09.547854+00:00,continuation,,,,,,,,low,True,converged,0.05,0.055,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:09.560425+00:00,0.05,-0.0049999999999999,M1p250000,converged,2.4519738429227846e-10,40.0,1e-06,-1255.0614769150843,864.0491353087372,0.0110128635961004,0.0160057278601804,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.05000000,M1.250000_a0.05000000,0.315,,max_available_alpha_proxy,0.1587301587301587,test,False,,False
1.25,0.055,0.1315006710691934,0.1227178308038424,0.0067494806942113,1.1139267459825407e-10,-4.124784021286576e-11,1.1878430989141044e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0012277919998149,0.2,0.1324720136049728,0.122779199981498,2026-07-23T11:41:09.020711+00:00,continuation,,,,,,,,low,True,converged,0.055,0.06,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:09.058442+00:00,0.055,-0.0049999999999999,M1p250000,converged,9.797295672924536e-11,40.0,1e-06,-1171.5328938323764,771.8196957049947,0.0117982914745065,0.017920874656495,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.05500000,M1.250000_a0.05500000,0.315,,max_available_alpha_proxy,0.1746031746031746,test,False,,False
1.25,0.06,0.1415835703820256,0.1205332173435139,0.0072319930406108,5.4662739612520994e-11,-1.883650353751154e-11,5.781720304083342e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0012059393050099,0.2,0.142373518899091,0.1205939305009944,2026-07-23T11:41:08.492327+00:00,continuation,,,,,,,,low,True,converged,0.06,0.065,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:08.505116+00:00,0.06,-0.005,M1p250000,converged,5.360240199137137e-11,40.0,1e-06,-1101.7736766312655,696.2357975795478,0.0125455232899172,0.0198692491644564,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.06000000,M1.250000_a0.06000000,0.315,,max_available_alpha_proxy,0.1904761904761904,test,False,,False
1.25,0.065,0.1506951271590784,0.1183283201500585,0.0076913408097538,2.9290229963674363e-11,-9.312070212152967e-12,3.073486982176749e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0011838864423711,0.2,0.1513540604707352,0.1183886442371151,2026-07-23T11:41:07.991549+00:00,continuation,,,,,,,,low,True,converged,0.065,0.07,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:08.005082+00:00,0.065,-0.005,M1p250000,converged,3.2835695364755886e-11,40.0,1e-06,-1042.8959409634276,633.1908552056391,0.013254000937753,0.0218508055740476,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.06500000,M1.250000_a0.06500000,0.315,,max_available_alpha_proxy,0.2063492063492063,test,False,,False
1.25,0.07,0.1590167354190658,0.1161052740495865,0.008127369183471,1.6752866455194138e-11,-4.872293540847394e-12,1.7446999134915786e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0011616544303787,0.2,0.1595772090904242,0.1161654430378705,2026-07-23T11:41:07.479826+00:00,continuation,,,,,,,,low,True,converged,0.07,0.075,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:07.492852+00:00,0.07,-0.0049999999999999,M1p250000,converged,2.2102413261238908e-11,40.0,1e-06,-992.763932359682,579.8310046995977,0.0139234868149075,0.0238652723098248,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.07000000,M1.250000_a0.07000000,0.315,,max_available_alpha_proxy,0.2222222222222222,test,False,,False
1.25,0.075,0.1666794103673964,0.1138659433849943,0.0085399457538745,1.0072526146487348e-11,-2.653505887240115e-12,1.0416183392456623e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0011392616271109,0.2,0.1671635585805836,0.1139261627110906,2026-07-23T11:41:06.969121+00:00,continuation,,,,,,,,low,True,converged,0.075,0.08,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:06.983018+00:00,0.075,-0.005,M1p250000,converged,1.808341408155036e-11,40.0,1e-06,-949.7730865007914,534.1079905101046,0.0145539021108672,0.0259122989784296,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.07500000,M1.250000_a0.07500000,0.315,,max_available_alpha_proxy,0.238095238095238,test,True,1.0,False
1.25,0.08,0.1737816116443685,0.1116119624209407,0.0089289569936752,6.295165777547851e-12,-1.4864359743071986e-12,6.468276746748258e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0011167241535221,0.2,0.1742051003929403,0.1116724153522117,2026-07-23T11:41:06.460550+00:00,continuation,,,,,,,,low,True,converged,0.08,0.085,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:06.473514+00:00,0.08,-0.005,M1p250000,converged,1.6206067081047498e-11,40.0,1e-06,-912.6988066361748,494.512359018006,0.0151452502150652,0.0279915194999813,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.08000000,M1.250000_a0.08000000,0.315,,max_available_alpha_proxy,0.2539682539682539,test,False,,False
1.25,0.085,0.1803996647081534,0.1093447708499076,0.0092943055222421,4.05753208809756e-12,-8.472667012426882e-13,4.145048553271241e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0010940562317494,0.2,0.1807739488317144,0.1094056231749467,2026-07-23T11:41:05.946372+00:00,continuation,,,,,,,,low,True,converged,0.085,0.09,-0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:05.961405+00:00,0.085,-0.0049999999999999,M1p250000,converged,1.429881855586868e-11,40.0,1e-06,-880.5929299268132,459.9067822322739,0.0156975781557742,0.0301025802681408,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.08500000,M1.250000_a0.08500000,0.315,,max_available_alpha_proxy,0.2698412698412699,test,False,,False
1.25,0.09,0.1865942290233666,0.1070656426164781,0.009635907835483,2.680317773284813e-12,-4.877452608464949e-13,2.724334561918685e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0010712704662924,0.2,0.1869279131885857,0.1071270466292427,2026-07-23T11:41:05.436317+00:00,continuation,,,,,,,,low,True,converged,0.09,0.095,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:05.448990+00:00,0.09,-0.005,M1p250000,converged,1.253688640053228e-11,40.0,1e-06,-852.7122528486989,429.4181044818283,0.0162109560868386,0.0322451519180469,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.09000000,M1.250000_a0.09000000,0.315,,max_available_alpha_proxy,0.2857142857142857,test,False,,False
1.25,0.095,0.1924145092150188,0.1047757098421646,0.0099536924350056,1.8060622442028773e-12,-2.8098010029786735e-13,1.827788457863364e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0010483780696579,0.2,0.1927142049608621,0.1048378069657917,2026-07-23T11:41:04.919281+00:00,continuation,,,,,,,,low,True,converged,0.095,0.1,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.2,0.1875,,,2026-07-23T11:41:04.932322+00:00,0.095,-0.005,M1p250000,converged,1.3099635684772264e-11,40.0,1e-06,-828.4674815824238,402.3647202787808,0.016685466013303,0.0344189333419689,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.250000_a0.09500000,M1.250000_a0.09500000,0.315,,max_available_alpha_proxy,0.3015873015873015,test,False,,False
