alpha,Mach,blumen_cr,blumen_ci,blumen_target_available,n_seeds,n_candidates,n_success_candidates,n_spectral_success_candidates,n_mode_success_candidates,best_seed_name,best_shooting_cr,best_shooting_ci,best_shooting_omega_i,best_err_cr_abs,best_err_ci_abs,best_err_ci_rel,best_stage1_mismatch,best_stage2_mismatch,best_ln_p_start_right,best_spectral_success,best_mode_success,best_success,best_status,best_selection_metric,best_selection_metric_name,best_retry_index,best_used_cr_half_window,best_used_ci_half_window,best_y_limit,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8,center8_mass_fraction,left_mass_fraction,right_mass_fraction,left_boundary_amp_fraction,right_boundary_amp_fraction,edge_amp_fraction_max,left_relative_mach,left_relative_regime,right_relative_mach,right_relative_regime,exception
0.1,1.25,0.19343452686431648,,False,6,72,72,72,72,generic_05,0.3100292968749999,0.10999023437500002,0.010999023437500003,,,,0.012176856774521693,3.5912928367192516e-19,-18.526082029592715,True,True,True,validated,-0.17938139153627394,max_ci_fallback,0,0.015,0.015,346.7125284445726,47.318419517970405,69.95574017797266,0.353344521831107,3.814427244537242,4.4531257880247415,0.353344521831107,0.18633508049964392,0.7545669021539098,0.24543288737310734,0.002487142379596389,3.3219864791525754e-09,0.002487142379596389,1.6432982318004705,supersonic_relative,0.8733532922991725,subsonic_relative,
0.18,1.33,0.27710443039797084,0.05084981188383834,True,7,84,84,84,84,generic_04,0.28997070312499995,0.05258789062500001,0.009465820312500001,0.012866272727029116,0.0017380787411616708,0.03418063266649147,0.002990267821221698,1.3042589531394374e-18,-25.360796711387188,True,True,True,validated,0.00828332376940085,distance_to_blumen,0,0.015,0.015,387.508573656473,54.11658576762184,80.02070712098161,0.30528354583613077,3.7969179219679727,4.438413634500661,0.30528354583613077,0.1753048877823078,0.8053325579739632,0.19465965675333305,0.002498750953318033,3.5903874228630735e-12,0.002498750953318033,1.7170860945695283,supersonic_relative,0.9469255245967267,subsonic_relative,
0.2,1.2,0.23697519236816028,0.06222266952409093,True,7,84,84,84,84,blumen,0.23977467153482698,0.06349220077409093,0.012698440154818186,0.002799479166666702,0.0012695312499999972,0.020403034130647018,2.0376389252358352e-05,1.3579736947419392e-18,-24.909699385516458,True,True,True,validated,0.005171788496950402,distance_to_blumen,0,0.1,0.03,292.10162266205157,40.62473619929149,60.13703420435743,0.25257743833680957,3.740369326282064,4.389217907038177,0.25257743833680957,0.22285033177218458,0.7997507312536832,0.20022804009096906,0.002493972140376111,5.626249900647533e-12,0.002493972140376111,1.4896792922851994,supersonic_relative,0.9154464953358712,subsonic_relative,
0.2,1.3,0.2727688216788323,0.04671105940369977,True,7,84,48,82,50,generic_00,0.275445556640625,0.048670247395833324,0.009734049479166666,0.0026767349617926595,0.001959187992133557,0.041942700875210265,0.006551705526664102,1.5623906259540737e-18,-27.43705835216267,True,True,True,validated,0.007892552369046802,distance_to_blumen,2,0.18375,0.0245,378.45567616846853,53.181437357656606,78.57548425957408,-0.0005040723057564848,3.7787670554736876,4.42185925276618,-0.0005040723057564848,0.17993659661403483,0.8162394711137405,0.18375404986982216,0.0024990451508569407,4.502808427172249e-13,0.0024990451508569407,1.6592859825785449,supersonic_relative,0.9440434360192446,subsonic_relative,
0.3,1.4,,,False,6,72,6,25,51,generic_05,0.39400390625000004,0.06901562499999998,0.020704687499999996,,,,0.036044324917910646,1.768664635727622e-18,-28.596461574500502,True,True,True,validated,-0.13721340875410445,max_ci_fallback,0,0.03,0.008,177.85897671226058,24.829891525008843,36.792492542894166,0.4272427845290102,3.5654979943344336,4.231480086526909,0.4272427845290102,0.3306512210973887,0.8100075509362915,0.18995011761811542,0.0025275190864684077,1.428503765753634e-13,0.0025275190864684077,1.953995827115151,supersonic_relative,0.8538788364770629,subsonic_relative,
0.5,1.15,,,False,6,72,3,3,18,generic_00,0.07671630859375,1e-06,5e-07,,,,0.042799366772214895,1.135959703518257e-28,-5.03228015920687,True,True,True,validated,-0.06786103166138927,max_ci_fallback,1,0.0525,0.014,500.0,249.94651072723025,288.7481022559727,-0.0018009292092779534,3.9757541122844287,4.601334730014347,-0.0018009292092779534,0.016094910487818838,0.5080074654966311,0.4919906263983759,0.9510758355584391,0.920865181793503,0.9510758355584391,1.2382237548833461,supersonic_relative,1.0617762451178103,supersonic_relative,
