target_index,point_id,sample_group,Mach,eta,alpha,chart_id,chart_path,N,mapping_scale,xi_max,eta_low,eta_high,max_step,forward_n_steps,backward_n_steps,ci_seed_target,ci_independent_original,ci_forward,cr_forward,ci_backward,cr_backward,forward_backward_ci_abs,forward_backward_overlap,forward_min_adjacent_overlap,backward_min_adjacent_overlap,minimum_adjacent_overlap,continuation_status,reference_status,success,error,traceback,ci_classic_raw,ci_cont_abs_err_vs_classic,ci_cont_rel_err_vs_classic,p_rel_cont_vs_classic,rho_rel_cont_vs_classic,u_rel_cont_vs_classic,v_rel_cont_vs_classic,p_overlap_cont_vs_classic
33,OFFGRID_0321,near_neutral,0.6955824256478935,0.9485829319636788,0.6815058997893966,NEUTRAL3_HIM,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL3_HIM_M0.35_0.70_eta0.92_0.98_ciIDW,401,5.0,0.98,0.92,0.98,0.0025,13,14,0.025387181925421703,0.0258415088348585,0.02612166022299549,-1.483010096685551e-12,0.02612166022299549,-1.483010096685551e-12,0.0,0.9999999999999999,0.9999992114060495,0.999999099323252,0.999999099323252,validated_bidirectional,classic_consistent,True,,,0.026165269508913378,4.36092859178866e-05,0.0016666859060263375,3.5531969128356974e-05,3.553196912835696e-05,0.0011539838547338461,7.683325881170358e-05,0.9999999993687403
