raw_index,cr,ci,omega_i,admissible,ci_distance_to_shoot
1140,7.490114032705861e-11,0.010401668067690554,0.00705856612291513,True,0.0003877017685411325
1139,0.022023996915576795,1.0108925203042171e-11,6.859910978981953e-12,True,0.01078936982612276
1143,-0.022023996806132404,9.804493125037054e-12,6.653323541414097e-12,True,0.010789369826427194
1136,0.07227207405070529,7.1302767024030674e-12,4.838601775317734e-12,True,0.010789369829101409
1146,-0.055855648031102455,9.825916462890403e-13,6.667861406478368e-13,True,0.010789369835249094
1150,-0.08857424596518843,9.231611705531107e-14,6.264566531109882e-14,True,0.01078936983613937
