direction,step,Mach,eta,alpha,N,shoot_ci,shoot_success,shoot_source,primary_ci,secondary_ci,primary_secondary_ci_abs_diff,gep_raw_index,gep_cr,gep_ci,gep_omega_i,gep_minus_shoot,gep_rel_err_shoot,p_overlap_previous
forward_from_lower_eta,0,0.7202835534229853,0.9732604072129216,0.6751310409469685,501,0.013275181433271006,True,secondary_neutral,0.029231189524751042,0.013275181433271006,0.015956008091480036,943,1.506338679162989e-11,0.012859111030194948,0.00868158501546816,-0.00041607040307605793,0.031341974885049695,
forward_from_lower_eta,1,0.7202835534229853,0.9757604072129217,0.6768652403347776,501,0.012017511711851534,True,secondary_neutral,0.029231189524751042,0.012017511711851534,0.01721367781289951,944,1.1984667966929133e-11,0.011439979218470817,0.007743324283135111,-0.0005775324933807169,0.04805757691179621,0.9999990885270196
forward_from_lower_eta,2,0.7202835534229853,0.9782604072129216,0.6785994397225866,501,0.010789369836231686,True,secondary_neutral,0.029231189524751042,0.010789369836231686,0.018441819688519358,942,-1.2300148404666849e-11,0.00994196072862124,0.0067466089801863326,-0.000847409107610447,0.07854111226818548,0.9999990703572702
backward_from_higher_eta,0,0.7202835534229853,0.98,0.6798061600211419,501,0.009918860693873318,True,secondary_neutral,0.029231189524751042,0.009918860693873318,0.019312328830877724,944,6.277088728720408e-11,0.008828380312099256,0.006001587319174446,-0.0010904803817740616,0.10994008439372775,
backward_from_higher_eta,1,0.7202835534229853,0.98,0.6798061600211419,501,0.009918860693873318,True,secondary_neutral,0.029231189524751042,0.009918860693873318,0.019312328830877724,944,6.277088728720408e-11,0.008828380312099256,0.006001587319174446,-0.0010904803817740616,0.10994008439372775,1.0
backward_from_higher_eta,2,0.7202835534229853,0.9782604072129216,0.6785994397225866,501,0.010789369836231686,True,secondary_neutral,0.029231189524751042,0.010789369836231686,0.018441819688519358,942,-1.2300148404666849e-11,0.00994196072862124,0.0067466089801863326,-0.000847409107610447,0.07854111226818548,0.9999995374046915
