median_delta_e,fraction_physics_better
-1.9155823434702235e-06,0.6108247422680413
-5.38757746304519e-07,0.5316455696202531
-4.60027327041368e-06,0.684596577017115
-3.290655259877151e-07,0.5263157894736842
-8.405577587855539e-07,0.5722222222222222
-7.621137884106233e-07,0.5610972568578554
-6.309196013715157e-06,0.7368421052631579
-4.834327652913917e-06,0.6432432432432432
-4.169672951748193e-06,0.6178010471204188
-5.043835460811358e-06,0.6805194805194805
-2.810424472365902e-06,0.6575342465753424
-1.6594530048430478e-06,0.6082191780821918
-3.229457198189456e-07,0.5317725752508361
-7.588727433949227e-07,0.5413105413105413
-4.590584326003011e-06,0.7275641025641025
-1.5592496415139934e-06,0.5862745098039216
-4.314684885788761e-06,0.6581986143187067
-2.527033036332782e-06,0.6509433962264151
-1.6112182835703592e-06,0.5958702064896755
-8.405577587855539e-07,0.574750830564784
-3.942433287329461e-06,0.6641074856046065
-1.8007755100135636e-06,0.6242038216560509
-2.0589430420742127e-06,0.61
-1.6594530048430478e-06,0.6033254156769596
-1.4718941651614692e-06,0.6028708133971292
-2.2813841975277693e-06,0.6204819277108434
-2.6506887873447432e-06,0.639871382636656
-2.164745315447192e-06,0.6244343891402715
-7.426343641148136e-07,0.5669515669515669
-2.521173593228454e-06,0.6226012793176973
-1.718888299806487e-06,0.6244019138755981
-1.0173256766721206e-06,0.5636363636363636
-3.562558353743805e-06,0.6967930029154519
-1.4680752756790483e-06,0.5783410138248848
-2.7084208961691836e-07,0.5303030303030303
-5.38757746304519e-07,0.5709459459459459
-1.5072809994576275e-06,0.6111111111111112
-2.164745315447192e-06,0.6443418013856813
-2.5784325986787093e-06,0.6467065868263473
-1.925311444828104e-06,0.5678160919540229
-2.672241923129537e-06,0.6190476190476191
-2.7084208961691836e-07,0.5218978102189781
-1.6112182835703592e-06,0.6056782334384858
-3.604696947351327e-06,0.6627218934911243
-1.6594530048430478e-06,0.6267123287671232
-1.718888299806487e-06,0.5955284552845529
-6.068972504547077e-07,0.5474006116207951
-3.2603998268709855e-06,0.6193693693693694
-2.2813841975277693e-06,0.6158038147138964
-6.658286159338944e-06,0.6799065420560748
-1.925311444828104e-06,0.5948717948717949
-1.4642563861966271e-06,0.5862831858407079
-3.506222863325359e-06,0.6520681265206812
-3.562558353743805e-06,0.6891891891891891
-1.9155823434702235e-06,0.5932642487046632
-2.5784325986787093e-06,0.6920731707317073
-3.7974518297123616e-06,0.6923076923076923
-3.416724096982904e-06,0.6692913385826772
-1.6762395751990231e-06,0.6132930513595166
-1.94617151034332e-06,0.6271929824561403
-7.435125869217907e-07,0.5502958579881657
-7.943040195579343e-07,0.5734870317002881
-1.6678462900210356e-06,0.6019736842105263
-1.7910464086556832e-06,0.6133720930232558
-7.426343641148136e-07,0.5302593659942363
-1.8252627708159608e-06,0.6231884057971014
-2.2813841975277693e-06,0.6275862068965518
-1.6594530048430478e-06,0.5730858468677494
-1.2190799987543688e-06,0.5555555555555556
-2.6239727179203087e-06,0.6758893280632411
-3.562558353743805e-06,0.6697892271662763
-1.7720755353112239e-06,0.5759803921568627
-5.38757746304519e-07,0.5457142857142857
-2.608279653926182e-07,0.5073746312684366
-2.4220886384526685e-06,0.6561264822134387
-3.574960826025625e-06,0.6910828025477707
-2.672241923129537e-06,0.6647887323943662
-5.38757746304519e-07,0.5454545454545454
-7.435125869217907e-07,0.5394088669950738
-2.6239727179203087e-06,0.6514522821576764
-2.521173593228454e-06,0.6193029490616622
-1.6594530048430478e-06,0.5842696629213483
-2.436293191295652e-06,0.6129032258064516
-3.5467930808164017e-06,0.6514285714285715
-1.905853242112343e-06,0.6294416243654822
-2.164745315447192e-06,0.5943152454780362
-2.5784325986787093e-06,0.5974358974358974
-2.436293191295652e-06,0.6
-4.257250318384642e-06,0.6757369614512472
-1.037324118102756e-06,0.5886699507389163
-8.828023568829835e-07,0.5568181818181818
-3.6524703720952623e-06,0.6495726495726496
-2.4220886384526685e-06,0.656441717791411
-2.224541528506388e-06,0.6365740740740741
-3.4003540245464148e-06,0.6502242152466368
-2.810424472365902e-06,0.6329113924050633
-2.1662220874660992e-06,0.6172248803827751
-3.4451034077176423e-06,0.7066326530612245
-7.588727433949227e-07,0.5869565217391305
-3.6554060844906644e-07,0.52
-6.068972504547077e-07,0.5417867435158501
