Mach,n_points,alpha_previous,ci_previous,alpha_last,ci_last,alpha_neutral_secant,secant_slope_dci_dalpha,alpha_neutral_last3,last3_slope_dci_dalpha,alpha_neutral_selected,delta_alpha_from_last,fit_spread,cr_neutral_estimate,dcr_dalpha_last,selected_method,status
1.2,14,0.32618,0.0003173330658171,0.32718,3.817263835999999e-05,0.32731674086512796,-0.27916042745709113,0.32711181229301883,-0.4433251386919593,0.32731674086512796,0.00013674086512793782,,0.28728344439379505,0.2860996495359089,last_two_secant,ok
1.25,14,0.31618,0.000202961065093,0.31668,4.307277838254402e-05,0.3168146964786124,-0.31977657342092003,0.3167071354705167,-0.45497461696409736,0.3168146964786124,0.00013469647861236167,0.00010756100809566904,0.3097455009003375,0.42125001500437037,last_two_secant,ok
1.3,13,0.30618,0.0002345930726577,0.30718,3.156104531467519e-05,0.30733544860447726,-0.2030320273430227,0.30705851540620394,-0.3935121203149755,0.30733544860447726,0.0001554486044772485,,0.33103254071673477,0.44778605021872325,last_two_secant,ok
1.35,13,0.29618,0.0004267317867512,0.29718,4.397156994415999e-05,0.2972948801991778,-0.38276021680701433,0.2972491334207653,-0.41880394606192894,0.2972948801991778,0.00011488019917782477,4.574677841251429e-05,0.3505751981554722,0.31408548317868296,last_two_secant,ok
1.4,12,0.28618,0.0007706121473031,0.28868,2.755876242219201e-05,0.28877272134069687,-0.29722135395236393,0.28862579200942806,-0.35327207182559456,0.28877272134069687,9.272134069687743e-05,,0.36966610082990947,0.35933949019020217,last_two_secant,ok
1.45,12,0.27868,0.0002719401630543,0.27968,3.644441741551359e-05,0.2798347561605271,-0.235495745638783,0.27961085139390596,-0.3723121731196324,0.2798347561605271,0.00015475616052712526,,0.38708595826833136,0.25857750789681755,last_two_secant,ok
1.5,11,0.26868,0.0009044036472422,0.27118,3.569376927327999e-05,0.2712827206268125,-0.3474839511875774,0.27123313824633355,-0.3638437040862177,0.2712827206268125,0.0001027206268125469,4.958238047897412e-05,0.40391902690330916,0.28383969393770386,last_two_secant,ok
1.55,9,0.2436799999999999,0.0068684797091497,0.2636799999999999,3.378275418600001e-05,0.2637788566264416,-0.3417348477481852,0.2637602446454235,-0.3426775550412461,0.2637788566264416,9.885662644171234e-05,1.8611981018101798e-05,0.41981418193811054,0.25210404613686654,last_two_secant,ok
1.6,11,0.2536799999999999,0.0007126117703022,0.2561799999999999,3.648297297999999e-05,0.2563148965357061,-0.27045151892887526,0.2561494399113174,-0.31661012541946315,0.2563148965357061,0.00013489653570619708,,0.43507061992537965,0.22716735055645623,last_two_secant,ok
