status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40,pinn_spectral_error,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,powell_hybrid_total_seconds
COMPLETED,,pinn,all,1.5,0.105,False,0.3367722951175382,0.0534961131632005,0.3367723009843595,0.0534950937976392,5.866821306543812e-09,1.0193655613013886e-06,1.019382444011833e-06,-14.99999335625205,,147.39281156041494,,6.846436220221221,0.223374918103218,7.06981113832444,2.2499956460953268,0.0051147831588046,-1029.1069061562096,1029.1069061562096,4517,1601,3201,5.200347020625546e-06,7.198188107824079e-05,5.200347020627513e-06,7.198188107825346e-05,5.355643087389534e-06,2.895460249179187e-05,6.212176459096041e-06,8.621230242925928e-05,1.3521628261514708e-11,2.2524037079918453e-09,0.0102580924692318,1.0193824439497034e-06,1.5938328014488308e-07,17.57107239216566,80,False,24.6408835304901
COMPLETED,,pinn,all,1.5,0.11,False,0.3400963428514539,0.0524167659885181,0.340096350195689,0.0524260711453757,7.344235108952546e-09,9.305156857604411e-06,9.305159755878014e-06,-14.99999335625205,,181.27893389345803,,6.3061936208978295,0.2041746880859136,6.510368308983743,2.250039273899458,0.0049772689974112,-1003.1634320007826,1003.1634320007826,4517,1601,3201,1.9943309345748577e-05,0.0001006298518351,1.99433093457396e-05,0.0001006298518351,2.563624282323967e-05,4.902685572102144e-05,3.5550810933290824e-05,0.0001189565822871,1.9886781110756147e-10,4.11016920498497e-09,0.0096327633504683,9.305159755878056e-06,1.555030598301742e-06,17.758934010751545,80,False,24.26930231973529
COMPLETED,,pinn,all,1.5,0.115,False,0.3432807312668702,0.0512712829522548,0.3432807185491801,0.05127126980622,1.2717690123231762e-08,1.3146034795463724e-08,1.829092323842866e-08,-14.99999335625205,,221.3403021401355,,6.960362800396979,0.2259181318804621,7.186280932277441,2.250001237622288,0.0048007360903038,-981.9054630222596,981.9054630222596,4517,1601,3201,6.386280833660607e-06,8.922019966137974e-05,6.386280833664389e-06,8.922019966138269e-05,6.13423047919293e-06,3.738331368268226e-05,7.546648700234873e-06,0.0001060179683474,2.039235447170995e-11,3.4137768167852305e-09,0.0086299718494751,1.829092320850597e-08,3.2902640171337343e-09,18.05184166133404,80,False,25.238122593611482
COMPLETED,,pinn,all,1.5,0.12,False,0.3463350090058034,0.0500656877706976,0.3463350131020206,0.0500656984742532,4.0962171987679605e-09,1.0703555597402216e-08,1.1460588892642591e-08,-14.99999335625205,,268.29187776585275,,6.334370080381632,0.2069416455924511,6.541311725974083,2.2500022498001364,0.0046257335357302,-964.3474734457558,964.3474734457558,4517,1601,3201,7.018528172467617e-06,9.813079876248394e-05,7.018528172475533e-06,9.813079876248424e-05,6.590650091629056e-06,4.197256281333818e-05,8.298016874164015e-06,0.0001160823978883,2.4629631667494323e-11,4.123057228966331e-09,0.0073022924919392,1.1460588944486932e-08,2.133688332537807e-09,17.92054029367864,80,False,24.461852019652724
COMPLETED,,pinn,all,1.5,0.125,False,0.3492678340847004,0.0488052859720997,0.3492678358613973,0.0488052780040481,1.776696900712693e-09,7.968051600470982e-09,8.163730653614821e-09,-14.99999335625205,,323.39626441616355,,6.358530887402594,0.2065684823319316,6.565099369734526,2.2500036611755183,0.0044493232079378,-950.3346867731418,950.3346867731418,4517,1601,3201,7.667853485392755e-06,0.0001075818252658,7.667853485395037e-06,0.0001075818252658,7.049706127267907e-06,4.6928322511529874e-05,9.030466875744254e-06,0.0001266857196557,2.939803955825937e-11,4.946125842231197e-09,0.005707661730388,8.16373061151529e-09,1.783702267140278e-09,17.832954527810216,80,False,24.39805389754474
COMPLETED,,pinn,all,1.5,0.13,False,0.3520870854995211,0.0474947792679625,0.3520871039926233,0.0474947672628553,1.8493102160732636e-08,1.2005107200008249e-08,2.2048070809279073e-08,-14.99999335625205,,388.06286752105257,,7.143279617652297,0.231111547909677,7.374391165561974,2.250004438084049,0.004260419016154,-939.612068757142,939.612068757142,4517,1601,3201,8.352419712079635e-06,0.0001176231506374,8.352419712083116e-06,0.0001176231506374,7.568786975108253e-06,5.229355088801692e-05,9.81017115443429e-06,0.0001378790059863,3.488132005458056e-11,5.907408229255395e-09,0.0039103580655927,2.2048070848283346e-08,4.651874761183141e-09,18.449101929552853,80,False,25.823493095114827
COMPLETED,,pinn,all,1.5,0.135,False,0.3547999528774636,0.0461383483534535,0.3547999455266558,0.0461383573656297,7.350807795791779e-09,9.01217619975192e-09,1.1629862213545274e-08,-14.99999335625205,,463.99087164177337,,6.3900100979954,0.2084759287536144,6.598486026749015,2.250005718431939,0.0040666148808739,-931.9941246924044,931.9941246924044,4517,1601,3201,9.101650413695346e-06,0.0001282881209794,9.101650413697091e-06,0.0001282881209794,8.12715022772657e-06,5.8084466154247786e-05,1.066152191190498e-05,0.0001496995979205,4.1419978558110415e-11,7.013471692296491e-09,0.0019818634713396,1.1629862205344048e-08,2.560594956776477e-09,18.781163076870143,80,False,25.37964910361916
COMPLETED,,pinn,all,1.5,0.14,True,0.3574130186646834,0.0447397340201771,0.3574130335144592,0.0447397452732583,1.4849775797909361e-08,1.1253081202977633e-08,1.863189946862593e-08,-14.99999335625205,,553.2458763262257,,7.324121681042015,0.2372365742921829,7.5613582553341985,2.2500074303687043,0.0038685828326672,-927.3569030001858,927.3569030001858,4517,1601,3201,9.856810235113963e-06,0.000139433417333,9.856810235109637e-06,0.000139433417333,8.741823857388052e-06,6.426460223663442e-05,1.1516585937269124e-05,0.0001619647101552,4.857791946477619e-11,8.270098272866733e-09,1.7149664965100556e-06,1.8631899542204883e-08,4.2883883230727405e-09,18.830465371720493,80,False,26.39182362705469
COMPLETED,,pinn,all,1.5,0.145,False,0.3599323242867976,0.0433022950552245,0.3599323237807477,0.0433023134337558,5.06049924187124e-10,1.837853129404987e-08,1.838549697593569e-08,-14.99999335625205,,658.3444989269063,,6.461015344597399,0.209202523343265,6.670217867940664,2.2500086960424124,0.0036678543925513,-925.6303670652356,925.6303670652356,4517,1601,3201,1.0670420344687171e-05,0.0001511691876394,1.067042034468346e-05,0.0001511691876394,9.393832955573542e-06,7.088064785875377e-05,1.2424811686415922e-05,0.0001748049110906,5.692912807830908e-11,9.700345193763836e-09,0.0019466136458222,1.8385497057642956e-08,4.424447762335418e-09,18.607818324118853,80,False,25.278036192059517
COMPLETED,,pinn,all,1.5,0.15,False,0.3623634285430809,0.0418290599055481,0.3623634418527538,0.0418290422505617,1.330967291934826e-08,1.7654986396442585e-08,2.2109860648104612e-08,-14.99999335625205,,782.3862272963107,,7.512907904572785,0.2450794437900185,7.7579873483628035,2.2500093366460536,0.0034650561951227,-926.7986893173088,926.7986893173088,4517,1601,3201,1.1470657099274776e-05,0.0001633447196123,1.1470657099283164e-05,0.0001633447196123,1.00779420409684e-05,7.788446500928447e-05,1.3299172642969296e-05,0.0001880345572909,6.578781963639813e-11,1.1301017566189842e-08,0.0037709053465436,2.2109860631482252e-08,5.616502679586214e-09,18.61483470071107,80,False,26.372822049073875
COMPLETED,,pinn,all,1.5,0.155,False,0.3647114577304087,0.0403227693778328,0.3647114482832158,0.0403227717058176,9.447192916844926e-09,2.327984797989568e-09,9.729797902719022e-09,-14.99999335625205,,929.1981671974108,,7.586284114979207,0.2460997439920902,7.832383858971298,2.250011353505992,0.0032616792021752,-930.895150897146,930.895150897146,4517,1601,3201,1.237271205459048e-05,0.000176258144724,1.2372712054591016e-05,0.000176258144724,1.08700905346153e-05,8.542489875530882e-05,1.4295212590102016e-05,0.0002019991934416,7.654188394212724e-11,1.3122244069130318e-08,0.0053803659791402,9.729797863762222e-09,2.573349169595996e-09,18.878704708069563,80,False,26.71108856704086
COMPLETED,,pinn,all,1.5,0.16,False,0.3669811495888635,0.0387859129695862,0.366981159342207,0.038785893532084,9.75334346620116e-09,1.943750220501084e-08,2.174728030673008e-08,-14.99999335625205,,1103.572354611082,,7.735565782524645,0.2507949247956276,7.986360707320273,2.2500120556871743,0.0030580668234716,-938.0118531733342,938.0118531733342,4517,1601,3201,1.3260451876521195e-05,0.0001896273862121,1.3260451876512634e-05,0.0001896273862121,1.1706156713354702e-05,9.338792129119056e-05,1.5269885714773272e-05,0.0002163621497763,8.791967154309077e-11,1.5147962328931897e-08,0.0066869321338372,2.1747280257114773e-08,5.983039741563218e-09,19.352332829497755,80,False,27.338693536818027
COMPLETED,,pinn,all,1.5,0.165,False,0.3691768912189201,0.037220759251363,0.369176876426021,0.0372207516821214,1.4792899127868964e-08,7.569241601557142e-09,1.6616957694778238e-08,-14.99999335625205,,1311.5254653135537,,6.668247256428003,0.2162967901676893,6.884544046595693,2.250013364029832,0.002855669210038,-948.2959453834712,948.2959453834712,4517,1601,3201,1.4231647579982956e-05,0.0002037301384216,1.4231647579978356e-05,0.0002037301384216,1.2650940710268504e-05,0.0001019152582905,1.6325297743027665e-05,0.0002314429746411,1.0126965932499843e-10,1.7429659715517687e-08,0.0076118403336433,1.6616957616913784e-08,4.793140646965531e-09,19.697540872730315,80,False,26.582084919326007
COMPLETED,,pinn,all,1.5,0.17,False,0.3713027528389057,0.035629382304755,0.3713027338123855,0.0356293813241894,1.9026520192699792e-08,9.80565600938732e-10,1.9051771034236093e-08,-14.99999335625205,,1560.720249758289,,8.112830887548625,0.2631650017574429,8.375995889306068,2.250015205155089,0.0026549229820641,-961.963943843948,961.963943843948,4517,1601,3201,1.5231154281732725e-05,0.0002185249030253,1.5231154281729494e-05,0.0002185249030254,1.3693088463008007e-05,0.0001110118299595,1.7413034476843768e-05,0.0002471832858884,1.1599421423369448e-10,1.99981385895498e-08,0.0080923643256561,1.9051770977369974e-08,5.639488973251745e-09,20.04987051058561,80,False,28.425866399891678
COMPLETED,,pinn,all,1.5,0.175,False,0.3733625163855322,0.0340136833360583,0.3733625041395151,0.0340136888823194,1.2246017089267981e-08,5.546261096223137e-09,1.3443435078064002e-08,-14.99999335625205,,1860.9938780742173,,6.779085719026625,0.2192556411027908,6.998341360129416,2.2500163913506674,0.0024566843083227,-979.309312622654,979.309312622654,4517,1601,3201,1.6262201541915743e-05,0.0002342108790114,1.626220154192132e-05,0.0002342108790114,1.4872004089169391e-05,0.0001207996283166,1.851974749445591e-05,0.0002638017818576,1.322297826789054e-10,2.2892027606857823e-08,0.0080888793792549,1.3443435080926732e-08,4.102489865082365e-09,20.40761938598007,80,False,27.405960746109486
COMPLETED,,pinn,all,1.5,0.18,False,0.3753597021383517,0.0323754101889196,0.3753596982656758,0.03237540893054,3.872675902183431e-09,1.2583796019094427e-09,4.0719943351942444e-09,-14.99999335625205,,2225.133261871742,,8.455928323790431,0.2744003804400563,8.730328704230487,2.2500182919919496,0.0022617350775083,-1000.7202396281168,1000.7202396281168,4517,1601,3201,1.729003712849845e-05,0.000251084775962,1.7290037128499235e-05,0.000251084775962,1.6191774616454362e-05,0.000131454643592,1.958657202696161e-05,0.0002816233829784,1.4947265647435867e-10,2.62300143827332e-08,0.0075920344339452,4.0719942609568326e-09,1.303108816681722e-09,20.661341323517263,80,False,29.39167002774775
COMPLETED,,pinn,all,1.5,0.185,False,0.3772975914074026,0.0307161740099197,0.3772976070278881,0.0307161796785697,1.5620485516176785e-08,5.668650000789643e-09,1.6617254905445157e-08,-14.99999335625205,,2669.9645242772467,,6.864977840334177,0.2234326582401991,7.088410498574376,2.25001976391421,0.002070756636973,-1026.700668625204,1026.700668625204,4517,1601,3201,1.844995592206799e-05,0.0002696834884715,1.844995592207104e-05,0.0002696834884715,1.7607453495487815e-05,0.0001432808725518,2.0849119409012727e-05,0.0003012382738513,1.7020052034411035e-10,3.01683843462186e-08,0.0066290442130362,1.661725492201463e-08,5.3496482701235055e-09,21.115403863601387,80,False,28.203814362175763
COMPLETED,,pinn,all,1.5,0.19,False,0.3791792469131422,0.0290374633147935,0.3791792553039784,0.0290374558988839,8.390836192528894e-09,7.415909598212922e-09,1.1198296619518494e-08,-14.99999335625205,,3217.9651369949893,,8.912757764570415,0.2909077871590853,9.2036655517295,2.250021241471449,0.0018845953294149,-1057.9054562730075,1057.9054562730075,4517,1601,3201,1.969204027194731e-05,0.0002894579011876,1.9692040271945003e-05,0.0002894579011876,1.9154345053816825e-05,0.0001560279760721,2.21754924688272e-05,0.000322017364792,1.9388846084211764e-10,3.4643398927336484e-08,0.0052671436377682,1.1198296603672992e-08,3.721484932351312e-09,22.277535688132048,80,False,31.481201239861548
COMPLETED,,pinn,all,1.5,0.195,False,0.3810075315624341,0.0273406565891719,0.3810075412820752,0.027340664591294,9.719641091976428e-09,8.00212210036455e-09,1.2589892019631442e-08,-14.99999335625205,,3899.6166386627383,,9.144038778729737,0.2976637408137321,9.441702519543467,2.2500236406156486,0.001696473938989,-1095.1809616724277,1095.1809616724277,4517,1601,3201,2.097011032188939e-05,0.0003093791205541,2.097011032189376e-05,0.0003093791205541,2.094222740704636e-05,0.0001691878786908,2.350206108844664e-05,0.000342806057116,2.1987323073346943e-10,3.944299775682225e-08,0.003612779960982,1.2589892095564781e-08,4.235828309917911e-09,21.99276338610798,80,False,31.43446590565145
COMPLETED,,pinn,all,1.5,0.2,False,0.3827851238109725,0.0256270327916779,0.3827851373194366,0.0256270303981824,1.3508464069555972e-08,2.3934955024895724e-09,1.3718871026397268e-08,-14.99999335625205,,4757.0613884561735,,9.518679573200645,0.3084224853664636,9.827102058567109,2.2500256421588687,0.0015217634077744,-1139.636780621876,1139.636780621876,4517,1601,3201,2.227493569974976e-05,0.0003288706794761,2.227493569975089e-05,0.0003288706794761,2.272993775390332e-05,0.0001824235651164,2.4898027223727624e-05,0.0003629762426443,2.4808621823524385e-10,4.4369289464718526e-08,0.0018040960123468,1.371887107863582e-08,4.776839758381694e-09,21.71214180532843,80,False,31.539243863895535
COMPLETED,,pinn,all,1.5,0.205,True,0.3845145331817926,0.0238977814289654,0.3845145326565953,0.0238977902676739,5.251972745590193e-10,8.838708497743708e-09,8.854298395993387e-09,-14.99999335625205,,5849.680308275974,,9.883002790622411,0.3196597890928387,10.202662579715252,2.2500267129263505,0.0013538386679874,-1192.7330245582357,1192.7330245582357,4517,1601,3201,2.3586292398488415e-05,0.0003489051772161,2.358629239849196e-05,0.0003489051772161,2.465163159272673e-05,0.0001962833024147,2.626784433785528e-05,0.0003836070850019,2.7815671987951873e-10,4.9676471158832676e-08,6.147438105645222e-06,8.854298423870758e-09,3.173311844521435e-09,23.148494153283536,80,False,33.35115673299879
COMPLETED,,pinn,all,1.5,0.21,False,0.3861981129078951,0.0221540099667619,0.3861981130782809,0.0221540245940488,1.7038581656692029e-10,1.4627286902546556e-08,1.4628279237692217e-08,-14.99999335625205,,6551.967259897407,,10.136661678552628,0.3297182573005557,10.466379935853183,2.1961778295395997,0.4893232908020315,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.4989060469943557e-05,0.0003714826610814,2.4989060469941636e-05,0.0003714826610814,2.6947608964130303e-05,0.0002119423839165,2.7733498694316077e-05,0.0004068864609836,3.1222668894770317e-10,5.604903607903111e-08,0.0016553988458242,1.4628279279322756e-08,5.3644321274341635e-09,23.52697824407369,80,False,33.99335817992687
COMPLETED,,pinn,all,1.5,0.215,False,0.3878380721661077,0.0203967524448943,0.3878380640896795,0.0203967688478041,8.076428192893559e-09,1.64029098012608e-08,1.8283439017407626e-08,-14.99999335625205,,7218.0020717195075,,7.261462586000562,0.2358527723699808,7.4973153583705425,2.180907989207953,0.5534269126721841,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.644259711844039e-05,0.0003953284181905,2.644259711843819e-05,0.0003953284181905,2.9508142239146865e-05,0.0002287220215429,2.92335790284518e-05,0.0004313993483052,3.4960523365157314e-10,6.317159539914742e-08,0.0030169991987293,1.8283439020520227e-08,6.933460356034691e-09,23.20924253668636,80,False,30.706557895056903
COMPLETED,,pinn,all,1.5,0.22,False,0.3894364866610318,0.0186269745723128,0.3894365017649207,0.0186269830323429,1.510388886183378e-08,8.460030100077011e-09,1.7311833179788774e-08,-14.99999335625205,,7930.629507305668,,7.312871215865016,0.2390422243624925,7.551913440227507,2.1629069797526466,0.620066941916409,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.7922817626743896e-05,0.0004203460799016,2.7922817626740128e-05,0.0004203460799016,3.226417071285567e-05,0.0002466022376249,3.076819324959226e-05,0.000457029364929,3.8984182548773555e-10,7.106134625178839e-08,0.00398493786381,1.73118331984389e-08,6.627311261964181e-09,24.385282648727294,80,False,31.9371960889548
COMPLETED,,pinn,all,1.5,0.225,False,0.3909953089569625,0.0168455808336089,0.3909953123675553,0.0168455924109604,3.4105928081729076e-09,1.1577351501090849e-08,1.206926721400149e-08,-14.99999335625205,,8691.752339381408,,10.697071431204677,0.3482969030737877,11.045368334278464,2.1405412091133718,0.6933566774122791,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.9493014872326976e-05,0.0004467200942233,2.9493014872324377e-05,0.0004467200942233,3.5239835710494865e-05,0.0002657159369426,3.237442576027291e-05,0.0004839742546104,4.3491898971126375e-10,7.98305732629956e-08,0.0044919744033559,1.206926721400149e-08,4.782103485343068e-09,24.27783970721066,80,False,35.323208041489124
COMPLETED,,pinn,all,1.5,0.23,False,0.392516376067718,0.0150534184547582,0.3925163665588039,0.0150534075798176,9.508914100564423e-09,1.0874940600813511e-08,1.444589147277298e-08,-14.99999335625205,,9503.316647357888,,10.796141862869264,0.3508380725979805,11.146979935467243,2.1128703828949447,0.7735975450101777,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.1075911655393046e-05,0.0004743281258284,3.107591165539591e-05,0.0004743281258284,3.841449051884071e-05,0.0002860347647121,3.3985375142691346e-05,0.000512091455436,4.828561994685288e-10,8.95032219450087e-08,0.0045054343784913,1.4445891463631616e-08,5.857568448030616e-09,25.492682839743797,80,False,36.639662775211036
COMPLETED,,pinn,all,1.5,0.235,False,0.3940014195573408,0.0132512826692283,0.3940014201484806,0.0132513015197982,5.911398037738991e-10,1.8850569900169534e-08,1.8859836474073245e-08,-14.99999335625205,,10367.285505789554,,11.10469585750252,0.3596385130658746,11.464334370568396,2.078779451831045,0.8610202725610963,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.280575739976019e-05,0.0005035881364479,3.28057573997659e-05,0.0005035881364479,4.22089922357706e-05,0.0003078981387106,3.575329022138545e-05,0.0005418212126202,5.381087797573514e-10,1.0028309027632076e-07,0.0040241124429094,1.8859836493151888e-08,7.871619718545279e-09,26.00271632615477,80,False,37.46705069672316
