oracle_status,oracle_error,oracle_source,oracle_alpha_set,Mach,alpha,is_anchor,oracle_cr_reference,oracle_ci_reference,oracle_cr_used,oracle_ci_used,oracle_cr_abs_error,oracle_ci_abs_error,oracle_complex_spectral_error,oracle_ln_p_start_right,oracle_stage1_mismatch,oracle_stage2_mismatch,oracle_stage1_seconds,oracle_stage2_seconds,oracle_reconstruction_seconds,oracle_fixed_c_total_seconds,oracle_alignment_real,oracle_alignment_imag,oracle_shooting_y_min,oracle_shooting_y_max,oracle_n_shooting_points,oracle_n_core20,oracle_n_core40,oracle_p_rel_l2_core20,oracle_p_rel_l2_core40,oracle_rho_rel_l2_core20,oracle_rho_rel_l2_core40,oracle_u_rel_l2_core20,oracle_u_rel_l2_core40,oracle_v_rel_l2_core20,oracle_v_rel_l2_core40,oracle_p_overlap_error_core20,oracle_p_overlap_error_core40,fixed_pinn_status,fixed_pinn_error,fixed_pinn_source,fixed_pinn_alpha_set,fixed_pinn_cr_reference,fixed_pinn_ci_reference,fixed_pinn_cr_used,fixed_pinn_ci_used,fixed_pinn_cr_abs_error,fixed_pinn_ci_abs_error,fixed_pinn_complex_spectral_error,fixed_pinn_ln_p_start_right,fixed_pinn_stage1_mismatch,fixed_pinn_stage2_mismatch,fixed_pinn_stage1_seconds,fixed_pinn_stage2_seconds,fixed_pinn_reconstruction_seconds,fixed_pinn_fixed_c_total_seconds,fixed_pinn_alignment_real,fixed_pinn_alignment_imag,fixed_pinn_shooting_y_min,fixed_pinn_shooting_y_max,fixed_pinn_n_shooting_points,fixed_pinn_n_core20,fixed_pinn_n_core40,fixed_pinn_p_rel_l2_core20,fixed_pinn_p_rel_l2_core40,fixed_pinn_rho_rel_l2_core20,fixed_pinn_rho_rel_l2_core40,fixed_pinn_u_rel_l2_core20,fixed_pinn_u_rel_l2_core40,fixed_pinn_v_rel_l2_core20,fixed_pinn_v_rel_l2_core40,fixed_pinn_p_overlap_error_core20,fixed_pinn_p_overlap_error_core40,pinn_only_p_rel_l2_core20,pinn_only_p_rel_l2_core40,pinn_only_overlap_error_core20,pinn_only_overlap_error_core40,fixed_c_pinn_pressure_gain
COMPLETED,,oracle,all,1.5,0.15,False,0.3623634285430809,0.0418290599055481,0.3623634285430809,0.0418290599055481,0.0,0.0,0.0,-14.99999335625205,,782.3850128958462,,7.728779986035079,0.2508610009681433,7.979640987003222,2.250009391454744,0.0034651542129169,-926.7982954496498,926.7982954496498,4517,1601,3201,1.149175842261604e-05,0.0001633975654291,1.1491758422611e-05,0.0001633975654291,1.0090011271294026e-05,7.790836250369429e-05,1.3326457611376947e-05,0.0001880967203907,6.603051438958119e-11,1.1307681235805944e-08,COMPLETED,,pinn,all,0.3623634285430809,0.0418290599055481,0.3609676957130432,0.0453321523964405,0.0013957328300376,0.0035030924908924,0.0037709053465436,-14.99999335625205,,602.5942039637283,,7.514821745455265,0.2444370361045003,7.759258781559765,2.263473213124612,0.0172970378646099,-854.9326582862384,854.9326582862384,4517,1601,3201,0.0091884120845191,0.0161078971524281,0.0091884120845191,0.0161078971524281,0.0110165839940882,0.0140084633336812,0.0134078048423457,0.0170475859710553,4.2214349342817314e-05,0.0001098546493495,0.4763071083571062,0.7831759874560857,0.1207210121193091,0.3009145192113852,48.620622545881474
COMPLETED,,oracle,all,1.5,0.155,False,0.3647114577304087,0.0403227693778328,0.3647114577304087,0.0403227693778328,0.0,0.0,0.0,-14.99999335625205,,929.1985843092908,,7.837261049076915,0.255183283938095,8.09244433301501,2.2500113621912625,0.0032616304815103,-930.8952066356112,930.8952066356112,4517,1601,3201,1.2366073487432748e-05,0.0001762459418918,1.2366073487425927e-05,0.0001762459418918,1.0871244072935148e-05,8.542050488259015e-05,1.4290229329193051e-05,0.0002019845103927,7.645972743830498e-11,1.3120438846492276e-08,COMPLETED,,pinn,all,0.3647114577304087,0.0403227693778328,0.3626769185066223,0.0453036315739154,0.0020345392237863,0.0049808621960825,0.0053803659791402,-14.99999335625205,,638.0482512387943,,6.658759129233658,0.2138632051646709,6.872622334398329,2.2693808280372485,0.0233223073101772,-828.2011169688394,828.2011169688394,4517,1601,3201,0.0133505873619424,0.0232956376801655,0.0133505873619423,0.0232956376801655,0.0159216551830885,0.0202194437927773,0.0190401015454122,0.0247206036948404,8.912306291464223e-05,0.0002293807491046,0.4777077154854371,0.7730110438098335,0.1214811677797198,0.2944459857377663,33.18265223827699
COMPLETED,,oracle,all,1.5,0.16,False,0.3669811495888635,0.0387859129695862,0.3669811495888635,0.0387859129695862,0.0,0.0,0.0,-14.99999335625205,,1103.5705811204946,,8.03746577585116,0.2603933268692344,8.297859102720395,2.2500121289854085,0.0030581555802888,-938.0113811617656,938.0113811617656,4517,1601,3201,1.3284039548031428e-05,0.0001896873138055,1.328403954803375e-05,0.0001896873138055,1.1724447146372138e-05,9.341717070919712e-05,1.5300174102867125e-05,0.0002164314573713,8.823231034682522e-11,1.5156588206721722e-08,COMPLETED,,pinn,all,0.3669811495888635,0.0387859129695862,0.3643973469734192,0.044953491538763,0.0025838026154443,0.0061675785691767,0.0066869321338372,-14.99999335625205,,687.9615288923433,,7.565153348259628,0.2448758501559496,7.810029198415577,2.274301738521309,0.0283917526965718,-808.8855704950785,808.8855704950785,4517,1601,3201,0.01689574229541,0.0294077964661401,0.0168957422954099,0.0294077964661401,0.020055721359569,0.0254454359585504,0.0235696493143273,0.0312803046067408,0.0001427432416728,0.0003645504653358,0.475781844675568,0.7576707911216928,0.1204366786426832,0.2840104608458926,25.764283019098993
COMPLETED,,oracle,all,1.5,0.165,False,0.3691768912189201,0.037220759251363,0.3691768912189201,0.037220759251363,0.0,0.0,0.0,-14.99999335625205,,1311.5253384055604,,6.881345747970045,0.2249141719657927,7.106259919935837,2.2500134317575755,0.0028556123390125,-948.2957557709908,948.2957557709908,4517,1601,3201,1.4232197672075525e-05,0.0002037424197634,1.423219767208133e-05,0.0002037424197634,1.2664630421128406e-05,0.000101924614297,1.633477505904703e-05,0.0002314559928712,1.0127809701998558e-10,1.743118371866359e-08,COMPLETED,,pinn,all,0.3691768912189201,0.037220759251363,0.366167664527893,0.0442125163972377,0.0030092266910271,0.0069917571458747,0.0076118403336433,-14.99999335625205,,759.8230551440731,,7.621690718457103,0.2468557553365826,7.868546473793685,2.27792194355688,0.0321504585802144,-797.8363799031703,797.8363799031703,4517,1601,3201,0.0195852603601777,0.0340626580181416,0.0195852603601777,0.0340626580181416,0.0231560359018266,0.0293606939103121,0.0267413682076817,0.036299981280885,0.0001918096071502,0.0004872316791643,0.4707899737908897,0.7378006641897862,0.1177546823145083,0.2703342912351256,21.660102502771135
COMPLETED,,oracle,all,1.5,0.17,False,0.3713027528389057,0.035629382304755,0.3713027528389057,0.035629382304755,0.0,0.0,0.0,-14.99999335625205,,1560.720974352088,,8.352454642066732,0.2713659228757024,8.623820564942434,2.250015249006053,0.002654831108208,-961.9639214979732,961.9639214979732,4517,1601,3201,1.522294490507091e-05,0.0002185156529173,1.5222944905070804e-05,0.0002185156529173,1.3699441494365616e-05,0.0001110104987144,1.741237372937733e-05,0.0002471715283576,1.158686480096094e-10,1.9996239997155385e-08,COMPLETED,,pinn,all,0.3713027528389057,0.035629382304755,0.3680223524570465,0.0430270396173,0.0032804003818591,0.0073976573125449,0.0080923643256561,-14.99999335625205,,864.1574626989625,,6.735234118066728,0.2183875935152173,6.953621711581945,2.279966583579229,0.0343160646263536,-796.032705893244,796.032705893244,4517,1601,3201,0.0212055943936198,0.0369146478592321,0.0212055943936198,0.0369146478592321,0.0249917289226324,0.0316797019261797,0.0283511112407441,0.0393936515802801,0.0002248638986797,0.0005693195558056,0.4632614207313391,0.7144501791593975,0.1137783256645204,0.2544216435072156,19.354110646912712
COMPLETED,,oracle,all,1.5,0.175,False,0.3733625163855322,0.0340136833360583,0.3733625163855322,0.0340136833360583,0.0,0.0,0.0,-14.99999335625205,,1860.995271628192,,6.9887197110801935,0.2263258479069918,7.215045558987185,2.250016387975061,0.0024566110996227,-979.3094749555104,979.3094749555104,4517,1601,3201,1.624978153941918e-05,0.0002341856232872,1.6249781539427277e-05,0.0002341856232872,1.4867572469154556e-05,0.0001207881813037,1.8509784880087324e-05,0.0002637724876152,1.3202761106612115e-10,2.2887410966454524e-08,COMPLETED,,pinn,all,0.3733625163855322,0.0340136833360583,0.3699903190135956,0.0413661152124404,0.0033721973719366,0.007352431876382,0.0080888793792549,-14.99999335625205,,1016.5988595623868,,6.772933334112167,0.2197056757286191,6.9926390098407865,2.28023464461466,0.0346488384177106,-804.6839853295946,804.6839853295946,4517,1601,3201,0.0215882718680677,0.0376836866894712,0.0215882718680677,0.0376836866894712,0.0253849758240201,0.0321818263265168,0.0282689728496348,0.0402506939459033,0.0002330538981851,0.0005893475326793,0.4539567695225768,0.6890052431035334,0.1089762902118565,0.2374360355178345,18.28391284486613
COMPLETED,,oracle,all,1.5,0.18,False,0.3753597021383517,0.0323754101889196,0.3753597021383517,0.0323754101889196,0.0,0.0,0.0,-14.99999335625205,,2225.133268171712,,8.740442341193557,0.2837579699698835,9.02420031116344,2.250018306111464,0.002261719434995,-1000.720201604138,1000.720201604138,4517,1601,3201,1.7289746041535583e-05,0.0002510863532715,1.7289746041538584e-05,0.0002510863532715,1.6194165394245633e-05,0.0001314562510717,1.958843310349853e-05,0.0002816248926742,1.4946788251535279e-10,2.6230228433732353e-08,COMPLETED,,pinn,all,0.3753597021383517,0.0323754101889196,0.3720930218696594,0.0392287150025367,0.0032666802686922,0.006853304813617,0.0075920344339452,-14.99999335625205,,1241.2496272243811,,6.855054414831102,0.2220615120604634,7.077115926891565,2.2786382173381314,0.0330192621203063,-825.3328826199182,825.3328826199182,4517,1601,3201,0.0206341641155678,0.0361903555808258,0.0206341641155677,0.0361903555808258,0.0242356278926682,0.0307407903673443,0.026466256292343,0.0386748386828603,0.000212907029076,0.000538977988976,0.4437765965121512,0.6630267225372436,0.1038625482728157,0.2205401428769446,18.320536283664627
COMPLETED,,oracle,all,1.5,0.185,False,0.3772975914074026,0.0307161740099197,0.3772975914074026,0.0307161740099197,0.0,0.0,0.0,-14.99999335625205,,2669.9647083034934,,8.953936108853668,0.2904858668334782,9.244421975687146,2.250019703886488,0.0020708263178128,-1026.7008545076142,1026.7008545076142,4517,1601,3201,1.8450140818952576e-05,0.0002696739625395,1.8450140818964008e-05,0.0002696739625395,1.7596843531156575e-05,0.0001432725221671,2.084049882007631e-05,0.0003012287213614,1.7020373999088179e-10,3.0166788511643006e-08,COMPLETED,,pinn,all,0.3772975914074026,0.0307161740099197,0.3743417859077453,0.0366497598588466,0.0029558054996572,0.0059335858489269,0.0066290442130362,-14.99999335625205,,1576.0655305809576,,8.25320346839726,0.2726206891238689,8.525824157521129,2.275227404801756,0.0294334208322746,-859.9487047184925,859.9487047184925,4517,1601,3201,0.0183395039286303,0.0323977233539954,0.0183395039286303,0.0323977233539954,0.0215471094905784,0.0273577527779242,0.0230414986980808,0.0346283829900399,0.000168182844909,0.0004274150201361,0.4336348485541758,0.6380268552118468,0.0989113150641626,0.2047374830767022,19.69357069447175
COMPLETED,,oracle,all,1.5,0.19,False,0.3791792469131422,0.0290374633147935,0.3791792469131422,0.0290374633147935,0.0,0.0,0.0,-14.99999335625205,,3217.962442138721,,9.203983132960277,0.300030498066917,9.504013631027192,2.250021265279655,0.001884655260201,-1057.9051841814608,1057.9051841814608,4517,1601,3201,1.970601657898793e-05,0.0002894892109954,1.9706016578985344e-05,0.0002894892109954,1.916426233350534e-05,0.0001560442255037,2.2188276623637657e-05,0.0003220527411549,1.9416401819682958e-10,3.46501716208536e-08,COMPLETED,,pinn,all,0.3791792469131422,0.0290374633147935,0.3767353594303131,0.0337033197283744,0.002443887482829,0.0046658564135808,0.0052671436377682,-14.99999335625205,,2081.3178581302195,,8.608017737977207,0.2795807747170329,8.88759851269424,2.270218249665564,0.0240587062545437,-910.9847318485936,910.9847318485936,4517,1601,3201,0.0148214623429177,0.0264468017462162,0.0148214623429177,0.0264468017462162,0.0174496448793939,0.022189711105902,0.0182402905602602,0.0282673563380858,0.0001098439058336,0.0002812243124217,0.4243286121854752,0.6152472442109449,0.0944917289826956,0.1907585800176404,23.26357833793531
COMPLETED,,oracle,all,1.5,0.195,False,0.3810075315624341,0.0273406565891719,0.3810075315624341,0.0273406565891719,0.0,0.0,0.0,-14.99999335625205,,3899.618550288693,,9.602510781027377,0.3117469840217381,9.914257765049117,2.2500235788938183,0.0016965116799831,-1095.1812798237556,1095.1812798237556,4517,1601,3201,2.096322209142625e-05,0.0003093555276583,2.0963222091432432e-05,0.0003093555276583,2.092889553489049e-05,0.0001691723559333,2.3488321847290663e-05,0.0003427806609622,2.1972845765105828e-10,3.9437837995315306e-08,COMPLETED,,pinn,all,0.3810075315624341,0.0273406565891719,0.3792565166950226,0.0305007398128509,0.0017510148674115,0.003160083223679,0.003612779960982,-14.99999335625205,,2852.1586510638267,,8.957031533122063,0.2907733246684074,9.24780485779047,2.263988905897845,0.0172354551385971,-981.353308756256,981.353308756256,4517,1601,3201,0.0103296515045011,0.0186921605992407,0.0103296515045011,0.0186921605992407,0.0122113738895051,0.0155683300923119,0.0124533905372037,0.0199775423546673,5.33522733355829e-05,0.0001383978708511,0.4164466299044066,0.5955175089124093,0.0908398356498115,0.1790221602983644,31.85921208790598
COMPLETED,,oracle,all,1.5,0.2,False,0.3827851238109725,0.0256270327916779,0.3827851238109725,0.0256270327916779,0.0,0.0,0.0,-14.99999335625205,,4757.058858424627,,7.274205963825807,0.2361058068927377,7.510311770718545,2.250025631517845,0.0015218419233017,-1139.636670829797,1139.636670829797,4517,1601,3201,2.228459527741219e-05,0.0003288876866909,2.2284595277409223e-05,0.0003288876866909,2.273285270071744e-05,0.0001824309217373,2.490228240147962e-05,0.0003629959610746,2.483012684351138e-10,4.43735352906316e-08,COMPLETED,,pinn,all,0.3827851238109725,0.0256270327916779,0.3818697929382324,0.0271816812455654,0.00091533087274,0.0015546484538874,0.0018040960123468,-14.99999335625205,,4035.700396840784,,9.493064939044416,0.3056790269911289,9.798743966035545,2.257059411759517,0.009456822734777,-1074.2492312961429,1074.2492312961429,4517,1601,3201,0.0052377210851217,0.0097069002896209,0.0052377210851217,0.0097069002896209,0.0062302583857658,0.0079926543475451,0.0061872428078839,0.0103780031811467,1.3716955160059108e-05,3.667430119458359e-05,0.410333318944208,0.5792256788085959,0.0880643842001611,0.169663184341928,59.67153895955157
COMPLETED,,oracle,all,1.5,0.205,True,0.3845145331817926,0.0238977814289654,0.3845145331817926,0.0238977814289654,0.0,0.0,0.0,-14.99999335625205,,5849.685559263526,,10.238456181949005,0.3327891409862786,10.571245322935283,2.250026663172583,0.0013538189213559,-1192.7334657809904,1192.7334657809904,4517,1601,3201,2.357245692253829e-05,0.0003488699498833,2.3572456922538584e-05,0.0003488699498833,2.463719200357388e-05,0.0001962624843427,2.6252088724585982e-05,0.0003835684109869,2.778310914663961e-10,4.9667627677330024e-08,COMPLETED,,pinn,all,0.3845145331817926,0.0238977814289654,0.3845206797122955,0.0238976757973432,6.146530502904035e-06,1.0563162220270097e-07,6.147438105645222e-06,-14.99999335625205,,5850.531441410865,,7.268565033562481,0.2361742993816733,7.504739332944155,2.2500366560145357,0.0013184329429018,-1192.7403339187797,1192.7403339187797,4517,1601,3201,2.7288628624224107e-05,0.000346531325263,2.728862862423258e-05,0.000346531325263,3.2912397507137415e-05,0.0001970827721422,3.342738082223204e-05,0.0003804377087038,3.7233471861242146e-10,4.9027771731324776e-08,0.4061104826494206,0.5663897940224071,0.0861760148243786,0.1626046062103568,1634.4548175912971
COMPLETED,,oracle,all,1.5,0.21,False,0.3861981129078951,0.0221540099667619,0.3861981129078951,0.0221540099667619,0.0,0.0,0.0,-14.99999335625205,,6551.96780344182,,10.466456565074624,0.3397800149396062,10.806236580014229,2.1961777635796937,0.489323248339758,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.4965865879380135e-05,0.0003714227829344,2.496586587937468e-05,0.0003714227829344,2.692282287177071e-05,0.0002119063039015,2.77071362833608e-05,0.0004068210602626,3.1164759661805874e-10,5.603314645608037e-08,COMPLETED,,pinn,all,0.3861981129078951,0.0221540099667619,0.3871373534202575,0.0207908619195222,0.0009392405123624,0.0013631480472396,0.0016553988458242,-14.99999335625205,,6734.641195147395,,10.100601201876998,0.3272644504904747,10.427865652367473,2.185711846354318,0.5117679539953861,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0048975744868439,0.0089363695138818,0.0048975744868439,0.0089363695138818,0.0059568913931971,0.0075107006761008,0.0055752817470165,0.0095050279045537,1.1993189846015715e-05,3.016196004190785e-05,0.4037337238750526,0.5567809449094122,0.0851234617687574,0.1576405001422375,62.30504949963249
COMPLETED,,oracle,all,1.5,0.215,False,0.3878380721661077,0.0203967524448943,0.3878380721661077,0.0203967524448943,0.0,0.0,0.0,-14.99999335625205,,7218.003978885661,,7.465764388907701,0.2444621690083295,7.71022655791603,2.180907938562811,0.5534268290111648,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.6412200914916815e-05,0.0003952545565971,2.641220091491632e-05,0.0003952545565971,2.9479326498419907e-05,0.0002286785538293,2.920383152704317e-05,0.0004313183234726,3.488016542263494e-10,6.315080680607822e-08,COMPLETED,,pinn,all,0.3878380721661077,0.0203967524448943,0.389635682106018,0.0179737620055675,0.0017976099399102,0.0024229904393268,0.0030169991987293,-14.99999335625205,,7596.573645803142,,7.482824670150876,0.2415277576074004,7.724352427758276,2.1594413972959736,0.598012847833046,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0090282648453526,0.0169218406873062,0.0090282648453527,0.0169218406873062,0.0111288090392799,0.0141150842862106,0.0100998329458991,0.0179938857548375,4.07556135693099e-05,0.0001060743283137,0.4030608078806481,0.5500500849021319,0.0848268004631038,0.1545096785627927,32.505334086660454
COMPLETED,,oracle,all,1.5,0.22,False,0.3894364866610318,0.0186269745723128,0.3894364866610318,0.0186269745723128,0.0,0.0,0.0,-14.99999335625205,,7930.627615208079,,10.519967020954937,0.3406490739434957,10.860616094898432,2.1629068956790114,0.6200669874010105,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.791442163050386e-05,0.0004203165986788,2.791442163050779e-05,0.0004203165986788,3.224838618841385e-05,0.0002465808771121,3.075181860600869e-05,0.000456998611756,3.896070133180274e-10,7.10527623404289e-08,COMPLETED,,pinn,all,0.3894364866610318,0.0186269745723128,0.3919271230697632,0.015516273677349,0.0024906364087313,0.0031107008949637,0.00398493786381,-14.99999335625205,,8492.648313721762,,7.574168834835291,0.2437074044719338,7.817876239307225,2.129728592198053,0.6875942196769297,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0120465358452823,0.0230158756026575,0.0120465358452824,0.0230158756026575,0.0150865055930102,0.0191803198784482,0.0132636507908674,0.0244452575011121,7.256214556861096e-05,0.0001928520219999,0.4039101570450492,0.5458251642847272,0.0852013418047427,0.152947898529397,23.715159644923705
COMPLETED,,oracle,all,1.5,0.225,False,0.3909953089569625,0.0168455808336089,0.3909953089569625,0.0168455808336089,0.0,0.0,0.0,-14.99999335625205,,8691.75246324029,,7.688420055899769,0.2497102869674563,7.938130342867225,2.1405411471897176,0.6933566549436104,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.94739057824823e-05,0.000446669234536,2.947390578248301e-05,0.000446669234536,3.521751583738959e-05,0.0002656832851169,3.2352357208121946e-05,0.0004839195906839,4.3435566254856894e-10,7.981474525742271e-08,COMPLETED,,pinn,all,0.3909953089569625,0.0168455808336089,0.3939282298088074,0.0134432567283511,0.0029329208518448,0.0034023241052577,0.0044919744033559,-14.99999335625205,,9395.266198793744,,7.783513547852635,0.2516420511528849,8.03515559900552,2.09740590373274,0.7770481230448661,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.013715220889394,0.0266348638383255,0.013715220889394,0.0266348638383255,0.0174913153200903,0.0222549179790688,0.0148838545631907,0.0282430183322733,9.405806548223872e-05,0.0002542611591189,0.406101959629955,0.5437711453695083,0.0861722271758693,0.1527190854362898,20.41576591756643
COMPLETED,,oracle,all,1.5,0.23,False,0.392516376067718,0.0150534184547582,0.392516376067718,0.0150534184547582,0.0,0.0,0.0,-14.99999335625205,,9503.317576491596,,11.19848610414192,0.3638743779156357,11.562360482057557,2.1128704618635124,0.7735975383521486,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.1092146588665705e-05,0.0004743746722764,3.1092146588663e-05,0.0004743746722764,3.8437013611119655e-05,0.0002860665046655,3.400683152456325e-05,0.0005121407604848,4.833614619670357e-10,8.951842989102232e-08,COMPLETED,,pinn,all,0.392516376067718,0.0150534184547582,0.3955715596675873,0.0117421057075262,0.0030551835998692,0.003311312747232,0.0045054343784913,-14.99999335625205,,10277.983142436384,,11.690613537095487,0.3844679500907659,12.075081487186251,2.061931631472123,0.8673734258410184,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0138974565367888,0.0273685301748787,0.0138974565367888,0.0273685301748787,0.0180942822283011,0.0230025394961702,0.014884438687762,0.0289637250279622,9.657431239529224e-05,0.000264797078806,0.4094813592151589,0.5436185789629006,0.0876815158864173,0.1536301607825348,19.862907342458698
COMPLETED,,oracle,all,1.5,0.235,False,0.3940014195573408,0.0132512826692283,0.3940014195573408,0.0132512826692283,0.0,0.0,0.0,-14.99999335625205,,10367.28681204958,,11.461976554011926,0.3697075641248375,11.831684118136764,2.078779366819973,0.8610202109943859,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.277057392775975e-05,0.000503497180903,3.27705739277589e-05,0.000503497180903,4.216690050685797e-05,0.0003078389809692,3.571652855518979e-05,0.0005417236685549,5.369549249678585e-10,1.0025173702299385e-07,COMPLETED,,pinn,all,0.3940014195573408,0.0132512826692283,0.3968163132667541,0.0103755472227931,0.0028148937094132,0.0028757354464351,0.0040241124429094,-14.99999335625205,,11119.188253634897,,7.986176342703402,0.2585240919142961,8.244700434617698,2.024713639861909,0.9547486212235448,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0125456606303892,0.0249894031097636,0.0125456606303892,0.0249894031097636,0.016725099050766,0.0211991617646717,0.0132765891432006,0.0263858124965137,7.869989716335901e-05,0.0002181725266371,0.4139283792380582,0.5451716024419873,0.0896905488454189,0.1555354221396229,21.81611141520157
COMPLETED,,oracle,all,1.5,0.24,False,0.3954520703716769,0.0114399208398132,0.3954520703716769,0.0114399208398132,0.0,0.0,0.0,-14.99999335625205,,11285.6476032662,,8.053610781906173,0.2604905341286212,8.314101316034794,2.035724386853453,0.958394171781042,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.45107062056613e-05,0.0005341033182994,3.451070620566692e-05,0.0005341033182994,4.7230073064802194e-05,0.0003311804666174,3.748284394476702e-05,0.0005727321414191,5.954945425656888e-10,1.1210922379323308e-07,COMPLETED,,pinn,all,0.3954520703716769,0.0114399208398132,0.3976557552814483,0.0092946831136941,0.0022036849097714,0.002145237726119,0.0030754303898997,-14.99999335625205,,11904.717133662243,,12.060976014472544,0.3889694670215249,12.449945481494067,1.9866948385597665,1.0376282480863417,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0096941778538905,0.0194592685446082,0.0096941778538905,0.0194592685446082,0.0132832736194648,0.0167340398377225,0.0101474206010995,0.0204936908623529,4.6989646144024455e-05,0.0001309986004255,0.4193586033853623,0.5483044586220115,0.0921793339173873,0.1583349568542834,28.177033343523924
COMPLETED,,oracle,all,1.5,0.245,False,0.3968698690028414,0.0096200339481258,0.3968698690028414,0.0096200339481258,0.0,0.0,0.0,-14.99999335625205,,12260.411009994436,,12.31612544786185,0.398473841138184,12.714599289000034,1.9799951911234632,1.0687945895725028,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.631390061125913e-05,0.0005662612221681,3.63139006112523e-05,0.0005662612221681,5.5895936814071846e-05,0.000356474458312,3.930713063064452e-05,0.0006052315950473,6.593497969831218e-10,1.251920311862165e-07,COMPLETED,,pinn,all,0.3968698690028414,0.0096200339481258,0.3981189131736755,0.0084489975124597,0.0012490441708341,0.0011710364356661,0.0017121441745227,-14.99999335625205,,12629.139787062632,,12.274839502759278,0.3956285798922181,12.670468082651496,1.9474896544737264,1.1173013292631475,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0054541324564822,0.0109300678192676,0.0054541324564822,0.0109300678192676,0.0077223120070825,0.0096058161128561,0.0056529944148793,0.0114747209534468,1.487389104282144e-05,4.102117612714285e-05,0.4257202714774269,0.5529537243795966,0.0951451771398982,0.1619710859599082,50.59014578160676
COMPLETED,,oracle,all,1.5,0.25,True,0.3982562675527282,0.0077922850962732,0.3982562675527282,0.0077922850962732,0.0,0.0,0.0,-14.99999335625205,,13293.609733759646,,12.400183463934807,0.4053957911673933,12.805579255102202,1.9080047150304715,1.1925743778768825,-1199.9999999999932,1199.9999999999932,4517,1601,3201,3.818166872491661e-05,0.0006000408932203,3.818166872490862e-05,0.0006000408932203,7.426950841041479e-05,0.0003848317512446,4.119079222037333e-05,0.0006392893544099,7.289200354421155e-10,1.396081952265149e-07,COMPLETED,,pinn,all,0.3982562675527282,0.0077922850962732,0.3982640504837036,0.0077922237105667,7.7829309754196e-06,6.138570649971005e-08,7.783173053010471e-06,-14.99999335625205,,13295.299040507953,,12.563511564396322,0.4087631860747933,12.972274750471115,1.908035896843896,1.192542667772707,-1199.9999999999932,1199.9999999999932,4517,1601,3201,4.36792601217413e-05,0.000599147431471,4.367926012173603e-05,0.000599147431471,8.352133217419322e-05,0.0003873772672322,4.9240403174308856e-05,0.0006375696365671,9.539388168278151e-10,1.3927007780356604e-07,0.4329889255159337,0.559108638103353,0.0986007597182272,0.1664239619034628,933.1737210833976
COMPLETED,,oracle,all,1.5,0.255,False,0.3996126402822758,0.005957298014747,0.3996126402822758,0.005957298014747,0.0,0.0,0.0,-14.99999335625205,,14387.298711963134,,8.009012936148793,0.2583679819945246,8.267380918143317,1.804426213712023,1.3441633120312886,-1199.9999999999932,1199.9999999999932,4517,1601,3201,4.011547435486878e-05,0.0006355137652362,4.011547435487597e-05,0.0006355137652362,0.0001192550418468,0.0004206995282684,4.313540154555632e-05,0.0006749743087409,8.046253663351877e-10,1.554726106745008e-07,COMPLETED,,pinn,all,0.3996126402822758,0.005957298014747,0.3981667160987854,0.0072848661802709,0.0014459241834903,0.0013275681655238,0.0019629401362534,-14.99999335625205,,13912.44841666802,,12.85522875096649,0.4156451653689146,13.270873916335404,1.8675262445187375,1.2650953673326892,-1199.9999999999932,1199.9999999999932,4517,1601,3201,0.0064538140088701,0.0138182410540898,0.0064538140088701,0.0138182410540898,0.0100839964806049,0.0124475259864527,0.0065627005370564,0.0144692236264429,2.082607449349627e-05,6.452327119432777e-05,0.4411618895521154,0.5668011658498241,0.1025724613057565,0.171707503199046,41.01832958559275
