seed,alpha,mach,ci_pinn,ci_target_input,mismatch_at_target_input,ci_target_refined,mismatch_target_refined,target_refinement_shift,target_search_lo,target_search_hi,mismatch_at_pinn,ci_local_root,mismatch_local_root,local_search_lo,local_search_hi,abs_pinn_minus_target,abs_local_minus_pinn,abs_local_minus_target,pinn_root_like,local_root_like,classification
3456,0.5725000000000001,0.5,0.025351971,0.2094217974597574,3.630514617513379e-05,0.20940653923939517,1.8635173112836973e-07,1.5258220362218688e-05,0.1780085278407938,0.240835067078721,0.34061023306011007,0.076055913,0.26447582327572056,1e-06,0.076055913,0.18405456823939517,0.050703942,0.13335062623939517,False,False,no_local_root_like_minimum
1234,0.5900000000000001,0.5,0.02614145,0.1958662377691919,4.606184378098676e-06,0.19586807568904813,1.8367265097580396e-07,1.8379198562235022e-06,0.1658662377691919,0.2258662377691919,0.3350621996640877,0.07842435,0.24947587904081805,1e-06,0.07842435,0.16972662568904812,0.05228290000000001,0.11744372568904812,False,False,no_local_root_like_minimum
2345,0.5900000000000001,0.5,0.025070779,0.1958662377691919,4.606184378098676e-06,0.19586807568904813,1.8367265097580396e-07,1.8379198562235022e-06,0.1658662377691919,0.2258662377691919,0.336685898257338,0.075212337,0.2551222772704736,1e-06,0.075212337,0.17079729668904814,0.050141558,0.12065573868904812,False,False,no_local_root_like_minimum
3456,0.5900000000000001,0.5,0.025750931,0.1958662377691919,4.606184378098676e-06,0.19586807568904813,1.8367265097580396e-07,1.8379198562235022e-06,0.1658662377691919,0.2258662377691919,0.3356549731941108,0.077252793,0.2515417450515082,1e-06,0.077252793,0.17011714468904812,0.051501861999999995,0.11861528268904813,False,False,no_local_root_like_minimum
1234,0.6075,0.5,0.026346665,0.1824693565679042,5.1334939822411314e-05,0.18248884325000117,1.8016914149090836e-07,1.948668209697524e-05,0.1524693565679042,0.2124693565679042,0.3284910665010731,0.079039995,0.23476541436290507,1e-06,0.079039995,0.15614217825000118,0.052693330000000003,0.10344884825000117,False,False,no_local_root_like_minimum
2345,0.6075,0.5,0.02537999,0.1824693565679042,5.1334939822411314e-05,0.18248884325000117,1.8016914149090836e-07,1.948668209697524e-05,0.1524693565679042,0.2124693565679042,0.33007988795941506,0.07613997,0.24032054375978498,1e-06,0.07613997,0.15710885325000118,0.050759979999999996,0.10634887325000117,False,False,no_local_root_like_minimum
3456,0.6075,0.5,0.026097914,0.1824693565679042,5.1334939822411314e-05,0.18248884325000117,1.8016914149090836e-07,1.948668209697524e-05,0.1524693565679042,0.2124693565679042,0.3289003185947737,0.078293742,0.23619968360787605,1e-06,0.078293742,0.15639092925000117,0.052195828,0.10419510125000117,False,False,no_local_root_like_minimum
1234,0.625,0.5,0.026525995,0.1692719456631302,2.5372685637535327e-05,0.16926278504815592,1.7540662659718176e-07,9.160614974274006e-06,0.1392719456631302,0.1992719456631302,0.31995806799402376,0.079577985,0.21741987700754611,1e-06,0.079577985,0.14273679004815593,0.05305199000000001,0.08968480004815592,False,False,no_local_root_like_minimum
2345,0.625,0.5,0.025678333,0.1692719456631302,2.5372685637535327e-05,0.16926278504815592,1.7540662659718176e-07,9.160614974274006e-06,0.1392719456631302,0.1992719456631302,0.3214679910209462,0.077034999,0.22272894428840878,1e-06,0.077034999,0.14358445204815592,0.05135666600000001,0.09222778604815592,False,False,no_local_root_like_minimum
3456,0.625,0.5,0.02639271,0.1692719456631302,2.5372685637535327e-05,0.16926278504815592,1.7540662659718176e-07,9.160614974274006e-06,0.1392719456631302,0.1992719456631302,0.3201957278180257,0.07917813,0.21825751348392394,1e-06,0.07917813,0.1428700750481559,0.05278542,0.09008465504815592,False,False,no_local_root_like_minimum
1234,0.6425000000000001,0.5,0.026681958,0.1561692946345676,4.321187870851344e-05,0.15618414818616072,1.6982541466488457e-07,1.4853551593113634e-05,0.1261692946345676,0.1861692946345676,0.30928301377328543,0.08004587399999999,0.19718105192100543,1e-06,0.08004587399999999,0.12950219018616071,0.05336391599999999,0.07613827418616073,False,False,no_local_root_like_minimum
2345,0.6425000000000001,0.5,0.025966946,0.1561692946345676,4.321187870851344e-05,0.15618414818616072,1.6982541466488457e-07,1.4853551593113634e-05,0.1261692946345676,0.1861692946345676,0.3106635656718881,0.077900838,0.2020636403046138,1e-06,0.077900838,0.13021720218616073,0.051933891999999995,0.07828331018616072,False,False,no_local_root_like_minimum
3456,0.6425000000000001,0.5,0.026635654,0.1561692946345676,4.321187870851344e-05,0.15618414818616072,1.6982541466488457e-07,1.4853551593113634e-05,0.1261692946345676,0.1861692946345676,0.3093725059726249,0.079906962,0.19749828020236157,1e-06,0.079906962,0.1295484941861607,0.053271307999999996,0.07627718618616072,False,False,no_local_root_like_minimum
1234,0.66,0.5,0.026816888,0.1432604146446531,3.967939401753056e-05,0.14324742892118386,1.630760516445592e-07,1.2985723469249866e-05,0.11326041464465311,0.1732604146446531,0.29626334044501695,0.080450664,0.17375568800897523,1e-06,0.080450664,0.11643054092118386,0.05363377600000001,0.06279676492118386,False,False,no_local_root_like_minimum
2345,0.66,0.5,0.026246857,0.1432604146446531,3.967939401753056e-05,0.14324742892118386,1.630760516445592e-07,1.2985723469249866e-05,0.11326041464465311,0.1732604146446531,0.2974567589490697,0.078740571,0.17800199301539024,1e-06,0.078740571,0.11700057192118386,0.052493714,0.06450685792118387,False,False,no_local_root_like_minimum
3456,0.66,0.5,0.026827602,0.1432604146446531,3.967939401753056e-05,0.14324742892118386,1.630760516445592e-07,1.2985723469249866e-05,0.11326041464465311,0.1732604146446531,0.29624088978021124,0.08048280599999999,0.1736756450544489,1e-06,0.08048280599999999,0.11641982692118386,0.05365520399999999,0.06276462292118387,False,False,no_local_root_like_minimum
1234,0.6775000000000001,0.5,0.026932932,0.1304231050047096,7.78133408650297e-05,0.1304473827733524,1.5506460506612145e-07,2.4277768642805286e-05,0.1004231050047096,0.1604231050047096,0.2806706222431977,0.080798796,0.14680977015603233,1e-06,0.080798796,0.10351445077335242,0.053865864000000006,0.049648586773352404,False,False,no_local_root_like_minimum
2345,0.6775000000000001,0.5,0.026518993,0.1304231050047096,7.78133408650297e-05,0.1304473827733524,1.5506460506612145e-07,2.4277768642805286e-05,0.1004231050047096,0.1604231050047096,0.28161080383357484,0.079556979,0.15017592960517973,1e-06,0.079556979,0.1039283897733524,0.053037985999999995,0.05089040377335241,False,False,no_local_root_like_minimum
3456,0.6775000000000001,0.5,0.02696983,0.1304231050047096,7.78133408650297e-05,0.1304473827733524,1.5506460506612145e-07,2.4277768642805286e-05,0.1004231050047096,0.1604231050047096,0.2805867562587341,0.08090949,0.1465090236544303,1e-06,0.08090949,0.10347755277335241,0.05393966,0.04953789277335241,False,False,no_local_root_like_minimum
1234,0.6950000000000001,0.5,0.027032038,0.1177613043785747,5.948267049420144e-05,0.11777899963487484,1.4590207617122283e-07,1.76952563001459e-05,0.0877613043785747,0.1477613043785747,0.2622464267230369,0.081096114,0.11596172154786989,1e-06,0.081096114,0.09074696163487483,0.054064075999999996,0.036682885634874846,False,False,no_local_root_like_minimum
2345,0.6950000000000001,0.5,0.02678418,0.1177613043785747,5.948267049420144e-05,0.11777899963487484,1.4590207617122283e-07,1.76952563001459e-05,0.0877613043785747,0.1477613043785747,0.26285760223167964,0.08035254,0.11816399787297241,1e-06,0.08035254,0.09099481963487484,0.053568359999999995,0.03742645963487484,False,False,no_local_root_like_minimum
3456,0.6950000000000001,0.5,0.027063983,0.1177613043785747,5.948267049420144e-05,0.11777899963487484,1.4590207617122283e-07,1.76952563001459e-05,0.0877613043785747,0.1477613043785747,0.26216761996497967,0.081191949,0.11567746808531344,1e-06,0.081191949,0.09071501663487484,0.054127966,0.03658705063487484,False,False,no_local_root_like_minimum
1234,0.7125,0.5,0.027115952,0.1052237904336394,4.827494963757879e-05,0.10523749012368372,1.3566099181047655e-07,1.3699690044319257e-05,0.0752237904336394,0.1352237904336394,0.24069732153684908,0.081347856,0.08077413777143967,1e-06,0.081347856,0.07812153812368372,0.054231904,0.023889634123683723,False,False,no_local_root_like_minimum
2345,0.7125,0.5,0.027043207,0.1052237904336394,4.827494963757879e-05,0.10523749012368372,1.3566099181047655e-07,1.3699690044319257e-05,0.0752237904336394,0.1352237904336394,0.2408922355264342,0.081129621,0.08148111145652036,1e-06,0.081129621,0.07819428312368372,0.054086414,0.02410786912368372,False,False,no_local_root_like_minimum
3456,0.7125,0.5,0.027112024,0.1052237904336394,4.827494963757879e-05,0.10523749012368372,1.3566099181047655e-07,1.3699690044319257e-05,0.0752237904336394,0.1352237904336394,0.2407078474955731,0.081336072,0.08081232611580468,1e-06,0.081336072,0.07812546612368372,0.054224048,0.023901418123683724,False,False,no_local_root_like_minimum
1234,0.7300000000000001,0.5,0.027186235,0.0928077660372857,3.878984992560355e-05,0.09281827256142802,1.2430730742698574e-07,1.0506524142320228e-05,0.0628077660372857,0.1228077660372857,0.21568878679788642,0.081558705,0.040743543685053715,1e-06,0.081558705,0.06563203756142802,0.05437246999999999,0.011259567561428027,False,False,no_local_root_like_minimum
2345,0.7300000000000001,0.5,0.027296737,0.0928077660372857,3.878984992560355e-05,0.09281827256142802,1.2430730742698574e-07,1.0506524142320228e-05,0.0628077660372857,0.1228077660372857,0.21536670801199828,0.081890211,0.03956745906795876,1e-06,0.081890211,0.06552153556142802,0.054593474,0.010928061561428018,False,False,no_local_root_like_minimum
3456,0.7300000000000001,0.5,0.027116194,0.0928077660372857,3.878984992560355e-05,0.09281827256142802,1.2430730742698574e-07,1.0506524142320228e-05,0.0628077660372857,0.1228077660372857,0.21589287011864372,0.081348582,0.04148826631618965,1e-06,0.081348582,0.06570207856142803,0.054232388000000006,0.01146969056142802,False,False,no_local_root_like_minimum
1234,0.7475,0.5,0.027244292,0.0805283851620798,4.4186838951571517e-05,0.08051695936889135,1.1186083063380661e-07,1.1425793188454825e-05,0.0505283851620798,0.1105283851620798,0.18683776200522256,0.08051695731073673,1.1184410423589235e-07,1e-06,0.081732876,0.053272667368891344,0.053272665310736725,2.0581546189557542e-09,False,True,target_root_basin
2345,0.7475,0.5,0.027545402,0.0805283851620798,4.4186838951571517e-05,0.08051695936889135,1.1186083063380661e-07,1.1425793188454825e-05,0.0505283851620798,0.1105283851620798,0.18588181284409555,0.08051695742949669,1.1182967555715596e-07,1e-06,0.082636206,0.05297155736889135,0.05297155542949669,1.939394658756477e-09,False,True,target_root_basin
3456,0.7475,0.5,0.027078895,0.0805283851620798,4.4186838951571517e-05,0.08051695936889135,1.1186083063380661e-07,1.1425793188454825e-05,0.0505283851620798,0.1105283851620798,0.18736241324747321,0.08051695692342226,1.1190425731392788e-07,1e-06,0.081236685,0.05343806436889135,0.05343806192342226,2.4454690911168697e-09,False,True,target_root_basin
1234,0.7650000000000001,0.5,0.027291313,0.0683228798910602,2.6173727583962237e-05,0.06832934550829152,9.811391104219735e-08,6.4656172313187765e-06,0.0383228798910602,0.0983228798910602,0.15370380052481034,0.06832934276649999,9.876938987581391e-08,1e-06,0.081873939,0.04103803250829152,0.04103802976649999,2.741791529925486e-09,False,True,target_root_basin
2345,0.7650000000000001,0.5,0.02778977,0.0683228798910602,2.6173727583962237e-05,0.06832934550829152,9.811391104219735e-08,6.4656172313187765e-06,0.0383228798910602,0.0983228798910602,0.15197750193010234,0.06832934506508669,9.813514083959755e-08,1e-06,0.08336931,0.04053957550829152,0.04053957506508669,4.4320483394422183e-10,False,True,target_root_basin
3456,0.7650000000000001,0.5,0.027002687,0.0683228798910602,2.6173727583962237e-05,0.06832934550829152,9.811391104219735e-08,6.4656172313187765e-06,0.0383228798910602,0.0983228798910602,0.1547019190173068,0.0683293458771578,9.812125242217677e-08,1e-06,0.081008061,0.04132665850829152,0.04132665887715781,3.6886628473897787e-10,False,True,target_root_basin
1234,0.7825000000000001,0.5,0.027328424,0.0562572569695987,2.479203769826224e-05,0.056251405085402294,8.330636813049164e-08,5.851884196404755e-06,0.0262572569695987,0.0862572569695987,0.11577743635213014,0.056251403642589494,8.345348276250226e-08,1e-06,0.081985272,0.028922981085402293,0.028922979642589493,1.442812799790083e-09,False,True,target_root_basin
2345,0.7825000000000001,0.5,0.028030334,0.0562572569695987,2.479203769826224e-05,0.056251405085402294,8.330636813049164e-08,5.851884196404755e-06,0.0262572569695987,0.0862572569695987,0.11312092851982321,0.056251404636967796,8.33040995567147e-08,1e-06,0.084091002,0.028221071085402293,0.028221070636967795,4.484344978683552e-10,False,True,target_root_basin
3456,0.7825000000000001,0.5,0.026890228,0.0562572569695987,2.479203769826224e-05,0.056251405085402294,8.330636813049164e-08,5.851884196404755e-06,0.0262572569695987,0.0862572569695987,0.11743219072892559,0.05625140771211851,8.418507814295627e-08,1e-06,0.08067068399999999,0.029361177085402295,0.029361179712118515,2.626716219533698e-09,False,True,target_root_basin
1234,0.8,0.5,0.027356576,0.0442736588328293,2.48704441756399e-05,0.04427926970271049,6.749254085214189e-08,5.610869881191027e-06,0.0142736588328293,0.0742736588328293,0.07246664278097592,0.044279271635952584,6.745308286243225e-08,1e-06,0.08206972800000001,0.01692269370271049,0.016922695635952584,1.9332420941875483e-09,False,True,target_root_basin
2345,0.8,0.5,0.028267574,0.0442736588328293,2.48704441756399e-05,0.04427926970271049,6.749254085214189e-08,5.610869881191027e-06,0.0142736588328293,0.0742736588328293,0.06869125991773416,0.044279273228706915,6.823367370329841e-08,1e-06,0.084802722,0.01601169570271049,0.016011699228706915,3.525996425390865e-09,False,True,target_root_basin
3456,0.8,0.5,0.026744224,0.0442736588328293,2.48704441756399e-05,0.04427926970271049,6.749254085214189e-08,5.610869881191027e-06,0.0142736588328293,0.0742736588328293,0.07499656155635004,0.04427927217392484,6.763540047910859e-08,1e-06,0.080232672,0.01753504570271049,0.01753504817392484,2.4712143512073403e-09,False,True,target_root_basin
