Mach,status,n_trace_points,n_fit_points,alpha_last,ci_last,alpha_neutral_linear,linear_rmse,alpha_neutral_power,power_A,power_beta,power_rmse,alpha_neutral_selected,selected_method
1.6,reached_ci_stop,11,7,0.25617999999999996,3.4235312504908784e-05,0.25628882615128584,0.00012261921305600068,0.25618001,0.30477615043960704,0.9823308796476566,9.708336298301229e-05,0.25618001,power
1.65,reached_ci_stop,10,7,0.24867999999999998,4.752014493772433e-05,0.24931802057647878,0.00022170214778953153,0.24868001,0.2609247117255531,0.9467246937581928,9.592786519152172e-05,0.24868001,power
1.7,reached_ci_stop,8,7,0.24367999999999998,2.3682691791177607e-05,0.24509365446849865,0.00038649878916507697,0.24368001,0.2299894931998116,0.9352703519157638,0.00025230884064588127,0.24368001,power
1.75,reached_ci_stop,11,7,0.23618,3.154915007039999e-05,,7.890569786004628e-05,0.2361805180715222,0.2767365127595224,1.0046215654586073,8.5708901866924e-05,0.2361805180715222,power
1.8,reached_ci_stop,10,7,0.22968,4.063792773603518e-05,0.2299083973607496,0.00013933961131668766,0.22968001000000002,0.22809626697455473,0.9590824108077259,8.893725128528207e-05,0.22968001000000002,power
1.85,reached_ci_stop,7,7,0.22368,4.219432611358631e-05,0.22658655036996125,0.00046203788413506013,0.22368429669544393,0.16650402715494134,0.8732819821149165,0.0001988470707932678,0.22368429669544393,power
1.9,reached_ci_stop,11,7,0.21818,3.987528037011839e-05,0.21830520482667462,3.639158465589391e-05,0.2181800339192165,0.22453788096408075,0.980229009134528,2.5903619377391087e-05,0.2181800339192165,power
1.95,reached_ci_stop,10,7,0.21318,3.3531835994403194e-05,,7.55076273532281e-05,0.21318001000000006,0.21123179834210504,0.9833821434821469,6.895882899506247e-05,0.21318001000000006,power
2.0,reached_ci_stop,9,7,0.20818,3.563570717185279e-05,0.2082548728136906,0.00013128621811352048,0.20818001000000003,0.18107846200475505,0.9544946886191654,9.808086465512668e-05,0.20818001000000003,power
