Mach,alpha,ci,source
1.25,0.2,0.0068498895519298,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0067642056125561,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0066114112388699,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0068898420914861,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0063809395503489,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0070136748929845,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0061573011190577,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0071355533194211,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.005939558763976,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0072552900871466,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0057269574983715,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0073726684100682,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0055188855342653,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0053148456178362,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0074874508206876,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0051144336207568,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0075993900946156,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.004917322330052,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0077082424820793,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0047232490141506,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0078137832203746,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0045320057758483,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0079158240104266,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0043434319837861,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0080142318277128,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0041574082706473,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.008108948159008,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0039738517251207,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0037927119807201,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0082000075917431,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0036139680106994,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0082875547001875,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0034376254302887,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.1954980912564723,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0083718584289818,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0032637142032413,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0030922866153323,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.008453323667819,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.00292341545166,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.008532500402529,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0027571922744794,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0086100916379053,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0025937257465772,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0024331399253677,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0086869621437744,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0022755724625798,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0087641509501051,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0021211726395513,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0019700991565089,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.008842891471486,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0018225175812757,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0016785973330585,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0089246443746686,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0015385080308218,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0014024149589702,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0090111501856686,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0012704732647741,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0011428202633883,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0091045118227751,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0010195647705469,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0009007715052807,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0092073228716269,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0007864367559308,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0006764473596809,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0005705047154721,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0093228675453264,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0004679662187846,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0003674560832992,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0002656373437017,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.009455436702792,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0001507836748571,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.3419685934129637e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.252532481519069e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.5771502137083236e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0096108379427238,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.2013948197100929e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.1076283285888885e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,4.665815784492652e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,6.27981792072902e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.742976516582344e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,9.226837153869499e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.7289320302957385e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0097972371600351,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.663265014974136e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.494614040628907e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.983041805191495e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.9821976409269e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.514523383522244e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.7428026828852086e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.8847672655112507e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.1157819628056616e-11,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,5.575958411102853e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.665795546664244e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,8.27888314024504e-14,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,4.348960146327134e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,9.23135165105267e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,9.145171724866244e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.23405858561968e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.957491554576673e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.768675827443112e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.010026554607459,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0103166146671308,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0106928592979366,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0111760397425934,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0116721752211966,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0117346976915879,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0111765011900962,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0104819208793864,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0098820796399696,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0093808242582387,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0089515914890303,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0085736868563108,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0082332488499847,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0079209867601753,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0076304980318635,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0073572317993214,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0070978602892596,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0068498895518957,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0066114112388755,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0063809395501643,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.006157301119039,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0059395587639226,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0057269574980454,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0055188855340986,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0053148456176133,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.00511443362046,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0049173223296025,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.004723249013659,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0045320057753138,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.00434343198316,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0041574082705643,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0039738517243315,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0037927119803821,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0036139680100836,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0034376254304138,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0032637142032195,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0030922866161256,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0029234154532773,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0027571922772608,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.002593725750963,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0024331399318496,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0022755724720093,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0021211726529528,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0019700991750986,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.001822517606615,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0016785973668757,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0015385080752268,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0014024150162696,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0012704733392084,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0011428203518164,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0010195648825484,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0009007716436488,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.000786436918168,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0006764475572441,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.000570504947262,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0004679664917536,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0003674564109426,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0002656377597606,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0001507843284386,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.0388656397943911e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,6.203035624956937e-17,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.5393091031433872e-18,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,4.853551192290415e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,5.015799258429155e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.1539521157469353e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,6.75632841982157e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.0981077055894556e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.468659357914453e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,4.637712166287796e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,9.13479461906039e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.381170809055393e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,5.58128871546363e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,8.205416479760856e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.2944502538804817e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.27052783025164e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,9.912449901890622e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,6.9808159752333005e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.4947261257871492e-14,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.99636197121708e-14,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,4.1252559522290834e-14,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.1519831986184264e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.8627299157099643e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.2120293786623715e-12,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.7625507059179332e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,5.900973264346621e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.6130872522326433e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,9.442438456301985e-13,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.5491240035423095e-14,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.0520217131412948e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.312670876744421e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.739833635458527e-14,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.7456272824050445e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,6.790490159186442e-17,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,4.3542865393047176e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.6140060576461005e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.1210833379579839e-17,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.268553861544786e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,8.861080057958833e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,7.129990363599237e-17,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.683395716376827e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.375539541260055e-15,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.8278051456103347e-17,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,3.6655431573250796e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,9.109713077472878e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,4.553901965341601e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,2.8508930907156e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,8.977639065525573e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,5.114465998165001e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,1.2756980056358398e-16,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0047036078565826,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0038929920819527,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0047613656501943,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.00382626722425,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0048182913721208,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
1.25,0.2,0.0037587573988294,assets/blumen_gep/supersonic_raw_spectrum_vs_blumen_a020_m120_130_raw_modes.csv
