path,size_MiB,categories,n_columns,columns
model_saved/_smoke_kh_subsonic_2d_hybrid4ci_stage1/config.csv,0.0006608963012695312,anchor_ablation;multiseed,32,stage0_checkpoint|mach_values|alpha_min|alpha_max|anchor_alphas|output_dir|epochs|learning_rate|grad_clip_norm|n_interior|n_boundary|n_alpha_samples|n_mach_samples|audit_every|checkpoint_every|device|seed|freeze_ci|detach_ci_in_mode_branch|reference_cache|w_pde|w_bc_kappa|w_bc_q|w_norm|w_phase|w_shooting|w_ci_anchor|best_metric|mach_min|mach_max|mach_values_json|anchor_alphas_json
model_saved/_smoke_kh_subsonic_2d_hybrid4ci_stage1/history.csv,0.0011806488037109375,anchor_ablation;training_history,14,epoch|loss_total|loss_pde|loss_riccati|loss_bc|loss_norm|loss_phase|loss_shooting|loss_ci_anchor|ci_anchor_mae_abs|ci_anchor_max_abs|ci_anchor_mae_rel_unstable|ci_anchor_max_rel_unstable|ci_neutral_max_abs
model_saved/_smoke_kh_subsonic_2d_stage1ter_matching/config.csv,0.0008363723754882812,anchor_ablation;multiseed,41,stage0_checkpoint|mach_values|alpha_min|alpha_max|anchor_alphas|output_dir|epochs|learning_rate|grad_clip_norm|n_interior|n_boundary|n_center|center_width|center_fraction|n_alpha_samples|n_mach_samples|audit_every|checkpoint_every|device|seed|freeze_ci|detach_ci_in_mode_branch|reference_cache|w_pde|w_bc_kappa|w_bc_q|w_match|w_center_pde|w_norm|w_phase|w_ci_anchor|match_y_values|shoot_ymax|shoot_steps|match_warmup_epochs|best_metric|mach_min|mach_max|mach_values_json|anchor_alphas_json|match_y_values_json
model_saved/_smoke_kh_subsonic_2d_stage1ter_matching/history.csv,0.0037679672241210938,anchor_ablation;training_history,22,epoch|loss_total|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_match|loss_match_net_left|loss_match_net_right|loss_match_left_right|loss_center_pde|loss_norm|loss_phase|loss_ci_anchor|w_match_effective|gamma_left_right_abs_mean|gamma_left_right_abs_max|ci_anchor_mae_abs|ci_anchor_max_abs|ci_anchor_mae_rel_unstable|ci_anchor_max_rel_unstable|ci_neutral_max_abs
model_saved/kh_subsonic_2d_hybrid4ci_stage0_anchor_lock_no_monotone_lbfgs/config.csv,0.0007143020629882812,anchor_ablation;multiseed,37,mach_values|alpha_min|alpha_max|anchor_alphas|output_dir|epochs|learning_rate|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|mode_representation|device|seed|reference_cache|w_anchor|w_monotone_alpha|w_smooth_alpha|w_smooth_mach|n_shape_alpha|n_shape_mach|audit_every|lbfgs_steps|lbfgs_lr|target_max_abs|target_max_rel|fail_on_target|mach_min|mach_max|mach_values_json|anchor_alphas_json
model_saved/kh_subsonic_2d_hybrid4ci_stage0_anchor_lock_no_monotone_lbfgs/history.csv,0.01645374298095703,anchor_ablation;training_history,10,epoch|loss|loss_anchor|loss_monotone_alpha|loss_smooth_alpha|loss_smooth_mach|anchor_mae_abs|anchor_max_abs|anchor_mae_rel|anchor_max_rel
model_saved/kh_subsonic_2d_hybrid4ci_stage1_mode_from_ci_stage0/config.csv,0.0006952285766601562,anchor_ablation;multiseed,32,stage0_checkpoint|mach_values|alpha_min|alpha_max|anchor_alphas|output_dir|epochs|learning_rate|grad_clip_norm|n_interior|n_boundary|n_alpha_samples|n_mach_samples|audit_every|checkpoint_every|device|seed|freeze_ci|detach_ci_in_mode_branch|reference_cache|w_pde|w_bc_kappa|w_bc_q|w_norm|w_phase|w_shooting|w_ci_anchor|best_metric|mach_min|mach_max|mach_values_json|anchor_alphas_json
model_saved/kh_subsonic_2d_hybrid4ci_stage1_mode_from_ci_stage0/history.csv,1.0401411056518555,anchor_ablation;training_history,14,epoch|loss_total|loss_pde|loss_riccati|loss_bc|loss_norm|loss_phase|loss_shooting|loss_ci_anchor|ci_anchor_mae_abs|ci_anchor_max_abs|ci_anchor_mae_rel_unstable|ci_anchor_max_rel_unstable|ci_neutral_max_abs
model_saved/kh_subsonic_M05_alpha010_080_hybrid_stage1bis_physics_refined/hybrid_ci16/config.csv,0.0048007965087890625,anchor_ablation,180,mach|alpha_min|alpha_max|sampling_alpha_min|sampling_alpha_max|audit_alpha_min|audit_alpha_max|epochs|learning_rate|grad_clip_norm|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|ci_supervision_fixed_alphas|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|external_ci_supervision_csv|ci_window_csv|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|low_alpha_sample_fraction|low_alpha_sample_threshold|high_alpha_sample_fraction|high_alpha_sample_threshold|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_window|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_p_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|classic_mode_supervision|classic_mode_supervision_alphas|classic_mode_supervision_every|classic_mode_supervision_n_xi|classic_mode_supervision_xi_min|classic_mode_supervision_xi_max|classic_mode_supervision_y_max|w_classic_mode_supervision|classic_full_mode_supervision|classic_full_mode_supervision_alphas|classic_full_mode_supervision_every|classic_full_mode_supervision_n_xi|classic_full_mode_supervision_xi_min|classic_full_mode_supervision_xi_max|classic_full_mode_supervision_y_max|w_classic_full_mode_supervision|classic_balanced_full_mode_supervision|classic_balanced_full_mode_supervision_alphas|classic_balanced_full_mode_supervision_every|classic_balanced_full_mode_supervision_n_xi|classic_balanced_full_mode_supervision_xi_min|classic_balanced_full_mode_supervision_xi_max|classic_balanced_full_mode_supervision_y_max|classic_balanced_full_mode_supervision_center_y_max|classic_balanced_full_mode_l2_weight|classic_balanced_full_mode_overlap_weight|classic_balanced_full_mode_rho_weight|classic_balanced_full_mode_u_weight|classic_balanced_full_mode_v_weight|classic_balanced_full_mode_p_weight|w_classic_balanced_full_mode_supervision|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|q_supervision_alphas|w_riccati_gamma_supervision|riccati_gamma_n_xi|riccati_gamma_every|riccati_gamma_alpha_count|riccati_gamma_alphas|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|w_riccati_shooting_path|w_riccati_ci_local_min|riccati_shooting_steps|riccati_shooting_xi_boundary|riccati_shooting_match_start_epoch|riccati_shooting_path_points|riccati_shooting_path_xi_boundary|riccati_shooting_path_start_epoch|riccati_shooting_path_every|riccati_ci_local_min_start_epoch|riccati_ci_local_min_delta_abs|riccati_ci_local_min_delta_rel|riccati_ci_local_min_margin|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|mode_high_alpha_threshold|mode_high_alpha_weight|mode_high_alpha_audit_fraction|initial_model_path|initial_model_strict|output_dir|device
model_saved/kh_subsonic_M05_alpha010_080_hybrid_stage1bis_physics_refined/hybrid_ci16/history.csv,0.19169044494628906,anchor_ablation;training_history,61,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_classic_mode_supervision|loss_classic_full_mode_supervision|loss_classic_balanced_full_mode_supervision|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_riccati_shooting_path|loss_riccati_ci_local_min|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_window|loss_ci_supervision|grad_norm_ci|grad_norm_mode|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_p_rel_weighted_mean|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
model_saved/kh_subsonic_M05_alpha010_080_hybrid_stage1bis_physics_refined/hybrid_ci4/config.csv,0.0047206878662109375,anchor_ablation,180,mach|alpha_min|alpha_max|sampling_alpha_min|sampling_alpha_max|audit_alpha_min|audit_alpha_max|epochs|learning_rate|grad_clip_norm|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|ci_supervision_fixed_alphas|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|external_ci_supervision_csv|ci_window_csv|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|low_alpha_sample_fraction|low_alpha_sample_threshold|high_alpha_sample_fraction|high_alpha_sample_threshold|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_window|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_p_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|classic_mode_supervision|classic_mode_supervision_alphas|classic_mode_supervision_every|classic_mode_supervision_n_xi|classic_mode_supervision_xi_min|classic_mode_supervision_xi_max|classic_mode_supervision_y_max|w_classic_mode_supervision|classic_full_mode_supervision|classic_full_mode_supervision_alphas|classic_full_mode_supervision_every|classic_full_mode_supervision_n_xi|classic_full_mode_supervision_xi_min|classic_full_mode_supervision_xi_max|classic_full_mode_supervision_y_max|w_classic_full_mode_supervision|classic_balanced_full_mode_supervision|classic_balanced_full_mode_supervision_alphas|classic_balanced_full_mode_supervision_every|classic_balanced_full_mode_supervision_n_xi|classic_balanced_full_mode_supervision_xi_min|classic_balanced_full_mode_supervision_xi_max|classic_balanced_full_mode_supervision_y_max|classic_balanced_full_mode_supervision_center_y_max|classic_balanced_full_mode_l2_weight|classic_balanced_full_mode_overlap_weight|classic_balanced_full_mode_rho_weight|classic_balanced_full_mode_u_weight|classic_balanced_full_mode_v_weight|classic_balanced_full_mode_p_weight|w_classic_balanced_full_mode_supervision|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|q_supervision_alphas|w_riccati_gamma_supervision|riccati_gamma_n_xi|riccati_gamma_every|riccati_gamma_alpha_count|riccati_gamma_alphas|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|w_riccati_shooting_path|w_riccati_ci_local_min|riccati_shooting_steps|riccati_shooting_xi_boundary|riccati_shooting_match_start_epoch|riccati_shooting_path_points|riccati_shooting_path_xi_boundary|riccati_shooting_path_start_epoch|riccati_shooting_path_every|riccati_ci_local_min_start_epoch|riccati_ci_local_min_delta_abs|riccati_ci_local_min_delta_rel|riccati_ci_local_min_margin|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|mode_high_alpha_threshold|mode_high_alpha_weight|mode_high_alpha_audit_fraction|initial_model_path|initial_model_strict|output_dir|device
model_saved/kh_subsonic_M05_alpha010_080_hybrid_stage1bis_physics_refined/hybrid_ci4/history.csv,0.39107322692871094,anchor_ablation;training_history,61,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_classic_mode_supervision|loss_classic_full_mode_supervision|loss_classic_balanced_full_mode_supervision|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_riccati_shooting_path|loss_riccati_ci_local_min|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_window|loss_ci_supervision|grad_norm_ci|grad_norm_mode|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_p_rel_weighted_mean|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
model_saved/kh_subsonic_M05_alpha010_080_hybrid_stage1bis_physics_refined/hybrid_ci8/config.csv,0.004744529724121094,anchor_ablation,180,mach|alpha_min|alpha_max|sampling_alpha_min|sampling_alpha_max|audit_alpha_min|audit_alpha_max|epochs|learning_rate|grad_clip_norm|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|ci_supervision_fixed_alphas|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|external_ci_supervision_csv|ci_window_csv|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|low_alpha_sample_fraction|low_alpha_sample_threshold|high_alpha_sample_fraction|high_alpha_sample_threshold|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_window|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_p_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|classic_mode_supervision|classic_mode_supervision_alphas|classic_mode_supervision_every|classic_mode_supervision_n_xi|classic_mode_supervision_xi_min|classic_mode_supervision_xi_max|classic_mode_supervision_y_max|w_classic_mode_supervision|classic_full_mode_supervision|classic_full_mode_supervision_alphas|classic_full_mode_supervision_every|classic_full_mode_supervision_n_xi|classic_full_mode_supervision_xi_min|classic_full_mode_supervision_xi_max|classic_full_mode_supervision_y_max|w_classic_full_mode_supervision|classic_balanced_full_mode_supervision|classic_balanced_full_mode_supervision_alphas|classic_balanced_full_mode_supervision_every|classic_balanced_full_mode_supervision_n_xi|classic_balanced_full_mode_supervision_xi_min|classic_balanced_full_mode_supervision_xi_max|classic_balanced_full_mode_supervision_y_max|classic_balanced_full_mode_supervision_center_y_max|classic_balanced_full_mode_l2_weight|classic_balanced_full_mode_overlap_weight|classic_balanced_full_mode_rho_weight|classic_balanced_full_mode_u_weight|classic_balanced_full_mode_v_weight|classic_balanced_full_mode_p_weight|w_classic_balanced_full_mode_supervision|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|q_supervision_alphas|w_riccati_gamma_supervision|riccati_gamma_n_xi|riccati_gamma_every|riccati_gamma_alpha_count|riccati_gamma_alphas|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|w_riccati_shooting_path|w_riccati_ci_local_min|riccati_shooting_steps|riccati_shooting_xi_boundary|riccati_shooting_match_start_epoch|riccati_shooting_path_points|riccati_shooting_path_xi_boundary|riccati_shooting_path_start_epoch|riccati_shooting_path_every|riccati_ci_local_min_start_epoch|riccati_ci_local_min_delta_abs|riccati_ci_local_min_delta_rel|riccati_ci_local_min_margin|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|mode_high_alpha_threshold|mode_high_alpha_weight|mode_high_alpha_audit_fraction|initial_model_path|initial_model_strict|output_dir|device
model_saved/kh_subsonic_M05_alpha010_080_hybrid_stage1bis_physics_refined/hybrid_ci8/history.csv,0.19173145294189453,anchor_ablation;training_history,61,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_classic_mode_supervision|loss_classic_full_mode_supervision|loss_classic_balanced_full_mode_supervision|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_riccati_shooting_path|loss_riccati_ci_local_min|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_window|loss_ci_supervision|grad_norm_ci|grad_norm_mode|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_p_rel_weighted_mean|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
model_saved/kh_subsonic_singlecase_phaseA_ter_a0650_m0600_stabilized/config.csv,0.004590034484863281,anchor_ablation,180,mach|alpha_min|alpha_max|sampling_alpha_min|sampling_alpha_max|audit_alpha_min|audit_alpha_max|epochs|learning_rate|grad_clip_norm|hidden_dim|mode_hidden_dim|ci_hidden_dim|mode_depth|ci_depth|fixed_scalar_ci|freeze_ci|activation|fourier_features|fourier_scale|initial_ci|mapping_scale|trainable_mapping_scale|n_interior|n_boundary|n_alpha_supervision|ci_supervision_fixed_alphas|n_anchor_alpha|n_norm_interior|n_reference_alpha|n_audit_alpha|n_mode_audit_alpha|n_mode_audit_y|audit_every|checkpoint_every|enable_classic_ci_supervision|external_ci_supervision_csv|ci_window_csv|enable_classic_mode_audit|stage_split_epoch|stage2_freeze_ci|stage2_ci_lr_scale|separate_branch_optimizers|detach_ci_in_mode_branch|ci_branch_lr|mode_branch_lr|stage1_w_ci_supervision|stage2_w_ci_supervision|stage1_neutral_fraction|stage2_neutral_fraction|focus_fraction|focus_half_width|low_alpha_sample_fraction|low_alpha_sample_threshold|high_alpha_sample_fraction|high_alpha_sample_threshold|neutral_fraction|ci_supervision_neutral_boost|neutral_half_width|error_threshold|mode_error_threshold|max_focus_points|anchor_strategy|anchor_half_width|anchor_max_candidates|mode_center_fraction|mode_center_half_width|w_pde|w_bc|w_bc_kappa|w_bc_q|w_norm|w_integral_norm|w_phase|w_peak_slope|w_peak_curvature|w_loc_center|w_loc_spread|w_first_order_v_energy|w_first_order_amp_cap|first_order_amp_cap|w_ci_supervision|w_ci_window|w_ci_stability_outside|w_ci_neutrality|w_ci_low_alpha_zero|w_ci_smoothness|n_ci_spectral_grid|audit_ci_weight|audit_p_weight|audit_mode_weight|audit_env_weight|audit_phase_weight|audit_peak_weight|phase_mask_fraction|classic_n_points|classic_mapping_scale|classic_xi_max|classic_mode_supervision|classic_mode_supervision_alphas|classic_mode_supervision_every|classic_mode_supervision_n_xi|classic_mode_supervision_xi_min|classic_mode_supervision_xi_max|classic_mode_supervision_y_max|w_classic_mode_supervision|classic_full_mode_supervision|classic_full_mode_supervision_alphas|classic_full_mode_supervision_every|classic_full_mode_supervision_n_xi|classic_full_mode_supervision_xi_min|classic_full_mode_supervision_xi_max|classic_full_mode_supervision_y_max|w_classic_full_mode_supervision|classic_balanced_full_mode_supervision|classic_balanced_full_mode_supervision_alphas|classic_balanced_full_mode_supervision_every|classic_balanced_full_mode_supervision_n_xi|classic_balanced_full_mode_supervision_xi_min|classic_balanced_full_mode_supervision_xi_max|classic_balanced_full_mode_supervision_y_max|classic_balanced_full_mode_supervision_center_y_max|classic_balanced_full_mode_l2_weight|classic_balanced_full_mode_overlap_weight|classic_balanced_full_mode_rho_weight|classic_balanced_full_mode_u_weight|classic_balanced_full_mode_v_weight|classic_balanced_full_mode_p_weight|w_classic_balanced_full_mode_supervision|enforce_mode_symmetry|mode_representation|mode_experts|alpha_split_threshold|riccati_anchor_supervision|riccati_anchor_n_xi|riccati_anchor_every|riccati_anchor_alphas|w_riccati_anchor|w_q_supervision|q_supervision_n_xi|q_supervision_every|q_supervision_alpha_count|q_supervision_alphas|w_riccati_gamma_supervision|riccati_gamma_n_xi|riccati_gamma_every|riccati_gamma_alpha_count|riccati_gamma_alphas|w_riccati_center_kappa|w_riccati_center_peak|w_riccati_boundary_band_kappa|w_riccati_boundary_band_q|riccati_center_xi|riccati_boundary_band_points|riccati_boundary_band_start|riccati_boundary_band_end|w_riccati_shooting_match|w_riccati_shooting_path|w_riccati_ci_local_min|riccati_shooting_steps|riccati_shooting_xi_boundary|riccati_shooting_match_start_epoch|riccati_shooting_path_points|riccati_shooting_path_xi_boundary|riccati_shooting_path_start_epoch|riccati_shooting_path_every|riccati_ci_local_min_start_epoch|riccati_ci_local_min_delta_abs|riccati_ci_local_min_delta_rel|riccati_ci_local_min_margin|mode_low_alpha_threshold|mode_low_alpha_weight|mode_low_alpha_audit_fraction|mode_high_alpha_threshold|mode_high_alpha_weight|mode_high_alpha_audit_fraction|initial_model_path|initial_model_strict|output_dir|device
model_saved/kh_subsonic_singlecase_phaseA_ter_a0650_m0600_stabilized/history.csv,0.19333553314208984,anchor_ablation;training_history,61,epoch|loss|loss_pde|loss_bc|loss_bc_kappa|loss_bc_q|loss_norm|loss_integral_norm|loss_phase|loss_peak_slope|loss_peak_curvature|loss_loc_center|loss_loc_spread|loss_first_order_v_energy|loss_first_order_amp_cap|loss_classic_mode_supervision|loss_classic_full_mode_supervision|loss_classic_balanced_full_mode_supervision|loss_riccati_anchor|loss_q_supervision|loss_riccati_center_kappa|loss_riccati_center_peak|loss_riccati_boundary_band_kappa|loss_riccati_boundary_band_q|loss_riccati_shooting_match|loss_riccati_shooting_path|loss_riccati_ci_local_min|loss_ci_stability_outside|loss_ci_neutrality|loss_ci_low_alpha_zero|loss_ci_smoothness|loss_ci_window|loss_ci_supervision|grad_norm_ci|grad_norm_mode|stage_w_ci_supervision|stage_neutral_fraction|ci_supervision_neutral_fraction|stage2_started|mapping_scale|ci_mid|audit_ci_mae|audit_ci_max_abs|audit_ci_mean_rel|audit_ci_max_rel|audit_p_rel_l2_mean|audit_p_rel_l2_max|audit_env_rel_mean|audit_env_rel_max|audit_phase_rel_mean|audit_phase_rel_max|audit_peak_shift_mean|audit_peak_shift_max|audit_p_rel_weighted_mean|audit_env_rel_weighted_mean|audit_phase_rel_weighted_mean|audit_peak_shift_weighted_mean|audit_checkpoint_metric|n_focus_alphas|focus_alpha_min|focus_alpha_max
pinn_subsonic/data/scientific_outputs/release_v1/compat_required/E6/offgrid_validation_release_summary.csv,0.0003185272216796875,anchor_ablation,12,n_points|success_rate|n_continuation_points|n_bidirectional|n_forward_classic_anchored|n_reference_corrections|p_rel_final_max|rho_rel_final_max|u_rel_final_max|v_rel_final_max|p_overlap_final_min|release_validated
pinn_subsonic/data/scientific_outputs/release_v1/data/Blumen_interpolated_comparison.csv,0.07577705383300781,multiseed,12,point_id|Mach|eta|alpha|ci_seed|ci_final|ci_blumen|pinn_blumen_abs|gep_blumen_abs|pinn_blumen_rel|gep_blumen_rel|inside_blumen_support
pinn_subsonic/data/scientific_outputs/release_v1/data/direct_PINN_modal_errors_20.csv,0.008568763732910156,chart_manifest;chart_prediction;multiseed;validation_pointwise,24,selection_stratum|point_id|sample_group|Mach|eta|alpha|chart_id|ci_ref|ci_seed|ci_final|ci_seed_abs_err|ci_final_abs_err|p_rel_final|rho_rel_final|u_rel_final|v_rel_final|p_overlap_final|continuation_status|reference_status|p_rel_direct|rho_rel_direct|u_rel_direct|v_rel_direct|p_overlap_direct
pinn_subsonic/data/scientific_outputs/release_v1/data/spectral_supervision_anchors_explicit.csv,0.19954490661621094,anchor_ablation;chart_manifest,10,chart_id|source_checkpoint|Mach|eta|alpha|ci_anchor|index|ci|omega_i|alpha_cut
