boundary_id,pair_id,normal_axis,Mach_boundary,alpha_boundary,chart_a,chart_b,samepoint_cr_a,samepoint_ci_a,samepoint_cr_b,samepoint_ci_b,samepoint_cr_abs_diff,samepoint_ci_abs_diff,samepoint_c_abs_diff,eps,Mach_minus,alpha_minus,Mach_plus,alpha_plus,routed_chart_minus,routed_chart_plus,routed_cr_minus,routed_ci_minus,routed_cr_plus,routed_ci_plus,routed_cr_abs_diff,routed_ci_abs_diff,routed_c_abs_diff,route_changes
ROUTE_0007,C00--C10,Mach,1.250000000500237,0.08926666666666666,C00,C10,0.1944219022989273,0.1052614077925682,0.19341039657592773,0.1093321219086647,0.0010115057229995728,0.004070714116096497,0.004194503217622818,1e-05,1.249990000500237,0.08926666666666666,1.250010000500237,0.08926666666666666,C00,C10,0.19442039728164673,0.10526563227176666,0.19342081248760223,0.10932960361242294,0.0009995847940444946,0.0040639713406562805,0.004185096512406922,True
ROUTE_0007,C00--C10,Mach,1.250000000500237,0.08926666666666666,C00,C10,0.1944219022989273,0.1052614077925682,0.19341039657592773,0.1093321219086647,0.0010115057229995728,0.004070714116096497,0.004194503217622818,0.0001,1.249900000500237,0.08926666666666666,1.250100000500237,0.08926666666666666,C00,C10,0.19440680742263794,0.10530363023281097,0.19351425766944885,0.1093069314956665,0.0008925497531890869,0.00400330126285553,0.00410159311281587,True
ROUTE_0008,C00--C10,Mach,1.250000000500237,0.10993333333333334,C00,C10,0.21531382203102112,0.09485013782978058,0.21226395666599274,0.09895582497119904,0.0030498653650283813,0.004105687141418457,0.00511452301275579,1e-06,1.249999000500237,0.10993333333333334,1.2500010005002369,0.10993333333333334,C00,C10,0.21531379222869873,0.09485030919313431,0.21226464211940765,0.09895557910203934,0.0030491501092910767,0.004105269908905029,0.005113761571871619,True
ROUTE_0008,C00--C10,Mach,1.250000000500237,0.10993333333333334,C00,C10,0.21531382203102112,0.09485013782978058,0.21226395666599274,0.09895582497119904,0.0030498653650283813,0.004105687141418457,0.00511452301275579,1e-05,1.249990000500237,0.10993333333333334,1.250010000500237,0.10993333333333334,C00,C10,0.21531333029270172,0.09485194087028503,0.21227127313613892,0.09895332157611847,0.003042057156562805,0.004101380705833435,0.00510641120925232,True
ROUTE_0008,C00--C10,Mach,1.250000000500237,0.10993333333333334,C00,C10,0.21531382203102112,0.09485013782978058,0.21226395666599274,0.09895582497119904,0.0030498653650283813,0.004105687141418457,0.00511452301275579,0.0001,1.249900000500237,0.10993333333333334,1.250100000500237,0.10993333333333334,C00,C10,0.21530872583389282,0.09486813098192215,0.2123371660709381,0.09893088787794113,0.002971559762954712,0.004062756896018982,0.0050335038512909925,True
ROUTE_0009,C00--C10,Mach,1.250000000500237,0.12956666666666666,C00,C10,0.20204174518585205,0.10489889979362488,0.23054343461990356,0.08690287917852402,0.028501689434051514,0.01799602061510086,0.033707611285498394,1e-06,1.249999000500237,0.12956666666666666,1.2500010005002369,0.12956666666666666,C00,C10,0.20204170048236847,0.10489897429943085,0.23054391145706177,0.08690272271633148,0.0285022109746933,0.017996251583099365,0.03370817558824763,True
ROUTE_0009,C00--C10,Mach,1.250000000500237,0.12956666666666666,C00,C10,0.20204174518585205,0.10489889979362488,0.23054343461990356,0.08690287917852402,0.028501689434051514,0.01799602061510086,0.033707611285498394,1e-05,1.249990000500237,0.12956666666666666,1.250010000500237,0.12956666666666666,C00,C10,0.20204147696495056,0.10489953309297562,0.23054848611354828,0.0869012251496315,0.028507009148597717,0.017998307943344116,0.033713330589274,True
ROUTE_0009,C00--C10,Mach,1.250000000500237,0.12956666666666666,C00,C10,0.20204174518585205,0.10489889979362488,0.23054343461990356,0.08690287917852402,0.028501689434051514,0.01799602061510086,0.033707611285498394,0.0001,1.249900000500237,0.12956666666666666,1.250100000500237,0.12956666666666666,C00,C10,0.20203903317451477,0.10490519553422928,0.2305939644575119,0.08688631653785706,0.02855493128299713,0.018018878996372223,0.033764835270775305,True
ROUTE_0010,C01--C02,alpha,1.0,0.2200000005000543,C01,C02,0.08228243887424469,0.08248171955347061,0.0817101001739502,0.08142701536417007,0.0005723387002944946,0.0010547041893005371,0.0011999885477715587,1e-06,1.0,0.2199990005000543,1.0,0.2200010005000543,C01,C02,0.0822775661945343,0.0824812799692154,0.08171078562736511,0.08142612129449844,0.0005667805671691895,0.0010551586747169495,0.0011977479034216913,True
ROUTE_0010,C01--C02,alpha,1.0,0.2200000005000543,C01,C02,0.08228243887424469,0.08248171955347061,0.0817101001739502,0.08142701536417007,0.0005723387002944946,0.0010547041893005371,0.0011999885477715587,1e-05,1.0,0.2199900005000543,1.0,0.22001000050005431,C01,C02,0.08223366737365723,0.0824773758649826,0.08171689510345459,0.08141821622848511,0.0005167722702026367,0.0010591596364974976,0.0011785044398880719,True
ROUTE_0010,C01--C02,alpha,1.0,0.2200000005000543,C01,C02,0.08228243887424469,0.08248171955347061,0.0817101001739502,0.08142701536417007,0.0005723387002944946,0.0010547041893005371,0.0011999885477715587,0.0001,1.0,0.21990000050005432,1.0,0.2201000005000543,C01,C02,0.08179517090320587,0.08243823796510696,0.08177787065505981,0.08133917301893234,1.730024814605713e-05,0.0010990649461746216,0.0010992010982962758,True
ROUTE_0011,C01--C02,alpha,1.063,0.2200000005000543,C01,C02,0.18426388502120972,0.0885106772184372,0.14176051318645477,0.07533860206604004,0.042503371834754944,0.013172075152397156,0.04449764242231085,1e-06,1.063,0.2199990005000543,1.063,0.2200010005000543,C01,C02,0.18426041305065155,0.08851038664579391,0.14176097512245178,0.07533791661262512,0.04249943792819977,0.013172470033168793,0.0444940017416689,True
ROUTE_0011,C01--C02,alpha,1.063,0.2200000005000543,C01,C02,0.18426388502120972,0.0885106772184372,0.14176051318645477,0.07533860206604004,0.042503371834754944,0.013172075152397156,0.04449764242231085,1e-05,1.063,0.2199900005000543,1.063,0.22001000050005431,C01,C02,0.18422892689704895,0.0885077565908432,0.1417650431394577,0.07533174008131027,0.04246388375759125,0.013176016509532928,0.044461093495748685,True
ROUTE_0011,C01--C02,alpha,1.063,0.2200000005000543,C01,C02,0.18426388502120972,0.0885106772184372,0.14176051318645477,0.07533860206604004,0.042503371834754944,0.013172075152397156,0.04449764242231085,0.0001,1.063,0.21990000050005432,1.063,0.2201000005000543,C01,C02,0.18391436338424683,0.0884813442826271,0.14180564880371094,0.07527010887861252,0.04210871458053589,0.013211235404014587,0.04413253430888967,True
ROUTE_0012,C01--C02,alpha,1.126,0.2200000005000543,C01,C02,0.20960989594459534,0.07641337066888809,0.20663835108280182,0.0643501877784729,0.002971544861793518,0.012063182890415192,0.012423786070005282,1e-06,1.126,0.2199990005000543,1.126,0.2200010005000543,C01,C02,0.20960858464241028,0.07641304284334183,0.20663920044898987,0.06434953212738037,0.00296938419342041,0.012063510715961456,0.012423587778184362,True
ROUTE_0012,C01--C02,alpha,1.126,0.2200000005000543,C01,C02,0.20960989594459534,0.07641337066888809,0.20663835108280182,0.0643501877784729,0.002971544861793518,0.012063182890415192,0.012423786070005282,1e-05,1.126,0.2199900005000543,1.126,0.22001000050005431,C01,C02,0.20959709584712982,0.07641009241342545,0.20664656162261963,0.06434348970651627,0.002950534224510193,0.01206660270690918,0.012422099383614426,True
ROUTE_0012,C01--C02,alpha,1.126,0.2200000005000543,C01,C02,0.20960989594459534,0.07641337066888809,0.20663835108280182,0.0643501877784729,0.002971544861793518,0.012063182890415192,0.012423786070005282,0.0001,1.126,0.21990000050005432,1.126,0.2201000005000543,C01,C02,0.20948195457458496,0.07638054341077805,0.20672036707401276,0.06428328156471252,0.0027615875005722046,0.012097261846065521,0.012408469272863161,True
ROUTE_0013,C01--C02,alpha,1.186,0.2200000005000543,C01,C02,0.2349342703819275,0.05825865641236305,0.24317418038845062,0.055522024631500244,0.008239910006523132,0.0027366317808628082,0.008682469143027713,1e-06,1.186,0.2199990005000543,1.186,0.2200010005000543,C01,C02,0.23493510484695435,0.058258600533008575,0.24317491054534912,0.055521465837955475,0.008239805698394775,0.0027371346950531006,0.008682528680411165,True
ROUTE_0013,C01--C02,alpha,1.186,0.2200000005000543,C01,C02,0.2349342703819275,0.05825865641236305,0.24317418038845062,0.055522024631500244,0.008239910006523132,0.0027366317808628082,0.008682469143027713,1e-05,1.186,0.2199900005000543,1.186,0.22001000050005431,C01,C02,0.23494255542755127,0.058258093893527985,0.24318146705627441,0.05551638826727867,0.008238911628723145,0.0027417056262493134,0.008683122397324397,True
ROUTE_0013,C01--C02,alpha,1.186,0.2200000005000543,C01,C02,0.2349342703819275,0.05825865641236305,0.24317418038845062,0.055522024631500244,0.008239910006523132,0.0027366317808628082,0.008682469143027713,0.0001,1.186,0.21990000050005432,1.186,0.2201000005000543,C01,C02,0.23501700162887573,0.05825316160917282,0.24324668943881989,0.055465783923864365,0.008229687809944153,0.0027873776853084564,0.008688914535757554,True
ROUTE_0014,C01--C02,alpha,1.2489999999999999,0.2200000005000543,C01,C02,0.26463091373443604,0.047616198658943176,0.277671754360199,0.04538889601826668,0.01304084062576294,0.0022273026406764984,0.013229678804858175,1e-06,1.2489999999999999,0.2199990005000543,1.2489999999999999,0.2200010005000543,C01,C02,0.26463234424591064,0.047616299241781235,0.27767208218574524,0.04538847506046295,0.013039737939834595,0.002227824181318283,0.013228679681753135,True
ROUTE_0014,C01--C02,alpha,1.2489999999999999,0.2200000005000543,C01,C02,0.26463091373443604,0.047616198658943176,0.277671754360199,0.04538889601826668,0.01304084062576294,0.0022273026406764984,0.013229678804858175,1e-05,1.2489999999999999,0.2199900005000543,1.2489999999999999,0.22001000050005431,C01,C02,0.26464489102363586,0.047617197036743164,0.2776748538017273,0.04538464918732643,0.01302996277809143,0.002232547849416733,0.01321984114497536,True
ROUTE_0014,C01--C02,alpha,1.2489999999999999,0.2200000005000543,C01,C02,0.26463091373443604,0.047616198658943176,0.277671754360199,0.04538889601826668,0.01304084062576294,0.0022273026406764984,0.013229678804858175,0.0001,1.2489999999999999,0.21990000050005432,1.2489999999999999,0.2201000005000543,C01,C02,0.26476985216140747,0.047626350075006485,0.2777027189731598,0.045346375554800034,0.01293286681175232,0.0022799745202064514,0.013132300932559961,True
ROUTE_0015,C01--C11,Mach,1.250000000500237,0.1306,C01,C11,0.24196268618106842,0.08889873325824738,0.2297116219997406,0.0866621807217598,0.01225106418132782,0.0022365525364875793,0.012453543303955004,1e-06,1.249999000500237,0.1306,1.2500010005002369,0.1306,C01,C11,0.2419622391462326,0.08889886736869812,0.22971217334270477,0.08666199445724487,0.012250065803527832,0.002236872911453247,0.012452618705025675,True
ROUTE_0015,C01--C11,Mach,1.250000000500237,0.1306,C01,C11,0.24196268618106842,0.08889873325824738,0.2297116219997406,0.0866621807217598,0.01225106418132782,0.0022365525364875793,0.012453543303955004,1e-05,1.249990000500237,0.1306,1.250010000500237,0.1306,C01,C11,0.2419579178094864,0.08889997005462646,0.22971753776073456,0.08666034042835236,0.012240380048751831,0.002239629626274109,0.012443586484642062,True
ROUTE_0015,C01--C11,Mach,1.250000000500237,0.1306,C01,C11,0.24196268618106842,0.08889873325824738,0.2297116219997406,0.0866621807217598,0.01225106418132782,0.0022365525364875793,0.012453543303955004,0.0001,1.249900000500237,0.1306,1.250100000500237,0.1306,C01,C11,0.24191486835479736,0.0889110118150711,0.2297707498073578,0.08664392679929733,0.012144118547439575,0.002267085015773773,0.012353917992402728,True
ROUTE_0016,C01--C11,Mach,1.250000000500237,0.15333333333333332,C01,C11,0.24575351178646088,0.07770473510026932,0.242494136095047,0.07788386195898056,0.0032593756914138794,0.00017912685871124268,0.003264294154835232,1e-06,1.249999000500237,0.15333333333333332,1.2500010005002369,0.15333333333333332,C01,C11,0.24575312435626984,0.07770483195781708,0.24249473214149475,0.07788369059562683,0.0032583922147750854,0.00017885863780975342,0.003263297448536686,True
ROUTE_0016,C01--C11,Mach,1.250000000500237,0.15333333333333332,C01,C11,0.24575351178646088,0.07770473510026932,0.242494136095047,0.07788386195898056,0.0032593756914138794,0.00017912685871124268,0.003264294154835232,1e-05,1.249990000500237,0.15333333333333332,1.250010000500237,0.15333333333333332,C01,C11,0.24574963748455048,0.07770577818155289,0.2425004541873932,0.07788198441267014,0.0032491832971572876,0.00017620623111724854,0.003253957703230091,True
ROUTE_0016,C01--C11,Mach,1.250000000500237,0.15333333333333332,C01,C11,0.24575351178646088,0.07770473510026932,0.242494136095047,0.07788386195898056,0.0032593756914138794,0.00017912685871124268,0.003264294154835232,0.0001,1.249900000500237,0.15333333333333332,1.250100000500237,0.15333333333333332,C01,C11,0.24571463465690613,0.07771509140729904,0.24255713820457458,0.07786516100168228,0.003157496452331543,0.00015006959438323975,0.0031610606969251047,True
ROUTE_0017,C01--C11,Mach,1.250000000500237,0.17503333333333332,C01,C11,0.243092879652977,0.06986555457115173,0.2549165189266205,0.06863556802272797,0.011823639273643494,0.001229986548423767,0.011887443483884508,1e-06,1.249999000500237,0.17503333333333332,1.2500010005002369,0.17503333333333332,C01,C11,0.24309255182743073,0.06986567378044128,0.25491708517074585,0.06863540410995483,0.011824533343315125,0.0012302696704864502,0.01188836205073222,True
ROUTE_0017,C01--C11,Mach,1.250000000500237,0.17503333333333332,C01,C11,0.243092879652977,0.06986555457115173,0.2549165189266205,0.06863556802272797,0.011823639273643494,0.001229986548423767,0.011887443483884508,1e-05,1.249990000500237,0.17503333333333332,1.250010000500237,0.17503333333333332,C01,C11,0.24308931827545166,0.06986677646636963,0.25492236018180847,0.06863389164209366,0.011833041906356812,0.0012328848242759705,0.011897095685398451,True
ROUTE_0017,C01--C11,Mach,1.250000000500237,0.17503333333333332,C01,C11,0.243092879652977,0.06986555457115173,0.2549165189266205,0.06863556802272797,0.011823639273643494,0.001229986548423767,0.011887443483884508,0.0001,1.249900000500237,0.17503333333333332,1.250100000500237,0.17503333333333332,C01,C11,0.24305731058120728,0.0698777288198471,0.25497493147850037,0.06861894577741623,0.01191762089729309,0.0012587830424308777,0.011983915161561704,True
ROUTE_0018,C01--C11,Mach,1.250000000500237,0.19673333333333332,C01,C11,0.2654801905155182,0.05832670256495476,0.2699934244155884,0.05669553950428963,0.00451323390007019,0.0016311630606651306,0.0047989554245920244,1e-06,1.249999000500237,0.19673333333333332,1.2500010005002369,0.19673333333333332,C01,C11,0.265480101108551,0.058326806873083115,0.26999393105506897,0.056695420295000076,0.004513829946517944,0.0016313865780830383,0.004799591956951307,True
ROUTE_0018,C01--C11,Mach,1.250000000500237,0.19673333333333332,C01,C11,0.2654801905155182,0.05832670256495476,0.2699934244155884,0.05669553950428963,0.00451323390007019,0.0016311630606651306,0.0047989554245920244,1e-05,1.249990000500237,0.19673333333333332,1.250010000500237,0.19673333333333332,C01,C11,0.2654792070388794,0.05832779034972191,0.26999858021736145,0.0566941574215889,0.004519373178482056,0.0016336329281330109,0.0048055686937409844,True
ROUTE_0018,C01--C11,Mach,1.250000000500237,0.19673333333333332,C01,C11,0.2654801905155182,0.05832670256495476,0.2699934244155884,0.05669553950428963,0.00451323390007019,0.0016311630606651306,0.0047989554245920244,0.0001,1.249900000500237,0.19673333333333332,1.250100000500237,0.19673333333333332,C01,C11,0.2654704451560974,0.05833759903907776,0.27004483342170715,0.056681688874959946,0.004574388265609741,0.0016559101641178131,0.004864880931346294,True
ROUTE_0019,C01--C11,Mach,1.250000000500237,0.2194666666666667,C01,C11,0.2655826210975647,0.047525521367788315,0.27473217248916626,0.0496741458773613,0.009149551391601562,0.002148624509572983,0.009398450827168052,1e-06,1.249999000500237,0.2194666666666667,1.2500010005002369,0.2194666666666667,C01,C11,0.265582412481308,0.047525662928819656,0.2747327387332916,0.04967402294278145,0.009150326251983643,0.002148360013961792,0.009399144709351534,True
ROUTE_0019,C01--C11,Mach,1.250000000500237,0.2194666666666667,C01,C11,0.2655826210975647,0.047525521367788315,0.27473217248916626,0.0496741458773613,0.009149551391601562,0.002148624509572983,0.009398450827168052,1e-05,1.249990000500237,0.2194666666666667,1.250010000500237,0.2194666666666667,C01,C11,0.265580415725708,0.0475270077586174,0.27473822236061096,0.049672823399305344,0.009157806634902954,0.0021458156406879425,0.009405846433261261,True
ROUTE_0019,C01--C11,Mach,1.250000000500237,0.2194666666666667,C01,C11,0.2655826210975647,0.047525521367788315,0.27473217248916626,0.0496741458773613,0.009149551391601562,0.002148624509572983,0.009398450827168052,0.0001,1.249900000500237,0.2194666666666667,1.250100000500237,0.2194666666666667,C01,C11,0.2655607759952545,0.04754038527607918,0.27479293942451477,0.04966096207499504,0.009232163429260254,0.002120576798915863,0.009472575549694533,True
ROUTE_0020,C02--C12,Mach,1.250000000500237,0.22050000000000003,C02,C12,0.27833595871925354,0.04504399374127388,0.275682657957077,0.047149658203125,0.0026533007621765137,0.00210566446185112,0.0033873039073087662,1e-06,1.249999000500237,0.22050000000000003,1.2500010005002369,0.22050000000000003,C02,C12,0.27833548188209534,0.045044127851724625,0.2756831645965576,0.04714946448802948,0.0026523172855377197,0.0021053366363048553,0.0033863297735645327,True
ROUTE_0020,C02--C12,Mach,1.250000000500237,0.22050000000000003,C02,C12,0.27833595871925354,0.04504399374127388,0.275682657957077,0.047149658203125,0.0026533007621765137,0.00210566446185112,0.0033873039073087662,1e-05,1.249990000500237,0.22050000000000003,1.250010000500237,0.22050000000000003,C02,C12,0.27833086252212524,0.04504532366991043,0.2756882309913635,0.047147683799266815,0.0026426315307617188,0.0021023601293563843,0.003376894952598232,True
ROUTE_0020,C02--C12,Mach,1.250000000500237,0.22050000000000003,C02,C12,0.27833595871925354,0.04504399374127388,0.275682657957077,0.047149658203125,0.0026533007621765137,0.00210566446185112,0.0033873039073087662,0.0001,1.249900000500237,0.22050000000000003,1.250100000500237,0.22050000000000003,C02,C12,0.2782849669456482,0.04505723714828491,0.27573829889297485,0.04712994396686554,0.00254666805267334,0.0020727068185806274,0.0032835395119135764,True
