status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.5,0.05,0.2867884838082837,0.0578781158051297,0.2957833111286163,0.0786194950342178,0.022607780316684097,0.2557833111286163,0.33578331112861626,0.04861949503421781,0.1086194950342178,False,Maximum number of function evaluations has been exceeded.,0.28678806617067026,0.05824391292858637,0.0003657973618690409,0.022272825999337876,0.0011454591002091877,1.851228643216854e-05,61.875614576638114,0.20642961654812098,15.872487058863044,80,81,1
COMPLETED,,1.5,0.055,0.2927446492549135,0.0583866509164055,0.2979477047920227,0.0729695335030555,0.015483289426289966,0.2579477047920227,0.3379477047920227,0.042969533503055504,0.1029695335030555,False,Maximum number of function evaluations has been exceeded.,0.29274466163468704,0.05838664003982784,1.6479039246039673e-08,0.01548329551022474,0.0009025974705069866,9.821739405097866e-10,918979.2492748314,0.19610560778528452,16.034900031983852,80,81,2
COMPLETED,,1.5,0.06,0.2983284136239438,0.0586268857628369,0.300868272781372,0.0676501616835594,0.00937392089155133,0.26086827278137203,0.340868272781372,0.037650161683559405,0.0976501616835594,False,Maximum number of function evaluations has been exceeded.,0.29832842930053266,0.058626876957826514,1.7980090272868466e-08,0.009373925119650075,0.0006238649701524493,1.2179182972774212e-09,512238.7696671112,0.19990012515336275,16.13891338184476,80,81,2
COMPLETED,,1.5,0.065,0.3035789845194382,0.0586404622091123,0.304440975189209,0.0627855658531189,0.004233782249281205,0.264440975189209,0.34444097518920896,0.0327855658531189,0.0927855658531189,False,Maximum number of function evaluations has been exceeded.,0.303578980638876,0.058640436155062876,2.634145505583741e-08,0.0042338085476919885,0.0003195711068653554,2.015606304175746e-09,158548.37633882056,0.20512915309518576,16.3357524452731,80,81,2
COMPLETED,,1.5,0.07,0.3085296796468241,0.0584602672387943,0.3085286617279053,0.0584585107862949,2.030094654920295e-06,0.2685286617279053,0.34852866172790525,0.028458510786294904,0.08845851078629491,True,Optimization terminated successfully.,0.30852969585775164,0.05846027655390026,1.8696667373092055e-08,2.046303930326066e-06,1.7275695123231522e-07,1.5856191627444016e-09,108.95236087668503,0.19931509625166655,15.173453737050295,74,75,2
COMPLETED,,1.5,0.075,0.3132090515913153,0.0581127147885543,0.3129734098911285,0.0547120906412601,0.0034087786085381594,0.2729734098911285,0.35297340989112846,0.0247120906412601,0.08471209064126009,False,Maximum number of function evaluations has been exceeded.,0.31320904047418235,0.058114176438841134,1.4616925639963997e-06,0.0034102359956127513,0.00032505062590924155,1.382277180983903e-07,2351.5589375343006,0.20219323690980673,16.530588813126087,80,81,1
COMPLETED,,1.5,0.08,0.3176417654238463,0.0576193324262716,0.3176110684871673,0.0515554435551166,0.0060639665684796545,0.2776110684871673,0.3576110684871673,0.0215554435551166,0.0815554435551166,False,Maximum number of function evaluations has been exceeded.,0.317641758176102,0.05761890456793847,4.2791971562556904e-07,0.006063538678941348,0.0006439398501571653,4.468502051039526e-08,14410.642376394635,0.21652011666446924,16.731677790172398,80,81,1
COMPLETED,,1.5,0.085,0.3218492869365933,0.0569978921594081,0.3222862482070923,0.0489712990820407,0.008038478188162133,0.2822862482070923,0.36228624820709227,0.018971299082040698,0.0789712990820407,False,Maximum number of function evaluations has been exceeded.,0.3218492936640883,0.056990728023826785,7.164138740046742e-06,0.00803132428837288,0.0009441161998285938,8.194355837930731e-07,1152.1542614227083,0.2211993047967553,17.151608178392053,80,81,1
COMPLETED,,1.5,0.09,0.3258504254289729,0.0562632320216114,0.3268648684024811,0.0469239465892314,0.00939421880381575,0.2868648684024811,0.36686486840248106,0.016923946589231402,0.0769239465892314,False,Maximum number of function evaluations has been exceeded.,0.3258504183019032,0.05624920571950048,1.4026303921636456e-05,0.009380275414572283,0.0012112705057329288,1.7480191904345071e-06,692.9389061408656,0.20673681888729334,17.12106639519334,80,81,1
COMPLETED,,1.5,0.095,0.3296617663816018,0.0554278666161298,0.331242561340332,0.0453667156398296,0.010184580092937226,0.291242561340332,0.37124256134033196,0.015366715639829602,0.0753667156398296,False,Maximum number of function evaluations has been exceeded.,0.32966176492706917,0.05541203036797352,1.5836248223076668e-05,0.010168936290863942,0.0014303574224263517,2.138770173908717e-06,668.775654287481,0.22819599974900484,17.371052394621074,80,81,1
COMPLETED,,1.5,0.1,0.3332980185827091,0.0545024471140046,0.3353471755981445,0.0442478209733963,0.010457361127815906,0.2953471755981445,0.37534717559814446,0.014247820973396302,0.0742478209733963,False,Maximum number of function evaluations has been exceeded.,0.33329802667132613,0.05449166063872609,1.0786478311275996e-05,0.01044678239522891,0.001587189746869965,1.5709086528726734e-06,1010.3641252261989,0.23372168000787497,17.542227745987475,80,81,1
COMPLETED,,1.5,0.105,0.3367722951175382,0.0534961131632005,0.3391368985176086,0.0435142740607261,0.010258092469231855,0.2991368985176086,0.37913689851760857,0.013514274060726104,0.07351427406072611,False,Maximum number of function evaluations has been exceeded.,0.33677230098435956,0.05349509379763926,1.0193824439497034e-06,0.010257099205672264,0.001670105328936141,1.5938328014488306e-07,10478.5478590852,0.21153614856302738,17.57107239216566,80,81,1
COMPLETED,,1.5,0.11,0.3400963428514539,0.0524167659885181,0.3425955474376678,0.0431138575077056,0.00963276335046832,0.3025955474376678,0.38259554743766777,0.0131138575077056,0.0731138575077056,False,Maximum number of function evaluations has been exceeded.,0.34009635019568907,0.0524260711453757,9.305159755878056e-06,0.009641748269267515,0.0016710751341567167,1.555030598301742e-06,1074.625242732656,0.20984394755214453,17.758934010751545,80,81,1
COMPLETED,,1.5,0.115,0.3432807312668702,0.0512712829522548,0.3457269966602325,0.0429952815175056,0.008629971849475105,0.3057269966602325,0.38572699666023247,0.012995281517505598,0.07299528151750559,False,Maximum number of function evaluations has been exceeded.,0.3432807185491801,0.05127126980622004,1.829092320850597e-08,0.008629962847634561,0.001586107232930839,3.2902640171337343e-09,482060.77830573404,0.21177472360432148,18.051841661334038,80,81,2
COMPLETED,,1.5,0.12,0.3463350090058034,0.0500656877706976,0.3485496044158935,0.0431073084473609,0.0073022924919392196,0.3085496044158935,0.3885496044158935,0.013107308447360903,0.07310730844736091,False,Maximum number of function evaluations has been exceeded.,0.3463350131020206,0.050065698474253253,1.1460588944486932e-08,0.0073023014491211125,0.0014151285078126139,2.133688332537807e-09,663231.1224805083,0.2118752021342516,17.92054029367864,80,81,2
COMPLETED,,1.5,0.125,0.3492678340847004,0.0488052859720997,0.3510921001434326,0.0433970093727111,0.005707661730388084,0.31109210014343264,0.3910921001434326,0.0133970093727111,0.0733970093727111,False,Maximum number of function evaluations has been exceeded.,0.34926783586139737,0.04880527800404816,8.16373061151529e-09,0.005707653612423761,0.0011618110556997408,1.7837022671402781e-09,651348.0848810128,0.213342959061265,17.832954527810216,80,81,2
COMPLETED,,1.5,0.13,0.3520870854995211,0.0474947792679625,0.3533899784088135,0.0438078604638576,0.003910358065592793,0.3133899784088135,0.39338997840881346,0.013807860463857603,0.0738078604638576,False,Maximum number of function evaluations has been exceeded.,0.35208710399262333,0.047494767262855314,2.2048070848283346e-08,0.003910340584764756,0.0008334870362490242,4.651874761183141e-09,179172.28623692316,0.24165836814790964,18.449101929552853,80,81,2
COMPLETED,,1.5,0.135,0.3547999528774636,0.0461383483534535,0.3554832935333252,0.0442780181765556,0.0019818634713396274,0.3154832935333252,0.3954832935333252,0.0142780181765556,0.0742780181765556,False,Maximum number of function evaluations has been exceeded.,0.35479994552665584,0.04613835736562973,1.1629862205344048e-08,0.001981874465404909,0.00044127069610115736,2.560594956776477e-09,172331.31500683393,0.24103936273604631,18.781163076870143,80,81,2
COMPLETED,,1.5,0.14,0.3574130186646834,0.0447397340201771,0.3574146628379822,0.0447392463684082,1.7149664965100556e-06,0.3174146628379822,0.39741466283798216,0.014739246368408204,0.0747392463684082,False,Maximum number of function evaluations has been exceeded.,0.35741303351445924,0.04473974527325835,1.8631899542204883e-08,1.7039956548905554e-06,3.9810376224691755e-07,4.2883883230727405e-09,92.83295547304027,0.24177368730306625,18.830465371720493,80,81,1
COMPLETED,,1.5,0.145,0.3599323242867976,0.0433022950552245,0.3592280745506286,0.045117050409317,0.0019466136458222794,0.3192280745506286,0.3992280745506286,0.015117050409317004,0.075117050409317,False,Maximum number of function evaluations has been exceeded.,0.35993232378074774,0.04330231343375588,1.8385497057642953e-08,0.0019465963291325002,0.0004704368634707513,4.424447762335418e-09,106326.6849877857,0.24322921968996525,18.607818324118853,80,81,2
COMPLETED,,1.5,0.15,0.3623634285430809,0.0418290599055481,0.3609676957130432,0.0453321523964405,0.0037709053465436854,0.32096769571304323,0.4009676957130432,0.0153321523964405,0.0753321523964405,False,Maximum number of function evaluations has been exceeded.,0.3623634418527538,0.04182904225056172,2.210986063148225e-08,0.0037709266739988324,0.0009476108274202007,5.616502679586214e-09,168719.01990973754,0.243812570348382,18.61483470071107,80,81,2
COMPLETED,,1.5,0.155,0.3647114577304087,0.0403227693778328,0.3626769185066223,0.0453036315739154,0.00538036597914027,0.32267691850662233,0.4026769185066223,0.0153036315739154,0.0753036315739154,False,Maximum number of function evaluations has been exceeded.,0.36471144828321583,0.04032277170581766,9.729797863762222e-09,0.005380360251644148,0.0014046102435640658,2.5733491695959965e-09,545829.6371745708,0.21362253744155169,18.878704708069563,80,81,2
COMPLETED,,1.5,0.16,0.3669811495888635,0.0387859129695862,0.3643973469734192,0.044953491538763,0.006686932133837299,0.3243973469734192,0.40439734697341917,0.014953491538762999,0.07495349153876299,False,Maximum number of function evaluations has been exceeded.,0.366981159342207,0.03878589353208405,2.174728025711477e-08,0.00668695383033941,0.0018121634361103521,5.9830397415632185e-09,302883.4028163883,0.24418824072927237,19.352332829497755,80,81,2
COMPLETED,,1.5,0.165,0.3691768912189201,0.037220759251363,0.366167664527893,0.0442125163972377,0.007611840333643361,0.32616766452789303,0.406167664527893,0.014212516397237702,0.0742125163972377,False,Maximum number of function evaluations has been exceeded.,0.36917687642602104,0.03722075168212146,1.6616957616913784e-08,0.007611841438139643,0.002139870889867935,4.793140646965531e-09,446444.418697093,0.24606849625706673,19.697540872730315,80,81,2
COMPLETED,,1.5,0.17,0.3713027528389057,0.035629382304755,0.3680223524570465,0.0430270396173,0.008092364325656149,0.32802235245704653,0.4080223524570465,0.0130270396173,0.0730270396173,False,Maximum number of function evaluations has been exceeded.,0.37130273381238554,0.03562938132418943,1.9051770977369974e-08,0.00809235750928514,0.0023582914249493437,5.6394889732517455e-09,418174.6672676879,0.2189956298097968,20.049870510585606,80,81,2
COMPLETED,,1.5,0.175,0.3733625163855322,0.0340136833360583,0.3699903190135956,0.0413661152124404,0.00808887937925494,0.3299903190135956,0.40999031901359556,0.011366115212440402,0.0713661152124404,False,Maximum number of function evaluations has been exceeded.,0.3733625041395151,0.034013688882319405,1.3443435080926732e-08,0.008088869232675811,0.002441655324133553,4.102489865082365e-09,595164.254984584,0.21962227020412683,20.40761938598007,80,81,2
COMPLETED,,1.5,0.18,0.3753597021383517,0.0323754101889196,0.3720930218696594,0.0392287150025367,0.007592034433945263,0.33209302186965944,0.4120930218696594,0.009228715002536698,0.06922871500253669,False,Maximum number of function evaluations has been exceeded.,0.37535969826567583,0.03237540893054007,4.0719942609568326e-09,0.007592033903556846,0.002371294248329446,1.3031088166817221e-09,1819720.8229837515,0.2216321686282754,20.661341323517263,80,81,2
COMPLETED,,1.5,0.185,0.3772975914074026,0.0307161740099197,0.3743417859077453,0.0366497598588466,0.006629044213036288,0.3343417859077453,0.4143417859077453,0.006649759858846603,0.06664975985884661,False,Maximum number of function evaluations has been exceeded.,0.3772976070278881,0.03071617967856975,1.661725492201463e-08,0.006629046104082894,0.0021395947401505514,5.349648270123505e-09,399950.5448049121,0.2671663025394082,21.115403863601387,80,81,2
COMPLETED,,1.5,0.19,0.3791792469131422,0.0290374633147935,0.3767353594303131,0.0337033197283744,0.005267143637768264,0.33673535943031313,0.4167353594303131,0.003703319728374399,0.0637033197283744,False,Maximum number of function evaluations has been exceeded.,0.37917925530397845,0.02903745589888399,1.1198296603672992e-08,0.005267154100334009,0.0017537446597618669,3.721484932351312e-09,471248.6256537963,0.27919990476220846,22.277535688132048,80,81,2
COMPLETED,,1.5,0.195,0.3810075315624341,0.0273406565891719,0.3792565166950226,0.0305007398128509,0.003612779960982078,0.3392565166950226,0.41925651669502256,0.0005007398128509012,0.060500739812850896,False,Maximum number of function evaluations has been exceeded.,0.38100754128207526,0.027340664591294053,1.2589892095564781e-08,0.003612777672423332,0.0012383356014908807,4.235828309917911e-09,292347.92132424255,0.2932883445173502,21.99276338610798,80,81,2
COMPLETED,,1.5,0.2,0.3827851238109725,0.0256270327916779,0.3818697929382324,0.0271816812455654,0.0018040960123468857,0.34186979293823244,0.4218697929382324,1e-06,0.0571816812455654,False,Maximum number of function evaluations has been exceeded.,0.38278513731943664,0.025627030398182413,1.3718871078635821e-08,0.0018041049286199452,0.0006351036532755344,4.776839758381694e-09,132954.77457897726,0.3101539686322212,21.71214180532843,80,81,2
COMPLETED,,1.5,0.205,0.3845145331817926,0.0238977814289654,0.3845206797122955,0.0238976757973432,6.147438105645222e-06,0.3445206797122955,0.42452067971229546,1e-06,0.0538976757973432,False,Maximum number of function evaluations has been exceeded.,0.38451453265659535,0.02389779026767393,8.854298423870758e-09,6.148121439678424e-06,2.217318360382713e-06,3.173311844521435e-09,698.7395090749756,0.2360019674524665,23.148494153283536,80,81,1
COMPLETED,,1.5,0.21,0.3861981129078951,0.0221540099667619,0.3871373534202575,0.0207908619195222,0.001655398845824251,0.34713735342025753,0.4271373534202575,1e-06,0.0507908619195222,False,Maximum number of function evaluations has been exceeded.,0.3861981130782809,0.022154024594048843,1.4628279279322755e-08,0.0016554107940988528,0.0006104943843280764,5.3644321274341635e-09,113804.10261991312,0.3300249809399247,23.52697824407369,80,81,2
COMPLETED,,1.5,0.215,0.3878380721661077,0.0203967524448943,0.389635682106018,0.0179737620055675,0.0030169991987293223,0.34963568210601803,0.429635682106018,1e-06,0.047973762005567494,False,Maximum number of function evaluations has been exceeded.,0.3878380640896795,0.020396768847804104,1.8283439020520227e-08,0.0030170171842715983,0.0011357971587522154,6.93346035603469e-09,163813.8967310384,0.24535291362553835,23.20924253668636,80,81,2
COMPLETED,,1.5,0.22,0.3894364866610318,0.0186269745723128,0.3919271230697632,0.015516273677349,0.003984937863810035,0.3519271230697632,0.43192712306976316,1e-06,0.045516273677349,False,Maximum number of function evaluations has been exceeded.,0.3894365017649207,0.018626983032342937,1.73118331984389e-08,0.003984935027749161,0.0015300417022873728,6.627311261964181e-09,230869.14765399203,0.24539197050035,24.385282648727298,80,81,2
COMPLETED,,1.5,0.225,0.3909953089569625,0.0168455808336089,0.3939282298088074,0.0134432567283511,0.004491974403355919,0.3539282298088074,0.43392822980880735,1e-06,0.0434432567283511,False,Maximum number of function evaluations has been exceeded.,0.3909953123675553,0.0168455924109604,1.206926721400149e-08,0.004491980945457926,0.0017587323299871015,4.782103485343068e-09,367773.791465939,0.25367082096636295,24.27783970721066,80,81,2
COMPLETED,,1.5,0.23,0.392516376067718,0.0150534184547582,0.3955715596675873,0.0117421057075262,0.004505434378491309,0.3555715596675873,0.43557155966758726,1e-06,0.0417421057075262,False,Maximum number of function evaluations has been exceeded.,0.3925163665588039,0.015053407579817612,1.4445891463631617e-08,0.004505432833968128,0.001799618623027887,5.857568448030616e-09,307229.6361526838,0.3820697609335184,25.492682839743793,80,81,2
COMPLETED,,1.5,0.235,0.3940014195573408,0.0132512826692283,0.3968163132667541,0.0103755472227931,0.004024112442909414,0.3568163132667541,0.4368163132667541,1e-06,0.0403755472227931,False,Maximum number of function evaluations has been exceeded.,0.39400142014848066,0.013251301519798217,1.8859836493151888e-08,0.004024125500533813,0.0016413196078060336,7.871619718545279e-09,208511.0392133322,0.25949578918516636,26.00271632615477,80,81,2
