status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.1,0.09,1.812993186489701e-09,0.1849919122211095,0.0492670610547065,0.1791239529848098,0.049615280629311816,0.009267061054706496,0.0892670610547065,0.1491239529848098,0.2091239529848098,False,Maximum number of function evaluations has been exceeded.,0.009267063450972012,0.18394730168900067,0.009325751581823928,0.04028975677540117,0.0018556641001771011,0.0003388172667482288,5.476887639129749,0.1596137462183833,12.548221347853541,80,81,1
COMPLETED,,1.1,0.095,0.0185431702825212,0.1439719750936911,0.0544643551111221,0.1692249923944473,0.04390952518853738,0.014464355111122096,0.0944643551111221,0.1392249923944473,0.1992249923944473,False,Maximum number of function evaluations has been exceeded.,0.017285293855692548,0.14397398662544275,0.0012578780351970539,0.04494325186478259,0.001574781380155264,2.3807131231158875e-05,66.1474650122558,0.1609325986355543,12.786069136112928,80,81,1
COMPLETED,,1.1,0.1,0.0456244875305594,0.1408594531338783,0.0606545992195606,0.1592959314584732,0.023786718781645958,0.0206545992195606,0.1006545992195606,0.1292959314584732,0.1892959314584732,False,Maximum number of function evaluations has been exceeded.,0.04562448609808244,0.14085945418425352,1.7763103268217676e-09,0.023786718872666084,0.0012579233049497887,6.27980937977614e-11,20031233.893832467,0.16183057334274054,12.993281428702176,80,81,2
COMPLETED,,1.1,0.105,0.0614720572586166,0.1377614529920954,0.0677538216114044,0.1495748907327652,0.013379756150118615,0.027753821611404404,0.1077538216114044,0.1195748907327652,0.1795748907327652,False,Maximum number of function evaluations has been exceeded.,0.061472055276584885,0.1377614416886178,1.147593378131375e-08,0.0133797670608998,0.0008942536831757871,7.665001089315361e-10,1166671.3060515192,0.16304284613579512,13.114362025633454,80,81,2
COMPLETED,,1.1,0.11,0.0737351788015254,0.1346775747592678,0.0756000950932502,0.1402843296527862,0.005908774256233945,0.035600095093250204,0.1156000950932502,0.1102843296527862,0.1702843296527862,False,Maximum number of function evaluations has been exceeded.,0.07373517964558288,0.13467756274869191,1.2040197936591412e-08,0.005908785386506709,0.0004754501449716989,1.37553491200218e-09,345647.45745322487,0.16601743549108505,13.211316994391382,80,81,2
COMPLETED,,1.1,0.115,0.0840064838857459,0.1316074319054831,0.0839708819985389,0.1316124051809311,3.5947570729903536e-05,0.0439708819985389,0.1239708819985389,0.10161240518093109,0.1616124051809311,True,Optimization terminated successfully.,0.08400648979223932,0.13160743495751642,6.648426272622408e-09,3.595299838682778e-05,3.3832422436589316e-06,8.95809069933759e-10,3776.7447966441187,0.16625267267227173,12.945452087558806,78,79,2
COMPLETED,,1.1,0.12,0.0929554600078068,0.1285506661833083,0.0926094427704811,0.1237010210752487,0.004861973426773619,0.052609442770481095,0.1326094427704811,0.0937010210752487,0.1537010210752487,False,Maximum number of function evaluations has been exceeded.,0.09295546089236553,0.12855398489616168,3.3187129712732577e-06,0.004865283793137121,0.0005241223964169474,3.554022649013672e-07,1474.730040233154,0.17043138947337866,13.398600685410202,80,81,1
COMPLETED,,1.1,0.125,0.1009404428915874,0.1255069324594236,0.1012549102306366,0.1166407242417335,0.008871783240519585,0.061254910230636596,0.1412549102306366,0.0866407242417335,0.1466407242417335,False,Maximum number of function evaluations has been exceeded.,0.10094043794591473,0.1254995594263163,7.373034766025103e-06,0.008864415019924349,0.0010767647389052805,8.817392271428887e-07,1221.1827553531168,0.1713421894237399,13.497670030221343,80,81,1
COMPLETED,,1.1,0.13,0.1081805050618824,0.122475903263755,0.1096699684858322,0.1104722172021865,0.01209574224080433,0.0696699684858322,0.1496699684858322,0.0804722172021865,0.1404722172021865,False,Maximum number of function evaluations has been exceeded.,0.10818049534062431,0.12244856629643606,2.7336969047417065e-05,0.012068614994175091,0.0016290810145083618,3.60235044923251e-06,452.2272437029112,0.1734725646674633,13.581625625491142,80,81,1
COMPLETED,,1.1,0.135,0.114821536307718,0.1194572670812644,0.1176608949899673,0.1051927730441093,0.014544337312593445,0.07766089498996731,0.1576608949899673,0.0751927730441093,0.13519277304410932,False,Maximum number of function evaluations has been exceeded.,0.11482155089745986,0.11945727888638683,1.876756465010556e-08,0.0145443460423639,0.0021469245502622465,2.692568977627493e-09,797351.7366132507,0.17535798717290163,13.681229040957987,80,81,2
