status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.35,0.05,0.1965550968817506,0.0943334435104853,0.2147805839776992,0.1058459132909774,0.021557025312675508,0.1747805839776992,0.2547805839776992,0.0758459132909774,0.1358459132909774,False,Maximum number of function evaluations has been exceeded.,0.19655510186090916,0.0943334629930067,2.010872099639406e-08,0.021557010698440522,0.0009627485486963771,8.302568581491993e-10,1159579.1582408932,0.18270115833729506,14.422835216857493,80,81,2
COMPLETED,,1.35,0.055,0.2048051278829152,0.0932814022118254,0.2171011716127395,0.1023974269628524,0.015306684770618641,0.1771011716127395,0.2571011716127395,0.0723974269628524,0.1323974269628524,False,Maximum number of function evaluations has been exceeded.,0.20480511877457788,0.0932813997443522,9.436643072285384e-09,0.01530669355698019,0.0007864466903021594,4.842897813166785e-10,1623917.581254723,0.18020217306911945,14.527035583741963,80,81,2
COMPLETED,,1.35,0.06,0.2124067462550743,0.0921176882388758,0.2200217545032501,0.0988332256674766,0.010153166677186168,0.1800217545032501,0.2600217545032501,0.0688332256674766,0.1288332256674766,False,Maximum number of function evaluations has been exceeded.,0.21240674856812933,0.09211768333479119,5.422201528733161e-09,0.010153168186039977,0.000594263766221651,3.466621509372911e-10,1714244.7325585003,0.18207824602723122,14.637895214371383,80,81,2
COMPLETED,,1.35,0.065,0.2194520540578651,0.0908572392945692,0.2235307991504669,0.0952183976769447,0.005971253132014024,0.18353079915046688,0.2635307991504669,0.0652183976769447,0.1252183976769447,False,Maximum number of function evaluations has been exceeded.,0.21945204349960157,0.09085722950481859,1.4398477209801373e-08,0.005971267494010938,0.00039488730974040456,9.706596057981892e-10,406823.6767879944,0.18162406794726849,14.743352142162621,80,81,2
COMPLETED,,1.35,0.07,0.2260138733706609,0.0895122772162717,0.2275827229022979,0.0916197970509529,0.0026273425179242044,0.18758272290229788,0.2675827229022979,0.0616197970509529,0.1216197970509529,False,Maximum number of function evaluations has been exceeded.,0.22601387807050516,0.08951228436150621,8.552362970574685e-09,0.0026273339799921837,0.00019494208689761202,5.954223483869349e-10,327401.36043890816,0.18561897426843643,14.802413974888623,80,81,2
COMPLETED,,1.35,0.075,0.232150956219569,0.0880929302792841,0.2321007400751114,0.0881019756197929,5.102430155432942e-05,0.19210074007511138,0.27210074007511137,0.0581019756197929,0.1181019756197929,True,Optimization terminated successfully.,0.23215094857959007,0.08809292618644245,8.667215860495699e-09,5.101750842553535e-05,4.221305566509679e-06,7.3412593211053e-10,5750.110957630794,0.18833081144839525,14.519361222162843,75,76,2
COMPLETED,,1.35,0.08,0.2379115145726956,0.0866076846213497,0.2369827330112457,0.0847242325544357,0.002100006399335946,0.1969827330112457,0.2769827330112457,0.0547242325544357,0.1147242325544357,False,Maximum number of function evaluations has been exceeded.,0.2379115134535581,0.08660767957326906,5.1706466561590325e-09,0.002100001376850571,0.0001926132743591272,4.934971127395527e-10,390302.7381251985,0.18818320892751217,15.094411879777908,80,81,2
COMPLETED,,1.35,0.085,0.2433356910903244,0.0850637216319111,0.2421099841594696,0.0815382227301597,0.003732492463032687,0.2021099841594696,0.2821099841594696,0.051538222730159705,0.1115382227301597,False,Maximum number of function evaluations has been exceeded.,0.24333570272301241,0.08506371078911426,1.59023794951906e-08,0.0037324860416141706,0.000377473992752442,1.6097907323507417e-09,234486.37463654988,0.19044652953743935,15.169256892055273,80,81,2
COMPLETED,,1.35,0.09,0.2484573310607619,0.0834671719506741,0.247357428073883,0.0785857513546943,0.005003803914563495,0.207357428073883,0.287357428073883,0.0485857513546943,0.1085857513546943,False,Maximum number of function evaluations has been exceeded.,0.24845734723268373,0.08346717217930529,1.617353788990064e-08,0.005003807692432106,0.0005549774165760385,1.7764015129405542e-09,312416.6538551076,0.19230876211076975,15.233177091926336,80,81,2
COMPLETED,,1.35,0.095,0.2533052843780958,0.0818233107467824,0.2526042759418487,0.075897067785263,0.005967559674326492,0.2126042759418487,0.2926042759418487,0.04589706778526301,0.105897067785263,False,Maximum number of function evaluations has been exceeded.,0.253305298924575,0.081826030791229,2.720083342766341e-06,0.005970262602970146,0.0007219749570503069,3.257463392272939e-07,2216.3716674849234,0.19388048350811005,15.346450991928577,80,81,1
