status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.7,0.05,0.3840001105701379,0.0318734709789904,0.3889601528644562,0.0581263042986393,0.026717284234567963,0.3489601528644562,0.42896015286445616,0.0281263042986393,0.0881263042986393,False,Maximum number of function evaluations has been exceeded.,0.38399961733283566,0.0322228123154775,0.00034934168468940703,0.026374188322718047,0.0016312852152944321,2.2873872662006364e-05,71.31652953563943,0.22075441107153893,17.13952698931098,80,81,1
COMPLETED,,1.7,0.055,0.3876068789766883,0.0328730981616968,0.3901692628860473,0.0504763685166835,0.017788786875155255,0.3501692628860473,0.4301692628860473,0.020476368516683503,0.0804763685166835,False,Maximum number of function evaluations has been exceeded.,0.3876068304537329,0.03300700103274112,0.00013390287983606022,0.01765629803382351,0.001255811076149275,1.000423053680923e-05,125.52800253139768,0.21769382804632187,17.553262694738805,80,81,1
COMPLETED,,1.7,0.06,0.3910915486397204,0.0336318199900653,0.3921464085578918,0.0439917407929897,0.010413485895214453,0.3521464085578918,0.43214640855789177,0.013991740792989704,0.0739917407929897,False,Maximum number of function evaluations has been exceeded.,0.39109154838073107,0.03363181040252485,9.591037865385172e-09,0.010413495459673315,0.0008437425779314474,8.343037659854296e-10,1011313.3996642928,0.20998727157711983,17.734605870209634,80,81,2
COMPLETED,,1.7,0.065,0.3944539587741758,0.0341765236862786,0.394717127084732,0.0387030467391014,0.00453416679307426,0.354717127084732,0.434717127084732,0.008703046739101404,0.06870304673910141,False,Maximum number of function evaluations has been exceeded.,0.394453958392275,0.03417652434256624,7.593165887044807e-10,0.004534166160058978,0.00041868366044416137,4.2019796534630695e-11,9963962.107696129,0.22081987466663122,18.448998427018523,80,81,2
COMPLETED,,1.7,0.07,0.3976958604626479,0.0345304998550194,0.3977059721946716,0.0345386303961277,1.2975084710044713e-05,0.3577059721946716,0.43770597219467156,0.004538630396127702,0.0645386303961277,True,Optimization terminated successfully.,0.39769587459186834,0.03453049555519521,1.4768999928575042e-08,1.2966773668453061e-05,1.3556099688573608e-06,1.5667921571051868e-09,865.2136549891803,0.2404002295807004,17.468136218376458,75,76,2
COMPLETED,,1.7,0.075,0.4008202608716605,0.0347139445851855,0.4009411931037903,0.031375765800476,0.0033403685729949777,0.3609411931037903,0.44094119310379026,0.001375765800475999,0.061375765800476,False,Maximum number of function evaluations has been exceeded.,0.40082025285150247,0.03471260368737732,1.3409217929879845e-06,0.003339028845051139,0.00039174695730036214,1.5417537979017302e-07,2540.917738185664,0.2535106176510453,18.83839483745396,80,81,1
COMPLETED,,1.7,0.08,0.4038309634965792,0.0347444091807322,0.4042629301548004,0.0290747992694377,0.00568604183418163,0.36426293015480044,0.4442629301548004,1e-06,0.0590747992694377,False,Maximum number of function evaluations has been exceeded.,0.4038309637630318,0.034737670865042494,6.7383156949708885e-06,0.005679322994153898,0.0007417179403344063,8.466025442682293e-07,876.1111637994412,0.2535203639417887,19.2410009149462,80,81,1
COMPLETED,,1.7,0.085,0.4067322472926893,0.0346371917969951,0.407537430524826,0.0275004133582115,0.007182055870125249,0.367537430524826,0.447537430524826,1e-06,0.0575004133582115,False,Maximum number of function evaluations has been exceeded.,0.4067322625320478,0.03462569779881451,1.1494008283162583e-05,0.0071706327374991,0.0010312487174457565,1.5685952178483814e-06,657.4345667458459,0.27041707560420036,19.071905862540007,80,81,1
COMPLETED,,1.7,0.09,0.4095286433248272,0.0344056712495281,0.4106675684452057,0.0265333857387304,0.007954246010361042,0.3706675684452057,0.45066756844520567,1e-06,0.0565333857387304,False,Maximum number of function evaluations has been exceeded.,0.40952864296431896,0.03439592308804615,9.748161488615925e-06,0.007944598468166796,0.001243061086015824,1.4369128580126288e-06,865.0914904715112,0.26385091058909893,19.399493916891515,80,81,1
COMPLETED,,1.7,0.095,0.4122247805750896,0.0340615906188966,0.4135941863059997,0.0260748863220214,0.00810325351828352,0.3735941863059997,0.4535941863059997,1e-06,0.0560748863220214,False,Maximum number of function evaluations has been exceeded.,0.412224776309852,0.03406003371384761,1.556910891423921e-06,0.008101719731435923,0.0013628163472032882,2.4660886587514827e-07,5526.226084236757,0.2727890945971012,19.42810267303139,80,81,1
