status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.75,0.05,0.4043340347931455,0.028092539405828,0.4094041287899017,0.0551566667854785,0.027534938604578202,0.3694041287899017,0.44940412878990166,0.025156666785478503,0.08515666678547851,False,Maximum number of function evaluations has been exceeded.,0.40433349219130543,0.028434123326035163,0.00034158435116505355,0.027199369192259987,0.0017464425207755479,2.3696583837856646e-05,73.70018112001048,0.21578846499323845,17.02012916188687,80,81,1
COMPLETED,,1.75,0.055,0.4075496013880763,0.029060765945644,0.4102240800857544,0.0470257923007011,0.01816301209167219,0.3702240800857544,0.4502240800857544,0.0170257923007011,0.0770257923007011,False,Maximum number of function evaluations has been exceeded.,0.40754950566875064,0.029197232455262633,0.00013646654318799888,0.018028058533144157,0.001335677009196903,1.0767461175773013e-05,124.04753426947116,0.20604305900633335,17.558999164029956,80,81,1
COMPLETED,,1.75,0.06,0.4106729454768166,0.0298090916521314,0.4118173122406006,0.0402776151895523,0.010530886018924943,0.3718173122406006,0.45181731224060057,0.010277615189552301,0.0702776151895523,False,Maximum number of function evaluations has been exceeded.,0.41067292995298543,0.02980909477098589,1.58340325682635e-08,0.010530884605490134,0.0008908641064831856,1.3804291501853858e-09,645353.0095068959,0.22767966333776712,17.761648401618004,80,81,2
COMPLETED,,1.75,0.065,0.4137013753212534,0.0303596785574145,0.4140115976333618,0.0348903201520442,0.004541249953693215,0.37401159763336184,0.4540115976333618,0.0048903201520442,0.0648903201520442,False,Maximum number of function evaluations has been exceeded.,0.4137013828388953,0.030359676332769012,7.839897145688517e-09,0.004541251659602489,0.00043857050361309827,8.02008892731905e-10,546839.9510124924,0.21454341616481543,18.19912445358932,80,81,2
COMPLETED,,1.75,0.07,0.4166341689629784,0.030732164094019,0.4166363179683685,0.0307360272854566,4.4206868527574525e-06,0.3766363179683685,0.45663631796836845,0.0007360272854565995,0.0607360272854566,True,Optimization terminated successfully.,0.4166341825687367,0.030732156220927325,1.5719485722592252e-08,4.4209809066802484e-06,4.835748503009734e-07,1.7341347072777316e-09,278.85656648905655,0.2407201798632741,18.184267316944897,78,79,2
COMPLETED,,1.75,0.075,0.4194720100334108,0.0309439168181252,0.4195230305194855,0.0276443548500537,0.003299956404430697,0.3795230305194855,0.45952303051948545,1e-06,0.0576443548500537,False,Maximum number of function evaluations has been exceeded.,0.4194720013462236,0.03094319120754465,7.256625812521175e-07,0.003299231014953022,0.00040539309008350195,8.713627365806545e-08,4652.403334050287,0.24645338580012321,19.101288564503193,80,81,1
COMPLETED,,1.75,0.08,0.4222165684129251,0.0310102960939408,0.4225136637687683,0.0254403240978717,0.005577889716322616,0.38251366376876833,0.4625136637687683,1e-06,0.055440324097871696,False,Maximum number of function evaluations has been exceeded.,0.42221658015597785,0.031005489839575354,4.8062687112401895e-06,0.005573089664236581,0.0007619713666596894,6.289894100852371e-07,1211.4216144854195,0.25028937589377165,18.780563994310796,80,81,1
COMPLETED,,1.75,0.085,0.4248701909779256,0.0309448952275353,0.425476998090744,0.0239654928445816,0.0070057314033116335,0.38547699809074404,0.465476998090744,1e-06,0.0539654928445816,False,Maximum number of function evaluations has been exceeded.,0.4248701932628024,0.030936959545991637,7.935681872598311e-06,0.006997825381365428,0.0010522563765979858,1.1252871085393113e-06,935.1003567115208,0.2553903656080365,19.00252616032958,80,81,1
COMPLETED,,1.75,0.09,0.4274356739918147,0.0307597644867553,0.4283206164836883,0.0230877120047807,0.007722921241350069,0.3883206164836883,0.4683206164836883,1e-06,0.0530877120047807,False,Maximum number of function evaluations has been exceeded.,0.4274356757908774,0.03075470055693333,5.063930141549031e-06,0.007717890481772343,0.0012599609474226567,7.737272150787277e-07,1628.4304375857505,0.25819535180926323,19.242725619114935,80,81,1
COMPLETED,,1.75,0.095,0.4299160958781788,0.0304656084045474,0.4309912919998169,0.022702531889081,0.00783718085059746,0.3909912919998169,0.4709912919998169,1e-06,0.052702531889081,False,Maximum number of function evaluations has been exceeded.,0.4299161087451715,0.03046873723368557,3.1288555951591628e-06,0.00784027834235714,0.0013721971463091416,5.124116168727982e-07,2677.919666777925,0.22004192881286144,19.587063122540712,80,81,1
