status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.65,0.05,0.3621555514026959,0.036495669112601,0.3675142824649811,0.0615684390068054,0.025639028623674936,0.3275142824649811,0.40751428246498106,0.0315684390068054,0.09156843900680539,False,Maximum number of function evaluations has been exceeded.,0.3621550307205007,0.036857896917060845,0.00036222817868540895,0.025285024612006077,0.0015003818583121384,2.2283748492643523e-05,67.33076613243304,0.2073535667732358,16.601115614175797,80,81,1
COMPLETED,,1.65,0.055,0.3662279081708821,0.0374926077708714,0.3690033257007599,0.0545123443007469,0.01724454621065836,0.3290033257007599,0.40900332570075987,0.024512344300746898,0.08451234430074689,False,Maximum number of function evaluations has been exceeded.,0.3662278435067047,0.03763007107559469,0.00013746331993264472,0.017108899750077695,0.001164068814509635,9.685011144286573e-06,120.19282137804744,0.20236419094726443,17.01554412394762,80,81,1
COMPLETED,,1.65,0.06,0.3701372371305052,0.0382282042683652,0.3712718188762665,0.0483746342360973,0.010209667811829467,0.3312718188762665,0.41127181887626646,0.018374634236097302,0.07837463423609731,False,Maximum number of function evaluations has been exceeded.,0.37013722932140497,0.03822819816727574,9.909860715322228e-09,0.010209674742942793,0.0007893684781551114,8.002542447094773e-10,986397.1148840105,0.2183897029608488,17.733182252850384,80,81,2
COMPLETED,,1.65,0.065,0.3738879864066226,0.0387347851787765,0.3741567730903625,0.0432221703231334,0.004495427867862066,0.3341567730903625,0.4141567730903625,0.0132221703231334,0.0732221703231334,False,Maximum number of function evaluations has been exceeded.,0.37388797358404113,0.03873479443641535,1.5815260727838573e-08,0.004495419393482347,0.00039549004045078,1.3896375000018696e-09,284599.43003139156,0.22165909223258495,17.57099589984864,80,81,2
COMPLETED,,1.65,0.07,0.3774860384044758,0.0390396543196021,0.3774879574775696,0.039036251604557,3.906572822484723e-06,0.3374879574775696,0.41748795747756956,0.009036251604557004,0.06903625160455701,False,Maximum number of function evaluations has been exceeded.,0.37748602766497125,0.03903964876659923,1.209019433848979e-08,3.907030407592055e-06,3.8854379311320993e-07,1.2020067295981943e-09,323.2459382678265,0.22878154180943966,17.78470685519278,80,81,1
COMPLETED,,1.65,0.075,0.3809380418563458,0.0391659824628922,0.3810934722423553,0.0357468388974666,0.003422674586618828,0.3410934722423553,0.42109347224235527,0.005746838897466598,0.0657468388974666,False,Maximum number of function evaluations has been exceeded.,0.3809380430797082,0.039164357784491656,1.6246788611309491e-06,0.003421051529540907,0.0003820571434458693,1.7827881825064875e-07,2143.031613036166,0.2357831667177379,17.99212674004957,80,81,1
COMPLETED,,1.65,0.08,0.384250981694077,0.0391335349544385,0.3848073780536651,0.0332576148211956,0.005902204191758541,0.3448073780536651,0.4248073780536651,0.0032576148211956035,0.0632576148211956,False,Maximum number of function evaluations has been exceeded.,0.38425097911670003,0.03912494033743943,8.594617385525927e-06,0.005893648147847115,0.0007334632312960537,1.0332621380901294e-06,709.852034888048,0.23981078527867794,18.28402002202347,80,81,1
COMPLETED,,1.65,0.085,0.3874319042628995,0.0389592637888102,0.3884831368923187,0.0314637459814548,0.007568875559918896,0.34848313689231875,0.4284831368923187,0.0014637459814548018,0.0614637459814548,False,Maximum number of function evaluations has been exceeded.,0.38743190306562153,0.038943198417090416,1.606537176439636e-05,0.007552966390454017,0.0010373325100353332,2.10316904898833e-06,493.22355258808733,0.24495465960353613,18.675402210094035,80,81,1
COMPLETED,,1.65,0.09,0.3904877446843208,0.0386577878381246,0.3920064568519592,0.030263889580965,0.008530182565436679,0.3520064568519592,0.43200645685195915,0.0002638895809650016,0.060263889580965,False,Maximum number of function evaluations has been exceeded.,0.3904877292950833,0.03864102507480766,1.676277038106802e-05,0.008513690884346971,0.0012761080681451683,2.3759992865140668e-06,537.0826815429741,0.24927984084933996,18.448715252336115,80,81,1
COMPLETED,,1.65,0.095,0.3934252208541309,0.0382417808850598,0.3953006863594055,0.0295668952167034,0.008875303500192555,0.35530068635940554,0.4353006863594055,1e-06,0.0595668952167034,False,Maximum number of function evaluations has been exceeded.,0.3934252195570256,0.03823322910214705,8.551783011121251e-06,0.008866945288024394,0.0014341559121611126,1.3055534069981913e-06,1098.5042086164917,0.21743654180318117,18.75003639375791,80,81,1
