status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.15,0.06,-2.549736936302885e-09,0.1998472244836177,0.0572428479790687,0.1923135668039322,0.057736469711074885,0.0172428479790687,0.09724284797906871,0.1623135668039322,0.2223135668039322,False,Maximum number of function evaluations has been exceeded.,0.017242850375334216,0.19691502023134105,0.017490391612902896,0.04026379492724671,0.0015159946667097602,0.00045560829287896943,3.327407973920436,0.15853999461978674,12.288913109339774,80,81,1
COMPLETED,,1.15,0.065,-2.7143269989556902e-09,0.1599190568707925,0.0624580308794975,0.1819525361061096,0.06623050783151567,0.0224580308794975,0.10245803087949751,0.1519525361061096,0.2119525361061096,False,Maximum number of function evaluations has been exceeded.,0.022458066527101105,0.15195258675790943,0.02382917371862143,0.049999941090840876,0.001371782416157072,0.00019645364380975206,6.982728289252408,0.15695504285395145,12.607113870792091,80,81,1
COMPLETED,,1.15,0.07,0.0452428893063274,0.1450959349017018,0.0686500295996666,0.1715398728847503,0.03531538011636543,0.028650029599666595,0.1086500295996666,0.1415398728847503,0.2015398728847503,False,Maximum number of function evaluations has been exceeded.,0.0452183808139911,0.14677776768873202,0.0016820113524368414,0.03409111348363271,0.0011915852606648285,4.7198863516644384e-05,25.246058313345266,0.1584579199552536,12.754813422448933,80,81,2
COMPLETED,,1.15,0.075,0.0646325378753453,0.1421829713450822,0.0757709294557571,0.1612950265407562,0.022120904610821814,0.0357709294557571,0.1157709294557571,0.1312950265407562,0.1912950265407562,False,Maximum number of function evaluations has been exceeded.,0.06420974509465283,0.142471545901637,0.0005118876928550512,0.022090369105171998,0.0009692692133647793,2.12388505515042e-05,45.63661347935483,0.16030427813529968,12.878869705833495,80,81,2
COMPLETED,,1.15,0.08,0.0790689509372673,0.1392808657517153,0.083700880408287,0.1514257192611694,0.012998162846748783,0.043700880408287006,0.123700880408287,0.12142571926116941,0.1814257192611694,False,Maximum number of function evaluations has been exceeded.,0.07906893580402956,0.13928085320621372,1.965717412625074e-08,0.012998179961430158,0.0006985623065689688,9.839942593852325e-10,709925.1849349281,0.16296526230871677,13.000885442830622,80,81,2
COMPLETED,,1.15,0.085,0.090953586929427,0.1363892725254269,0.0922593623399734,0.1421127915382385,0.00587058083266072,0.05225936233997339,0.1322593623399734,0.1121127915382385,0.1721127915382385,False,Maximum number of function evaluations has been exceeded.,0.09095359658209111,0.13638927688291516,1.0590638715215653e-08,0.005870574437323737,0.0003752453447563298,1.0962767536025563e-09,342290.7067245641,0.16389363259077072,13.095730684697628,80,81,2
COMPLETED,,1.15,0.09,0.1011993184208567,0.1335078749432744,0.1012233644723892,0.1334997713565826,2.5374804660824074e-05,0.06122336447238919,0.1412233644723892,0.10349977135658261,0.1634997713565826,False,Maximum number of function evaluations has been exceeded.,0.10119931167324249,0.13350786963352643,8.586251859417714e-09,2.5379504255409904e-05,1.88848973242806e-06,5.28969259326353e-10,3570.131343422618,0.165097214281559,13.195330751128495,80,81,2
COMPLETED,,1.15,0.095,0.1102724452969259,0.1306363663726639,0.1103503853082656,0.1256872862577438,0.004949693791464795,0.0703503853082656,0.1503503853082656,0.09568728625774381,0.1556872862577438,False,Maximum number of function evaluations has been exceeded.,0.11027244712267523,0.13063504487969113,1.3214942339818021e-06,0.004948372433621705,0.000421747742000475,1.1200988298292188e-07,3765.272588176695,0.16873813699930906,13.32244308385998,80,81,1
COMPLETED,,1.15,0.1,0.118450325820652,0.1277744569464649,0.1194030493497848,0.118732251226902,0.009092258597172605,0.07940304934978479,0.1594030493497848,0.088732251226902,0.14873225122690198,False,Maximum number of function evaluations has been exceeded.,0.11845031195087526,0.12775773630049594,1.672065172143214e-05,0.009075631623471069,0.0008747410014544916,1.5892396107898164e-06,550.4147993264307,0.17040535528212786,13.37714253552258,80,81,1
COMPLETED,,1.15,0.105,0.1259143515352406,0.124921872190643,0.1281701028347015,0.1126514375209808,0.01247605630427612,0.0881701028347015,0.16817010283470152,0.0826514375209808,0.1426514375209808,False,Maximum number of function evaluations has been exceeded.,0.12591435410774726,0.12492188168743623,9.839048331429497e-09,0.012476065179424801,0.0013389024488307047,1.0283308076238037e-09,1302015.3037372755,0.17261721566319466,13.495049985125661,80,81,2
