status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.45,0.05,0.2584141991785808,0.0683211956839623,0.2704905271530151,0.0883620157837867,0.02339812316446835,0.23049052715301507,0.31049052715301506,0.058362015783786705,0.1183620157837867,False,Maximum number of function evaluations has been exceeded.,0.25841384560558933,0.06868749243472967,0.0003662969214129309,0.023085343969941708,0.001134476500969898,1.75050482253239e-05,64.80853330804844,0.1864640060812235,14.995398494414985,80,81,1
COMPLETED,,1.45,0.055,0.265108862663616,0.0684112391288648,0.2726732194423675,0.0836331993341445,0.016997869453768678,0.2326732194423675,0.3126732194423675,0.053633199334144496,0.1136331993341445,False,Maximum number of function evaluations has been exceeded.,0.2651088653540861,0.06841123459739099,5.269998527768014e-09,0.016997872314494733,0.0009470514807614147,3.1300622706220767e-10,3025663.3858379927,0.18829043302685022,15.156999402679503,80,81,2
COMPLETED,,1.45,0.06,0.2713415690822946,0.0682708215545038,0.2755743861198425,0.0790150612592697,0.011547962023960048,0.23557438611984247,0.31557438611984245,0.0490150612592697,0.1090150612592697,False,Maximum number of function evaluations has been exceeded.,0.27134155797669884,0.0682708405732734,2.2023802003241455e-08,0.01154794839955477,0.0007330829620758698,1.3845887184902202e-09,529459.002724821,0.18689622916281223,15.217027867212892,80,81,2
COMPLETED,,1.45,0.065,0.2771685946141995,0.0679358880480178,0.2791337966918945,0.0746132284402847,0.006960523968809799,0.23913379669189447,0.31913379669189446,0.0446132284402847,0.1046132284402847,False,Maximum number of function evaluations has been exceeded.,0.2771686068668635,0.06793589186709889,1.283406230925006e-08,0.006960516845752912,0.0004998770747998988,9.225877824358468e-10,541820.6097203096,0.19385115709155798,15.466806183569133,80,81,2
COMPLETED,,1.45,0.07,0.2826360536502847,0.0674347210568422,0.283247172832489,0.0705159157514572,0.003141214319492014,0.243247172832489,0.323247172832489,0.0405159157514572,0.1005159157514572,False,Maximum number of function evaluations has been exceeded.,0.2826360523066481,0.06743469876130628,2.2335986236029557e-08,0.003141236450428195,0.0002536069759363831,1.8301023655686633e-09,138575.29540845132,0.19846521131694317,15.620882971212268,80,81,2
COMPLETED,,1.45,0.075,0.287782306314316,0.0667899812334504,0.2877776324748993,0.0667899623513221,4.67387755808736e-06,0.24777763247489928,0.32777763247489927,0.036789962351322106,0.0967899623513221,False,Maximum number of function evaluations has been exceeded.,0.2877823201879493,0.06678999529073311,1.975056703362496e-08,4.687828777167751e-06,4.217145283084099e-07,1.769301569331229e-09,238.35084737296197,0.20205878373235464,15.871578965336084,80,81,2
COMPLETED,,1.45,0.08,0.2926396781797712,0.0660201084379359,0.2925701141357422,0.0634796246886253,0.002541435979270964,0.2525701141357422,0.33257011413574217,0.033479624688625295,0.09347962468862529,False,Maximum number of function evaluations has been exceeded.,0.2926396866147765,0.06602034050870793,2.322240137131839e-07,0.002541668193973632,0.000254766189106151,2.3135856230200794e-08,11011.746726433557,0.19491931051015854,15.851012703962624,80,81,1
COMPLETED,,1.45,0.085,0.2972357177263615,0.0651403110606665,0.297467291355133,0.060607124119997,0.004539097948337202,0.257467291355133,0.337467291355133,0.030607124119996998,0.090607124119997,False,Maximum number of function evaluations has been exceeded.,0.2972357162316586,0.06513874182404758,1.5692373307801667e-06,0.004537530832234295,0.0005024578206957892,1.717590606247255e-07,2925.3642798711144,0.20912457443773746,16.01658133044839,80,81,1
COMPLETED,,1.45,0.09,0.301594134791817,0.0641632806740468,0.3023244142532348,0.0581746846437454,0.006032958685911106,0.2623244142532348,0.3423244142532348,0.028174684643745403,0.0881746846437454,False,Maximum number of function evaluations has been exceeded.,0.3015941400952487,0.06415827283625136,5.007840603667478e-06,0.006027987060646286,0.0007327161296301279,5.980444088373699e-07,1225.186823591524,0.19844369683414698,16.152517335489392,80,81,1
COMPLETED,,1.45,0.095,0.305735513834164,0.0630997197335261,0.3070207238197326,0.0561677403748035,0.007050113654173349,0.26702072381973263,0.3470207238197326,0.026167740374803503,0.0861677403748035,False,Maximum number of function evaluations has been exceeded.,0.3057355138226536,0.06309245932675454,7.2604067715650515e-06,0.0070429750319095765,0.0009332073369551252,9.409271247279908e-07,991.7955518870845,0.19961699191480875,16.38619360513985,80,81,1
