status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.2,0.05,0.0587939705593892,0.1408414697456862,0.1003782004117965,0.1570217609405517,0.04462118326051523,0.0603782004117965,0.1403782004117965,0.1270217609405517,0.1870217609405517,False,Maximum number of function evaluations has been exceeded.,0.06037820280806202,0.14084146160590605,0.0015842322486937274,0.043148602467026655,0.001199004042115948,3.455132947024579e-05,34.70211017924742,0.1723662680014968,13.689705054275692,80,81,1
COMPLETED,,1.2,0.055,0.0778458489605059,0.1382418349818659,0.1043794527649879,0.1519784480333328,0.029878531908026407,0.06437945276498791,0.1443794527649879,0.1219784480333328,0.1819784480333328,False,Maximum number of function evaluations has been exceeded.,0.07784584467091968,0.13824182436844198,1.144750266473739e-08,0.02987854059689732,0.0010150194167647018,3.666458608610864e-10,2768391.8601477654,0.17098179459571838,13.797094210982323,80,81,2
COMPLETED,,1.2,0.06,0.0926568629074388,0.1356419301356869,0.109077975153923,0.1467234939336776,0.01981045137346879,0.069077975153923,0.14907797515392301,0.11672349393367759,0.1767234939336776,False,Maximum number of function evaluations has been exceeded.,0.0926568250317401,0.1356419327875461,3.796841989647155e-08,0.01981048128569114,0.0008156906696744166,4.5537555218938507e-10,1791248.2691542935,0.17316003236919641,13.95718056242913,80,81,2
COMPLETED,,1.2,0.065,0.1050524247378762,0.1330421441116264,0.1144648641347885,0.1413359344005584,0.012545157342868575,0.0744648641347885,0.1544648641347885,0.11133593440055839,0.1713359344005584,False,Maximum number of function evaluations has been exceeded.,0.10505242351917789,0.13304216061815904,1.655146052129248e-08,0.01254514734453171,0.0006106685074096155,8.270616133706666e-10,738359.1470541754,0.18077963404357433,14.025011483579874,80,81,2
COMPLETED,,1.2,0.07,0.1158243946165708,0.1304428119843612,0.1204896420240402,0.1359019875526428,0.007181025780361924,0.08048964202404019,0.1604896420240402,0.1059019875526428,0.1659019875526428,False,Maximum number of function evaluations has been exceeded.,0.11582440814497494,0.13044279821365173,1.930414871118313e-08,0.00718102746028254,0.0004061116687728799,1.1821930307880276e-09,343523.9915956648,0.1749961245805025,14.067624969407916,80,81,2
COMPLETED,,1.2,0.075,0.1254037605689256,0.1278442189910901,0.1270615756511688,0.1305100470781326,0.0031392658754201817,0.08706157565116879,0.1670615756511688,0.1005100470781326,0.1605100470781326,False,Maximum number of function evaluations has been exceeded.,0.12540374970091278,0.12784420569993954,1.7168820174078683e-08,0.003139282901400978,0.00020351432043748968,1.0859130572149948e-09,187413.08899944174,0.17565347719937563,14.117880363948643,80,81,2
COMPLETED,,1.2,0.08,0.1340569456428095,0.1252466098615217,0.1340553611516952,0.1252465546131134,1.5854540289650284e-06,0.09405536115169519,0.1740553611516952,0.0952465546131134,0.1552465546131134,True,Optimization terminated successfully.,0.13405695029321288,0.12524659711417577,1.3569122289728925e-08,1.5897097544913926e-06,1.165079195797889e-07,1.0177243800606606e-09,114.47885288239291,0.1768510863184929,13.893573363311589,78,79,2
COMPLETED,,1.2,0.085,0.1419628164889307,0.1226501948965649,0.1413214802742004,0.1201916858553886,0.002540783116653241,0.1013214802742004,0.18132148027420042,0.0901916858553886,0.1501916858553886,False,Maximum number of function evaluations has been exceeded.,0.14196281105676284,0.12265019975722949,7.28934207488586e-09,0.0025407864487609045,0.0002097480300869622,5.829487071995818e-10,359805.29246658337,0.17925178073346615,14.357854928821325,80,81,2
COMPLETED,,1.2,0.09,0.1492486582237698,0.1200551554586059,0.1486991345882415,0.1154155284166336,0.0046720568612341196,0.10869913458824149,0.1886991345882415,0.08541552841663361,0.1454155284166336,False,Maximum number of function evaluations has been exceeded.,0.14924866515473562,0.12005514280335648,1.4428916284714934e-08,0.004672045109049916,0.00042954315175908886,1.3359521551450845e-09,321525.8496382608,0.19235176779329777,14.41543279029429,80,81,2
COMPLETED,,1.2,0.095,0.1560090651493015,0.1174616483235438,0.1560301780700683,0.1109746545553207,0.0064870281257590305,0.1160301780700683,0.1960301780700683,0.0809746545553207,0.1409746545553207,False,Maximum number of function evaluations has been exceeded.,0.15600907316081106,0.11746120980767266,4.3858904857476204e-07,0.006486589586139207,0.0006591169057808024,4.42779313817078e-08,14885.901062060417,0.181371059268713,14.538089408539236,80,81,1
COMPLETED,,1.2,0.1,0.1623167383142573,0.1148698095470125,0.1631716936826706,0.1069095656275749,0.008006024727598697,0.12317169368267059,0.2031716936826706,0.07690956562757491,0.1369095656275749,False,Maximum number of function evaluations has been exceeded.,0.16231673869624508,0.11486379477254932,6.014774475302465e-06,0.008000044332350556,0.0008925612251463063,6.640832305964508e-07,1344.050239522908,0.1826307186856866,14.627578512765467,80,81,1
COMPLETED,,1.2,0.105,0.1682290694117941,0.1122797576975727,0.17000512778759,0.1032436490058898,0.009208997971665652,0.13000512778759,0.21000512778759,0.0732436490058898,0.1332436490058898,False,Maximum number of function evaluations has been exceeded.,0.16822906855251765,0.11227976014796534,2.5966863713831273e-09,0.009209000541775833,0.0011190021531800294,3.002365673933363e-10,3727068.1679291856,0.18630543258041143,14.794186803512275,80,81,2
COMPLETED,,1.2,0.11,0.1737923655519355,0.1096915966196238,0.1764412373304367,0.0999838635325431,0.010062634018433818,0.1364412373304367,0.21644123733043671,0.0699838635325431,0.1299838635325431,False,Maximum number of function evaluations has been exceeded.,0.17379235195091447,0.10969159485932821,1.3714460020979304e-08,0.010062635900542743,0.0013244212771318063,1.7873403083744241e-09,741001.1797565065,0.1877297880128026,14.815318804234266,80,81,2
COMPLETED,,1.2,0.115,0.1790446749180525,0.1071054177329335,0.1824207752943039,0.0971225723624229,0.010538275733821432,0.1424207752943039,0.2224207752943039,0.0671225723624229,0.12712257236242291,False,Maximum number of function evaluations has been exceeded.,0.17904468243054888,0.10710540447567876,1.5237860905785683e-08,0.01053826076855901,0.0014938175368820693,2.1338500430946086e-09,700057.4111176367,0.18916207924485207,14.969370994716883,80,81,2
COMPLETED,,1.2,0.12,0.184017742417762,0.1045213020226926,0.1879123896360397,0.094640202820301,0.010620941502632526,0.1479123896360397,0.22791238963603971,0.064640202820301,0.124640202820301,False,Maximum number of function evaluations has been exceeded.,0.18401775108750476,0.10452129622926776,1.042728204357208e-08,0.010620932933620316,0.0016130838241585582,1.5616353775947572e-09,1032945.2363220935,0.18934358097612858,15.049466607160866,80,81,2
COMPLETED,,1.2,0.125,0.1887384029685804,0.1019393220463928,0.1929084211587906,0.092507965862751,0.010312106049173583,0.15290842115879058,0.2329084211587906,0.062507965862751,0.12250796586275099,False,Maximum number of function evaluations has been exceeded.,0.18873838256428044,0.10193933069516513,2.2161604635991224e-08,0.010312122210379505,0.0016703325018653861,3.5743456226023058e-09,467311.4125570484,0.19117317907512188,15.114888948388398,80,81,2
COMPLETED,,1.2,0.13,0.1932295994077387,0.0993595427438833,0.197420060634613,0.0906903967261314,0.00962881394414912,0.157420060634613,0.23742006063461302,0.0606903967261314,0.1206903967261314,False,Maximum number of function evaluations has been exceeded.,0.19322959134345052,0.09935954457640964,8.269878878209722e-09,0.009628819103615958,0.0016566332479242252,1.4542809300014876e-09,1139142.523117958,0.19089814368635416,15.190086716786027,80,81,2
COMPLETED,,1.2,0.135,0.1975111409686433,0.0967820232804793,0.2014728337526321,0.0891471579670906,0.008601521846062755,0.1614728337526321,0.24147283375263212,0.05914715796709061,0.1191471579670906,False,Maximum number of function evaluations has been exceeded.,0.19751113746589227,0.09678202471498751,3.785112759067501e-09,0.008601524732656999,0.001566356164840732,7.215064377384437e-10,2170952.444652418,0.1917250184342265,15.264616560190916,80,81,2
COMPLETED,,1.2,0.14,0.20160028025262,0.094206817652732,0.2051025629043579,0.0878344550728797,0.007271381479592879,0.1651025629043579,0.24510256290435792,0.057834455072879695,0.11783445507287969,False,Maximum number of function evaluations has been exceeded.,0.20160028640955027,0.09420681954673034,6.441662832695518e-09,0.007271380173919933,0.001397215499450338,1.1484228554546102e-09,1216638.534154949,0.19327784702181816,15.393450789153576,80,81,2
COMPLETED,,1.2,0.145,0.2055121596598169,0.091633975727477,0.2083521783351898,0.0867058411240577,0.005687900908585304,0.16835217833518978,0.2483521783351898,0.0567058411240577,0.1167058411240577,False,Maximum number of function evaluations has been exceeded.,0.20551215352028784,0.09163395116776027,2.5315479512756906e-08,0.0056878826950018035,0.0011502170706216323,5.137082695264836e-09,223904.72158095837,0.19367398414760828,15.486329665407538,80,81,2
COMPLETED,,1.2,0.15,0.2092601600195139,0.089063544049155,0.2112693637609481,0.0857127234339714,0.003907031925865534,0.1712693637609481,0.2512693637609481,0.055712723433971406,0.1157127234339714,False,Maximum number of function evaluations has been exceeded.,0.20926017206567413,0.08906355641858521,1.7265942786437152e-08,0.00390703633962288,0.0008295832093256494,3.581761649957934e-09,231613.18099862745,0.19507795572280884,15.53885860927403,80,81,2
