status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.3,0.05,0.1615554191173152,0.1092546527199461,0.1814576238393783,0.1216925978660583,0.023469133606859184,0.1414576238393783,0.2214576238393783,0.0916925978660583,0.1516925978660583,False,Maximum number of function evaluations has been exceeded.,0.161555435104768,0.10925466601103036,2.079066059696169e-08,0.023469113005360216,0.000984110889918708,8.314301760459322e-10,1183636.2430323204,0.18063093535602093,14.358761114999652,80,81,2
COMPLETED,,1.3,0.055,0.1708668469193651,0.1076147999747644,0.1842236518859863,0.1175789386034011,0.016663982042928596,0.1442236518859863,0.2242236518859863,0.0875789386034011,0.1475789386034011,False,Maximum number of function evaluations has been exceeded.,0.17086686378901275,0.10761481101010262,2.0158464756463943e-08,0.01666396192275374,0.000807583710298934,9.375368409705747e-10,861388.77429381,0.18061028514057398,14.445125106722116,80,81,2
COMPLETED,,1.3,0.06,0.1793706111999913,0.1059155682198471,0.1876123994588852,0.1133268624544143,0.011083968420009615,0.14761239945888519,0.2276123994588852,0.0833268624544143,0.14332686245441428,False,Maximum number of function evaluations has been exceeded.,0.1793706265706464,0.10591557734703635,1.7876314558383344e-08,0.011083950887844557,0.0006141811169994016,9.855091545830078e-10,623211.9855439356,0.18125083204358816,14.566729768179357,80,81,2
COMPLETED,,1.3,0.065,0.1871969256061416,0.1041639159691191,0.1916090101003646,0.1090136170387268,0.006556377814671544,0.1516090101003646,0.2316090101003646,0.07901361703872681,0.1390136170387268,False,Maximum number of function evaluations has been exceeded.,0.18719690993943,0.10416391884528266,1.5928533171634987e-08,0.0065563862300519315,0.0004117121115152154,9.856938359237738e-10,417687.61912705534,0.18252533860504627,14.669813453219831,80,81,2
COMPLETED,,1.3,0.07,0.1944449187154971,0.1023657240180355,0.1961631774902343,0.1047195717692375,0.002914277346581844,0.15616317749023428,0.2361631774902343,0.0747195717692375,0.1347195717692375,False,Maximum number of function evaluations has been exceeded.,0.19444493337346497,0.10236572676177177,1.49125487684347e-08,0.002914266488155079,0.00020582673404041067,1.0540860942333683e-09,195265.58140405736,0.18465286120772362,14.754731822758913,80,81,2
COMPLETED,,1.3,0.075,0.2011921708361684,0.1005260030209101,0.2011918127536773,0.1005232632160186,2.763105845586545e-06,0.1611918127536773,0.24119181275367732,0.0705232632160186,0.1305232632160186,True,Optimization terminated successfully.,0.2011921825054396,0.10052601292532169,1.5305857041789928e-08,2.7744580763214145e-06,2.180462267082603e-07,1.2001695611477262e-09,181.67951743397154,0.18684976734220982,14.12580206617713,76,77,2
COMPLETED,,1.3,0.08,0.2075007810240294,0.0986490553402817,0.2065854668617248,0.0964971110224723,0.0023385175566301808,0.1665854668617248,0.2465854668617248,0.0664971110224723,0.1264971110224723,False,Maximum number of function evaluations has been exceeded.,0.20750076695764316,0.09864905276439276,1.4300294612556203e-08,0.0023385096805888642,0.0002049233301762692,1.2570563458699324e-09,163018.41269848106,0.18795987870544195,14.943710835650563,80,81,2
COMPLETED,,1.3,0.085,0.2134213938242283,0.0967386008453398,0.2122174352407455,0.092703990638256,0.004210415156946731,0.17221743524074548,0.25221743524074547,0.062703990638256,0.122703990638256,False,Maximum number of function evaluations has been exceeded.,0.21342137778905873,0.09673859923633404,1.6115693067155705e-08,0.0042104090299309675,0.0004074034545458582,1.5762383490818405e-09,258465.6405442558,0.18845137394964695,15.006957510486245,80,81,2
COMPLETED,,1.3,0.09,0.218995968471251,0.0947978768988283,0.217955082654953,0.0891943722963333,0.005699360237145312,0.177955082654953,0.257955082654953,0.0591943722963333,0.1191943722963333,False,Maximum number of function evaluations has been exceeded.,0.21899596540158497,0.09479789228092263,1.5685396876319255e-08,0.005699374799916926,0.000605579372063386,1.6206880819247164e-09,373655.71994840907,0.19138836860656738,15.153145538643003,80,81,2
COMPLETED,,1.3,0.095,0.2242597404193372,0.0928297172883899,0.2236708253622055,0.0860044509172439,0.006850626393375491,0.1836708253622055,0.2636708253622055,0.0560044509172439,0.1160044509172439,False,Maximum number of function evaluations has been exceeded.,0.22425974864475465,0.09283227430496249,2.557029802328522e-06,0.006853174654611206,0.0007949616810674618,2.939352168512799e-07,2704.5472454213686,0.19349433109164238,15.228566525503993,80,81,1
