status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.6,0.05,0.3386982234532665,0.0421909590288649,0.3435551822185516,0.066178023815155,0.02447384983016277,0.3035551822185516,0.38355518221855156,0.036178023815155,0.096178023815155,False,Maximum number of function evaluations has been exceeded.,0.33869780987894144,0.042512352899241414,0.00032139413647314693,0.024159015831484693,0.0013625007844949265,1.8519705722967623e-05,73.57032583974544,0.1914765341207385,15.834383172914386,80,81,1
COMPLETED,,1.6,0.055,0.3433196538075309,0.0431270003395126,0.3456878364086151,0.0595626570284366,0.016605393690853894,0.30568783640861513,0.3856878364086151,0.0295626570284366,0.0895626570284366,False,Maximum number of function evaluations has been exceeded.,0.3433195971508357,0.0432418462291448,0.00011484590360737027,0.01649173800205325,0.0010657341451940352,7.609574137345019e-06,140.0517461238468,0.20068505499511957,16.40629607066512,80,81,1
COMPLETED,,1.6,0.06,0.3477230740318452,0.0437857312429802,0.3485760688781738,0.0536780506372451,0.009929027304122625,0.3085760688781738,0.38857606887817375,0.023678050637245103,0.0836780506372451,False,Maximum number of function evaluations has been exceeded.,0.34772306420950333,0.04378573937805709,1.2753739690637663e-08,0.009929020042956479,0.0007294685847836504,9.458582162505996e-10,771224.0294060964,0.2042315872386098,16.498320075683296,80,81,2
COMPLETED,,1.6,0.065,0.351920647823667,0.0442049352581461,0.3520513474941253,0.0486216731369495,0.004418671281495675,0.31205134749412533,0.3920513474941253,0.0186216731369495,0.0786216731369495,False,Maximum number of function evaluations has been exceeded.,0.3519206483717742,0.044204947988621915,1.274226965425477e-08,0.004418658540377685,0.00036923511406847443,1.0432543874849846e-09,353926.2508721429,0.19813806749880314,16.527256046421826,80,81,2
COMPLETED,,1.6,0.07,0.3559247173858385,0.0444157003676643,0.3559310138225555,0.0444151163101196,6.323467288352272e-06,0.3159310138225555,0.39593101382255547,0.014415116310119602,0.0744151163101196,False,Maximum number of function evaluations has been exceeded.,0.3559247069678864,0.04441568953095307,1.503223321168282e-08,6.332850696225202e-06,5.971859116876517e-07,1.4304501751658257e-09,417.4810993458214,0.20030268095433712,16.67323737591505,80,81,1
COMPLETED,,1.6,0.075,0.3597473303322884,0.0444438332205004,0.3600332140922546,0.0410266444087028,0.0034291265505500186,0.3200332140922546,0.40003321409225456,0.011026644408702803,0.0710266444087028,False,Maximum number of function evaluations has been exceeded.,0.3597473272997257,0.04444125380539908,2.5794168839756483e-06,0.003426556374868066,0.0003634714075413346,2.694893236151762e-07,1348.7413997163108,0.20433280896395445,16.825341873802245,80,81,1
COMPLETED,,1.6,0.08,0.3633999906790227,0.0443109431210614,0.3641896843910217,0.0383919589221477,0.005971431160598003,0.3241896843910217,0.40418968439102165,0.008391958922147703,0.0683919589221477,False,Maximum number of function evaluations has been exceeded.,0.363399979867317,0.04429982835625119,1.1114770068668434e-05,0.00596041563023703,0.0007048965105986729,1.275543599417185e-06,552.624395528895,0.2234673136845231,17.108125379309058,80,81,1
COMPLETED,,1.6,0.085,0.3668935400338347,0.044035272272105,0.3682576417922973,0.0364310219883918,0.007725632400314754,0.3282576417922973,0.4082576417922973,0.006431021988391801,0.06643102198839179,False,Maximum number of function evaluations has been exceeded.,0.366893548446047,0.04401516475873104,2.0107515133633174e-05,0.0077058401370761215,0.0010067478227167935,2.5188353542195616e-06,399.6878243868882,0.2278234101831913,17.394984423182905,80,81,1
COMPLETED,,1.6,0.09,0.3702381148620184,0.0436323392511477,0.3721280992031097,0.0350603498518466,0.008777872354466126,0.3321280992031097,0.41212809920310967,0.005060349851846599,0.0650603498518466,False,Maximum number of function evaluations has been exceeded.,0.37023813226156277,0.04361004621303796,2.2293044899841283e-05,0.008756099754383172,0.001250727072027344,3.0306882235957015e-06,412.6874755013378,0.20632600598037243,17.46469012182206,80,81,1
COMPLETED,,1.6,0.095,0.3734431471291369,0.0431154410476996,0.3757281303405761,0.0342006683349609,0.009202951743671675,0.33572813034057614,0.4157281303405761,0.004200668334960904,0.06420066833496091,False,Maximum number of function evaluations has been exceeded.,0.3734431602874693,0.04310029986480484,1.5141188612332534e-05,0.009188282184967287,0.0014198970657240736,2.2220409843447984e-06,639.0057950001094,0.2078067660331726,17.38392435386777,80,81,1
